Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,0.0155688385582227,,,,,,,,,,,,
Albania,2002,,0.0191462089776923,,,,,,,,,,,
Albania,2005,,0.0221832675137952,,,,,,,,,,,
Albania,2008,,0.0140904292792878,,,,,,,,,,,
Albania,2012,,0.0204602714906187,,,,,,,,,,,
Albania,2014,,,0.040374665042388,,,,,,,,,,
Albania,2015,,,0.0283508833856119,,,,,,,,,,
Albania,2016,,,0.0352847974620838,,,,,,,,,,
Albania,2017,,,0.0313369827774063,,,,,,,,,,
Albania,2018,,,,0.0351293735929322,,,,,,,,,
Albania,2019,,,,0.0233895131082803,,,,,,,,,
Algeria,1988,0.0373734727395285,,,,,,,,,,,,
Algeria,1995,,0.0421071642219281,,,,,,,,,,,
Algeria,2011,,,0.0142923132803062,,,,,,,,,,
Angola,2000,0.1693692949155212,,,,,,,,,,,,
Angola,2008,,0.0673766585824245,,,,,,,,,,,
Angola,2018,,,0.1191986258821381,,,,,,,,,,
Argentina - urban,1980,,,,,,,0.0862299964442061,,,,,,
Argentina - urban,1986,,,,,,,0.0656399489323029,,,,,,
Argentina - urban,1987,,,,,,,0.0867290956271311,,,,,,
Argentina - urban,1991,,,,,,,,0.0709565571716008,,,,,
Argentina - urban,1992,,,,,,,,0.0833891242733958,,,,,
Argentina - urban,1993,,,,,,,,0.0953352708250374,,,,,
Argentina - urban,1994,,,,,,,,0.0860690206510471,,,,,
Argentina - urban,1995,,,,,,,,0.1101877256104641,,,,,
Argentina - urban,1996,,,,,,,,0.1155536016134865,,,,,
Argentina - urban,1997,,,,,,,,0.1226742297429183,,,,,
Argentina - urban,1998,,,,,,,,0.1235674599166459,,,,,
Argentina - urban,1999,,,,,,,,0.124785268692191,,,,,
Argentina - urban,2000,,,,,,,,0.1420292534126732,,,,,
Argentina - urban,2001,,,,,,,,0.1604524596541509,,,,,
Argentina - urban,2002,,,,,,,,0.1608539085084802,,,,,
Argentina - urban,2003,,,,,,,,,0.1475163830821539,,,,
Argentina - urban,2004,,,,,,,,,0.1442508291991342,,,,
Argentina - urban,2005,,,,,,,,,0.1358525874044415,,,,
Argentina - urban,2006,,,,,,,,,0.1377647162410547,,,,
Argentina - urban,2007,,,,,,,,,0.125711889239668,,,,
Argentina - urban,2008,,,,,,,,,0.1254813283762699,,,,
Argentina - urban,2009,,,,,,,,,0.1261356127405571,,,,
Argentina - urban,2010,,,,,,,,,0.1120508022824051,,,,
Argentina - urban,2011,,,,,,,,,0.101997971799275,,,,
Argentina - urban,2012,,,,,,,,,0.1013539667628498,,,,
Argentina - urban,2013,,,,,,,,,0.0993511915650619,,,,
Argentina - urban,2014,,,,,,,,,0.0921505571772299,,,,
Argentina - urban,2016,,,,,,,,,0.0990636528095389,,,,
Argentina - urban,2017,,,,,,,,,0.0956161013278591,,,,
Argentina - urban,2018,,,,,,,,,0.1020200772718244,,,,
Argentina - urban,2019,,,,,,,,,0.1064267592135205,,,,
Argentina - urban,2020,,,,,,,,,0.1000971632017684,,,,
Armenia,1996,,,,,,,0.057842697106058,,,,,,
Armenia,1999,,0.0260790101226465,,,,,,,,,,,
Armenia,2001,,0.0229888894631478,,,,,,,,,,,
Armenia,2002,,0.0191886160414784,,,,,,,,,,,
Armenia,2003,,0.0115615263117868,,,,,,,,,,,
Armenia,2004,,0.0235035150035646,,,,,,,,,,,
Armenia,2005,,0.0183736368785713,,,,,,,,,,,
Armenia,2006,,0.0162923677650072,,,,,,,,,,,
Armenia,2007,,0.0200943631868782,,,,,,,,,,,
Armenia,2008,,0.014335052938806,,,,,,,,,,,
Armenia,2009,,0.0116951360843093,,,,,,,,,,,
Armenia,2010,,0.0109640217304916,,,,,,,,,,,
Armenia,2011,,0.0140125273456574,,,,,,,,,,,
Armenia,2012,,0.0141118297061553,,,,,,,,,,,
Armenia,2013,,0.0205843232752051,,,,,,,,,,,
Armenia,2014,,0.020618269209426,,,,,,,,,,,
Armenia,2015,,0.0231720537685449,,,,,,,,,,,
Armenia,2016,,0.0292993514482141,,,,,,,,,,,
Armenia,2017,,0.0163675013807883,,,,,,,,,,,
Armenia,2018,,0.0211583936730835,,,,,,,,,,,
Armenia,2019,,,0.0156517651752311,,,,,,,,,,
Armenia,2020,,,0.0091310265908699,,,,,,,,,,
Australia,1981,,,,,,,0.0644394064485127,,,,,,
Australia,1985,,,,,,,,0.0672136084470337,,,,,
Australia,1989,,,,,,,,,0.0719751944971238,,,,
Australia,1995,,,,,,,,,0.052983983509395,,,,
Australia,2001,,,,,,,,,0.0544826484531456,,,,
Australia,2003,,,,,,,,,0.068168144442017,,,,
Australia,2004,,,,,,,,,,0.0603351016108472,,,
Australia,2008,,,,,,,,,0.0514368250066304,,,,
Australia,2010,,,,,,,,,,0.0554633241974077,,,
Australia,2014,,,,,,,,,0.0640494481130531,,,,
Australia,2016,,,,,,,,,0.0564481356508209,,,,
Australia,2018,,,,,,,,,0.0698118268214492,,,,
Austria,1987,,,,,,,0.0115820663113968,,,,,,
Austria,1994,,,,,,,,0.0528564859353834,,,,,
Austria,1995,,,,,,,0.0710375728376977,,,,,,
Austria,1997,,,,,,,,0.047097279863086,,,,,
Austria,2000,,,,,,,,0.0335623712250916,,,,,
Austria,2003,,,,,,,,,0.0443643034445205,,,,
Austria,2004,,,,,,,,,0.0318119689294047,,,,
Austria,2005,,,,,,,,,0.0334283187654842,,,,
Austria,2006,,,,,,,,,0.0315695084594837,,,,
Austria,2007,,,,,,,,,0.0510239647224285,,,,
Austria,2008,,,,,,,,,0.0540011586956703,,,,
Austria,2009,,,,,,,,,0.0744171730558564,,,,
Austria,2010,,,,,,,,,0.049995837260716,,,,
Austria,2011,,,,,,,,,0.0617063202482827,,,,
Austria,2012,,,,,,,,,0.0672279026060246,,,,
Austria,2013,,,,,,,,,0.0454838149444545,,,,
Austria,2014,,,,,,,,,0.047368661010717,,,,
Austria,2015,,,,,,,,,0.0548045529520137,,,,
Austria,2016,,,,,,,,,0.0656291760081684,,,,
Austria,2017,,,,,,,,,0.0522007335181899,,,,
Austria,2018,,,,,,,,,0.0584867829713594,,,,
Austria,2019,,,,,,,,,0.0676116228578483,,,,
Azerbaijan,1995,0.0502525410914551,,,,,,,,,,,,
Azerbaijan,2001,,0.0238949235993932,,,,,,,,,,,
Azerbaijan,2002,,0.0026037931263387,,,,,,,,,,,
Azerbaijan,2003,,0.0046274880895796,,,,,,,,,,,
Azerbaijan,2004,,0.0010814716186896,,,,,,,,,,,
Azerbaijan,2005,,0.0008538107394626,,,,,,,,,,,
Bangladesh,1983,0.0131132855540655,,,,,,,,,,,,
Bangladesh,1985,0.0059379279400621,,,,,,,,,,,,
Bangladesh,1988,0.0076663512470706,,,,,,,,,,,,
Bangladesh,1991,,0.0099456723605189,,,,,,,,,,,
Bangladesh,1995,,0.0095014487357402,,,,,,,,,,,
Bangladesh,2000,,,0.0092273303302183,,,,,,,,,,
Bangladesh,2005,,,0.0067741459401849,,,,,,,,,,
Bangladesh,2010,,,0.0078192960076045,,,,,,,,,,
Bangladesh,2016,,,0.0116082157723238,,,,,,,,,,
Belarus,1993,,,,,,,0.0045758340233238,,,,,,
Belarus,1995,,,,,,,0.0299064137303585,,,,,,
Belarus,1998,,0.0324638441600649,,,,,,,,,,,
Belarus,1999,,0.0404341126092909,,,,,,,,,,,
Belarus,2000,,0.0369506323339878,,,,,,,,,,,
Belarus,2001,,0.0312771422958434,,,,,,,,,,,
Belarus,2002,,0.028925662241533,,,,,,,,,,,
Belarus,2003,,0.0275304604994388,,,,,,,,,,,
Belarus,2004,,0.0183577606227129,,,,,,,,,,,
Belarus,2005,,0.023468925201938,,,,,,,,,,,
Belarus,2006,,0.0226304343620232,,,,,,,,,,,
Belarus,2007,,0.0241550546833768,,,,,,,,,,,
Belarus,2008,,0.0208233886645082,,,,,,,,,,,
Belarus,2009,,0.0210707189900808,,,,,,,,,,,
Belarus,2010,,0.019750597746414,,,,,,,,,,,
Belarus,2011,,0.0186129313912611,,,,,,,,,,,
Belarus,2012,,0.0154577634597631,,,,,,,,,,,
Belarus,2013,,0.0146824105570811,,,,,,,,,,,
Belarus,2014,,0.0150223089151003,,,,,,,,,,,
Belarus,2015,,0.0142096227148421,,,,,,,,,,,
Belarus,2016,,0.0124785586038122,,,,,,,,,,,
Belarus,2017,,0.0110975213505833,,,,,,,,,,,
Belarus,2018,,0.0093628260795071,,,,,,,,,,,
Belarus,2019,,0.0119716834305278,,,,,,,,,,,
