Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,426318.0,,,,,,,,,,,,
Albania,2002,,388751.0,,,,,,,,,,,
Albania,2005,,529705.0,,,,,,,,,,,
Albania,2008,,626268.0,,,,,,,,,,,
Albania,2012,,600464.0,,,,,,,,,,,
Albania,2014,,,681726.0,,,,,,,,,,
Albania,2015,,,867556.0,,,,,,,,,,
Albania,2016,,,905610.0,,,,,,,,,,
Albania,2017,,,898159.0,,,,,,,,,,
Albania,2018,,,,1097103.0,,,,,,,,,
Albania,2019,,,,1193052.0,,,,,,,,,
Algeria,1988,2577249.0,,,,,,,,,,,,
Algeria,1995,,3518586.0,,,,,,,,,,,
Algeria,2011,,,7486621.0,,,,,,,,,,
Angola,2000,807497.0,,,,,,,,,,,,
Angola,2008,,786976.0,,,,,,,,,,,
Angola,2018,,,755957.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,7677270.0,,,,,,
Argentina - urban,1986,,,,,,,8721188.0,,,,,,
Argentina - urban,1987,,,,,,,9061802.0,,,,,,
Argentina - urban,1991,,,,,,,,9335372.0,,,,,
Argentina - urban,1992,,,,,,,,9126388.0,,,,,
Argentina - urban,1993,,,,,,,,9658359.0,,,,,
Argentina - urban,1994,,,,,,,,9511420.0,,,,,
Argentina - urban,1995,,,,,,,,9089638.0,,,,,
Argentina - urban,1996,,,,,,,,8823507.0,,,,,
Argentina - urban,1997,,,,,,,,9021618.0,,,,,
Argentina - urban,1998,,,,,,,,8581058.0,,,,,
Argentina - urban,1999,,,,,,,,8828308.0,,,,,
Argentina - urban,2000,,,,,,,,8490121.0,,,,,
Argentina - urban,2001,,,,,,,,7599368.0,,,,,
Argentina - urban,2002,,,,,,,,5697692.0,,,,,
Argentina - urban,2003,,,,,,,,,8310098.0,,,,
Argentina - urban,2004,,,,,,,,,9368216.0,,,,
Argentina - urban,2005,,,,,,,,,10138320.0,,,,
Argentina - urban,2006,,,,,,,,,10806649.0,,,,
Argentina - urban,2007,,,,,,,,,11022355.0,,,,
Argentina - urban,2008,,,,,,,,,11447165.0,,,,
Argentina - urban,2009,,,,,,,,,11868684.0,,,,
Argentina - urban,2010,,,,,,,,,12097252.0,,,,
Argentina - urban,2011,,,,,,,,,12257973.0,,,,
Argentina - urban,2012,,,,,,,,,12503457.0,,,,
Argentina - urban,2013,,,,,,,,,12575470.0,,,,
Argentina - urban,2014,,,,,,,,,12709827.0,,,,
Argentina - urban,2016,,,,,,,,,13338625.0,,,,
Argentina - urban,2017,,,,,,,,,13276189.0,,,,
Argentina - urban,2018,,,,,,,,,13804708.0,,,,
Argentina - urban,2019,,,,,,,,,13479738.0,,,,
Argentina - urban,2020,,,,,,,,,13405717.0,,,,
Armenia,1996,,,,,,,293267.0,,,,,,
Armenia,1999,,123372.0,,,,,,,,,,,
Armenia,2001,,139825.0,,,,,,,,,,,
Armenia,2002,,134886.0,,,,,,,,,,,
Armenia,2003,,100587.0,,,,,,,,,,,
Armenia,2004,,201886.0,,,,,,,,,,,
Armenia,2005,,234927.0,,,,,,,,,,,
Armenia,2006,,251002.0,,,,,,,,,,,
Armenia,2007,,376821.0,,,,,,,,,,,
Armenia,2008,,395798.0,,,,,,,,,,,
Armenia,2009,,282511.0,,,,,,,,,,,
Armenia,2010,,274273.0,,,,,,,,,,,
Armenia,2011,,310769.0,,,,,,,,,,,
Armenia,2012,,307001.0,,,,,,,,,,,
Armenia,2013,,402209.0,,,,,,,,,,,
Armenia,2014,,369635.0,,,,,,,,,,,
Armenia,2015,,409270.0,,,,,,,,,,,
Armenia,2016,,615736.0,,,,,,,,,,,
Armenia,2017,,443060.0,,,,,,,,,,,
Armenia,2018,,402882.0,,,,,,,,,,,
Armenia,2019,,,328970.0,,,,,,,,,,
Armenia,2020,,,300697.0,,,,,,,,,,
Australia,1981,,,,,,,2835960.0,,,,,,
Australia,1985,,,,,,,,2891498.0,,,,,
Australia,1989,,,,,,,,,3026180.0,,,,
Australia,1995,,,,,,,,,4257573.0,,,,
Australia,2001,,,,,,,,,3252261.0,,,,
Australia,2003,,,,,,,,,3033961.0,,,,
Australia,2004,,,,,,,,,,2364542.0,,,
Australia,2008,,,,,,,,,1487532.0,,,,
Australia,2010,,,,,,,,,,1466990.0,,,
Australia,2014,,,,,,,,,1118296.0,,,,
Australia,2016,,,,,,,,,1270125.0,,,,
Australia,2018,,,,,,,,,1435330.0,,,,
Austria,1987,,,,,,,378498.0,,,,,,
Austria,1994,,,,,,,,597620.0,,,,,
Austria,1995,,,,,,,933647.0,,,,,,
Austria,1997,,,,,,,,696855.0,,,,,
Austria,2000,,,,,,,,502182.0,,,,,
Austria,2003,,,,,,,,,500818.0,,,,
Austria,2004,,,,,,,,,394468.0,,,,
Austria,2005,,,,,,,,,422449.0,,,,
Austria,2006,,,,,,,,,444132.0,,,,
Austria,2007,,,,,,,,,489932.0,,,,
Austria,2008,,,,,,,,,436417.0,,,,
Austria,2009,,,,,,,,,408781.0,,,,
Austria,2010,,,,,,,,,355639.0,,,,
Austria,2011,,,,,,,,,423222.0,,,,
Austria,2012,,,,,,,,,464588.0,,,,
Austria,2013,,,,,,,,,378464.0,,,,
Austria,2014,,,,,,,,,435969.0,,,,
Austria,2015,,,,,,,,,312530.0,,,,
Austria,2016,,,,,,,,,350409.0,,,,
Austria,2017,,,,,,,,,390640.0,,,,
Austria,2018,,,,,,,,,377712.0,,,,
Austria,2019,,,,,,,,,412906.0,,,,
Azerbaijan,1995,666378.0,,,,,,,,,,,,
Azerbaijan,2001,,1027920.0,,,,,,,,,,,
Azerbaijan,2002,,1704586.0,,,,,,,,,,,
Azerbaijan,2003,,2043503.0,,,,,,,,,,,
Azerbaijan,2004,,2001882.0,,,,,,,,,,,
Azerbaijan,2005,,2665335.0,,,,,,,,,,,
Bangladesh,1983,214751.0,,,,,,,,,,,,
Bangladesh,1985,694770.0,,,,,,,,,,,,
Bangladesh,1988,677878.0,,,,,,,,,,,,
Bangladesh,1991,,321634.0,,,,,,,,,,,
Bangladesh,1995,,1851284.0,,,,,,,,,,,
Bangladesh,2000,,,2139056.0,,,,,,,,,,
Bangladesh,2005,,,3079555.0,,,,,,,,,,
Bangladesh,2010,,,3383724.0,,,,,,,,,,
Bangladesh,2016,,,4218829.0,,,,,,,,,,
Belarus,1993,,,,,,,1061108.0,,,,,,
Belarus,1995,,,,,,,3761582.0,,,,,,
Belarus,1998,,382630.0,,,,,,,,,,,
Belarus,1999,,433340.0,,,,,,,,,,,
Belarus,2000,,588261.0,,,,,,,,,,,
Belarus,2001,,1160111.0,,,,,,,,,,,
Belarus,2002,,1435185.0,,,,,,,,,,,
Belarus,2003,,1698934.0,,,,,,,,,,,
Belarus,2004,,2182667.0,,,,,,,,,,,
Belarus,2005,,3407670.0,,,,,,,,,,,
Belarus,2006,,4134961.0,,,,,,,,,,,
Belarus,2007,,4511537.0,,,,,,,,,,,
Belarus,2008,,4881855.0,,,,,,,,,,,
Belarus,2009,,4987266.0,,,,,,,,,,,
Belarus,2010,,4865072.0,,,,,,,,,,,
Belarus,2011,,5082095.0,,,,,,,,,,,
Belarus,2012,,5081587.0,,,,,,,,,,,
Belarus,2013,,4722785.0,,,,,,,,,,,
Belarus,2014,,4528540.0,,,,,,,,,,,
Belarus,2015,,5042313.0,,,,,,,,,,,
Belarus,2016,,5386436.0,,,,,,,,,,,
Belarus,2017,,5220563.0,,,,,,,,,,,
Belarus,2018,,4979566.0,,,,,,,,,,,
Belarus,2019,,4561252.0,,,,,,,,,,,
Belarus,2020,,4595431.0,,,,,,,,,,,
Belgium,1985,,,,,,,2193485.0,,,,,,
Belgium,1988,,,,,,,1930417.0,,,,,,
Belgium,1992,,,,,,,1360854.0,,,,,,
Belgium,1995,,,,,,,,1009041.0,,,,,
Belgium,1997,,,,,,,945547.0,,,,,,
Belgium,2000,,,,,,,,622329.0,,,,,
Belgium,2003,,,,,,,,,887857.0,,,,
Belgium,2004,,,,,,,,,880527.0,,,,
Belgium,2005,,,,,,,,,751686.0,,,,
Belgium,2006,,,,,,,,,786882.0,,,,
Belgium,2007,,,,,,,,,793014.0,,,,
Belgium,2008,,,,,,,,,766289.0,,,,
Belgium,2009,,,,,,,,,765971.0,,,,
Belgium,2010,,,,,,,,,786363.0,,,,
Belgium,2011,,,,,,,,,852633.0,,,,
Belgium,2012,,,,,,,,,770416.0,,,,
Belgium,2013,,,,,,,,,813368.0,,,,
Belgium,2014,,,,,,,,,787447.0,,,,
Belgium,2015,,,,,,,,,801324.0,,,,
Belgium,2016,,,,,,,,,762715.0,,,,
Belgium,2017,,,,,,,,,767438.0,,,,
Belgium,2018,,,,,,,,,718324.0,,,,
Belgium,2019,,,,,,,,,544245.0,,,,
Belize,1993,,,,,,,32170.0,,,,,,
Belize,1994,,,,,,,28135.0,,,,,,
Belize,1995,,43129.0,,,,,,,,,,,
Belize,1996,,,,,,,,,29398.0,,,,
Belize,1997,,,,,,,29317.0,,,,,,
Belize,1998,,,,,,,31461.0,,,,,,
Belize,1999,,,,,,,37428.0,,,,,,
Benin,2003,86330.0,,,,,,,,,,,,
Benin,2011,,227341.0,,,,,,,,,,,
Benin,2015,,266426.0,,,,,,,,,,,
Benin,2018,,,503578.0,,,,,,,,,,
Bhutan,2003,41199.0,,,,,,,,,,,,
Bhutan,2007,,66919.0,,,,,,,,,,,
Bhutan,2012,,120053.0,,,,,,,,,,,
Bhutan,2017,,168515.0,,,,,,,,,,,
Bolivia,1997,,,,,,,,1226625.0,,,,,
Bolivia,1999,,,,,,,,,1218793.0,,,,
Bolivia,2000,,,,,,,,,1037387.0,,,,
Bolivia,2001,,,,,,,,,,1215511.0,,,
Bolivia,2002,,,,,,,,,,,1140062.0,,
Bolivia,2004,,,,,,,,,,,1375548.0,,
Bolivia,2005,,,,,,,,,,,1459823.0,,
Bolivia,2006,,,,,,,,,,,1749836.0,,
Bolivia,2007,,,,,,,,,,,1701242.0,,
Bolivia,2008,,,,,,,,,,,2226725.0,,
Bolivia,2009,,,,,,,,,,,2541393.0,,
Bolivia,2011,,,,,,,,,,,2875639.0,,
Bolivia,2012,,,,,,,,,,,3033817.0,,
Bolivia,2013,,,,,,,,,,,3137081.0,,
Bolivia,2014,,,,,,,,,,,3270716.0,,
Bolivia,2015,,,,,,,,,,,3299139.0,,
Bolivia,2016,,,,,,,,,,,3289741.0,,
Bolivia,2017,,,,,,,,,,,3445337.0,,
Bolivia,2018,,,,,,,,,,,3534735.0,,
Bolivia,2019,,,,,,,,,,,3721831.0,,
Bolivia,2020,,,,,,,,,,,3613633.0,,
Bolivia - urban,1990,,,,,,,637676.0,,,,,,
Bolivia - urban,1992,,,,,,,436208.0,,,,,,
Bosnia and Herzegovina,2001,1696332.0,,,,,,,,,,,,
Bosnia and Herzegovina,2004,1675577.0,,,,,,,,,,,,
Bosnia and Herzegovina,2007,,1595875.0,,,,,,,,,,,
Bosnia and Herzegovina,2011,,1583348.0,,,,,,,,,,,
Botswana,1985,58095.0,,,,,,,,,,,,
Botswana,1993,108223.0,,,,,,,,,,,,
Botswana,2002,,182786.0,,,,,,,,,,,
Botswana,2009,,267204.0,,,,,,,,,,,
Botswana,2015,,311515.0,,,,,,,,,,,
Brazil,1981,,,,,,,15642143.0,,,,,,
Brazil,1982,,,,,,,16150292.0,,,,,,
Brazil,1983,,,,,,,13844450.0,,,,,,
Brazil,1984,,,,,,,13647184.0,,,,,,
Brazil,1985,,,,,,,16912329.0,,,,,,
Brazil,1986,,,,,,,26819963.0,,,,,,
Brazil,1987,,,,,,,21691274.0,,,,,,
Brazil,1988,,,,,,,20465456.0,,,,,,
Brazil,1989,,,,,,,22147555.0,,,,,,
Brazil,1990,,,,,,,20183326.0,,,,,,
Brazil,1992,,,,,,,21468260.0,,,,,,
Brazil,1993,,,,,,,20793715.0,,,,,,
Brazil,1995,,,,,,,28624694.0,,,,,,
Brazil,1996,,,,,,,29416828.0,,,,,,
