Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,4.779306276165684,,,,,,,,,,,,
Albania,2002,,5.19408327078574,,,,,,,,,,,
Albania,2005,,4.896551105815831,,,,,,,,,,,
Albania,2008,,5.109160408426113,,,,,,,,,,,
Albania,2012,,4.260686711940866,,,,,,,,,,,
Albania,2014,,,6.861227563978313,,,,,,,,,,
Albania,2015,,,5.81774657088912,,,,,,,,,,
Albania,2016,,,6.146515716937618,,,,,,,,,,
Albania,2017,,,6.383077944093126,,,,,,,,,,
Albania,2018,,,,5.712788552513697,,,,,,,,,
Albania,2019,,,,5.237981620711437,,,,,,,,,
Algeria,1988,6.625764948612865,,,,,,,,,,,,
Algeria,1995,,6.834569473841312,,,,,,,,,,,
Algeria,2011,,,4.015311674353854,,,,,,,,,,
Angola,2000,5.742272701184601,,,,,,,,,,,,
Angola,2008,,6.585651602930653,,,,,,,,,,,
Angola,2018,,,7.072122893936268,,,,,,,,,,
Argentina - urban,1980,,,,,,,6.517252083870506,,,,,,
Argentina - urban,1986,,,,,,,7.052487673808544,,,,,,
Argentina - urban,1987,,,,,,,5.839702552526493,,,,,,
Argentina - urban,1991,,,,,,,,6.2989664879960285,,,,,
Argentina - urban,1992,,,,,,,,7.198051037813574,,,,,
Argentina - urban,1993,,,,,,,,6.476685493473629,,,,,
Argentina - urban,1994,,,,,,,,6.8997833089033165,,,,,
Argentina - urban,1995,,,,,,,,5.556204724915135,,,,,
Argentina - urban,1996,,,,,,,,6.356218731551492,,,,,
Argentina - urban,1997,,,,,,,,5.573351296798607,,,,,
Argentina - urban,1998,,,,,,,,6.476852944985994,,,,,
Argentina - urban,1999,,,,,,,,5.775225104136096,,,,,
Argentina - urban,2000,,,,,,,,6.687445129842322,,,,,
Argentina - urban,2001,,,,,,,,5.143516299497026,,,,,
Argentina - urban,2002,,,,,,,,5.629360648521056,,,,,
Argentina - urban,2003,,,,,,,,,6.697402103614915,,,,
Argentina - urban,2004,,,,,,,,,6.105921197110609,,,,
Argentina - urban,2005,,,,,,,,,6.641640169971814,,,,
Argentina - urban,2006,,,,,,,,,6.236270251009411,,,,
Argentina - urban,2007,,,,,,,,,6.678383721287879,,,,
Argentina - urban,2008,,,,,,,,,6.09558587000402,,,,
Argentina - urban,2009,,,,,,,,,6.186634435033836,,,,
Argentina - urban,2010,,,,,,,,,6.667356255421876,,,,
Argentina - urban,2011,,,,,,,,,6.503478734055636,,,,
Argentina - urban,2012,,,,,,,,,6.769917692263555,,,,
Argentina - urban,2013,,,,,,,,,6.416771376063769,,,,
Argentina - urban,2014,,,,,,,,,7.223762826618413,,,,
Argentina - urban,2016,,,,,,,,,7.026656570994297,,,,
Argentina - urban,2017,,,,,,,,,6.74131790031515,,,,
Argentina - urban,2018,,,,,,,,,6.623990122195315,,,,
Argentina - urban,2019,,,,,,,,,6.697870667308085,,,,
Argentina - urban,2020,,,,,,,,,6.867817515089006,,,,
Armenia,1996,,,,,,,7.078659168433435,,,,,,
Armenia,1999,,4.700617024169477,,,,,,,,,,,
Armenia,2001,,5.332013848688459,,,,,,,,,,,
Armenia,2002,,4.070137667535933,,,,,,,,,,,
Armenia,2003,,4.378121750678774,,,,,,,,,,,
Armenia,2004,,4.247920912182597,,,,,,,,,,,
Armenia,2005,,4.177760961633027,,,,,,,,,,,
Armenia,2006,,4.123177458953635,,,,,,,,,,,
Armenia,2007,,4.679373187411236,,,,,,,,,,,
Armenia,2008,,4.335959196798751,,,,,,,,,,,
Armenia,2009,,3.8499785671796,,,,,,,,,,,
Armenia,2010,,4.321495672700303,,,,,,,,,,,
Armenia,2011,,4.121380716250378,,,,,,,,,,,
Armenia,2012,,5.357912433747688,,,,,,,,,,,
Armenia,2013,,4.983239537091648,,,,,,,,,,,
Armenia,2014,,4.582470214458645,,,,,,,,,,,
Armenia,2015,,4.585790271192616,,,,,,,,,,,
Armenia,2016,,6.624736431793095,,,,,,,,,,,
Armenia,2017,,3.9198394180364025,,,,,,,,,,,
Armenia,2018,,4.172554434823381,,,,,,,,,,,
Armenia,2019,,,4.370246351253394,,,,,,,,,,
Armenia,2020,,,3.0827467557405184,,,,,,,,,,
Australia,1981,,,,,,,4.234702217458297,,,,,,
Australia,1985,,,,,,,,4.684934636375174,,,,,
Australia,1989,,,,,,,,,4.749952421733751,,,,
Australia,1995,,,,,,,,,4.983814741035856,,,,
Australia,2001,,,,,,,,,4.24884870962757,,,,
Australia,2003,,,,,,,,,4.526880585461966,,,,
Australia,2004,,,,,,,,,,5.005296262805927,,,
Australia,2008,,,,,,,,,4.945819136720441,,,,
Australia,2010,,,,,,,,,,4.339078829416637,,,
Australia,2014,,,,,,,,,4.7495481069222,,,,
Australia,2016,,,,,,,,,4.99023042004998,,,,
Australia,2018,,,,,,,,,5.271414349008401,,,,
Austria,1987,,,,,,,3.24650086486575,,,,,,
Austria,1994,,,,,,,,3.980447367340053,,,,,
Austria,1995,,,,,,,4.749305447041485,,,,,,
Austria,1997,,,,,,,,4.014211272256254,,,,,
Austria,2000,,,,,,,,4.811705976085075,,,,,
Austria,2003,,,,,,,,,4.330891273610548,,,,
Austria,2004,,,,,,,,,4.719708819150741,,,,
Austria,2005,,,,,,,,,4.260868814847756,,,,
Austria,2006,,,,,,,,,4.029271557442148,,,,
Austria,2007,,,,,,,,,4.440149204019004,,,,
Austria,2008,,,,,,,,,4.466744921826557,,,,
Austria,2009,,,,,,,,,5.06221561840528,,,,
Austria,2010,,,,,,,,,5.126967440530195,,,,
Austria,2011,,,,,,,,,4.312921796125026,,,,
Austria,2012,,,,,,,,,4.630016805474644,,,,
Austria,2013,,,,,,,,,4.379725850409849,,,,
Austria,2014,,,,,,,,,4.931400002527393,,,,
Austria,2015,,,,,,,,,6.312518809228459,,,,
Austria,2016,,,,,,,,,4.483551395108524,,,,
Austria,2017,,,,,,,,,4.893705827270861,,,,
Austria,2018,,,,,,,,,4.486421105724425,,,,
Austria,2019,,,,,,,,,4.206749610356851,,,,
Azerbaijan,1995,5.864421556699219,,,,,,,,,,,,
Azerbaijan,2001,,5.185015780648979,,,,,,,,,,,
Azerbaijan,2002,,1.4656110230728283,,,,,,,,,,,
Azerbaijan,2003,,2.244398294895617,,,,,,,,,,,
Azerbaijan,2004,,0.8911093721784145,,,,,,,,,,,
Azerbaijan,2005,,0.7757884137585872,,,,,,,,,,,
Bangladesh,1983,3.5942518030300725,,,,,,,,,,,,
Bangladesh,1985,2.7216232218480902,,,,,,,,,,,,
Bangladesh,1988,4.253299974996525,,,,,,,,,,,,
Bangladesh,1991,,3.950804516609394,,,,,,,,,,,
Bangladesh,1995,,3.4261502956678807,,,,,,,,,,,
Bangladesh,2000,,,3.817242372428265,,,,,,,,,,
Bangladesh,2005,,,3.230666152505434,,,,,,,,,,
Bangladesh,2010,,,3.872341001364367,,,,,,,,,,
Bangladesh,2016,,,4.133156572750194,,,,,,,,,,
Belarus,1993,,,,,,,2.7460360092000724,,,,,,
Belarus,1995,,,,,,,5.040499494252946,,,,,,
Belarus,1998,,4.92690451702414,,,,,,,,,,,
Belarus,1999,,5.8031335814299725,,,,,,,,,,,
Belarus,2000,,5.018693115262019,,,,,,,,,,,
Belarus,2001,,5.3428451629739655,,,,,,,,,,,
Belarus,2002,,5.128159125068369,,,,,,,,,,,
Belarus,2003,,5.0369566475572665,,,,,,,,,,,
Belarus,2004,,4.351897700198949,,,,,,,,,,,
Belarus,2005,,5.165732521447054,,,,,,,,,,,
Belarus,2006,,5.572787457766454,,,,,,,,,,,
Belarus,2007,,4.735113748598073,,,,,,,,,,,
Belarus,2008,,4.9422202071057,,,,,,,,,,,
Belarus,2009,,4.34766049178591,,,,,,,,,,,
Belarus,2010,,4.985208516891267,,,,,,,,,,,
Belarus,2011,,4.935009701803375,,,,,,,,,,,
Belarus,2012,,4.4053479916450335,,,,,,,,,,,
Belarus,2013,,3.9762745955798295,,,,,,,,,,,
Belarus,2014,,3.958516232444993,,,,,,,,,,,
Belarus,2015,,3.588946965440295,,,,,,,,,,,
Belarus,2016,,3.485814645289833,,,,,,,,,,,
Belarus,2017,,3.1712162896055807,,,,,,,,,,,
Belarus,2018,,3.642216662420005,,,,,,,,,,,
Belarus,2019,,3.060471404891718,,,,,,,,,,,
Belarus,2020,,2.530919134767428,,,,,,,,,,,
Belgium,1985,,,,,,,3.755664765190944,,,,,,
Belgium,1988,,,,,,,4.071032909216068,,,,,,
Belgium,1992,,,,,,,3.742529485350056,,,,,,
Belgium,1995,,,,,,,,3.6385407600082513,,,,,
Belgium,1997,,,,,,,3.706707774933223,,,,,,
Belgium,2000,,,,,,,,2.984767711254725,,,,,
Belgium,2003,,,,,,,,,4.243873897915534,,,,
Belgium,2004,,,,,,,,,4.565701420104159,,,,
Belgium,2005,,,,,,,,,4.046039663440318,,,,
Belgium,2006,,,,,,,,,4.618884527223184,,,,
Belgium,2007,,,,,,,,,4.733363448996301,,,,
Belgium,2008,,,,,,,,,4.00318469523686,,,,
Belgium,2009,,,,,,,,,4.3206715365813695,,,,
Belgium,2010,,,,,,,,,4.215606209707308,,,,
Belgium,2011,,,,,,,,,5.099198569630152,,,,
Belgium,2012,,,,,,,,,3.901176310433881,,,,
Belgium,2013,,,,,,,,,4.715608992484995,,,,
Belgium,2014,,,,,,,,,4.788904187033753,,,,
Belgium,2015,,,,,,,,,5.53564085634133,,,,
Belgium,2016,,,,,,,,,5.26918863316537,,,,
Belgium,2017,,,,,,,,,4.537194120732213,,,,
Belgium,2018,,,,,,,,,4.90648770890555,,,,
Belgium,2019,,,,,,,,,4.571519839010948,,,,
