Entity,Year,welfare_type,reporting_level,headcount_190,headcount_ratio_190,poverty_gap_index_190,total_shortfall_190,avg_shortfall_190,income_gap_ratio_190,headcount_above_190,headcount_ratio_above_190,poverty_severity_190,watts_190,headcount_stacked_below_190,headcount_stacked_between_190_1000,headcount_ratio_stacked_below_190,headcount_ratio_stacked_between_190_1000,headcount_320,headcount_ratio_320,poverty_gap_index_320,total_shortfall_320,avg_shortfall_320,income_gap_ratio_320,headcount_above_320,headcount_ratio_above_320,poverty_severity_320,watts_320,headcount_stacked_below_320,headcount_ratio_stacked_below_320,headcount_550,headcount_ratio_550,poverty_gap_index_550,total_shortfall_550,avg_shortfall_550,income_gap_ratio_550,headcount_above_550,headcount_ratio_above_550,poverty_severity_550,watts_550,headcount_stacked_below_550,headcount_ratio_stacked_below_550,headcount_2170,headcount_ratio_2170,poverty_gap_index_2170,total_shortfall_2170,avg_shortfall_2170,income_gap_ratio_2170,headcount_above_2170,headcount_ratio_above_2170,poverty_severity_2170,watts_2170,headcount_215,headcount_ratio_215,poverty_gap_index_215,total_shortfall_215,avg_shortfall_215,income_gap_ratio_215,headcount_above_215,headcount_ratio_above_215,poverty_severity_215,watts_215,headcount_stacked_below_215,headcount_stacked_between_215_1000,headcount_ratio_stacked_below_215,headcount_ratio_stacked_between_215_1000,headcount_365,headcount_ratio_365,poverty_gap_index_365,total_shortfall_365,avg_shortfall_365,income_gap_ratio_365,headcount_above_365,headcount_ratio_above_365,poverty_severity_365,watts_365,headcount_stacked_below_365,headcount_ratio_stacked_below_365,headcount_685,headcount_ratio_685,poverty_gap_index_685,total_shortfall_685,avg_shortfall_685,income_gap_ratio_685,headcount_above_685,headcount_ratio_above_685,poverty_severity_685,watts_685,headcount_stacked_below_685,headcount_ratio_stacked_below_685,headcount_2435,headcount_ratio_2435,poverty_gap_index_2435,total_shortfall_2435,avg_shortfall_2435,income_gap_ratio_2435,headcount_above_2435,headcount_ratio_above_2435,poverty_severity_2435,watts_2435
Denmark,2018,income,national,9856.0,0.17011175800918,0.14223738760689,15657.361338319402,1.58861214877429,83.61116572496263,5783780.0,99.8298823053433,0.0013905968028357,0.0057643065247739,1461.0,22940.0,0.0252173246645112,0.39595341356969,13124.0,0.22652870822013,0.17387288010786,32235.39768373061,2.4562174400891963,76.75679500278738,5780512.0,99.77347558597054,0.0015316377081525,0.0069044847904251,3268.0,0.0564067193727738,14997.0,0.2588596388267,0.20211537285434,64404.05951772799,4.294462860420617,78.08114291673849,5778639.0,99.74114701027126,0.0017734382381799,0.0082009948445815,1873.0,0.0323285756992672,259718.0,4.48281264356274,1.16847931416527,1469034.4088972986,5.656267216355041,26.065747540806644,5533918.0,95.51718471785249,0.0055938578363028,0.0234563865508245,9856.0,0.17011175800918,0.1425963921930099,17762.259212510144,1.802177273996565,83.82219879053791,5783780.0,99.8298823053433,0.0013914563072189,0.0057863581757273,1461.0,16058.0,0.0252173246645112,0.27717807654549,13124.0,0.22652870822013,0.17496327812648,36999.084459352925,2.819192659200924,77.23815504660065,5780512.0,99.77347558597054,0.0015403515963535,0.0069518869177706,3268.0,0.0564067193727738,14997.0,0.2588596388267,0.20796767804965,82534.89830736304,5.503427239272057,80.34200349302273,5778639.0,99.74114701027126,0.0018279352501668,0.0084827626335655,1873.0,0.0323285756992672,262302.0,4.52742120047801,1.18377378146907,1670009.2954686943,6.366742516140535,26.14678651392417,5531334.0,95.47258405602284,0.0056499557643776,0.0236630644902891
Denmark,2019,income,national,14618.0,0.25140717907057,0.21199384894822,23419.812284594937,1.6021215135172346,84.32218492195972,5799804.0,99.7485906595703,0.0018989632104642,0.0040943993008998,929.0,21253.0,0.0159775124681352,0.36553025248042,19531.0,0.3359066856184899,0.24546087727517,45670.81999897755,2.338375915159365,73.07424734873015,5794891.0,99.66409386865968,0.0021474025033988,0.0053782031123147,4913.0,0.0844967909106012,22703.0,0.39046100781574,0.29384564561694,93969.84225636369,4.139093611256824,75.2562474773968,5791719.0,99.60953986483952,0.0025324422885685,0.0070826895549565,3172.0,0.0545540038201561,251349.0,4.32285116243255,1.15448256982166,1456644.8010115086,5.795307723569652,26.706487205390104,5563073.0,95.67714555290276,0.0061080279649595,0.021753098268545,14618.0,0.25140717907057,0.21250146817205,26564.824048795148,1.817268029059731,84.52409437487121,5799804.0,99.7485906595703,0.001904683982462,0.0041213725494385,929.0,16872.0,0.0159775124681352,0.29017091084681,19531.0,0.3359066856184899,0.24733383101544,52490.769296616665,2.687561788777669,73.6318298295252,5794891.0,99.66409386865968,0.0021603818862452,0.0054394262721902,4913.0,0.0844967909106012,22703.0,0.39046100781574,0.30381004600971,121003.86735078107,5.329862456537951,77.80821104434965,5791719.0,99.60953986483952,0.0026221486981812,0.0074605414692001,3172.0,0.0545540038201561,253712.0,4.363488974540871,1.16901592497367,1655106.490697952,6.523564083283219,26.7908175904855,5560710.0,95.63650522786271,0.0061581399407562,0.0219495279558666
Dominican Republic,1986,income,national,361359.0,5.47765624999999,1.79269084925377,224700.1251008528,0.6218196450091261,32.72734973732243,6235608.0,94.52234640555274,0.0093280526112571,0.0221755029281086,272135.0,3281047.0,4.125153271192656,49.735689959711614,924952.0,14.020869140625,4.979326811297391,1051150.5490030115,1.1364379438100696,35.513685744064674,5672015.0,85.97913253166189,0.025478609346432,0.0690272597896006,563593.0,8.543213873890835,1937255.0,29.36584289442616,11.87488197669106,4308601.249101913,2.224075431010328,40.43773510927869,4659712.0,70.6341565752868,0.0641248564778364,0.1867090477322074,1012303.0,15.344975956375103,5667671.0,85.91328540223316,51.83544866516166,74204613.50751561,13.092611322625398,60.33461438997879,929296.0,14.086715910508572,0.3625115190246449,1.0081210678130006,453144.0,6.868979492187489,2.26784096931506,321658.7487701184,0.7098378192585986,33.01571252365575,6143823.0,93.1310252120406,0.0115821696943623,0.0296502092413566,365530.0,3161882.0,5.540879619376601,47.92932654235091,1116574.0,16.925561523437498,6.19283375706416,1491168.0775120973,1.3354852231129306,36.588636249669335,5480393.0,83.07443405431617,0.0321152457412279,0.0867467989722478,663430.0,10.056591157724451,2477744.0,37.5588400377265,15.98538791658642,7223672.744902475,2.9154233629069326,42.56092500594063,4119223.0,62.441164250177394,0.0902360170589542,0.259093008600578,1361170.0,20.63326980413878,5836511.0,88.47264573636629,55.41431937220109,89015427.22099967,15.251479389141847,62.63441227573654,760456.0,11.527357951009911,0.3959899727278536,1.1016687453443066
Dominican Republic,1989,income,national,986288.0,14.0940966796875,3.62763416260288,482329.0157469662,0.4890346589910515,25.73866626268692,6011589.0,85.90589688844203,0.0127716849989754,0.0453079967743592,887371.0,4603038.0,12.680574408495604,65.77764794403359,2230506.0,31.874045074423563,11.49111798876554,2573229.7688917965,1.1536529239965263,36.05165387489146,4767371.0,68.12596163093464,0.0542486445931666,0.166156353147955,1244218.0,17.779935257507383,3913284.0,55.92101978167611,25.391941202137502,9772932.472808473,2.4973736822598287,45.40679422290598,3084593.0,44.07898281150126,0.1455014595444498,0.4074907947941312,1682778.0,24.046978819433377,6641163.0,94.90253803710142,69.30095946719933,105236231.1023579,15.84605453929649,73.02329280781792,356714.0,5.097460272594103,0.5440567360088477,1.5137099298703505,1223717.0,17.48697265625,4.949395452721729,744658.1029538786,0.6085214988055887,28.303325525841338,5774160.0,82.5130250217316,0.0189667047326549,0.0634273682603699,1130778.0,4346388.0,16.158872183663703,62.11009902020329,2589040.0,36.99750578043682,14.14752742366574,3613596.9719203007,1.3957285217379032,38.23913758186036,4408837.0,63.0024934705197,0.070424781763201,0.2095017438761629,1365323.0,19.510531551211887,4570819.0,65.31722608670746,32.12885467506524,15401113.461938232,3.3694428639458778,49.18894691891793,2427058.0,34.682775933329495,0.1950392879577489,0.5373186222353975,1981779.0,28.319717537190208,6707315.0,95.84785755667907,71.93823282535953,122581529.34539716,18.275797296742013,75.05460902152777,290562.0,4.152145000548024,0.5752889406175486,1.6155046929955
Dominican Republic,1992,income,national,418462.0,5.64852050781249,1.59786901468149,224913.55142877263,0.5374766440651066,28.2882444244793,6989877.0,94.3514733869495,0.0078063680687099,0.0202141019986997,342676.0,4818254.0,4.625544268425082,65.03825927734378,1378677.0,18.60979492187499,5.749261976133839,1362959.415008301,0.9885995160638066,30.89373487699396,6029662.0,81.3902009613761,0.026362449791679,0.0784754908789161,960215.0,12.961272425573398,3111042.0,41.9937890625,16.17946616845615,6592463.361822485,2.119053153838002,38.528239160690944,4297297.0,58.00621434845247,0.0837232098396461,0.2440989665322614,1732365.0,23.38398661292363,6871894.0,92.75890643718272,61.93110127617163,99561030.658695,14.488149942169512,66.76566793626503,536445.0,7.241096823457997,0.4559955254085893,1.2392872149630112,564935.0,7.625664062499999,2.14237513746015,341235.9875947424,0.6040269899983934,28.09427860457644,6843404.0,92.37433654156484,0.010037133797482,0.0259234842221411,490505.0,4644657.0,6.620984811845139,62.69497802734377,1715023.0,23.14990234375,7.49854481418259,2027639.3126407168,1.1822811196355485,32.39126355165885,5693316.0,76.85010094705439,0.0350670885937858,0.1027567050249468,1150088.0,15.524235594510458,3889522.0,52.50194091796876,22.11658567959137,11223530.75023164,2.88558099175982,42.125269952698105,3518817.0,47.49805590699886,0.1212332563700405,0.3426445023158342,2174499.0,29.352045040055536,6978900.0,94.20329850054448,65.12302128429242,117477407.37510476,16.833226923312377,69.13029537294611,429439.0,5.7966974783416365,0.4905358479124619,1.3391789530179985
Dominican Republic,1996,income,national,424130.0,5.33310943082235,1.94209160636893,293455.00182430795,0.6918987146023813,36.41572182117797,7528636.0,94.66688696737714,0.011630524081619,0.0234267408929159,302036.0,4515573.0,3.797873595174308,56.77991292100175,1119719.0,14.0796162411754,4.93157745005749,1255029.8070778851,1.1208435393861185,35.0263606058162,6833047.0,85.92038292086049,0.026368045050608,0.0676852085988931,695589.0,8.746504046516645,2620686.0,32.953140030232234,12.699412398203568,5554750.03272265,2.119578626635412,38.53779321155294,5332080.0,67.04686143160757,0.068348875184122,0.1879352231583296,1500967.0,18.873521489252923,7031665.0,88.41785068168325,55.75441262601918,96218189.9668322,13.683557161331237,63.05786710290893,921101.0,11.582146387810228,0.3969659929058584,1.0614934969754588,512965.0,6.4501471790038405,2.3739174094513498,405903.0077048946,0.7912879196531821,36.80408928619452,7439801.0,93.5498542268187,0.0136793770433264,0.0297251676847394,392929.0,4388619.0,4.940784124668071,55.18355461254922,1396604.0,17.56123729175514,6.17040549918144,1791120.3736937663,1.2824826319370175,35.13651046402788,6556162.0,82.43876407277669,0.0327206557950713,0.0863375016159023,883639.0,11.111090154042005,3364477.0,42.30574949790672,17.52025116551994,9544410.357971605,2.836818429126311,41.413407724471696,4588289.0,57.69425379798676,0.0971319208957111,0.2669275562765226,1967873.0,24.74451027478993,7169273.0,90.14817252624395,59.14340704200326,114531120.2637403,15.975276748945156,65.60688603262898,783493.0,9.851830168271016,0.431173269826644,1.1561415127123085
Dominican Republic,1997,income,national,455222.0,5.6308642342198105,2.11748668994763,325253.86015376955,0.7144950379238472,37.60500199599196,7629185.0,94.36913554698567,0.0137470655170351,0.0199943964963505,317155.0,4251972.0,3.923045932744356,52.59472561910495,1064943.0,13.172799001899952,4.99446073392931,1292072.1061953043,1.2132781812691424,37.9149431646607,7019464.0,86.82719709683097,0.0281719410664909,0.0623630951766778,609721.0,7.541938450154724,2460902.0,30.440105668324968,12.09553430436558,5378187.2209424265,2.185453634863325,39.73552063387864,5623505.0,69.55989474552679,0.0672153019172592,0.1731073535646456,1395959.0,17.267302351304185,7040732.0,87.09026571268616,53.39430492997098,93670500.48031025,13.304085495699914,61.30914974976919,1043675.0,12.909728567599329,0.3760086734610214,0.9989452874148076,555440.0,6.870506727406981,2.56411225472867,445680.5318096562,0.8023918547631719,37.32055138433358,7528967.0,93.1294898933218,0.0157295810803934,0.0262810212688428,417373.0,4122891.0,5.162691586408255,50.99806672755091,1309337.0,16.19583102396541,6.12705019192598,1807975.2123249571,1.3808325987312338,37.83103010222558,6775070.0,83.80416770209614,0.0341629268906495,0.0795823570477874,753897.0,9.325322191225652,3187893.0,39.43261445414005,16.44336303979346,9106036.489477657,2.8564435787141083,41.69990625860012,4896514.0,60.56738608038907,0.0934051304847251,0.2449066600039074,1878556.0,23.236781621707078,7221422.0,89.32531630067044,56.94061584175965,112090626.08743784,15.521960368392518,63.74521711865511,862985.0,10.674685230468976,0.4098612742154311,1.09239490248425
Dominican Republic,2000,income,national,469936.0,5.5473841510566,1.93880932845396,312061.1000539217,0.6640502112073169,34.95001111617457,8001381.0,94.45262171159456,0.010186460960485,0.0249744370355646,363312.0,4376413.0,4.288731020217989,51.6615391334192,1127302.0,13.3072779325558,4.92266518185569,1334446.6316915904,1.1837525629259864,36.99226759143707,7344015.0,86.69271849937856,0.0261400120274131,0.0704262282527095,657366.0,7.759903212215999,2656435.0,31.357990905729174,12.131534404883949,5652354.050209806,2.1277968594036016,38.687215625520025,5814882.0,68.64200690400324,0.0661963158806724,0.1847283957918608,1529133.0,18.05071159537531,7191211.0,84.88893957612287,52.529566889835245,96563831.02024016,13.428034724643757,61.88034435319704,1280106.0,15.111062423941874,0.3728049103473319,1.00794772246941,568801.0,6.7144300225814,2.3999300354217,437107.2143193866,0.7684712479749273,35.74284874301987,7902516.0,93.2855658689198,0.0125533810196778,0.0318047352115945,462177.0,4239490.0,5.455786862892747,50.04523875190414,1362215.0,16.080323231594402,6.05401732646828,1871920.746204193,1.3741742281535536,37.64860899050832,7109102.0,83.91967860487335,0.0324207641125205,0.0881811554793668,793414.0,9.365887264046428,3481582.0,41.09846857568187,16.7204547560727,9702632.674665192,2.7868459437879656,40.68388239106519,4989735.0,58.9015261735572,0.0932680940649203,0.2603344583673894,2119367.0,25.01815243131617,7410822.0,87.48135028892514,55.91621623406766,115342052.33429769,15.56400252688537,63.917874853738674,1060495.0,12.518655599831764,0.4054445497362466,1.0993390459144865
Dominican Republic,2001,income,national,353141.0,4.10695653477049,1.18513941337749,193620.2329198372,0.5482802419425589,28.856854839082047,8245458.0,95.89304024992909,0.0051944490166831,0.0163109965507241,291612.0,4701089.0,3.3913896903437406,54.6727393041592,1095042.0,12.735117425242908,3.99410392474438,1098998.3364224993,1.0036129540442278,31.362904813882118,7503557.0,87.2648788482868,0.0183880772516426,0.0564400191838855,741901.0,8.628161401642291,2673260.0,31.0894851160203,11.56084036956516,5467386.674249644,2.045213213174044,37.185694784982616,5925339.0,68.91051670161616,0.0588387667161035,0.1714695531232712,1578218.0,18.35436214667064,7375029.0,85.77012723175399,53.2377432841294,99336091.33784229,13.469247556564492,62.07026523762439,1223570.0,14.229876285660024,0.3754803720333867,1.01066232275184,441793.0,5.13796318671334,1.55493211406934,287460.111003747,0.6506669662121106,30.263579823819097,8156806.0,94.86203508269196,0.0069428833603823,0.0215676162829892,381411.0,4560895.0,4.43573423996165,53.04230146732381,1388384.0,16.14662654145803,5.189424123012451,1628694.8632269416,1.1730867420158555,32.13936279495495,7210215.0,83.85336960125713,0.0243879203464141,0.0739971852737034,946591.0,11.008665481434823,3485021.0,40.53010186782659,16.20067892625968,9542265.200604042,2.738079684628598,39.971966198957645,5113578.0,59.46989736351236,0.0866297768830282,0.2469432978163739,2096637.0,24.383472237744776,7588599.0,88.25390480846863,56.65606081427864,118624129.10429852,15.631887928759776,64.19666500517363,1010000.0,11.7460995680808,0.4090034874947376,1.103383721401223
Dominican Republic,2002,income,national,515757.0,5.91126773790987,2.0314667702202702,336765.40028868074,0.6529536201906726,34.3659800100354,8209217.0,94.08872737041966,0.011048796472649,0.0271584727597796,351283.0,4571883.0,4.026178186892018,52.39996991915253,1264382.0,14.49152913400544,5.35810829458978,1495979.3779033655,1.1831704167754409,36.974075524232525,7460592.0,85.50847257539105,0.0282273524276821,0.0775151741739244,748625.0,8.580254795028615,2740137.0,31.40567546115591,12.74150427298299,6114311.142646601,2.231388847581928,40.570706319671416,5984837.0,68.59432475099639,0.0709689520477261,0.1970172315323677,1475755.0,16.91414782439466,7562108.0,86.6719781772924,53.66797503632144,101610616.04092816,13.436811011020756,61.92078806922008,1162866.0,13.32801679409016,0.3810159065033663,1.0353076745332843,664348.0,7.61432425929089,2.55014434888212,478373.7775152336,0.7200650525255342,33.49139779188531,8060626.0,92.38567358481528,0.013481416447576,0.0347419830979944,501205.0,4406744.0,5.744487032282273,50.50724464404389,1544454.0,17.70152752715218,6.61120094049392,2105413.3054823526,1.3632088139124587,37.34818668253312,7180520.0,82.2984687404226,0.035130220325921,0.0971377741629515,880106.0,10.08720484439266,3493324.0,40.0382202350072,17.14930014870025,10249463.057218997,2.9340144393188257,42.83232758129672,5231650.0,59.96178326720515,0.0982264889712762,0.2720239555066177,1948870.0,22.33668547321745,7738630.0,88.6951693093107,57.106147516496975,121323790.34030975,15.67768330315699,64.38473635793424,986344.0,11.30483598002699,0.4143252458616411,1.1284996273804768
Dominican Republic,2003,income,national,611598.0,6.9104694832897895,2.34330061061624,394040.11137469846,0.6442795943981152,33.90945233674291,8238719.0,93.08953566295986,0.0121722206370012,0.031417982957942,445349.0,5280819.0,5.0320118477112175,59.66812356690397,1574074.0,17.78550556003649,6.36702858453817,1803207.082279172,1.1455669061805045,35.798965818140765,7276243.0,82.2144901702391,0.0327725252901787,0.0917701775252716,962476.0,10.87504549272077,3510356.0,39.66361881799583,15.859423078300312,7719850.692404047,2.1991646124792035,39.98481113598552,5339961.0,60.33638117143148,0.0863826477403127,0.2426752802207946,1936282.0,21.87810899880761,7911402.0,89.39116813884111,59.15703654494877,113612200.18613376,14.360564687034454,66.17771745177168,938915.0,10.608829039682984,0.4349230561561805,1.1765660311919637,769783.0,8.69780156398681,2.9390413121271703,559246.1167010601,0.726498398511087,33.790623186562186,8080534.0,91.3021985540179,0.0150926691714748,0.0401720307311782,603534.0,5086968.0,6.819348956653191,57.47780339689073,1933000.0,21.84102203086665,7.92121614491172,2558842.497641513,1.3237674586867632,36.26760160785653,6917317.0,78.15897441865641,0.041205742345922,0.115817169283471,1163217.0,13.143224135361478,4337994.0,49.01512191318693,21.29227122845555,12908369.476494055,2.975654064181291,43.4402053165152,4512323.0,50.98487432710037,0.1209749720814481,0.3356004382218942,2404994.0,27.17410009155604,8057964.0,91.04717630210268,62.29644630183612,134252093.0008411,16.660795828926652,68.42215946171109,792353.0,8.952820559986721,0.468126013838902,1.272459232120044
Dominican Republic,2004,income,national,805359.0,8.973915940733699,2.81774731022031,480466.59339273325,0.5965868555423522,31.399308186439598,8169085.0,91.0260847357229,0.0134102196523551,0.0381780515371364,610371.0,5756288.0,6.801212420513182,64.14088521235439,2105734.0,23.46366545587164,8.27641749221982,2376839.8497455106,1.128746484477864,35.27332763993325,6868710.0,76.53632915866432,0.0412361969823222,0.1190300694630486,1300375.0,14.489755577058592,4225413.0,47.082723151924185,19.73528606821596,9741227.08037514,2.305390521678032,41.91619130323694,4749031.0,52.91727264663973,0.1097161670945354,0.3057651793866978,2119679.0,23.61905651202459,8224130.0,91.63943597288149,63.792213760727066,124232424.05687337,15.105843907729252,69.61218390658641,750314.0,8.36056250392782,0.4844771418245216,1.317935965411144,1041692.0,11.60731069555615,3.6356860039352497,701507.5995438646,0.673430917722191,31.32236826614842,7932752.0,88.39268482816317,0.017280603369756,0.0498983091244244,849072.0,5499039.0,9.46099836379836,61.27443023783286,2502823.0,27.88833145541914,10.284784088495,3368957.988181564,1.3460632206838294,36.8784444022967,6471621.0,72.111665079196,0.0525111436049391,0.1503306740288748,1461131.0,16.28101974896718,5118313.0,57.03209263426149,25.93491919172708,15943476.375251576,3.114986593287979,45.47425683632086,3856131.0,42.96790976688918,0.151048516933427,0.4154881046582013,2615490.0,29.14375531230681,8328002.0,92.7968577111359,66.66346189265205,145678137.6140237,17.4925675587042,71.83805978933962,646442.0,7.203142612511705,0.516803509227733,1.4160148005836188
Dominican Republic,2005,income,national,534747.0,5.8781073027688,1.76529617274672,305127.87403040926,0.5706023110562738,30.03170058190915,8562515.0,94.12189074031284,0.0079815318954814,0.0233453938682351,433897.0,5447074.0,4.7695339542820685,59.87597360133715,1562090.0,17.17099340077899,5.63904351163606,1641595.4001521051,1.050896811420664,32.84052535689575,7535172.0,82.82900943162899,0.0267991097938635,0.0792434890867105,1027343.0,11.292881308683866,3451367.0,37.93852778603573,14.9133623491188,7461892.052497805,2.162010604058567,39.30928371015577,5645895.0,62.061475199900805,0.0791586627234757,0.2244573004234914,1889277.0,20.76753423172818,8060796.0,88.60683260294009,58.264765574964485,115020814.80347504,14.269163343604658,65.75651310416893,1036466.0,11.393164228973507,0.4260804216787957,1.1478368958236471,674066.0,7.40954282178234,2.28489412250103,446905.0302050173,0.6629989202912137,30.837159083312265,8423196.0,92.59045194037505,0.0105021092229273,0.0307685657535379,578581.0,5278916.0,6.359946542157409,58.02752910659146,1944320.0,21.37257971307096,7.20638068718884,2392879.1611830373,1.230702333557767,33.71787215226759,7152942.0,78.62741558943779,0.0349664557004309,0.1026812016103372,1270254.0,13.96303635093724,4386811.0,48.221218766878,20.28796628227304,12642698.71311476,2.8819793497177697,42.072691236755766,4710451.0,51.77877695508825,0.1128260195394227,0.3149609873026139,2442491.0,26.84863863434954,8222868.0,90.38838213356355,61.415838868552406,136047340.43286067,16.544998707611587,67.94660660210097,874394.0,9.611617209661544,0.4592790880056459,1.2430265537201368
Dominican Republic,2006,income,national,430923.0,4.67445234547641,1.30923430738561,229318.85524683376,0.5321573813577687,28.008283229356245,8787758.0,95.3255460298496,0.0057677163733525,0.017282798782202,362298.0,5272021.0,3.930041618752184,57.188451375014814,1332355.0,14.452776401821229,4.59340801955164,1355045.2235228266,1.0170301635246062,31.782192610143937,7886326.0,85.54722741789199,0.0211380337243375,0.0637393798137494,901432.0,9.77831861195761,3199607.0,34.70786445461223,13.11032712921167,6647295.79854165,2.077535084321809,37.77336516948744,6019074.0,65.29213886455123,0.0673577669929157,0.1937699116709329,1867252.0,20.25508855334077,7999712.0,86.77718584163799,55.35834815028704,110741816.64572269,13.84322543683106,63.79366560751642,1218969.0,13.222813545668844,0.3981028067849351,1.0697984551917077,576649.0,6.255223046770129,1.74053676389163,344977.2436944189,0.5982447618818708,27.825337761947484,8642032.0,93.74477758803022,0.0077095094782313,0.0232730921371528,509367.0,5076602.0,5.525378305204399,55.06863916175335,1710880.0,18.55883593856322,5.98610501471983,2014215.728556888,1.1772980738315302,32.254741748809046,7507801.0,81.44116278673707,0.028059949268264,0.0840652204123764,1134231.0,12.303614801293158,4143958.0,44.95174185105767,18.22520280667219,11508844.662198566,2.777259002672944,40.54392704632034,5074723.0,55.04825473405577,0.0983855243753406,0.2776381320582916,2433078.0,26.39290805268129,8195228.0,88.89805338242365,58.63983648850337,131631703.96780032,16.061994122408837,65.96301487642232,1023453.0,11.101946146091834,0.4312189590908838,1.163288018702087
Dominican Republic,2007,income,national,418694.0,4.48335164105361,1.31376570696906,233112.30634732268,0.5567605610477405,29.30318742356529,8920162.0,95.51664572191711,0.0062189549358451,0.0176219532779484,344220.0,5567701.0,3.6858904345457297,59.61866174441524,1308293.0,14.00913422272695,4.46457627432798,1334209.1176628962,1.01980910825243,31.869034632888432,8030563.0,85.99086440566168,0.0209089710436018,0.0622797501818123,889599.0,9.525781316255438,3227708.0,34.5621353446681,12.87311460724186,6612108.997369056,2.048546212163261,37.24629476660475,6111148.0,65.43786519462341,0.0658009855689885,0.189836768453249,1919415.0,20.55299921103827,8265253.0,88.50391831590133,56.68406794448225,114872063.52201866,13.898190838443622,64.04696238914111,1073603.0,11.49608688687351,0.4058132209821665,1.086590235501902,566675.0,6.06792776533712,1.7423298877423,349834.4104116123,0.6173457632886792,28.71375643203159,8772181.0,93.93207262217128,0.0080750639881719,0.0235398406776487,492201.0,5387566.0,5.270463534291566,57.689785987713655,1688267.0,18.0778828463871,5.81067682377273,1980675.205370908,1.173200213811505,32.14247161127411,7650589.0,81.92212193870428,0.0275459816589867,0.0818997651105264,1121592.0,12.009950683467013,4133164.0,44.25770907920174,17.92091220917365,11464216.06794285,2.773714294410493,40.49217948044516,5205692.0,55.74228792049048,0.0964497870033935,0.2723895853557355,2444897.0,26.179834018213796,8438581.0,90.35990376653538,60.00519928534428,136452509.39433193,16.17007757516719,66.40688942573794,900275.0,9.640099386905634,0.4400425407284574,1.1818694720488936
Dominican Republic,2008,income,national,373214.0,3.94598246867675,1.05039573223089,188759.79051734947,0.5057682469504077,26.61938141844251,9084865.0,96.05401900322464,0.0044907264896351,0.0132400434157292,312664.0,5754695.0,3.3057875706049824,60.84422167366608,1384350.0,14.63669786157319,4.18302796391986,1266029.086142822,0.9145296248367984,28.57905077614995,8073729.0,85.36330686178452,0.018218415586907,0.0562910243933197,1011136.0,10.690712141440136,3380374.0,35.74059539609048,13.01934493446034,6772589.610510664,2.003503047447017,36.42732813540031,6077705.0,64.25940193563619,0.0646674465082631,0.1879773218918036,1996024.0,21.103904926148324,8424350.0,89.07040869415039,57.38701533264642,117781290.6361127,13.981053806657217,64.42881938551712,1033729.0,10.9295872872282,0.4120507814494991,1.0992963523337531,515333.0,5.44859976500379,1.45061797360855,294981.276954006,0.5724090577432572,26.623677104337546,8942746.0,94.55139886228484,0.0061293370402685,0.0186055437385492,457264.0,5573511.0,4.83463925391192,58.92857162048402,1758047.0,18.58778520534118,5.62307571797831,1941197.5442721508,1.1041784117672342,30.25146333608861,7700032.0,81.41221911975994,0.0249378067561658,0.0766181418099749,1242714.0,13.139179742524885,4337669.0,45.862047360129374,18.3381773697439,11880909.224114925,2.739007799837868,39.98551532610026,5120410.0,54.13794915436845,0.0967178716333332,0.2739325584750307,2579622.0,27.27426996539149,8619319.0,91.13181099151612,60.71089964942345,139819766.10853526,16.22167204955928,66.61877638422702,838760.0,8.868185600902677,0.4464294053481268,1.1953975517725215
Dominican Republic,2009,income,national,339939.0,3.54963800361305,0.87832967903888,159819.09768528165,0.4701405184026594,24.744237810666288,9236797.0,96.4503668055588,0.0035037488546441,0.011526733872996,301903.0,5594544.0,3.152462383843514,58.41806143465192,1251054.0,13.06347084836556,3.65872122473689,1121235.4325408596,0.8962326426683896,28.007270083387176,8325682.0,86.93653035856893,0.0155598559284007,0.0495944560653824,911115.0,9.513836446989872,3115592.0,32.5329220535493,11.77385790705062,6201532.088253497,1.9904827359466504,36.190595199030014,6461144.0,67.46707855369513,0.0576408736721701,0.1696494192682684,1864538.0,19.46945180487381,8402455.0,87.7381951112146,55.41596681956668,115162786.31821768,13.70584981629984,63.160598231796506,1174281.0,12.26180819853445,0.3929536486727442,1.0484414415877836,448189.0,4.679976905385439,1.21958305172793,251111.93570416368,0.5602813449329718,26.05959743874288,9128547.0,95.3200234401366,0.0049351554984746,0.0161280718361321,410153.0,5450019.0,4.282805749265721,56.90893682899885,1610418.0,16.8159416637692,4.95354174988019,1731514.7985306925,1.0751958799086276,29.45742136735966,7966318.0,83.18406187661432,0.021555191738394,0.0677953664353061,1162229.0,12.135961563522269,4104662.0,42.86076563113052,16.7527941921742,10989940.475993812,2.677428854310979,39.086552617678535,5472074.0,57.13923825403562,0.087154217317127,0.2492931751529889,2494244.0,26.04482362257872,8588396.0,89.67978019711232,58.78055582290119,137072448.13947716,15.960191884430708,65.54493587035198,988340.0,10.320217660798,0.4272545953579236,1.1429210413292343
