Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,24.27354280159329,,,,,
Albania,2002,,22.243081117467582,,,,
Albania,2005,,30.40427536968059,,,,
Albania,2008,,35.74035270213164,,,,
Albania,2012,,34.01114381827257,,,,
Albania,2014,,,37.12071306849749,,,
Albania,2015,,,45.61116538413054,,,
Albania,2016,,,47.418154465185616,,,
Albania,2017,,,47.36297357401361,,,
Albania,2018,,,,56.90471286712256,,
Albania,2019,,,,61.70872773466312,,
Algeria,1988,15.757450289530652,,,,,
Algeria,1995,,18.12816662991507,,,,
Algeria,2011,,,31.002610318459237,,,
Angola,2000,16.387304482514892,,,,,
Angola,2008,,15.324175221699946,,,,
Angola,2018,,,10.15855014174592,,,
Armenia,1999,,6.333205500465681,,,,
Armenia,2001,,6.710566862264031,,,,
Armenia,2002,,6.976622834481319,,,,
Armenia,2003,,5.880823627287853,,,,
Armenia,2004,,10.705766802301111,,,,
Armenia,2005,,12.8563068880879,,,,
Armenia,2006,,13.4540213417104,,,,
Armenia,2007,,19.712580757585076,,,,
Armenia,2008,,20.756251323521013,,,,
Armenia,2009,,14.89955847263316,,,,
Armenia,2010,,15.05032461746022,,,,
Armenia,2011,,16.806355440804907,,,,
Armenia,2012,,16.573063882985394,,,,
Armenia,2013,,20.216108307526724,,,,
Armenia,2014,,20.03816757699053,,,,
Armenia,2015,,22.94082785238001,,,,
Armenia,2016,,31.088104933142404,,,,
Armenia,2017,,23.14613724065967,,,,
Armenia,2018,,21.40304950617535,,,,
Armenia,2019,,,18.59500385295334,,,
Armenia,2020,,,16.856166788029654,,,
Azerbaijan,1995,8.423845864451465,,,,,
Azerbaijan,2001,,12.766126510941078,,,,
Azerbaijan,2002,,18.60516429795976,,,,
Azerbaijan,2003,,21.813008809829924,,,,
Azerbaijan,2004,,21.267492023039523,,,,
Azerbaijan,2005,,28.791505502547707,,,,
Bangladesh,1983,0.5383448963021209,,,,,
Bangladesh,1985,1.185027709304208,,,,,
Bangladesh,1988,1.1003286409867314,,,,,
Bangladesh,1991,,0.7185515689669728,,,,
Bangladesh,1995,,2.418417986469308,,,,
Bangladesh,2000,,,2.67416768168296,,,
Bangladesh,2005,,,3.515711342121989,,,
Bangladesh,2010,,,3.642527337441351,,,
Bangladesh,2016,,,4.572509480367813,,,
Belarus,1998,,2.879761227144357,,,,
Belarus,1999,,3.130270912583072,,,,
Belarus,2000,,4.2532401240688245,,,,
Belarus,2001,,8.80229470862163,,,,
Belarus,2002,,11.606934259694569,,,,
Belarus,2003,,13.663599549474412,,,,
Belarus,2004,,18.12807556734513,,,,
Belarus,2005,,31.59966099916136,,,,
Belarus,2006,,42.53895634219085,,,,
Belarus,2007,,50.50473650700963,,,,
Belarus,2008,,54.76316567359513,,,,
Belarus,2009,,56.86907088048015,,,,
Belarus,2010,,62.06668731260032,,,,
Belarus,2011,,66.36401052529115,,,,
Belarus,2012,,73.1354417798565,,,,
Belarus,2013,,77.12727284549749,,,,
Belarus,2014,,76.11605474001568,,,,
Belarus,2015,,76.25219877246622,,,,
Belarus,2016,,75.32066569715141,,,,
Belarus,2017,,75.24501414376776,,,,
Belarus,2018,,79.30293516484346,,,,
Belarus,2019,,79.7084101752834,,,,
Belarus,2020,,81.17545824991433,,,,
Belize,1995,,28.19417332694927,,,,
Benin,2003,1.8129515793273328,,,,,
Benin,2011,,3.2797720008148588,,,,
Benin,2015,,4.245639220013516,,,,
Benin,2018,,,6.3689147994490725,,,
Bhutan,2003,11.93600202688998,,,,,
Bhutan,2007,,18.04979809393302,,,,
Bhutan,2012,,29.512450679577118,,,,
Bhutan,2017,,36.631948582183625,,,,
Bosnia and Herzegovina,2001,58.105508992628266,,,,,
Bosnia and Herzegovina,2004,64.84705212577947,,,,,
Bosnia and Herzegovina,2007,,63.23752507018578,,,,
Bosnia and Herzegovina,2011,,65.12735069521806,,,,
Botswana,1985,7.814914655276127,,,,,
Botswana,1993,11.119185719811256,,,,,
Botswana,2002,,16.342554495339556,,,,
Botswana,2009,,20.192969675044463,,,,
Botswana,2015,,20.610871538429222,,,,
Bulgaria,1989,72.6901848302672,,,,,
Bulgaria,1994,71.88948385114838,,,,,
Bulgaria,1995,,,,54.60662525879918,,
Bulgaria,1997,,,16.983465387974547,,,
Bulgaria,2001,,,,41.97613621128838,,
Bulgaria,2003,,,,,36.985798177407325,
Bulgaria,2007,,,,,61.33311489270755,
Burkina Faso,1994,0.9568873136921924,,,,,
Burkina Faso,1998,,1.7532271306528031,,,,
Burkina Faso,2003,,2.629600460915597,,,,
Burkina Faso,2009,,,2.16992476580036,,,
Burkina Faso,2014,,,,2.61178245238132,,
Burkina Faso,2018,,,,,10.582867229366514,
Burundi,1992,0.2558314292975865,,,,,
Burundi,1998,,0.8981808230896888,,,,
Burundi,2006,,0.6323080979920093,,,,
Burundi,2013,,1.248759783786113,,,,
Cameroon,1996,4.3608696495631705,,,,,
Cameroon,2001,,6.7394788638195,,,,
Cameroon,2007,,6.985496846477901,,,,
Cameroon,2014,,12.62901117580668,,,,
Cape Verde,2001,14.076658161368371,,,,,
Cape Verde,2007,,19.370514490361032,,,,
Cape Verde,2015,,,26.64241917175941,,,
Central African Republic,1992,1.5884089726256008,,,,,
Central African Republic,2008,,3.429476826084894,,,,
Chad,2003,1.6036034667392445,,,,,
Chad,2011,5.024981944265903,,,,,
Chad,2018,,4.317970456302817,,,,
China,1990,,0.2124465209911932,,,,
China,1993,,0.630049052860528,,,,
China,1996,,1.5337746930830465,,,,
China,1999,,2.5032778021638933,,,,
China,2002,,4.843656055976126,,,,
China,2005,,9.232790437538682,,,,
China,2008,,14.73740584112332,,,,
China,2010,,19.530767205465292,,,,
China,2011,,21.885225546223765,,,,
China,2012,,25.46739985030048,,,,
China,2013,,,29.7296192052106,,,
China,2014,,,33.470370114450134,,,
China,2015,,,36.666084661792574,,,
China,2016,,,39.361347525721946,,,
China,2017,,,41.074037750431245,,,
China,2018,,,44.11916053210804,,,
China,2019,,,46.5058823630598,,,
China - rural,1990,,0.288814977388597,,,,
China - rural,1993,,0.2685009765624784,,,,
China - rural,1996,,0.9596911603869244,,,,
China - rural,1999,,1.0862718250851913,,,,
China - rural,2002,,1.6819971973005892,,,,
China - rural,2005,,2.8042214873150044,,,,
China - rural,2008,,4.289611487685789,,,,
China - rural,2010,,5.617850480768908,,,,
China - rural,2011,,6.547681908945236,,,,
China - rural,2012,,8.389146725894193,,,,
China - rural,2013,,,12.677735092975482,,,
China - rural,2014,,,15.7841610416326,,,
China - rural,2015,,,18.80181596605752,,,
China - rural,2016,,,21.527260602875685,,,
China - rural,2017,,,24.1297518425734,,,
China - rural,2018,,,28.89028153082991,,,
China - rural,2019,,,32.41915795205958,,,
China - urban,1990,,0.0,,,,
China - urban,1993,,1.5108061564713466,,,,
China - urban,1996,,2.758423873434083,,,,
China - urban,1999,,5.150536779244462,,,,
China - urban,2002,,9.910126953125,,,,
China - urban,2005,,17.922440185546876,,,,
China - urban,2008,,26.739157805964894,,,,
China - urban,2010,,33.88120060272655,,,,
China - urban,2011,,36.91244133539141,,,,
China - urban,2012,,41.38103914784891,,,,
China - urban,2013,,,44.8432117061724,,,
China - urban,2014,,,48.38006049116485,,,
China - urban,2015,,,50.98968748990448,,,
China - urban,2016,,,52.9607189571944,,,
China - urban,2017,,,53.36419957869804,,,
China - urban,2018,,,54.63561390327512,,,
China - urban,2019,,,55.77712771455085,,,
Comoros,2004,13.522915540189942,,,,,
Comoros,2014,,15.220104750251522,,,,
Congo,2005,4.533921849967584,,,,,
Congo,2011,6.79283999436025,,,,,
Cote d'Ivoire,1985,22.906761963407178,,,,,
Cote d'Ivoire,1986,18.8315669303516,,,,,
Cote d'Ivoire,1987,14.507888209464994,,,,,
Cote d'Ivoire,1988,8.609798116974645,,,,,
Cote d'Ivoire,1992,,6.113285764216329,,,,
Cote d'Ivoire,1995,,7.095855309347485,,,,
Cote d'Ivoire,1998,,6.0205571265270095,,,,
Cote d'Ivoire,2002,,,5.701602697403203,,,
Cote d'Ivoire,2008,,,5.6569295332452185,,,
Cote d'Ivoire,2015,,,5.067504248185557,,,
Cote d'Ivoire,2018,,,,11.146944007377968,,
Croatia,1998,,40.00180781879906,,,,
Croatia,1999,,,76.73635864257811,,,
Croatia,2000,,,69.48748533616792,,,
Croatia,2001,,,68.79831334675063,,,
Croatia,2004,,53.10350040694115,,,,
