Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,27.744755184052693,,,,,
Albania,2002,,24.61407861658926,,,,
Albania,2005,,28.02466024259776,,,,
Albania,2008,,29.337016687058117,,,,
Albania,2012,,28.39462543282808,,,,
Albania,2014,,,22.23436747171441,,,
Albania,2015,,,24.464479677356536,,,
Albania,2016,,,22.86279237064345,,,
Albania,2017,,,23.12945695724697,,,
Albania,2018,,,,21.21117397019791,,
Albania,2019,,,,19.77688248614056,,
Algeria,1988,19.31411789618103,,,,,
Algeria,1995,,20.0448518502188,,,,
Algeria,2011,,,31.39020624341031,,,
Angola,2000,13.85785238209294,,,,,
Angola,2008,,14.304982808524258,,,,
Angola,2018,,,10.726461692188916,,,
Armenia,1999,,10.79274332959968,,,,
Armenia,2001,,9.131552706506012,,,,
Armenia,2002,,9.611776757627617,,,,
Armenia,2003,,11.028490313584973,,,,
Armenia,2004,,14.424028939769354,,,,
Armenia,2005,,18.11051829728484,,,,
Armenia,2006,,23.133007763577808,,,,
Armenia,2007,,23.60599669578175,,,,
Armenia,2008,,26.63361552337569,,,,
Armenia,2009,,23.98027903523916,,,,
Armenia,2010,,22.26767742415322,,,,
Armenia,2011,,23.294963108405387,,,,
Armenia,2012,,27.279327406640014,,,,
Armenia,2013,,26.04727441017424,,,,
Armenia,2014,,27.59885908646571,,,,
Armenia,2015,,28.55703815920308,,,,
Armenia,2016,,25.645582458916397,,,,
Armenia,2017,,26.70347518956367,,,,
Armenia,2018,,27.55732972506734,,,,
Armenia,2019,,,28.411402265522728,,,
Armenia,2020,,,29.296133886152763,,,
Azerbaijan,1995,13.576048979485613,,,,,
Azerbaijan,2001,,15.26945458131966,,,,
Azerbaijan,2002,,32.18107061350106,,,,
Azerbaijan,2003,,32.72589596920125,,,,
Azerbaijan,2004,,35.15944140131222,,,,
Azerbaijan,2005,,38.46994405286081,,,,
Bangladesh,1983,1.6834584187199604,,,,,
Bangladesh,1988,1.944763197735734,,,,,
Bangladesh,1991,,1.8860146805193696,,,,
Bangladesh,1995,,3.693432729530198,,,,
Bangladesh,2000,,,4.295884259756755,,,
Bangladesh,2005,,,5.513359339400393,,,
Bangladesh,2010,,,6.829905083185492,,,
Bangladesh,2016,,,8.274899830292547,,,
Belarus,1998,,6.947781678705531,,,,
Belarus,1999,,8.884933464901547,,,,
Belarus,2000,,11.275600950337738,,,,
Belarus,2001,,17.25991381016501,,,,
Belarus,2002,,20.41719324663972,,,,
Belarus,2003,,21.391279903159717,,,,
Belarus,2004,,27.399434705296304,,,,
Belarus,2005,,31.874152452706795,,,,
Belarus,2006,,28.575520222752417,,,,
Belarus,2007,,26.243795989793067,,,,
Belarus,2008,,26.432136490559127,,,,
Belarus,2009,,25.183913907638036,,,,
Belarus,2010,,21.24327118267334,,,,
Belarus,2011,,19.446749364777343,,,,
Belarus,2012,,15.105491404741228,,,,
Belarus,2013,,10.920723893599328,,,,
Belarus,2014,,10.50430676143288,,,,
Belarus,2015,,13.085847740785509,,,,
Belarus,2016,,14.217679955570476,,,,
Belarus,2017,,15.399098148861365,,,,
Belarus,2018,,10.570618993864146,,,,
Belarus,2019,,7.540427259383946,,,,
Belarus,2020,,7.758493860096512,,,,
Belize,1995,,14.67709048037804,,,,
Benin,2003,2.9320837448720547,,,,,
Benin,2011,,4.605167263883534,,,,
Benin,2015,,3.7487653605411975,,,,
Benin,2018,,,9.871384806402418,,,
Bhutan,2003,13.634365443425075,,,,,
Bhutan,2007,,18.47555849011766,,,,
Bhutan,2012,,22.506563737382088,,,,
