Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,387556.9678326022,,,,,
Albania,2002,,404801.3805632743,,,,
Albania,2005,,516371.4334541329,,,,
Albania,2008,,403988.7956378012,,,,
Albania,2012,,461754.5957571209,,,,
Albania,2014,,,823028.9397017767,,,
Albania,2015,,,746681.4617074084,,,
Albania,2016,,,908535.8999890398,,,
Albania,2017,,,821277.2663207987,,,
Albania,2018,,,,978262.8277349751,,
Albania,2019,,,,836394.9563058818,,
Algeria,1988,4369431.676422079,,,,,
Algeria,1995,,5708693.140289033,,,,
Algeria,2011,,,4547695.272480785,,,
Angola,2000,5891329.207506197,,,,,
Angola,2008,,4717153.496835455,,,,
Angola,2018,,,6998773.442823156,,,
Armenia,1999,,276043.6157779071,,,,
Armenia,2001,,249117.66573333755,,,,
Armenia,2002,,220918.20429041088,,,,
Armenia,2003,,181638.1556725853,,,,
Armenia,2004,,290827.26169484574,,,,
Armenia,2005,,273493.52109959204,,,,
Armenia,2006,,293237.1161347198,,,,
Armenia,2007,,378179.5064081132,,,,
Armenia,2008,,293349.77909882745,,,,
Armenia,2009,,234794.18892457164,,,,
Armenia,2010,,231660.1897510544,,,,
Armenia,2011,,284049.3309029605,,,,
Armenia,2012,,294229.78604806453,,,,
Armenia,2013,,371292.4843795335,,,,
Armenia,2014,,400026.9171122558,,,,
Armenia,2015,,446593.4855740694,,,,
Armenia,2016,,632849.0309432152,,,,
Armenia,2017,,344591.1101241076,,,,
Armenia,2018,,397885.4572366023,,,,
Armenia,2019,,,333895.8720487498,,,
Armenia,2020,,,211767.3961755508,,,
Azerbaijan,1995,1102113.017689848,,,,,
Azerbaijan,2001,,909887.3585996458,,,,
Azerbaijan,2002,,259993.8461289552,,,,
Azerbaijan,2003,,458420.7321670085,,,,
Azerbaijan,2004,,212012.86756530096,,,,
Azerbaijan,2005,,215600.01246892344,,,,
Bangladesh,1983,3054438.4759142697,,,,,
Bangladesh,1988,2892899.996848668,,,,,
Bangladesh,1991,,3100187.4499478377,,,,
Bangladesh,1995,,3562815.1933666817,,,,
Bangladesh,2000,,,4180350.819916345,,,
Bangladesh,2005,,,4371792.328937091,,,
Bangladesh,2010,,,5655667.285433162,,,
Bangladesh,2016,,,8183594.035933101,,,
Belarus,1998,,891064.9096415289,,,,
Belarus,1999,,1105877.0827188387,,,,
Belarus,2000,,1130098.3979104965,,,,
Belarus,2001,,1264336.610000867,,,,
Belarus,2002,,1312917.3267581826,,,,
Belarus,2003,,1314069.430667214,,,,
Belarus,2004,,1141822.2327060062,,,,
Belarus,2005,,1660143.957160456,,,,
Belarus,2006,,1919143.6130865545,,,,
Belarus,2007,,2174968.759368894,,,,
Belarus,2008,,2091792.1271497752,,,,
Belarus,2009,,2084261.8972062648,,,,
Belarus,2010,,2310771.284510668,,,,
Belarus,2011,,2321775.7524848823,,,,
Belarus,2012,,2291765.219433862,,,,
Belarus,2013,,2352493.01343367,,,,
Belarus,2014,,2573642.6135424515,,,,
Belarus,2015,,2205640.478503079,,,,
Belarus,2016,,1878731.639403341,,,,
Belarus,2017,,1816215.987227758,,,,
Belarus,2018,,1778156.7963495313,,,,
Belarus,2019,,2126057.162207825,,,,
Belarus,2020,,1671678.924799105,,,,
Belize,1995,,135340.22813169047,,,,
Benin,2003,417049.0299815836,,,,,
Benin,2011,,542668.4222810448,,,,
Benin,2015,,1711999.6802774067,,,,
Benin,2018,,,1050278.0603247772,,,
Bhutan,2003,73604.07846570687,,,,,
Bhutan,2007,,119344.14592273172,,,,
Bhutan,2012,,153718.07077978132,,,,
Bhutan,2017,,204434.42341809423,,,,
Bosnia and Herzegovina,2001,804581.207062046,,,,,
Bosnia and Herzegovina,2004,1790136.2713693946,,,,,
Bosnia and Herzegovina,2007,,2015560.343478968,,,,
Bosnia and Herzegovina,2011,,1954168.9914886816,,,,
Botswana,1985,179217.8845006871,,,,,
Botswana,1993,288923.4694956547,,,,,
Botswana,2002,,434347.4914884413,,,,
Botswana,2009,,665248.028837652,,,,
Botswana,2015,,534583.4541044238,,,,
Bulgaria,1989,2267732.685325155,,,,,
Bulgaria,1994,1424062.920809337,,,,,
Bulgaria,1995,,,,2430445.198359128,,
Bulgaria,1997,,,557059.836008811,,,
Bulgaria,2001,,,,2785526.839885636,,
Bulgaria,2003,,,,,1425526.7575797143,
Bulgaria,2007,,,,,2341434.677367508,
Burkina Faso,1994,261330.74809429407,,,,,
Burkina Faso,1998,,443524.2338162608,,,,
Burkina Faso,2003,,823128.2130873749,,,,
Burkina Faso,2009,,,854417.5031658354,,,
Burkina Faso,2014,,,,520077.2636146983,,
Burkina Faso,2018,,,,,1737314.48389166,
Burundi,1992,189808.84211762657,,,,,
Burundi,1998,,413658.6344927247,,,,
Burundi,2006,,86651.14765396088,,,,
Burundi,2013,,450694.6955799756,,,,
Cameroon,1996,745276.0562359076,,,,,
Cameroon,2001,,1728636.1705868512,,,,
Cameroon,2007,,2093983.5453694323,,,,
Cameroon,2014,,5189476.291812664,,,,
Cape Verde,2001,95385.52272922812,,,,,
Cape Verde,2007,,113107.85763839063,,,,
Cape Verde,2015,,,144523.49668373514,,,
Central African Republic,1992,197015.089297852,,,,,
Central African Republic,2008,,466114.4466140315,,,,
Chad,2003,597751.8435693454,,,,,
