Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,1.241493935300598,,,,,
Albania,2002,,1.2698255496136654,,,,
Albania,2005,,1.138291414785798,,,,
Albania,2008,,1.0444495158270828,,,,
Albania,2012,,1.083239695753217,,,,
Albania,2014,,,1.0850201354217943,,,
Albania,2015,,,0.897582302344601,,,
Albania,2016,,,0.8741878783683572,,,
Albania,2017,,,0.8746650582261802,,,
Albania,2018,,,,0.7758639283656771,,
Albania,2019,,,,0.642852589230076,,
Algeria,1988,1.483437338504982,,,,,
Algeria,1995,,1.4539791081237226,,,,
Algeria,2011,,,1.1087949634872516,,,
Angola,2000,1.7273069686543816,,,,,
Angola,2008,,1.6381607680568393,,,,
Angola,2018,,,1.9778227936807569,,,
Armenia,1999,,1.785282050351432,,,,
Armenia,2001,,1.822570588689591,,,,
Armenia,2002,,1.769501968925524,,,,
Armenia,2003,,1.7249127962798465,,,,
Armenia,2004,,1.5704175792805255,,,,
Armenia,2005,,1.4553715742442157,,,,
Armenia,2006,,1.411548076468453,,,,
Armenia,2007,,1.318939638689939,,,,
Armenia,2008,,1.2757634969514953,,,,
Armenia,2009,,1.3802641538888607,,,,
Armenia,2010,,1.3826692642509808,,,,
Armenia,2011,,1.3547214711993325,,,,
Armenia,2012,,1.324436484057948,,,,
Armenia,2013,,1.2980188254200908,,,,
Armenia,2014,,1.284759104842545,,,,
Armenia,2015,,1.2302485101386162,,,,
Armenia,2016,,1.1785252187589277,,,,
Armenia,2017,,1.220973335801842,,,,
Armenia,2018,,1.2338701134792216,,,,
Armenia,2019,,,1.2839726938822351,,,
Armenia,2020,,,1.2880826564272707,,,
Azerbaijan,1995,1.7356835882417474,,,,,
Azerbaijan,2001,,1.55114902514751,,,,
Azerbaijan,2002,,1.2053201674348832,,,,
Azerbaijan,2003,,1.1772240461320431,,,,
Azerbaijan,2004,,1.150609267245918,,,,
Azerbaijan,2005,,1.044238958200852,,,,
Bangladesh,1983,2.300506267757,,,,,
Bangladesh,1988,2.31105670740357,,,,,
Bangladesh,1991,,2.314287605294042,,,,
Bangladesh,1995,,2.174240924106256,,,,
Bangladesh,2000,,,2.1452987602826474,,,
Bangladesh,2005,,,2.033176037710069,,,
Bangladesh,2010,,,1.954454182366888,,,
Bangladesh,2016,,,1.8676569550277384,,,
Belarus,1998,,1.9931691383478525,,,,
Belarus,1999,,1.932224007869488,,,,
Belarus,2000,,1.822172875128816,,,,
Belarus,2001,,1.600246356237886,,,,
Belarus,2002,,1.504298142368774,,,,
Belarus,2003,,1.4557760213280462,,,,
Belarus,2004,,1.3157201993155687,,,,
Belarus,2005,,1.1222673695027665,,,,
Belarus,2006,,0.9866639078703268,,,,
Belarus,2007,,0.8691660475717757,,,,
Belarus,2008,,0.8123624929938867,,,,
Belarus,2009,,0.8028398741601533,,,,
Belarus,2010,,0.698852479238944,,,,
Belarus,2011,,0.6600657024056982,,,,
Belarus,2012,,0.5524235960100241,,,,
Belarus,2013,,0.4606806119063728,,,,
Belarus,2014,,0.4349133421587688,,,,
Belarus,2015,,0.5086940652772021,,,,
Belarus,2016,,0.5403763702245328,,,,
Belarus,2017,,0.5177103552877569,,,,
Belarus,2018,,0.446602742173509,,,,
Belarus,2019,,0.4042456479346907,,,,
Belarus,2020,,0.3875739760211388,,,,
Belize,1995,,1.34581527548003,,,,
