Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,0.9283350524333426,,,,,
Albania,2002,,1.2150563896536866,,,,
Albania,2005,,1.1427182948321817,,,,
Albania,2008,,1.1146565887395885,,,,
Albania,2012,,1.041192555140977,,,,
Albania,2014,,,1.3762153711088203,,,
Albania,2015,,,1.2485062568367853,,,
Albania,2016,,,1.3069715177064178,,,
Albania,2017,,,1.259837167065613,,,
Albania,2018,,,,1.0838289965092631,,
Albania,2019,,,,1.1320102005863704,,
Algeria,1988,1.8992520624268203,,,,,
Algeria,1995,,1.4520677035025868,,,,
Algeria,2011,,,0.9929156257064709,,,
Angola,2000,3.6532644353193713,,,,,
Angola,2008,,2.147125740627047,,,,
Angola,2018,,,3.4656661961623763,,,
Armenia,1999,,1.5467002144171789,,,,
Armenia,2001,,1.4838348085207007,,,,
Armenia,2002,,1.4441952751009877,,,,
Armenia,2003,,1.335555308368437,,,,
Armenia,2004,,1.6627995604557146,,,,
Armenia,2005,,1.5489757239508632,,,,
Armenia,2006,,1.1076194012966174,,,,
Armenia,2007,,1.18467441481079,,,,
Armenia,2008,,1.0675351293189612,,,,
Armenia,2009,,1.0019712002369872,,,,
Armenia,2010,,1.1300746491285434,,,,
Armenia,2011,,1.0775793389513846,,,,
Armenia,2012,,1.1067499973429686,,,,
Armenia,2013,,1.1477671988333815,,,,
Armenia,2014,,1.2195028320611758,,,,
Armenia,2015,,1.2862110289172286,,,,
Armenia,2016,,1.2662034575539176,,,,
Armenia,2017,,1.3677049042056155,,,,
Armenia,2018,,1.4349345211080036,,,,
Armenia,2019,,,1.130943752778248,,,
Armenia,2020,,,0.875969156976702,,,
Azerbaijan,1995,1.4008471620766918,,,,,
Azerbaijan,2001,,1.5561031889306889,,,,
Azerbaijan,2002,,0.917458034832305,,,,
Azerbaijan,2003,,0.9782101434455855,,,,
Azerbaijan,2004,,0.9860874765954604,,,,
Azerbaijan,2005,,0.979618488239064,,,,
Bangladesh,1983,0.9107789899243078,,,,,
Bangladesh,1988,1.0778691984785411,,,,,
Bangladesh,1991,,1.0008626094964217,,,,
Bangladesh,1995,,1.3215734374031134,,,,
Bangladesh,2000,,,1.3423593180645883,,,
Bangladesh,2005,,,1.3366740020677157,,,
Bangladesh,2010,,,1.2630437315504903,,,
Bangladesh,2016,,,1.2730820192620522,,,
Belarus,1998,,1.2182677455808149,,,,
Belarus,1999,,1.188154047835911,,,,
Belarus,2000,,1.15945592745211,,,,
Belarus,2001,,1.131245849021622,,,,
