Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,91.1015447124446,,,,,
Albania,2002,,88.61167285587396,,,,
Albania,2005,,92.71071068877268,,,,
Albania,2008,,96.09739579834384,,,,
Albania,2012,,95.19456102794062,,,,
Albania,2014,,,90.32402433418804,,,
Albania,2015,,,96.30100708056332,,,
Albania,2016,,,95.33336972519392,,,
Albania,2017,,,96.37332314351669,,,
Albania,2018,,,,97.26961850085264,,
Albania,2019,,,,99.20208563477355,,
Algeria,1988,74.80655366798955,,,,,
Algeria,1995,,75.75168507397022,,,,
Algeria,2011,,,95.98079322475022,,,
Angola,2000,60.46115035262469,,,,,
Angola,2008,,62.33371079787658,,,,
Angola,2018,,,47.09767386577519,,,
Armenia,1999,,55.23476701348648,,,,
Armenia,2001,,52.76934433763423,,,,
Armenia,2002,,56.31392601655385,,,,
Armenia,2003,,60.34212763814233,,,,
Armenia,2004,,71.07479384080128,,,,
Armenia,2005,,80.63014924552085,,,,
Armenia,2006,,84.53507604533819,,,,
Armenia,2007,,86.30444159905068,,,,
Armenia,2008,,90.7766330824404,,,,
Armenia,2009,,86.20422326974122,,,,
Armenia,2010,,85.97587889260609,,,,
Armenia,2011,,86.86997138224586,,,,
Armenia,2012,,88.79603944055954,,,,
Armenia,2013,,88.6719770512974,,,,
Armenia,2014,,88.64223117473784,,,,
Armenia,2015,,90.567033513937,,,,
Armenia,2016,,90.47779283530424,,,,
Armenia,2017,,91.92067750864324,,,,
Armenia,2018,,90.58260870449,,,,
Armenia,2019,,,90.17194955046575,,,
Armenia,2020,,,93.13527045113548,,,
Azerbaijan,1995,61.28645321639329,,,,,
Azerbaijan,2001,,71.6656228424894,,,,
Azerbaijan,2002,,97.43660937719883,,,,
Azerbaijan,2003,,96.72522801520506,,,,
Azerbaijan,2004,,98.96773611027508,,,,
Azerbaijan,2005,,99.6851349821553,,,,
Bangladesh,1983,17.269073601192627,,,,,
Bangladesh,1985,22.04302181763775,,,,,
Bangladesh,1988,17.71992237210162,,,,,
Bangladesh,1991,,16.915308720597828,,,,
Bangladesh,1995,,25.71532189742613,,,,
Bangladesh,2000,,,28.139304886682183,,,
Bangladesh,2005,,,34.87072888324461,,,
Bangladesh,2010,,,40.68538087907898,,,
Bangladesh,2016,,,48.37217820189706,,,
Belarus,1998,,43.30079449259296,,,,
Belarus,1999,,48.93453883007614,,,,
Belarus,2000,,56.72669573259876,,,,
Belarus,2001,,71.89281132620688,,,,
Belarus,2002,,77.69396084231713,,,,
Belarus,2003,,81.23627542157097,,,,
Belarus,2004,,89.38456833021827,,,,
Belarus,2005,,94.01640018563904,,,,
Belarus,2006,,96.45753573896056,,,,
Belarus,2007,,97.3175581973889,,,,
Belarus,2008,,98.32536470198052,,,,
Belarus,2009,,98.21183107138944,,,,
Belarus,2010,,99.14617882468654,,,,
Belarus,2011,,99.41096910969902,,,,
Belarus,2012,,99.8523209252283,,,,
Belarus,2013,,99.93781776135258,,,,
Belarus,2014,,99.94658419868097,,,,
Belarus,2015,,99.86160136542608,,,,
Belarus,2016,,99.94017559123994,,,,
Belarus,2017,,99.88843416563864,,,,
Belarus,2018,,99.9309445018612,,,,
Belarus,2019,,99.98176173952665,,,,
Belarus,2020,,99.9341254624757,,,,
Belize,1995,,71.40054696031154,,,,
Benin,2003,19.223685057328208,,,,,
Benin,2011,,22.3817384290531,,,,
Benin,2015,,21.92063473753026,,,,
Benin,2018,,,46.76799853026134,,,
Bhutan,2003,58.40946738022426,,,,,
Bhutan,2007,,73.3648380968997,,,,
Bhutan,2012,,88.07209991134323,,,,
Bhutan,2017,,90.5798705139606,,,,
Bosnia and Herzegovina,2001,98.8893664089656,,,,,
Bosnia and Herzegovina,2004,99.27918167873388,,,,,
Bosnia and Herzegovina,2007,,99.5648177111086,,,,
Bosnia and Herzegovina,2011,,99.1502996444036,,,,
Botswana,1985,36.66786650897311,,,,,
Botswana,1993,44.48349307774228,,,,,
Botswana,2002,,50.435195293778094,,,,
Botswana,2009,,63.32578276371324,,,,
Botswana,2015,,61.99580707647795,,,,
Bulgaria,1989,99.898467630629,,,,,
Bulgaria,1994,99.3370593151658,,,,,
Bulgaria,1995,,,,96.89440971622044,,
Bulgaria,1997,,,93.2042423137058,,,
Bulgaria,2001,,,,91.88899385227532,,
Bulgaria,2003,,,,,95.24975605527588,
Bulgaria,2007,,,,,97.35505553230352,
Burkina Faso,1994,7.733321489430539,,,,,
Burkina Faso,1998,,9.16629120511943,,,,
Burkina Faso,2003,,20.80656841325353,,,,
Burkina Faso,2009,,,20.00928202168693,,,
Burkina Faso,2014,,,,25.771650894013653,,
Burkina Faso,2018,,,,,40.1799339856596,
Burundi,1992,6.987462468576144,,,,,
Burundi,1998,,5.785357648874056,,,,
Burundi,2006,,9.510150699606328,,,,
Burundi,2013,,13.334902815445464,,,,
Cameroon,1996,24.645969038879056,,,,,
Cameroon,2001,,44.20677874380608,,,,
Cameroon,2007,,41.54795739071321,,,,
Cameroon,2014,,53.02285046993295,,,,
Cape Verde,2001,57.93697971774221,,,,,
Cape Verde,2007,,69.31590701943094,,,,
Cape Verde,2015,,,80.66852155353126,,,
Central African Republic,1992,8.865396338784741,,,,,
Central African Republic,2008,,19.19340903942745,,,,
Chad,2003,17.44436928313715,,,,,
Chad,2011,35.23562764329642,,,,,
Chad,2018,,35.35510737461644,,,,
China,1990,,7.316641516580997,,,,
China,1993,,12.882572892977157,,,,
China,1996,,21.91963771508357,,,,
China,1999,,26.747836533664344,,,,
China,2002,,37.24481443298969,,,,
China,2005,,51.00307466327125,,,,
China,2008,,60.33030011587923,,,,
China,2010,,66.8687261391712,,,,
China,2011,,71.99796421654455,,,,
China,2012,,75.78668362637444,,,,
China,2013,,,84.16541115284176,,,
China,2014,,,87.26578914758065,,,
China,2015,,,90.21583218587394,,,
China,2016,,,92.17393849213498,,,
China,2017,,,93.15182690344967,,,
China,2018,,,95.04263423536456,,,
China,2019,,,96.9884349083108,,,
China - rural,1990,,3.707392746483578,,,,
China - rural,1993,,4.995574949533088,,,,
China - rural,1996,,11.79718386318402,,,,
China - rural,1999,,12.230920548934323,,,,
China - rural,2002,,17.3126135597851,,,,
China - rural,2005,,29.80489926697778,,,,
China - rural,2008,,36.47250835215157,,,,
China - rural,2010,,42.7086923660431,,,,
China - rural,2011,,50.10461569726097,,,,
China - rural,2012,,55.26075620471608,,,,
China - rural,2013,,,72.70053705264898,,,
China - rural,2014,,,77.94851068342307,,,
China - rural,2015,,,82.43979986896571,,,
China - rural,2016,,,85.38110602602642,,,
China - rural,2017,,,87.22399899472678,,,
China - rural,2018,,,90.81214840004938,,,
China - rural,2019,,,94.44911626932064,,,
China - urban,1990,,17.357074186957682,,,,
China - urban,1993,,32.09586683711656,,,,
China - urban,1996,,43.51310644715303,,,,
China - urban,1999,,53.86842514213868,,,,
China - urban,2002,,69.18561518165781,,,,
China - urban,2005,,79.65715336672015,,,,
China - urban,2008,,87.7365917685177,,,,
China - urban,2010,,91.78851559794283,,,,
China - urban,2011,,93.44833986516468,,,,
China - urban,2012,,94.91289067205469,,,,
China - urban,2013,,,94.32707036214964,,,
China - urban,2014,,,95.12036861716814,,,
