Entity,Year,reporting_level,welfare_type,reporting_pop,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,number_below_100,number_between_100_190,number_between_190_320,number_between_320_550,number_between_550_1000,number_between_1000_2000,number_between_2000_3000,number_between_3000_4000,number_over_4000,percentage_below_100,percentage_between_100_190,percentage_between_190_320,percentage_between_320_550,percentage_between_550_1000,percentage_between_1000_2000,percentage_between_2000_3000,percentage_between_3000_4000,percentage_over_4000
Albania,1996,national,consumption,3168033.0,1818.9518920808516,29167.097966133417,354000.73845766747,1413526.1647023389,2730059.0189964087,3156377.1460567154,3165259.8647768907,3166501.4527256987,0.05741581265349356,0.9206690071136701,11.17414933675462,44.618416686389914,86.17520773919996,99.63207914995567,99.91246507775932,99.9516562083065,0.011726158317417993,0.14005071250154,2.09483180202124,12.842785473104351,38.42913437671639,67.27306258705686,78.12875264618482,83.58160507227174,371.4885651280468,8430.020298689435,212367.8809040882,2237750.250489336,12174476.586687194,42624656.45737229,74254339.98958524,105915713.2247697,0.2042322101785055,0.2890249934524759,0.5999080166593602,1.5830978628970498,4.459418826470142,13.504297644096043,23.459160751978004,33.44881245312498,20.42322101785055,15.211841760656627,18.747125520605007,28.78359750721909,44.59418826470142,67.52148822048022,78.19720250659334,83.62203113281245,1818.9518920808516,27348.146074052565,324833.640491534,1059525.4262446715,1316532.8542940698,426318.1270603067,8882.718720175326,1241.5879488079809,1531.5472743012942,0.05741581265349356,0.8632531944601766,10.253480329640949,33.44426734963529,41.55679105281005,13.456871410755719,0.2803859278036348,0.03919113054718751,0.04834379169349859
Albania,2002,national,consumption,3051010.0,1414.7723547297571,47926.58795604624,431172.338178226,1515425.5356950078,2603680.5862755864,2992432.4644483915,3039977.108647115,3046222.389125363,0.04637062332571041,1.57084335862702,14.13211815688005,49.66963515999645,85.33831702536492,98.08006084701104,99.63838560500015,99.84308111495416,0.024816417800509125,0.26176108533902,2.85591770662758,15.095425572357598,40.27142588851927,67.19276285674735,77.79233467606329,83.28972625730712,757.1513887353134,15174.078090623865,278829.87142713,2533096.190653532,12286852.310013117,41001158.280712955,71203557.30600476,101647115.08332264,0.5351754197090887,0.31661085709961456,0.6466784780425201,1.6715411816601056,4.719032117372256,13.701615247069872,23.42239916987157,33.368251591279176,53.517541970908866,16.663729321032346,20.20870243882875,30.391657848365554,47.19032117372256,68.50807623534936,78.0746638995719,83.42062897819794,1414.7723547297571,46511.815601316484,383245.7502221798,1084253.1975167817,1088255.0505805786,388751.87817280507,47544.6441987236,6245.280478247907,4787.61087463703,0.04637062332571041,1.5244727353013097,12.56127479825303,35.537517003116406,35.66868186536848,12.741743821646113,1.558324757989112,0.20469550995401217,0.15691888504583829
Albania,2005,national,consumption,3011487.0,831.7794560563597,25914.66212518171,262471.71384240873,1160785.3104346425,2408801.9362403047,2938506.5519656143,2994455.7892951625,3004010.8150103735,0.02762022403073165,0.86052711252553,8.71568477109178,38.5452539039565,79.98712716476295,97.57659760661808,99.4344584351572,99.75174440435484,0.00023008719294528968,0.13132548830934002,1.76158141801253,10.613009285101679,33.822247977901185,63.027489989655486,74.945699899723,81.11012514156315,6.929045904212315,7514.215015432358,169759.3452731616,1757851.672112965,10185526.009622572,37961293.34929552,67709400.28617513,97704834.97287624,0.008330388366484033,0.28995998400961864,0.6467719617782783,1.5143641604619875,4.228461400824137,12.918566856317744,22.611587897950773,32.52479467938894,0.8330388366484034,15.261051789979929,20.211623805571197,27.53389382658159,42.28461400824137,64.59283428158872,75.37195965983591,81.31198669847235,831.7794560563597,25082.88266912535,236557.05171722703,898313.5965922337,1248016.6258056622,529704.6157253096,55949.237329548225,9555.02571521094,7476.184989626519,0.02762022403073165,0.8329068884947983,7.8551576585662515,29.82956913286472,41.441873260806446,17.589470441855124,1.8578608285391311,0.31728596919764024,0.24825559564515867
Albania,2008,national,consumption,2947314.0,0.0,9244.238019842063,154749.9474111936,916919.5522664615,2235567.760343497,2861835.554046753,2918308.4291101187,2937830.9575360604,0.0,0.31364958127441,5.25054159180846,31.11034495362427,75.8510209751488,97.09978489047157,99.0158642448724,99.67824797548074,0.0,0.05124111550864497,0.75103738583368,7.39490576473968,29.439466854541653,60.02479805561302,72.84182564377721,79.48242904577948,0.0,2869.4494851706822,70833.37605731223,1198731.010900388,8676735.281292656,35382385.5312962,64406319.75163908,93703870.352253,,0.31040411108104576,0.4577279491352422,1.3073458930364599,3.8812222269476044,12.363528533728662,22.069743934255275,31.89559634528524,,16.33705847794978,14.303998410476318,23.769925327935635,38.812222269476045,61.817642668643316,73.56581311418425,79.7389908632131,0.0,9244.238019842063,145505.70939135153,762169.6048552679,1318648.2080770356,626267.7937032557,56472.87506336579,19522.52842594171,9483.042463939637,0.0,0.31364958127440995,4.9368920105340495,25.859803361815807,44.740676021524536,21.248763915322755,1.9160793544008472,0.6623837306083339,0.3217520245192619
Albania,2012,national,consumption,2900401.0,3228.7553322123035,24646.286498021844,179314.79368825027,1001476.7327846779,2235334.4006943665,2835798.2136545624,2889330.128754678,2897094.0661680046,0.11132099775901,0.84975444767885,6.18241386926326,34.52890592661766,77.06983967714693,97.77262570432718,99.61829859921708,99.8859835646176,0.011958644859017249,0.16910086297433,1.2726091290981199,8.64555455549084,31.062754536845077,61.33315771101493,73.87134597251944,80.3472662850392,346.8486550773849,9318.745929360584,118114.45730065013,1379156.6293065106,9009444.432142,35578150.39163709,64276957.71901242,93215716.59215759,0.10742488029891334,0.378099391569944,0.6586988996903363,1.3771229866436003,4.030468295635489,12.546079696476943,22.246318300330824,32.1755919770511,10.742488029891334,19.899967977365474,20.58434061532301,25.038599757156373,40.304682956354895,62.73039848238471,74.15439433443608,80.43897994262774,3228.7553322123035,21417.53116580954,154668.50719022844,822161.9390964276,1233857.6679096888,600463.8129601958,53531.91510011582,7763.937413326465,3306.933831995353,0.11132099775901,0.7384334499198401,5.33265942158441,28.3464920573544,42.540933750529284,20.702786027180238,1.8456728948899073,0.26768496540052444,0.1140164353823955
Albania,2014,national,consumption,2889104.0,0.0,45673.763364482125,335587.36700693995,1069946.206301611,2068184.9018630895,2749911.049902774,2863867.3454901483,2883896.5746163237,0.0,1.58089716965821,11.61562086400974,37.03384185206247,71.58568545345165,95.18214124180972,99.12648854074303,99.81975638870472,0.0,0.21191932649665,2.54683696531046,11.73479625717974,31.71987379235526,59.36763174741924,72.1903007829972,79.03524332955632,0.0,11632.88250331677,235458.45964244197,1864667.574319166,9164201.425298875,34303852.47039918,62569586.0260081,91336415.05775781,,0.254695073197384,0.7016308800371878,1.7427675927415067,4.431035840675299,12.474531665892258,21.847934445895003,31.671182615107927,,13.405003852493893,21.92596500116212,31.686683504391034,44.31035840675299,62.37265832946128,72.82644815298335,79.17795653776982,0.0,45673.763364482125,289913.6036424578,734358.839294671,998238.6955614786,681726.1480396844,113956.29558737436,20029.2291261754,5207.425383676309,0.0,1.58089716965821,10.034723694351529,25.41822098805273,34.55184360138917,23.596455788358064,3.944347298933315,0.6932678479617003,0.18024361129527733
Albania,2015,national,consumption,2880703.0,0.0,7060.542788389038,135127.06881255918,704654.0856781524,1791088.0446705515,2658643.7711675945,2833379.97359501,2870258.6686505065,0.0,0.24509790798944,4.69076710832596,24.461184845440588,62.1753802690021,92.29149173544077,98.35724035400422,99.6374381062715,0.0,0.016856002485052885,0.8601724392399699,6.18960542530095,23.74247267512663,52.55130078887005,67.05311637110347,75.07084432096704,0.0,922.5856016072868,79292.84243954878,980672.8204614398,6839501.226265531,30276937.967280064,57948034.046876065,86502722.57917708,,0.13066780122407384,0.5868020607295156,1.391708130830817,3.818629266504636,11.388113855502862,20.451910646262967,30.13760520052626,,6.877252696003887,18.337564397797358,25.303784196923946,38.18629266504636,56.94056927751431,68.17303548754322,75.34401300131564,0.0,7060.542788389038,128066.52602417015,569527.0168655931,1086433.9589923993,867555.7264970429,174736.20242741564,36878.69505549641,10444.33134949347,0.0,0.24509790798944,4.44566920033652,19.770417737114627,37.71419542356151,30.116111466438678,6.065748618563442,1.2801977522672907,0.3625618937284916
Albania,2016,national,consumption,2876101.0,0.0,11802.489518016719,157110.24368477296,687488.5474646405,1719880.0045580622,2625489.847327303,2815216.1468861946,2863305.3725518514,0.0,0.41036422288427005,5.46261218520396,23.903491131383788,59.79901278008186,91.28642726132716,97.88307666824616,99.55510507286954,0.0,0.030296815610325226,0.9215544290657299,6.30523144261721,23.03429890471034,51.10100848795379,65.85043252373303,74.0944306991045,0.0,1655.597331799768,84815.475679692,997396.5351538539,6624897.011413632,29394332.322642475,56817748.44958233,85241226.49125007,,0.14027526389855868,0.5398468851583372,1.4507827640651032,3.8519530396633432,11.195751662328965,20.182375165909132,29.770218471416793,,7.3829086262399315,16.870215161198036,26.37786843754733,38.519530396633435,55.978758311644825,67.27458388636377,74.42554617854198,0.0,11802.489518016719,145307.75416675623,530378.3037798675,1032391.4570934217,905609.842769241,189726.29955889145,48089.22566565685,12795.62744814856,0.0,0.41036422288427005,5.05224796231969,18.44087894617983,35.89552164869807,31.487414481245303,6.596649406919,1.672028404623372,0.4448949271304644
Albania,2017,national,consumption,2873457.0,0.0,12312.057978552903,123120.239654557,684705.2858376347,1737879.1338998545,2636038.059775396,2823891.1052613156,2861167.924523873,0.0,0.42847545582039,4.28474272120853,23.82862474843489,60.48042945830944,91.73751546570544,98.27504310178699,99.5723243648286,0.0,0.06258678052789315,0.90813700979809,6.00894370616453,22.94346906047762,51.30771734694653,66.10715612972233,74.34969315630401,0.0,3416.968029691427,83503.76472842849,949654.2745296427,6592707.177611285,29486103.912920993,56986821.15931305,85456258.49913354,,0.2775302094616225,0.6782293874891576,1.3869533274712236,3.7935360687696655,11.185765624125079,20.180247408668983,29.867613769420515,,14.60685312955908,21.194668359036175,25.21733322674952,37.93536068769666,55.9288281206254,67.26749136222995,74.66903442355128,0.0,12312.057978552903,110808.1816760041,561585.0461830777,1053173.8480622198,898158.9258755413,187853.0454859198,37276.8192625572,12289.075476127211,0.0,0.42847545582039,3.8562672653881407,19.54388202722636,36.65180470987455,31.257086007396012,6.53752763608155,1.2972812630415975,0.42767563517140544
Albania,2018,national,consumption,2866376.0,0.0,3461.789073146767,95293.77642089696,483319.92063791637,1511924.3995747268,2609027.2101691435,2818996.465876084,2858471.7127653533,0.0,0.12077232969948,3.3245385958051896,16.8617069302114,52.746897112406984,91.02180628672384,98.34705795318143,99.72424108928324,0.0,0.009204712742114296,0.60721077117409,4.21673287379659,17.93267135687202,47.41186171421321,63.543813574267894,72.46046904141359,0.0,501.2991861269215,55695.82020591691,664770.8049323866,5140177.87932254,27180044.50658792,54642138.65332672,83079579.76362036,,0.1448092808471547,0.5844644036344789,1.3754260409026382,3.399758533408394,10.417693000919616,19.383542801407916,29.064335110473145,,7.621541097218669,18.264512613577466,25.007746198229786,33.997585334083944,52.088465004598085,64.61180933802638,72.66083777618286,0.0,3461.789073146767,91831.9873477502,388026.14421701944,1028604.4789368105,1097102.8105944167,209969.2557069403,39475.246889269445,7904.287234646734,0.0,0.12077232969948,3.20376626610571,13.537168334406214,35.885190182195586,38.27490917431686,7.325251666457587,1.377183136101804,0.2757589107167634
