entity,year,reporting_level,welfare_type,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_1500,avg_shortfall_190,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_320,avg_shortfall_4000,avg_shortfall_550,headcount_100,headcount_1000,headcount_1500,headcount_190,headcount_2000,headcount_3000,headcount_320,headcount_4000,headcount_550,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_1500,headcount_ratio_190,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_320,headcount_ratio_4000,headcount_ratio_550,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_1500,income_gap_ratio_190,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_320,income_gap_ratio_4000,income_gap_ratio_550,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_1500,poverty_gap_index_190,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_320,poverty_gap_index_4000,poverty_gap_index_550,reporting_pop,total_shortall_100,total_shortall_1000,total_shortall_1500,total_shortall_190,total_shortall_2000,total_shortall_3000,total_shortall_320,total_shortall_4000,total_shortall_550,number_below_100,percentage_below_100,number_between_100_190,percentage_between_100_190,number_between_190_320,percentage_between_190_320,number_between_320_550,percentage_between_320_550,number_between_550_1000,percentage_between_550_1000,number_between_1000_1500,percentage_between_1000_1500,number_between_1500_2000,percentage_between_1500_2000,number_between_2000_3000,percentage_between_2000_3000,number_between_3000_4000,percentage_between_3000_4000,number_over_4000,percentage_over_4000
Chile,2012,national,income,0.5607742291237977,3.161178771713171,5.871975052296828,0.7848205919378392,9.221925667907016,17.116608216212367,0.9501709018191457,25.764966701348637,1.4614202742056115,31709.483690733,5784722.614447795,9904367.918899668,81043.04564229301,12415034.840353906,14721966.171812033,311360.98302802455,15707283.439955182,1498440.0838534893,0.18223465211685,33.2448463531574,56.92048031250199,0.46575502058487994,71.3493028526245,84.60725535497305,1.78939401783621,90.26988144299311,8.61154694482734,56.077422912379774,31.611787717131712,39.14650034864552,41.3063469440968,46.10962833953508,57.055360720707895,29.6928406818483,64.41241675337159,26.5712777128293,0.10219249656047,10.50929025604672,22.2823760239843,0.19238638471234,32.898898368194466,48.27297473867031,0.5313219148866299,58.14501223783517,2.28819805408074,17400359.0,17781.861272584432,18286542.329041485,58158201.32854791,63604.25105342972,114490528.46221957,251990127.13523838,295846.1460350338,404697634.79909015,2189850.7182258456,31709.483690733,0.0018223465211685,49333.56195156001,0.0028352036846802996,230317.93738573155,0.0132363899725133,1187079.1008254648,0.06822152926991132,4286282.530594306,0.2463329940833006,4119645.3044518735,0.23675633959344594,2510666.921454238,0.1442882254012252,2306931.331458127,0.13257952502348527,985317.2681431491,0.05662626088020075,1693075.5600448176,0.09730118557006885
Chile,2013,national,income,0.6528667920334335,2.9846274781795223,5.577709017759419,0.8634085157576634,8.746736926195153,16.51636963370211,0.9954773613845275,24.96503465640908,1.4404271262355037,24756.083376141705,5102379.368774826,9248556.69662825,62848.80516441514,12019331.176582834,14524378.510518547,229851.34064365036,15675815.956688572,1163795.3340725226,0.14088761846458,29.0377951490616,52.633815592912015,0.35767444908076,68.4023768734677,82.65867693745032,1.3080909242446501,89.21154223270025,6.62319440867961,65.28667920334334,29.846274781795223,37.18472678506279,45.44255346092966,43.733684630975766,55.054565445673695,31.10866754326648,62.412586641022706,26.189584113372792,0.09198084750420066,8.66670013076373,19.57174052477811,0.16253640273961,29.914879781933866,45.507375391056584,0.40692965678691,55.67923108977661,1.7345870706533502,17571511.0,16162.424737093845,15228701.668141631,51585758.088042654,54264.19358415025,105129927.83038571,239890004.179524,228811.80609463726,391347288.62622064,1676362.3685843716,24756.083376141705,0.0014088761846458,38092.72178827344,0.0021678683061618002,167002.53547923523,0.009504164751638901,933943.9934288722,0.0531510348443496,3938584.034702303,0.2241460074038199,4146177.3278534245,0.23596020443850416,2770774.4799545836,0.15768561280555687,2505047.3339357134,0.14256300063982622,1151437.4461700246,0.06552865295249934,1895695.0433114283,0.1078845776729974
Chile,2014,national,income,0.6652769452755899,2.9139498088521987,5.410473497674333,0.9095061348931586,8.517649797200969,16.072870385787883,1.021017803107566,24.510561125274197,1.4203830642993942,25206.539655875724,4697037.7908319,8884103.51185379,57044.68993779447,11755545.371245835,14547569.016200876,205089.09926121167,15746712.305682434,1023874.744143156,0.14193695397449999,26.448820259959348,50.02600945952318,0.32121622565923996,66.1949765847659,81.91674311836951,1.15484800531614,88.66906803926756,5.76539518788031,66.52769452755899,29.139498088521986,36.06982331782889,47.86874394174519,42.58824898600484,53.57623461929294,31.906806347111438,61.27640281318549,25.82514662362535,0.09442738316187735,7.707053474087471,18.04429322501038,0.15376217256016,28.19128144414771,43.887906485581155,0.3684751166597,54.33321530243911,1.4889217607015302,17758969.0,16769.32970322902,13686932.372766169,48067206.6014804,51882.495461502105,100129618.64737888,233821191.2257004,209399.6215689919,385960754.4905367,1454294.346544814,25206.539655875724,0.001419369539745,31838.150281918748,0.0017927927168473997,148044.4093234172,0.008336317796569001,818785.6448819443,0.046105471825641696,3673163.0466887443,0.2068342507207904,4187065.7210218897,0.23577189199563836,2871441.859392045,0.16168967125242717,2792023.644955041,0.15721766533603618,1199143.289481558,0.06752324920898042,2012256.6943175662,0.1133093196073244
Chile,2015,national,income,0.6901115348885457,2.8767301219359003,5.263619153447734,0.9270095052369529,8.358383198019455,15.733447014643996,1.0721975725147066,24.14074345531443,1.4263200582881013,25397.045600164674,4389847.756045903,8670855.787032792,54412.579775042905,11584536.031095507,14630421.157322165,184246.40516447334,15892114.671544628,911615.6687504617,0.14133531329762,24.429633182435158,48.253570061346615,0.30280762301689,64.46828718344445,81.4187284025213,1.0253367186029,88.4400902934119,5.0731682802125,69.01115348885457,28.767301219359005,35.09079435631823,48.78997395983963,41.79191599009727,52.44482338214665,33.50617414108458,60.351858638286075,25.933091968874567,0.097537129993774,7.027746164375601,16.93256103980908,0.14773976041835,26.942532419959754,42.69990831069197,0.34355110646757003,53.37523827345251,1.3156293958432799,17969356.0,17526.79412076403,12628407.270529969,45640082.59740893,50440.97865592875,96827991.31915966,230186956.08065477,197548.5483619094,383647463.2481974,1300255.713788505,25397.045600164674,0.0014133531329762,29015.53417487823,0.0016147230971927003,129833.82538943044,0.007225290955860101,727369.2635859883,0.040478315616095994,3478232.0872954414,0.1935646490222266,4281008.030986889,0.23823936878911461,2913680.2440627143,0.16214717122097833,3045885.126226658,0.16950441219076845,1261693.5142224636,0.07021361890890601,2077241.3284553718,0.11559909706588103
Chile,2016,national,income,0.696731917620013,2.795143254257823,5.144127443556031,1.036350136466446,8.10312378129403,15.359371202264498,1.166460645653832,23.626912829438535,1.4250229480983527,28525.26573095812,4076845.5254668714,8259695.335966539,52362.864947118425,11359070.439835578,14590241.928054377,155289.23717001366,15992798.452650547,796399.4147647439,0.15665414322574,22.38909003966194,45.3603310260212,0.28756470921263,62.38138022539302,80.12622459867464,0.8528124726510701,87.8287397218845,4.3736408684898604,69.6731917620013,27.95143254257823,34.294182957040206,54.54474402454979,40.51561890647015,51.197904007548324,36.45189517668225,59.06728207359634,25.909508147242775,0.10914594161279001,6.258071399333209,15.55595491198278,0.15685143454497,25.274202280716366,41.02294755490202,0.31086630858444,51.87804943321026,1.13318883715252,18209072.0,19874.463093350892,11395367.269159917,42488925.453157224,54266.26223372026,92043953.81442572,224096941.70383045,181138.78385242517,377860454.939554,1134887.4418918581,28525.26573095812,0.0015665414322574,23837.599216160306,0.0013091056598688998,102926.37222289524,0.005652477634384401,641110.1775947302,0.0352082839583879,3280446.1107021277,0.18015449171172082,4182849.810499667,0.22971240986359256,3099375.1038690396,0.17021049199371827,3231171.4882187992,0.1774484437328162,1402556.5245961696,0.07702515123209847,2216273.547349453,0.12171260278115507
Chile,2017,national,income,0.7428684021097249,2.7143180919019025,4.972148550018656,1.088066441930649,7.822271656331318,14.833494596005938,1.307547859069419,22.94944916479322,1.425657197183027,29789.54958937641,3610637.544730003,7676526.529674269,53119.348711554536,10871886.28549315,14441956.80770446,126299.6944766235,16007999.163435657,660002.3843388042,0.16128233898864,19.54819983790313,41.56115722057585,0.28759121651198,58.86101916653912,78.1895868056408,0.68379382768529,86.66823040949309,3.57329096114306,74.2868402109725,27.143180919019027,33.147657000124376,57.26665483845521,39.111358281656585,49.44498198668646,40.86087059591934,57.37362291198305,25.921039948782308,0.11981155345300999,5.30600324841343,13.776549840758909,0.16469386930563,23.02134409445967,38.66082711151366,0.27940411107337,49.72470369963119,0.92623417752412,18470435.0,22129.715103028466,9800418.810960911,38168830.25369967,57797.380750254546,85042847.94187024,214224688.26283526,165142.89511403078,367374763.03131896,940937.1493905744,29789.54958937641,0.0016128233898864,23329.799122178127,0.0012630887752334001,73180.34576506895,0.0039620261117331,533702.6898621807,0.028894971334577704,2950635.160391199,0.15974908876760072,4065888.9849442663,0.2201295738267272,3195359.755818881,0.1729986194596327,3570070.5222113095,0.19328567639101676,1566042.3557311967,0.08478643603852301,2462435.8365643434,0.133317695905069
Chile,2018,national,income,0.732539208278895,2.745695743433637,4.894513850656765,1.135690335414604,7.674928501352212,14.520491548605696,1.4551983955652326,22.558256359242034,1.589407385880081,43642.95268211767,3321593.6944051944,7277463.070945775,73855.0358274167,10489269.799248207,14237468.497687105,152635.151988133,15886484.55772623,635770.9043156647,0.23302133518448,17.734872414528198,38.85631143931222,0.39433168474995994,56.00500203398383,76.01763205946867,0.81495968367269,84.82216750989463,3.39454999926673,73.2539208278895,27.45695743433637,32.63009233771177,59.77317554813706,38.374642506761056,48.401638495352316,45.47494986141351,56.39564089810508,28.898316106910567,0.17069726438813,4.8694563698908695,12.67885030167644,0.23570457016752,21.49171931644555,36.79377946215107,0.37060250754089,47.83600499086933,0.98096778919523,18729166.0,31970.174004711753,9120085.66814435,35619643.798387215,83876.45041089646,80504395.74062306,206735040.99420545,222114.42827998658,358371391.3003281,1010498.9710469757,43642.95268211767,0.0023302133518448,30212.083145299024,0.0016131034956547998,78780.11616071631,0.0042062799892273,483135.7523275317,0.0257959031559404,2685822.79008953,0.1434032241526147,3955869.3765405808,0.21121439024784022,3211806.728302432,0.17148690594671606,3748198.6984388977,0.2001263002548484,1649016.0600391254,0.08804535450425958,2842681.4422737695,0.15177832490105375
Chile,2019,national,income,0.7262401431665667,2.810196588494344,4.894036091932762,1.1500516895769732,7.642654339801282,14.410917196564228,1.5317033218891216,22.398765180335776,1.749427454744899,58115.602008023096,3225725.325818799,7130535.7693928685,97004.65985317445,10347184.566229196,14176247.530045774,186902.15212751526,15869551.807368228,655793.4181258677,0.30664570853749,17.02046944203511,37.62411672093719,0.51184297545448,54.596694055436245,74.80066140678704,0.9861851359366699,83.73534455465193,3.46027969094542,72.62401431665667,28.101965884943436,32.626907279551745,60.52903629352491,38.213271699006405,48.03639065521409,47.86572880903505,55.99691295083944,31.807771904452707,0.22269842326968,4.78308651605793,12.2755856772905,0.30981362037869997,20.863183038079132,35.93153792604819,0.47204470272246,46.88920799935391,1.10063787135202,18952035.0,42205.8831225179,9064922.306035794,34897099.41022624,111560.37296098286,79079955.0298164,204292729.3134878,286278.6472819411,355458364.4504141,1147263.010310394,58115.602008023096,0.0030664570853749,38889.05784515136,0.0020519726691698996,89897.49227434081,0.004743421604821899,468891.26599835244,0.024740945550087493,2569931.907692931,0.1356018975108969,3904810.4435740695,0.2060364727890208,3216648.7968363278,0.16972577334499053,3829062.9638165776,0.20203967351350804,1693304.2773224544,0.08934683147864883,3082483.192631772,0.1626465544534807
China,1981,national,income,0.2990496647686764,9.627674132192857,14.999849998499982,0.9211435159298826,19.99979999799998,29.999699996999965,2.0693665816527718,39.99959999599996,5.1297042112277085,498537606.8686808,993844864.1439247,993875061.1500001,875524370.5236223,993875061.1500001,993875061.1500001,987080081.0059946,993875061.1500001,993527624.4805261,50.160492096035334,99.99596172031218,99.99900000000001,88.0911142157918,99.99900000000001,99.99900000000001,99.31532129028959,99.99900000000001,99.96404256835812,29.90496647686764,96.27674132192855,99.99899998999989,48.48123768052014,99.99899998999989,99.99899998999989,64.6677056766491,99.99899998999989,93.26734929504924,15.00047834595121,96.27285339783967,99.998,42.70766245837649,99.998,99.998,64.22493966382291,99.998,93.23381275168228,993885000.0,149087504.20865718,9568414489.931189,14907976834.499998,806483596.9464267,19877302446.0,29815953668.999996,2042630533.048916,39754604892.0,5096502839.268816,498537606.8686808,0.5016049209603534,376986763.6549415,0.37930622119756463,111555710.48237228,0.11224207074497783,6447543.474531531,0.006487212780685423,317239.66339862347,0.00031919151954061433,30197.006075382233,3.0382796878292995e-05,0.0,0.0,0.0,0.0,0.0,0.0,9938.849999904633,9.999999999904046e-06
China - rural,1981,rural,income,0.3013387096186358,9.99989999899999,14.999849998499984,0.9943544457269209,19.99979999799998,29.99969999699997,2.2295642540541696,39.99959999599996,5.499944999449994,489549490.63651174,793927276.64784,793927276.64784,757198384.148563,793927276.64784,793927276.64784,793287659.3186067,793927276.64784,793927276.64784,61.66113818492109,99.99900000000001,99.99900000000001,95.37281744012765,99.99900000000001,99.99900000000001,99.91843708802138,99.99900000000001,99.99900000000001,30.13387096186358,99.99899998999989,99.99899998999989,52.33444451194321,99.99899998999989,99.99899998999989,69.6738829391928,99.99899998999989,99.99899998999989,18.58088781426051,99.998,99.998,49.91283422268049,99.998,99.998,69.61705489137903,99.998,99.998,793935216.0,147520211.80286688,7939193372.9568,11908790059.4352,752923579.5753645,15878386745.9136,23817580118.8704,1768685808.3990676,31756773491.8272,4366556355.12624,489549490.63651174,0.6166113818492109,267648893.51205128,0.33711679255206545,36089275.17004371,0.04545619647893753,639617.3292332888,0.0008056291197861272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.352159976959,9.99999999997098e-06
China - urban,1981,urban,income,0.1743738471228132,8.149463673406412,14.999849998499982,0.4526479686490213,19.99979999799998,29.999699996999965,1.4135987479002494,39.99959999599996,3.657040140804009,8988116.232169034,199917587.49608466,199947784.50216,118325986.37505938,199947784.50216,199947784.50216,193792421.68738797,199947784.50216,199600347.83268604,4.4951867675781205,99.98389770507812,99.99900000000001,59.1778515625,99.99900000000001,99.99900000000001,96.92054565429687,99.99900000000001,99.82523803710937,17.43738471228132,81.49463673406412,99.99899998999989,23.823577297316913,99.99899998999989,99.99899998999989,44.17496087188279,99.99899998999989,66.49163892370926,0.78384301019816,81.48151422731169,99.998,14.09828120988365,99.998,99.998,42.81461311960094,99.998,66.37543683036805,199949784.0,1567292.405790319,1629221116.97439,2999186775.0648,53560017.3710624,3998915700.0864,5998373550.1296,273944724.64984876,7997831400.1728,729946484.1425754,8988116.232169034,0.04495186767578121,109337870.14289035,0.5468266479492189,75466435.31232859,0.37742694091796863,5807926.145298064,0.029046923828125085,317239.66339862347,0.0015865966796874533,30197.00607535243,0.00015102294921885202,0.0,0.0,0.0,0.0,0.0,0.0,1999.497839987278,9.999999999936373e-06
China,1982,national,income,0.28542425567655927,9.600585639246248,14.999849998499982,0.8718468084473299,19.99979999799998,29.999699996999965,1.996929745697731,39.99959999599996,5.102963062468755,440203102.78952914,1008588074.4614645,1008619913.7,862019399.1765909,1008619913.7,1008619913.7,995629865.4117564,1008619913.7,1008210698.4099435,43.64366544615262,99.99584331830944,99.99900000000001,85.46438229842369,99.99900000000001,99.99900000000001,98.71110966476868,99.99900000000001,99.95842860215772,28.542425567655926,96.00585639246248,99.99899998999989,45.88667412880684,99.99899998999989,99.99899998999989,62.40405455305409,99.99899998999989,92.78114659034101,12.45696072496488,96.00186573460793,99.998,39.21676260147536,99.998,99.998,61.599734725127306,99.998,92.74257617076933,1008630000.0,125644642.96021327,9683036183.589762,15129147410.999998,751548861.9917957,20172196548.0,30258294821.999996,1988202893.945765,40344393096.0,5144861953.171768,440203102.78952914,0.4364366544615262,421816296.3870618,0.4182071685227108,133610466.23516548,0.1324672736634499,12580832.998187065,0.012473189373890392,377376.05152106285,0.00037414716151716967,31839.238535523415,3.156681690562785e-05,0.0,0.0,0.0,0.0,0.0,0.0,10086.299999952316,9.999999999952725e-06
China - rural,1982,rural,income,0.2872997268027505,9.99989999899999,14.999849998499982,0.9409210314065126,19.99979999799998,29.999699996999965,2.1593914989980774,39.99959999599996,5.499944999449994,432981856.8767762,797798178.9384301,797798178.9384301,745320503.0447336,797798178.9384301,797798178.9384301,792490411.660467,797798178.9384301,797798178.9384301,54.27156121543647,99.99900000000001,99.99900000000001,93.42125233118922,99.99900000000001,99.99900000000001,99.33370464831684,99.99900000000001,99.99900000000001,28.72997268027505,99.99899998999989,99.99899998999989,49.52215954771119,99.99899998999989,99.99899998999989,67.48098434368991,99.99899998999989,99.99899998999989,15.592204710353649,99.998,99.998,46.26422163092139,99.998,99.998,67.03136168173788,99.998,99.998,797806157.0,124395569.19124544,7977902008.7686,11966853013.152899,701287736.4532716,15955804017.5372,23933706026.305798,1711297057.9770994,31911608035.0744,4387846104.82273,432981856.8767762,0.5427156121543647,312338646.1679574,0.3914969111575275,47169908.615733385,0.05912452317127628,5307767.277963042,0.006652953516831586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7978.061569929123,9.99999999991116e-06
China - urban,1982,urban,income,0.1729720582928585,8.08925954723873,14.999849998499984,0.43069066807396683,19.99979999799998,29.99969999699997,1.363131734654023,39.99959999599996,3.5977699913028482,7221245.912752957,210789895.52303448,210821734.76157,116698896.13185722,210821734.76157,210821734.76157,203139453.75128937,210821734.76157,210412519.47151348,3.4252510579427,99.98389770507812,99.99900000000001,55.35374674479168,99.99900000000001,99.99900000000001,96.3550663248698,99.99900000000001,99.80489705403647,17.29720582928585,80.8925954723873,99.99899998999989,22.667929898629836,99.99899998999989,99.99899998999989,42.59786670793822,99.99899998999989,65.41399984186997,0.5924727256621399,80.87956990809434,99.998,12.54754850837447,99.998,99.998,41.045202719413496,99.998,65.28637520110591,210823843.0,1249073.7689677707,1705134174.8211608,3162294397.8471,50261125.53852405,4216392530.4628,6324588795.6942,276905835.9686658,8432785060.9256,757015848.3490374,7221245.912752957,0.034252510579427,109477650.21910426,0.5192849568684897,86440557.61943215,0.41001319580078116,7273065.720224112,0.03449830729166678,377376.05152100325,0.0017900065104163917,31839.238535523415,0.00015102294921890506,0.0,0.0,0.0,0.0,0.0,0.0,2108.238429993391,9.999999999968652e-06
China,1983,national,income,0.27011775732685545,9.571070947500536,14.999849998499982,0.8128961168246375,19.99979999799998,29.999699996999965,1.9066165908800201,39.99959999599996,5.074009595003328,370575077.4500053,1023266470.5471965,1023299766.9000001,837081996.4826114,1023299766.9000001,1023299766.9000001,1001467917.9649667,1023299766.9000001,1022791100.820011,36.21337399712749,99.9957462105517,99.99900000000001,81.8014088089251,99.99900000000001,99.99900000000001,97.86554592107638,99.99900000000001,99.94929208353392,27.011775732685546,95.71070947500534,99.99899998999989,42.784006148665135,99.99899998999989,99.99899998999989,59.58176846500063,99.99899998999989,92.25471990915142,9.781875369342739,95.7066381429448,99.998,34.99791977450522,99.998,99.998,58.31002297770459,99.998,92.20793946284388,1023310000.0,100098908.84202118,9793755987.805685,15349343006.999998,680460704.4045297,20465790676.0,30698686013.999996,1909415347.6260765,40931581352.0,5189651859.244752,370575077.4500053,0.36213373997127485,466506919.0326061,0.4558803481179761,164385921.48235524,0.16064137112151278,21323182.855044365,0.02083746162457551,475369.72718548775,0.0004645412701776468,33296.35280358791,3.253789448318487e-05,0.0,0.0,0.0,0.0,0.0,0.0,10233.099999904633,9.999999999906805e-06
China - rural,1983,rural,income,0.27154245370034713,9.999899998999991,14.999849998499982,0.8753367346032688,19.999799997999983,29.999699996999965,2.068289286070641,39.999599995999965,5.499944999449994,365252209.31587785,802829831.6214,802829831.6214,726146325.7520362,802829831.6214,802829831.6214,791085797.2311546,802829831.6214,802829831.6214,45.495140116570724,99.99900000000001,99.99900000000001,90.44744423886988,99.99900000000001,99.99900000000001,98.53618478221176,99.99900000000001,99.99900000000001,27.15424537003471,99.99899998999992,99.99899998999989,46.07035445280362,99.99899998999992,99.99899998999989,64.63404018970753,99.99899998999992,99.99899998999989,12.35386197869471,99.998,99.998,41.66945815434926,99.998,99.998,63.68791727353923,99.998,99.998,802837860.0,99181481.13710625,8028218032.428,12042327048.641998,635622553.6279489,16056436064.856,24084654097.283997,1636194278.7758486,32112872129.712,4415519917.8354,365252209.31587785,0.4549514011657072,360894116.43615836,0.4495230412229916,64939471.47911835,0.08088740543341884,11744034.390245438,0.01462815217788239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8028.378600001335,1.0000000000001663e-05
China - urban,1983,urban,income,0.17235589569330703,8.009276334375613,14.999849998499984,0.40418154486556107,19.99979999799998,29.99969999699997,1.2986895839686068,39.99959999599996,3.519401139254029,5322868.134127441,220436638.92579663,220469935.2786,110935670.73057517,220469935.2786,220469935.2786,210382120.7338121,220469935.2786,219961269.1986109,2.41430419921875,99.98389770507812,99.99900000000001,50.31731933593749,99.99900000000001,99.99900000000001,95.4234493001302,99.99900000000001,99.7682832845052,17.235589569330703,80.09276334375613,99.99899998999989,21.27271288766111,99.99899998999989,99.99899998999989,40.58404949901896,99.99899998999989,63.98911162280053,0.41611956273246,80.07986657079144,99.998,10.70385887510157,99.998,99.998,38.72669989763611,99.998,63.840838155073875,220472140.0,917427.704914897,1765537955.377685,3307015958.358,44838150.77658108,4409354611.144,6614031916.716,273221068.85022765,8818709222.288,774131941.4093534,5322868.134127441,0.024143041992187496,105612802.59644774,0.4790301513671874,99446450.00323692,0.4510612996419272,9579148.464798808,0.043448339843749906,475369.72718572617,0.002156144205729242,33296.3528033793,0.00015102294921879607,0.0,0.0,0.0,0.0,0.0,0.0,2204.7213999927044,9.999999999966909e-06
China,1984,national,income,0.24813402898040995,9.52933027198449,14.999849998499982,0.7294157610871674,19.99979999799998,29.999699996999965,1.7688266835234168,39.99959999599996,3.98390200743707,276239356.60676533,1036751769.593224,1036814631.75,780039223.584819,1036814631.75,1036814631.75,998498580.1252798,1036814631.75,1034543050.9802511,26.642814033878942,99.99293705236893,99.99900000000001,75.23345054226306,99.99900000000001,99.99900000000001,96.3034822776534,99.99900000000001,99.77990991539085,24.813402898040994,95.2933027198449,99.99899998999989,38.39030321511408,99.99899998999989,99.99899998999989,55.27583386010677,99.99899998999989,72.43458195340128,6.610988789602191,95.28657220377787,99.998,28.882349782367672,99.998,99.998,53.23255286529306,99.998,72.27516062069374,1036825000.0,68544384.51779291,9879550022.518198,15552063952.499998,568972903.9489639,20736085270.0,31104127904.999996,1766170931.9858394,41472170540.0,4121518137.5802937,276239356.60676533,0.2664281403387894,503799866.9780536,0.48590636508384116,218459356.54046082,0.21070031735390332,36044470.85497129,0.034764276377374476,2208718.612972975,0.002130271369780797,62862.156775951385,6.0629476310805954e-05,0.0,0.0,0.0,0.0,0.0,0.0,10368.25,1e-05
China - rural,1984,rural,income,0.24901645247109505,9.99989999899999,14.999849998499982,0.7811807243588904,19.99979999799998,29.999699996999965,1.924793886196885,39.99959999599996,4.152487772761982,272943183.5274374,806610678.8125501,806610678.8125501,682439735.3872637,806610678.8125501,806610678.8125501,783444895.9343537,806610678.8125501,805048161.9715775,33.83794205370685,99.99900000000001,99.99900000000001,84.60499332770448,99.99900000000001,99.99900000000001,97.12703811939726,99.99900000000001,99.80528805731852,24.901645247109506,99.99899998999989,99.99899998999989,41.11477496625739,99.99899998999989,99.99899998999989,60.14980894365265,99.99899998999989,75.4997776865815,8.42620428913656,99.998,99.998,34.78515261690278,99.998,99.998,58.42172786144613,99.998,75.35277060272773,806618745.0,67967343.28816949,8066026126.251,12099039189.3765,533108766.8211121,16132052252.502,24198078378.753,1507969945.8665988,32264104505.004,3342952649.071483,272943183.5274374,0.3383794205370685,409496551.85982627,0.5076705127399764,101005160.54709005,0.12522044791692766,21603266.037223816,0.026782499379212687,1562516.8409725428,0.0019371194268148861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8066.187449932098,9.99999999991582e-06
China - urban,1984,urban,income,0.17506399565070802,7.880052580421198,14.999849998499982,0.36746234831946606,19.99979999799998,29.999699996999965,1.2006350279031164,39.99959999599996,3.3925177674845104,3296173.07932793,230141090.78067386,230203952.93745002,97599488.19755527,230203952.93745002,230203952.93745002,215053684.19092625,230203952.93745002,229494889.00867355,1.43183471679687,99.97169311523436,99.99900000000001,42.39654052734374,99.99900000000001,99.99900000000001,93.41782836914064,99.99900000000001,99.69098754882813,17.5063995650708,78.80052580421199,99.99899998999989,19.340123595761373,99.99899998999989,99.99899998999989,37.51984462197239,99.99899998999989,61.68214122699109,0.25066270663386,78.77821983017787,99.998,8.19954333831534,99.998,99.998,35.05022405332241,99.998,61.49153573045027,230206255.0,577041.2296234457,1813523896.2671983,3453024763.1235,35864137.12785167,4604033017.498,6906049526.247,258200986.11924073,9208066034.996,778565488.5088106,3296173.07932793,0.0143183471679687,94303315.11822735,0.4096470581054687,117454195.99337098,0.510212878417969,14441204.817747295,0.06273159179687492,646201.7720003128,0.002807055664062268,62862.15677616,0.00027306884765646353,0.0,0.0,0.0,0.0,0.0,0.0,2302.0625499784946,9.999999999906582e-06
China,1985,national,income,0.24926647737473961,9.476983045868701,14.825391945738655,0.7010437636569625,19.99979999799998,29.999699996999965,1.6887577428903033,39.99959999599996,3.869202495940556,239887780.66559264,1050934498.1317805,1051017386.8780922,731784679.8003842,1051029489.6,1051029489.6,992768485.6923519,1051029489.6,1045923833.9689821,22.82384882265115,99.98996214528282,99.99784850035128,69.62481730480135,99.99900000000001,99.99900000000001,94.45582334567209,99.99900000000001,99.51322822813424,24.92664773747396,94.76983045868701,98.83594630492438,36.897040192471714,99.99899998999989,99.99899998999989,52.773679465321976,99.99899998999989,70.3491362898283,5.68922039615585,94.76031760078985,98.83381984988682,25.68949682488756,99.998,99.998,49.84781344877576,99.998,70.00669655261804,1051040000.0,59795982.05175645,9959688421.113417,15581744702.253756,513013086.11376655,21020379584.0,31530569375.999996,1676545467.1104407,42040759168.0,4046891108.9565015,239887780.66559264,0.2282384882265115,491896899.1347915,0.468009684821502,260983805.89196777,0.24831006040870734,53155348.27663016,0.050574048824621486,5010664.162798405,0.004767339171485771,82888.74631166458,7.886355068471664e-05,12102.72190785408,1.1514996487149947e-05,0.0,0.0,0.0,0.0,10510.399999976158,9.999999999977316e-06
China - rural,1985,rural,income,0.24953788623659987,9.99989999899999,14.999849998499982,0.7441177563907717,19.99979999799998,29.999699996999965,1.8489895070833422,39.99959999599996,4.056938536913855,236460107.63184747,810617003.7489,810617003.7489,650151725.6408287,810617003.7489,810617003.7489,778472145.6910644,810617003.7489,806848469.4889251,29.17009413042331,99.99900000000001,99.99900000000001,80.20374864045708,99.99900000000001,99.99900000000001,96.0335592973507,99.99900000000001,99.53410763317277,24.953788623659985,99.99899998999989,99.99899998999989,39.164092441619566,99.99899998999989,99.99899998999989,57.78092209635444,99.99899998999989,73.76251885297918,7.279043630628481,99.998,99.998,31.411070259192808,99.998,99.998,55.48907608395856,99.998,73.41886490806365,810625110.0,59005755.43773011,8106088974.978001,12159133462.467,483789443.39744204,16212177949.956001,24318266924.934,1439386828.9394329,32424355899.912003,3273334649.319583,236460107.63184747,0.2917009413042331,413691618.0089812,0.5103365451003378,128320420.05023563,0.1582981065689362,28376323.79786074,0.035005483358220596,3768534.2599749565,0.004648923668272448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8106.251099944115,9.999999999931059e-06
