country,Our World In Data Name
Angola,Angola
Albania,Albania
United Arab Emirates,United Arab Emirates
Argentina,Argentina
Armenia,Armenia
Australia,Australia
Austria,Austria
Azerbaijan,Azerbaijan
Burundi,Burundi
Belgium,Belgium
Benin,Benin
Burkina Faso,Burkina Faso
Bangladesh,Bangladesh
Bulgaria,Bulgaria
Bosnia and Herzegovina,Bosnia and Herzegovina
Belarus,Belarus
Belize,Belize
Bolivia,Bolivia
Brazil,Brazil
Bhutan,Bhutan
Botswana,Botswana
Central African Republic,Central African Republic
Canada,Canada
Switzerland,Switzerland
Chile,Chile
China,China
Cote d'Ivoire,Cote d'Ivoire
Cameroon,Cameroon
"Congo, Dem. Rep.",Democratic Republic of Congo
"Congo, Rep.",Congo
Colombia,Colombia
Comoros,Comoros
Cabo Verde,Cape Verde
Costa Rica,Costa Rica
Cyprus,Cyprus
Czech Republic,Czechia
Germany,Germany
Djibouti,Djibouti
Denmark,Denmark
Dominican Republic,Dominican Republic
Algeria,Algeria
Ecuador,Ecuador
"Egypt, Arab Rep.",Egypt
Spain,Spain
Estonia,Estonia
Ethiopia,Ethiopia
Finland,Finland
Fiji,Fiji
France,France
"Micronesia, Fed. Sts.",Micronesia (country)
Gabon,Gabon
United Kingdom,United Kingdom
Georgia,Georgia
Ghana,Ghana
Guinea,Guinea
"Gambia, The",Gambia
Guinea-Bissau,Guinea-Bissau
Greece,Greece
Guatemala,Guatemala
Guyana,Guyana
Honduras,Honduras
Croatia,Croatia
Haiti,Haiti
Hungary,Hungary
Indonesia,Indonesia
India,India
Ireland,Ireland
"Iran, Islamic Rep.",Iran
Iraq,Iraq
Iceland,Iceland
Israel,Israel
Italy,Italy
Jamaica,Jamaica
Jordan,Jordan
Japan,Japan
Kazakhstan,Kazakhstan
Kenya,Kenya
Kyrgyz Republic,Kyrgyzstan
Kiribati,Kiribati
"Korea, Rep.",South Korea
Lao PDR,Laos
Lebanon,Lebanon
Liberia,Liberia
St. Lucia,Saint Lucia
Sri Lanka,Sri Lanka
Lesotho,Lesotho
Lithuania,Lithuania
Luxembourg,Luxembourg
Latvia,Latvia
Morocco,Morocco
Moldova,Moldova
Madagascar,Madagascar
Maldives,Maldives
Mexico,Mexico
Marshall Islands,Marshall Islands
North Macedonia,North Macedonia
Mali,Mali
Malta,Malta
Myanmar,Myanmar
Montenegro,Montenegro
Mongolia,Mongolia
Mozambique,Mozambique
Mauritania,Mauritania
Mauritius,Mauritius
Malawi,Malawi
Malaysia,Malaysia
Namibia,Namibia
Niger,Niger
Nigeria,Nigeria
Nicaragua,Nicaragua
Netherlands,Netherlands
Norway,Norway
Nepal,Nepal
Nauru,Nauru
Pakistan,Pakistan
Panama,Panama
Peru,Peru
Philippines,Philippines
Papua New Guinea,Papua New Guinea
Poland,Poland
Portugal,Portugal
Paraguay,Paraguay
West Bank and Gaza,Palestine
Romania,Romania
Russian Federation,Russia
Rwanda,Rwanda
Sudan,Sudan
Senegal,Senegal
Solomon Islands,Solomon Islands
Sierra Leone,Sierra Leone
El Salvador,El Salvador
Somalia,Somalia
Serbia,Serbia
South Sudan,South Sudan
Sao Tome and Principe,Sao Tome and Principe
Suriname,Suriname
Slovak Republic,Slovakia
Slovenia,Slovenia
Sweden,Sweden
Eswatini,Eswatini
Seychelles,Seychelles
Syrian Arab Republic,Syria
Chad,Chad
Togo,Togo
Thailand,Thailand
Tajikistan,Tajikistan
Turkmenistan,Turkmenistan
Timor-Leste,Timor
Tonga,Tonga
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Turkiye,Turkey
Tuvalu,Tuvalu
"Taiwan, China",Taiwan
Tanzania,Tanzania
Uganda,Uganda
Ukraine,Ukraine
Uruguay,Uruguay
United States,United States
Uzbekistan,Uzbekistan
"Venezuela, RB",Venezuela
Vietnam,Vietnam
Vanuatu,Vanuatu
Samoa,Samoa
Kosovo,Kosovo
"Yemen, Rep.",Yemen
South Africa,South Africa
Zambia,Zambia
Zimbabwe,Zimbabwe
Sub-Saharan Africa,Sub-Saharan Africa
Europe & Central Asia,Europe and Central Asia
Other High Income Countries,High income countries
Latin America & Caribbean,Latin America and the Caribbean
South Asia,South Asia
Middle East & North Africa,Middle East and North Africa
East Asia & Pacific,East Asia and Pacific
World,World
