series_code,unweighted_avg_1980,unweighted_avg_2018,weighted_avg_1980,weighted_avg_2018,is_falling_count_prop,is_stable_count_prop,is_rising_count_prop,is_falling_popshare_prop,is_stable_popshare_prop,is_rising_popshare_prop,is_falling_count_abs_1,is_stable_count_abs_1,is_rising_count_abs_1,is_falling_popshare_abs_1,is_stable_popshare_abs_1,is_rising_popshare_abs_1,is_falling_count_abs_2,is_stable_count_abs_2,is_rising_count_abs_2,is_falling_popshare_abs_2,is_stable_popshare_abs_2,is_rising_popshare_abs_2,population_1980_total,population_2018_total
gini_pip_disposable_perCapita,37.340911965621146,37.85265029104132,33.581536296499614,37.742023603053475,12,11,15,0.1460566606748402,0.2946107184895128,0.559332620835647,13,9,16,0.16396243757096773,0.044413712089534076,0.7916238503394982,12,11,15,0.1460566606748402,0.2946107184895128,0.559332620835647,2999804829,5052907318
gini_wid_pretaxNational_perAdult,52.72619443190725,55.52575874328613,46.0322380095396,58.428152743418345,7,14,17,0.05108117252117404,0.1681455110425119,0.7807733164363141,10,7,21,0.08477824308482704,0.11320789463266778,0.8020138622825052,10,11,17,0.08477824308482704,0.1344484404788589,0.7807733164363141,2999804829,5052907318
headcountRatio50Median_pip_disposable_perCapita,13.385613422644767,13.853533092298006,10.508525903171357,12.438204412364792,16,2,20,0.3640515484349199,0.05010765718718696,0.5858407943778932,16,4,18,0.1725257656754042,0.2745933882220576,0.5528808461025382,12,11,15,0.10503113434384034,0.3575320636301303,0.5374368020260294,2999804829,5052907318
headcountRatio50Median_wid_pretaxNational_perAdult,22.052631754624215,22.605263308474893,17.45967194069039,21.397567042251197,11,10,17,0.33347754738213337,0.11623434352435333,0.5502881090935133,11,11,16,0.3153532552700614,0.1522644125325528,0.5323823321973857,6,20,12,0.06314206850021709,0.43977983909032503,0.4970780924094579,2999804829,5052907318
p90p100Share_pip_disposable_perCapita,29.231802087081107,29.40639887358013,26.45646477354282,29.607730985047592,11,14,13,0.12348679768059671,0.34805100915450254,0.5284621931649007,13,11,14,0.14636954169660749,0.32451589303045286,0.5291145652729397,10,17,11,0.09916806891039244,0.3874875284428046,0.513344402646803,2999804829,5052907318
p90p100Share_wid_pretaxNational_perAdult,41.46657873454847,44.28684209522448,34.63898037418643,47.93450814508204,7,14,17,0.05108117252117404,0.16243558590524557,0.7864832415735804,12,8,18,0.0975891585245528,0.11580634367996746,0.7866044977954798,8,13,17,0.05980714220658387,0.15370961621983575,0.7864832415735804,2999804829,5052907318
p99p100Share_pip_disposable_perCapita,6.6489904788795995,6.907149619555351,5.825547300585796,6.5441643409109576,14,2,22,0.345989255022964,0.020375218217238228,0.6336355267597977,11,12,15,0.29147748865097917,0.1865790219380969,0.5219434894109239,6,22,10,0.037004505402107944,0.5171709655915085,0.44582452900638353,2999804829,5052907318
p99p100Share_wid_pretaxNational_perAdult,13.402105281227513,15.516315761365389,9.662480096821733,17.529161682959348,10,9,19,0.07270467594810315,0.12503750523164453,0.8022578188202524,10,11,17,0.07270467594810315,0.14081208247831647,0.7864832415735804,8,13,17,0.05980714220658387,0.15370961621983575,0.7864832415735804,2999804829,5052907318
