series_code,unweighted_avg_1993,unweighted_avg_2018,weighted_avg_1993,weighted_avg_2018,is_falling_count_prop,is_stable_count_prop,is_rising_count_prop,is_falling_popshare_prop,is_stable_popshare_prop,is_rising_popshare_prop,is_falling_count_abs_1,is_stable_count_abs_1,is_rising_count_abs_1,is_falling_popshare_abs_1,is_stable_popshare_abs_1,is_rising_popshare_abs_1,is_falling_count_abs_2,is_stable_count_abs_2,is_rising_count_abs_2,is_falling_popshare_abs_2,is_stable_popshare_abs_2,is_rising_popshare_abs_2,population_1993_total,population_2018_total
gini_pip_disposable_perCapita,40.48924534137432,37.100079132960396,37.2087644600475,37.52914367400128,53,22,29,0.266138409742649,0.16354075392719086,0.5703208363301601,56,14,34,0.285517639899081,0.08205851753224981,0.6324238425686691,52,26,26,0.26404300617581905,0.18378424841472976,0.5521727454094512,4924547788,6697629932
gini_wid_pretaxNational_perAdult,55.93917971390944,56.063214155343864,52.560318565311256,58.230437660531095,25,43,36,0.1370275160379863,0.1989935531518087,0.663978930810205,41,16,47,0.22093943258125612,0.08706866751193358,0.6919918999068103,36,29,39,0.1759362642619156,0.1527101223045335,0.6713536134335508,4924547788,6697629932
headcountRatio50Median_pip_disposable_perCapita,14.311957955360413,12.884451937216978,11.589759857188303,12.131530505130085,57,10,37,0.3099109852723801,0.08288436229507455,0.6072046524325453,53,17,34,0.2809314027515738,0.14373120304056639,0.5753373942078598,43,35,26,0.20315032426689084,0.43989566661912555,0.3569540091139836,4924547788,6697629932
headcountRatio50Median_wid_pretaxNational_perAdult,22.634615696393528,22.432692527770996,19.445786845361667,21.24723752956908,35,35,34,0.3866611390471088,0.21185551768677446,0.40148334326611673,40,38,26,0.3692613131770466,0.25577038039294586,0.37496830643000756,20,63,21,0.2664044278739366,0.38968787036167146,0.34390770176439195,4924547788,6697629932
p90p100Share_pip_disposable_perCapita,32.08083858856788,29.063703848765446,29.63467226793521,29.58880117463481,50,25,29,0.24954787158215308,0.16233465211730017,0.5881174763005468,54,19,31,0.28343972626304426,0.07085846092311289,0.6457018128138429,48,35,21,0.2234097613350239,0.4136907341957954,0.3628995044691807,4924547788,6697629932
p90p100Share_wid_pretaxNational_perAdult,44.67115369209876,44.85480783535884,40.43375905292259,47.76375100360076,26,34,44,0.13902568529608103,0.15680409171409587,0.7041702229898231,40,15,49,0.20321356174846403,0.08382145199318755,0.7129649862583484,31,32,41,0.18681268343902604,0.1215504023452884,0.6916369142156855,4924547788,6697629932
p99p100Share_pip_disposable_perCapita,8.525046668306334,6.6951434689888725,7.299879822795809,6.633560928292053,54,13,37,0.42243875692896415,0.1384422211642065,0.43911902190682933,44,36,24,0.18050833097124167,0.7022493820502651,0.11724228697849322,35,61,8,0.13775441222299697,0.8256596057221569,0.03658598205484609,4924547788,6697629932
p99p100Share_wid_pretaxNational_perAdult,15.439423157618595,15.761346115515781,13.291491432351933,17.47518000746282,33,16,55,0.16214244949469458,0.08466284336116184,0.7531947071441436,33,19,52,0.16214244949469458,0.09393232981253384,0.7439252206927716,25,40,39,0.13783158377587054,0.17249566631680333,0.6896727499073261,4924547788,6697629932
