country,Our World In Data Name
AFGHANISTAN,Afghanistan
ALBANIA,Albania
ALGERIA,Algeria
ANDORRA,Andorra
ANGOLA,Angola
ANTIGUA,Antigua and Barbuda
ARGENTINA,Argentina
ARMENIA,Armenia
AUSTRALIA,Australia
AUSTRIA,Austria
AZERBAIJAN,Azerbaijan
BADEN,Baden
BAHAMAS,Bahamas
BAHRAIN,Bahrain
BANGLADESH,Bangladesh
BARBADOS,Barbados
BAVARIA,Bavaria
BELARUS,Belarus
BELGIUM,Belgium
BELIZE,Belize
BENIN,Benin
BHUTAN,Bhutan
BOLIVIA,Bolivia
BOSNIA,Bosnia and Herzegovina
BOTSWANA,Botswana
BRAZIL,Brazil
BRUNEI,Brunei
BULGARIA,Bulgaria
BURKINA FASO,Burkina Faso
BURUNDI,Burundi
CAMBODIA,Cambodia
CAMEROON,Cameroon
CANADA,Canada
CAPE VERDE,Cape Verde
CENTRAL AFRICAN REP.,Central African Republic
CENTRAL AMERICAN UNION,Central American Union
CHAD,Chad
CHILE,Chile
CHINA,China
COLOMBIA,Colombia
COMOROS,Comoros
"CONGO, DEM. REP.",Democratic Republic of Congo
"CONGO, REP.",Congo
COSTA RICA,Costa Rica
COTE D'IVOIRE,Cote d'Ivoire
CROATIA,Croatia
CUBA,Cuba
CYPRUS,Cyprus
CZECH REPUBLIC,Czechia
CZECHOSLOVAKIA,Czechoslovakia
DENMARK,Denmark
DJIBOUTI,Djibouti
DOMINICA,Dominica
DOMINICAN REPUBLIC,Dominican Republic
EAST TIMOR,Timor
ECUADOR,Ecuador
EGYPT,Egypt
EL SALVADOR,El Salvador
EQUATORIAL GUINEA,Equatorial Guinea
ERITREA,Eritrea
ESTONIA,Estonia
ETHIOPIA,Ethiopia
ETHIOPIA  (INCL. ERIT),Ethiopia
FIJI,Fiji
FINLAND,Finland
FRANCE,France
GABON,Gabon
GAMBIA,Gambia
GEORGIA,Georgia
GERMANY,Germany
"GERMANY, EAST",East Germany
"GERMANY, WEST",West Germany
GHANA,Ghana
GREAT COLOMBIA,Great Colombia
GREECE,Greece
GRENADA,Grenada
GUATEMALA,Guatemala
GUINEA,Guinea
GUINEA-BISSAU,Guinea-Bissau
GUYANA,Guyana
HAITI,Haiti
HONDURAS,Honduras
HUNGARY,Hungary
ICELAND,Iceland
INDIA,India
INDONESIA,Indonesia
IRAN,Iran
IRAQ,Iraq
IRELAND,Ireland
ISRAEL,Israel
ITALY,Italy
JAMAICA,Jamaica
JAPAN,Japan
JORDAN,Jordan
KAZAKHSTAN,Kazakhstan
KENYA,Kenya
KIRIBATI,Kiribati
KOREA,Korea
"KOREA, NORTH",North Korea
"KOREA, SOUTH",South Korea
KOSOVO,Kosovo
KUWAIT,Kuwait
KYRGYZSTAN,Kyrgyzstan
LAOS,Laos
LATVIA,Latvia
LEBANON,Lebanon
LESOTHO,Lesotho
