Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,8883.0,,,,,,,,,,,,
Albania,2002,,47545.0,,,,,,,,,,,
Albania,2005,,55949.0,,,,,,,,,,,
Albania,2008,,56472.0,,,,,,,,,,,
Albania,2012,,53532.0,,,,,,,,,,,
Albania,2014,,,113956.0,,,,,,,,,,
Albania,2015,,,174736.0,,,,,,,,,,
Albania,2016,,,189726.0,,,,,,,,,,
Albania,2017,,,187853.0,,,,,,,,,,
Albania,2018,,,,209969.0,,,,,,,,,
Albania,2019,,,,290078.0,,,,,,,,,
Algeria,1988,383484.0,,,,,,,,,,,,
Algeria,1995,,550029.0,,,,,,,,,,,
Algeria,2011,,,835196.0,,,,,,,,,,
Angola,2000,177983.0,,,,,,,,,,,,
Angola,2008,,104529.0,,,,,,,,,,,
Angola,2018,,,105424.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,4648480.0,,,,,,
Argentina - urban,1986,,,,,,,5257396.0,,,,,,
Argentina - urban,1987,,,,,,,4613266.0,,,,,,
Argentina - urban,1991,,,,,,,,3204771.0,,,,,
Argentina - urban,1992,,,,,,,,3498049.0,,,,,
Argentina - urban,1993,,,,,,,,3880032.0,,,,,
Argentina - urban,1994,,,,,,,,3758096.0,,,,,
Argentina - urban,1995,,,,,,,,3008081.0,,,,,
Argentina - urban,1996,,,,,,,,3055444.0,,,,,
Argentina - urban,1997,,,,,,,,3419081.0,,,,,
Argentina - urban,1998,,,,,,,,3213989.0,,,,,
Argentina - urban,1999,,,,,,,,3171067.0,,,,,
Argentina - urban,2000,,,,,,,,3113005.0,,,,,
Argentina - urban,2001,,,,,,,,2839271.0,,,,,
Argentina - urban,2002,,,,,,,,1670893.0,,,,,
Argentina - urban,2003,,,,,,,,,3115832.0,,,,
Argentina - urban,2004,,,,,,,,,3635180.0,,,,
Argentina - urban,2005,,,,,,,,,4209953.0,,,,
Argentina - urban,2006,,,,,,,,,4964053.0,,,,
Argentina - urban,2007,,,,,,,,,5176610.0,,,,
Argentina - urban,2008,,,,,,,,,5444594.0,,,,
Argentina - urban,2009,,,,,,,,,5748298.0,,,,
Argentina - urban,2010,,,,,,,,,5907788.0,,,,
Argentina - urban,2011,,,,,,,,,6553393.0,,,,
Argentina - urban,2012,,,,,,,,,6903567.0,,,,
Argentina - urban,2013,,,,,,,,,7217646.0,,,,
Argentina - urban,2014,,,,,,,,,6548009.0,,,,
Argentina - urban,2016,,,,,,,,,6788117.0,,,,
Argentina - urban,2017,,,,,,,,,7506048.0,,,,
Argentina - urban,2018,,,,,,,,,7059316.0,,,,
Argentina - urban,2019,,,,,,,,,6596164.0,,,,
Argentina - urban,2020,,,,,,,,,6025230.0,,,,
Armenia,1996,,,,,,,53783.0,,,,,,
Armenia,1999,,25215.0,,,,,,,,,,,
Armenia,2001,,16897.0,,,,,,,,,,,
Armenia,2002,,19314.0,,,,,,,,,,,
Armenia,2003,,24637.0,,,,,,,,,,,
Armenia,2004,,39051.0,,,,,,,,,,,
Armenia,2005,,40918.0,,,,,,,,,,,
Armenia,2006,,26506.0,,,,,,,,,,,
Armenia,2007,,40415.0,,,,,,,,,,,
Armenia,2008,,27749.0,,,,,,,,,,,
Armenia,2009,,19357.0,,,,,,,,,,,
Armenia,2010,,24447.0,,,,,,,,,,,
Armenia,2011,,22665.0,,,,,,,,,,,
Armenia,2012,,23913.0,,,,,,,,,,,
