Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,14.89954813672473,,,,,,,,,,,,
Albania,2002,,14.925078303213498,,,,,,,,,,,
Albania,2005,,14.83394334491038,,,,,,,,,,,
Albania,2008,,14.53520445232358,,,,,,,,,,,
Albania,2012,,14.88913730117996,,,,,,,,,,,
Albania,2014,,,16.13092131499349,,,,,,,,,,
Albania,2015,,,15.86989109622737,,,,,,,,,,
Albania,2016,,,16.13876219881249,,,,,,,,,,
Albania,2017,,,16.080848294499962,,,,,,,,,,
Albania,2018,,,,15.44950574241729,,,,,,,,,
Albania,2019,,,,15.41793846717977,,,,,,,,,
Algeria,1988,14.33938621645192,,,,,,,,,,,,
Algeria,1995,,15.72819815749868,,,,,,,,,,,
Algeria,2011,,,14.35638338623408,,,,,,,,,,
Angola,2000,15.86869524410422,,,,,,,,,,,,
Angola,2008,,16.233330698833328,,,,,,,,,,,
Angola,2018,,,15.93902074569103,,,,,,,,,,
Argentina - urban,1980,,,,,,,16.38356300868708,,,,,,
Argentina - urban,1986,,,,,,,16.32248506860248,,,,,,
Argentina - urban,1987,,,,,,,16.3314028555163,,,,,,
Argentina - urban,1991,,,,,,,,15.93736349470653,,,,,
Argentina - urban,1992,,,,,,,,16.57447610011723,,,,,
Argentina - urban,1993,,,,,,,,16.7033613926567,,,,,
Argentina - urban,1994,,,,,,,,16.51473099034212,,,,,
Argentina - urban,1995,,,,,,,,16.813352188781668,,,,,
Argentina - urban,1996,,,,,,,,17.0891038208047,,,,,
Argentina - urban,1997,,,,,,,,17.27812618839966,,,,,
Argentina - urban,1998,,,,,,,,17.02666657649334,,,,,
Argentina - urban,1999,,,,,,,,17.11181154784633,,,,,
Argentina - urban,2000,,,,,,,,17.44941784720208,,,,,
Argentina - urban,2001,,,,,,,,17.52410258225964,,,,,
Argentina - urban,2002,,,,,,,,17.27282007789625,,,,,
Argentina - urban,2003,,,,,,,,,17.197699290751682,,,,
Argentina - urban,2004,,,,,,,,,17.329296152783723,,,,
Argentina - urban,2005,,,,,,,,,17.13634610028458,,,,
Argentina - urban,2006,,,,,,,,,16.91283048812982,,,,
Argentina - urban,2007,,,,,,,,,16.935567764579172,,,,
Argentina - urban,2008,,,,,,,,,17.00806064954021,,,,
Argentina - urban,2009,,,,,,,,,17.05289535762127,,,,
Argentina - urban,2010,,,,,,,,,16.87026012901837,,,,
Argentina - urban,2011,,,,,,,,,16.841632394662028,,,,
Argentina - urban,2012,,,,,,,,,16.81999496766801,,,,
Argentina - urban,2013,,,,,,,,,16.74661024143965,,,,
Argentina - urban,2014,,,,,,,,,16.92360201076913,,,,
Argentina - urban,2016,,,,,,,,,16.802258722987702,,,,
Argentina - urban,2017,,,,,,,,,16.739966648491762,,,,
Argentina - urban,2018,,,,,,,,,16.70181279510975,,,,
Argentina - urban,2019,,,,,,,,,16.858239807683837,,,,
Argentina - urban,2020,,,,,,,,,17.03539301846136,,,,
Armenia,1996,,,,,,,15.37779428821474,,,,,,
Armenia,1999,,14.54794360029433,,,,,,,,,,,
Armenia,2001,,14.80713533396076,,,,,,,,,,,
Armenia,2002,,14.50922453136821,,,,,,,,,,,
Armenia,2003,,13.958723511032058,,,,,,,,,,,
Armenia,2004,,14.0758031724696,,,,,,,,,,,
Armenia,2005,,13.903377615870369,,,,,,,,,,,
Armenia,2006,,14.33825751815501,,,,,,,,,,,
Armenia,2007,,14.88616527618497,,,,,,,,,,,
Armenia,2008,,14.66537032642544,,,,,,,,,,,
Armenia,2009,,14.61785950664927,,,,,,,,,,,
Armenia,2010,,14.34672199846905,,,,,,,,,,,
Armenia,2011,,14.594037372525433,,,,,,,,,,,
Armenia,2012,,14.19601317522032,,,,,,,,,,,
Armenia,2013,,14.708550085701749,,,,,,,,,,,
Armenia,2014,,14.31228433118095,,,,,,,,,,,
Armenia,2015,,13.949905089488402,,,,,,,,,,,
Armenia,2016,,14.87187659018046,,,,,,,,,,,
Armenia,2017,,14.034514994999109,,,,,,,,,,,
Armenia,2018,,13.80026039805013,,,,,,,,,,,
Armenia,2019,,,13.98556052757693,,,,,,,,,,
Armenia,2020,,,14.08330527314415,,,,,,,,,,
Australia,1981,,,,,,,15.84985665665008,,,,,,
Australia,1985,,,,,,,,15.95953983660282,,,,,
Australia,1989,,,,,,,,,15.898523823961892,,,,
Australia,1995,,,,,,,,,15.77243642266924,,,,
Australia,2001,,,,,,,,,15.82704979294009,,,,
Australia,2003,,,,,,,,,15.82269665687528,,,,
Australia,2004,,,,,,,,,,15.56453489146207,,,
Australia,2008,,,,,,,,,15.33307798586171,,,,
Australia,2010,,,,,,,,,,15.590907763336908,,,
Australia,2014,,,,,,,,,15.16370675745262,,,,
Australia,2016,,,,,,,,,15.310222956043509,,,,
Australia,2018,,,,,,,,,15.158799774891149,,,,
