Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,2699084.0,,,,,,,,,,,,
Albania,2002,,2562221.0,,,,,,,,,,,
Albania,2005,,2509298.0,,,,,,,,,,,
Albania,2008,,2530648.0,,,,,,,,,,,
Albania,2012,,2469900.0,,,,,,,,,,,
Albania,2014,,,2247260.0,,,,,,,,,,
Albania,2015,,,2340162.0,,,,,,,,,,
Albania,2016,,,2298983.0,,,,,,,,,,
Albania,2017,,,2322528.0,,,,,,,,,,
Albania,2018,,,,2331502.0,,,,,,,,,
Albania,2019,,,,2381066.0,,,,,,,,,
Algeria,1988,19316511.0,,,,,,,,,,,,
Algeria,1995,,22535600.0,,,,,,,,,,,
Algeria,2011,,,31816495.0,,,,,,,,,,
Angola,2000,11668489.0,,,,,,,,,,,,
Angola,2008,,16323660.0,,,,,,,,,,,
Angola,2018,,,21830239.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,17131963.0,,,,,,
Argentina - urban,1986,,,,,,,19777994.0,,,,,,
Argentina - urban,1987,,,,,,,19890840.0,,,,,,
Argentina - urban,1991,,,,,,,,22039093.0,,,,,
Argentina - urban,1992,,,,,,,,21793856.0,,,,,
Argentina - urban,1993,,,,,,,,22019142.0,,,,,
Argentina - urban,1994,,,,,,,,22213202.0,,,,,
Argentina - urban,1995,,,,,,,,22099327.0,,,,,
Argentina - urban,1996,,,,,,,,22260799.0,,,,,
Argentina - urban,1997,,,,,,,,22168884.0,,,,,
Argentina - urban,1998,,,,,,,,22744970.0,,,,,
Argentina - urban,1999,,,,,,,,22899848.0,,,,,
Argentina - urban,2000,,,,,,,,22611893.0,,,,,
Argentina - urban,2001,,,,,,,,22949865.0,,,,,
Argentina - urban,2002,,,,,,,,23181724.0,,,,,
Argentina - urban,2003,,,,,,,,,23905078.0,,,,
Argentina - urban,2004,,,,,,,,,24088214.0,,,,
Argentina - urban,2005,,,,,,,,,24668122.0,,,,
Argentina - urban,2006,,,,,,,,,25129795.0,,,,
Argentina - urban,2007,,,,,,,,,25359459.0,,,,
Argentina - urban,2008,,,,,,,,,26013876.0,,,,
Argentina - urban,2009,,,,,,,,,26356077.0,,,,
Argentina - urban,2010,,,,,,,,,26550077.0,,,,
Argentina - urban,2011,,,,,,,,,27276537.0,,,,
Argentina - urban,2012,,,,,,,,,27873199.0,,,,
Argentina - urban,2013,,,,,,,,,28062728.0,,,,
Argentina - urban,2014,,,,,,,,,28580242.0,,,,
Argentina - urban,2016,,,,,,,,,29086510.0,,,,
Argentina - urban,2017,,,,,,,,,29727449.0,,,,
Argentina - urban,2018,,,,,,,,,29919371.0,,,,
Argentina - urban,2019,,,,,,,,,29973216.0,,,,
Argentina - urban,2020,,,,,,,,,29967533.0,,,,
Armenia,1996,,,,,,,2406935.0,,,,,,
Armenia,1999,,2594858.0,,,,,,,,,,,
Armenia,2001,,2566863.0,,,,,,,,,,,
Armenia,2002,,2602247.0,,,,,,,,,,,
Armenia,2003,,2615902.0,,,,,,,,,,,
Armenia,2004,,2567996.0,,,,,,,,,,,
Armenia,2005,,2586362.0,,,,,,,,,,,
Armenia,2006,,2546674.0,,,,,,,,,,,
Armenia,2007,,2464821.0,,,,,,,,,,,
Armenia,2008,,2530134.0,,,,,,,,,,,
Armenia,2009,,2521654.0,,,,,,,,,,,
Armenia,2010,,2515753.0,,,,,,,,,,,
Armenia,2011,,2483396.0,,,,,,,,,,,
Armenia,2012,,2495427.0,,,,,,,,,,,
Armenia,2013,,2459260.0,,,,,,,,,,,
Armenia,2014,,2438251.0,,,,,,,,,,,
Armenia,2015,,2448692.0,,,,,,,,,,,
Armenia,2016,,2339993.0,,,,,,,,,,,
Armenia,2017,,2543817.0,,,,,,,,,,,
Armenia,2018,,2540163.0,,,,,,,,,,,
Armenia,2019,,,2553927.0,,,,,,,,,,
Armenia,2020,,,2677525.0,,,,,,,,,,
Australia,1981,,,,,,,12540410.0,,,,,,
Australia,1985,,,,,,,,13183653.0,,,,,
