Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,1.889273356401384,,,,,,,,,,,,
Albania,2002,,2.0902527075812274,,,,,,,,,,,
Albania,2005,,1.978328173374613,,,,,,,,,,,
Albania,2008,,1.956896551724138,,,,,,,,,,,
Albania,2012,,1.9414348462664717,,,,,,,,,,,
Albania,2014,,,2.294032023289665,,,,,,,,,,
Albania,2015,,,2.22954822954823,,,,,,,,,,
Albania,2016,,,2.251173708920188,,,,,,,,,,
Albania,2017,,,2.229857819905213,,,,,,,,,,
Albania,2018,,,,2.0020746887966805,,,,,,,,,
Albania,2019,,,,2.107011070110701,,,,,,,,,
Algeria,1988,2.2712550607287447,,,,,,,,,,,,
Algeria,1995,,2.28125,,,,,,,,,,,
Algeria,2011,,,1.871508379888268,,,,,,,,,,
Angola,2000,3.1,,,,,,,,,,,,
Angola,2008,,2.674329501915709,,,,,,,,,,,
Angola,2018,,,3.142105263157895,,,,,,,,,,
Argentina - urban,1980,,,,,,,2.559863169897377,,,,,,
Argentina - urban,1986,,,,,,,2.7458100558659218,,,,,,
Argentina - urban,1987,,,,,,,2.863924050632911,,,,,,
Argentina - urban,1991,,,,,,,,2.897940074906367,,,,,
Argentina - urban,1992,,,,,,,,2.991949910554562,,,,,
Argentina - urban,1993,,,,,,,,2.894045534150613,,,,,
Argentina - urban,1994,,,,,,,,2.9355716878402904,,,,,
Argentina - urban,1995,,,,,,,,3.2289628180039136,,,,,
Argentina - urban,1996,,,,,,,,3.231083844580777,,,,,
Argentina - urban,1997,,,,,,,,3.2442748091603053,,,,,
Argentina - urban,1998,,,,,,,,3.3820459290187888,,,,,
Argentina - urban,1999,,,,,,,,3.2843651626442814,,,,,
Argentina - urban,2000,,,,,,,,3.4143646408839774,,,,,
Argentina - urban,2001,,,,,,,,3.645161290322581,,,,,
Argentina - urban,2002,,,,,,,,3.5920577617328515,,,,,
Argentina - urban,2003,,,,,,,,,3.350427350427351,,,,
Argentina - urban,2004,,,,,,,,,3.1494736842105264,,,,
Argentina - urban,2005,,,,,,,,,3.040796963946869,,,,
Argentina - urban,2006,,,,,,,,,2.893864013266998,,,,
Argentina - urban,2007,,,,,,,,,2.9052969502407704,,,,
Argentina - urban,2008,,,,,,,,,2.818740399385561,,,,
Argentina - urban,2009,,,,,,,,,2.712230215827338,,,,
Argentina - urban,2010,,,,,,,,,2.7135854341736696,,,,
Argentina - urban,2011,,,,,,,,,2.7102496714848883,,,,
Argentina - urban,2012,,,,,,,,,2.59379042690815,,,,
Argentina - urban,2013,,,,,,,,,2.566793893129771,,,,
Argentina - urban,2014,,,,,,,,,2.663877266387727,,,,
Argentina - urban,2016,,,,,,,,,2.65,,,,
Argentina - urban,2017,,,,,,,,,2.590966122961104,,,,
Argentina - urban,2018,,,,,,,,,2.5894085281980743,,,,
Argentina - urban,2019,,,,,,,,,2.681686046511628,,,,
Argentina - urban,2020,,,,,,,,,2.676518883415435,,,,
Armenia,1996,,,,,,,2.6958637469586373,,,,,,
Armenia,1999,,2.2122093023255816,,,,,,,,,,,
Armenia,2001,,2.287878787878788,,,,,,,,,,,
Armenia,2002,,2.2283236994219653,,,,,,,,,,,
Armenia,2003,,2.010958904109589,,,,,,,,,,,
Armenia,2004,,2.257683215130024,,,,,,,,,,,
Armenia,2005,,2.163865546218488,,,,,,,,,,,
Armenia,2006,,1.9217221135029356,,,,,,,,,,,
Armenia,2007,,2.0500000000000003,,,,,,,,,,,
Armenia,2008,,1.9588336192109777,,,,,,,,,,,
Armenia,2009,,1.950191570881226,,,,,,,,,,,
Armenia,2010,,1.9845857418111756,,,,,,,,,,,
Armenia,2011,,1.9371534195933455,,,,,,,,,,,
Armenia,2012,,1.921146953405018,,,,,,,,,,,
Armenia,2013,,1.986159169550173,,,,,,,,,,,
Armenia,2014,,1.9558573853989811,,,,,,,,,,,
Armenia,2015,,1.91653290529695,,,,,,,,,,,
Armenia,2016,,1.9555555555555555,,,,,,,,,,,
Armenia,2017,,2.019672131147541,,,,,,,,,,,
Armenia,2018,,2.019769357495881,,,,,,,,,,,
Armenia,2019,,,1.8739352640545144,,,,,,,,,,
Armenia,2020,,,1.7724137931034485,,,,,,,,,,
Australia,1981,,,,,,,2.130464954892436,,,,,,
Australia,1985,,,,,,,,2.2261904761904763,,,,,
