Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,0.0483580821285636,,,,,,,,,,,,
Albania,2002,,0.1569316390310094,,,,,,,,,,,
Albania,2005,,0.2482494528450562,,,,,,,,,,,
Albania,2008,,0.3217505837518499,,,,,,,,,,,
Albania,2012,,0.1140187167222739,,,,,,,,,,,
Albania,2014,,,0.1802288875720638,,,,,,,,,,
Albania,2015,,,0.3625503913454458,,,,,,,,,,
Albania,2016,,,0.4449078804951565,,,,,,,,,,
Albania,2017,,,0.4276730085050864,,,,,,,,,,
Albania,2018,,,,0.2757488898874397,,,,,,,,,
Albania,2019,,,,1.177846892517004,,,,,,,,,
Algeria,1988,0.4808523109973902,,,,,,,,,,,,
Algeria,1995,,0.0010014678458579,,,,,,,,,,,
Algeria,2011,,,0.0010010518409016,,,,,,,,,,
Angola,2000,0.512354718316521,,,,,,,,,,,,
Angola,2008,,0.0805691983401638,,,,,,,,,,,
Angola,2018,,,0.2223708979227932,,,,,,,,,,
Argentina - urban,1980,,,,,,,12.846895491587926,,,,,,
Argentina - urban,1986,,,,,,,15.323923504988231,,,,,,
Argentina - urban,1987,,,,,,,12.464309373822594,,,,,,
Argentina - urban,1991,,,,,,,,6.497178632316819,,,,,
Argentina - urban,1992,,,,,,,,7.008777559270866,,,,,
Argentina - urban,1993,,,,,,,,6.460653661951773,,,,,
Argentina - urban,1994,,,,,,,,6.529562479089964,,,,,
Argentina - urban,1995,,,,,,,,6.245029864938687,,,,,
Argentina - urban,1996,,,,,,,,6.176072526987817,,,,,
Argentina - urban,1997,,,,,,,,7.243103652848877,,,,,
Argentina - urban,1998,,,,,,,,6.668764373441208,,,,,
Argentina - urban,1999,,,,,,,,5.829876516416387,,,,,
Argentina - urban,2000,,,,,,,,5.772826632131904,,,,,
Argentina - urban,2001,,,,,,,,5.593483805013881,,,,,
Argentina - urban,2002,,,,,,,,2.468391524331873,,,,,
Argentina - urban,2003,,,,,,,,,4.731438566226586,,,,
Argentina - urban,2004,,,,,,,,,5.1982191735356365,,,,
Argentina - urban,2005,,,,,,,,,6.391666501026625,,,,
Argentina - urban,2006,,,,,,,,,7.644194884641045,,,,
Argentina - urban,2007,,,,,,,,,8.055934230938764,,,,
Argentina - urban,2008,,,,,,,,,8.233034495546427,,,,
Argentina - urban,2009,,,,,,,,,8.782411774089963,,,,
Argentina - urban,2010,,,,,,,,,9.406668875581548,,,,
Argentina - urban,2011,,,,,,,,,10.644025929160664,,,,
Argentina - urban,2012,,,,,,,,,10.0411031158437,,,,
Argentina - urban,2013,,,,,,,,,10.249563772878748,,,,
Argentina - urban,2014,,,,,,,,,8.91023156667759,,,,
Argentina - urban,2016,,,,,,,,,9.878345178355849,,,,
Argentina - urban,2017,,,,,,,,,10.654786406185652,,,,
Argentina - urban,2018,,,,,,,,,8.639426687299899,,,,
Argentina - urban,2019,,,,,,,,,8.365352896381047,,,,
Argentina - urban,2020,,,,,,,,,6.081375716289618,,,,
Armenia,1996,,,,,,,0.6918411104303909,,,,,,
Armenia,1999,,0.1808016782021482,,,,,,,,,,,
Armenia,2001,,0.1026326537703323,,,,,,,,,,,
Armenia,2002,,0.1721833000656564,,,,,,,,,,,
Armenia,2003,,0.1612027815018068,,,,,,,,,,,
Armenia,2004,,0.4349630004848844,,,,,,,,,,,
Armenia,2005,,0.4823460668669845,,,,,,,,,,,
Armenia,2006,,0.1530608278197519,,,,,,,,,,,
Armenia,2007,,0.1543332486535055,,,,,,,,,,,
Armenia,2008,,0.1352998935553709,,,,,,,,,,,
Armenia,2009,,0.0613553436972619,,,,,,,,,,,
Armenia,2010,,0.2491212290351348,,,,,,,,,,,
Armenia,2011,,0.202396215448025,,,,,,,,,,,
Armenia,2012,,0.3264986015375286,,,,,,,,,,,
Armenia,2013,,0.2037898352184037,,,,,,,,,,,
Armenia,2014,,0.4186233841951131,,,,,,,,,,,
Armenia,2015,,0.6703334302948598,,,,,,,,,,,
Armenia,2016,,0.2909936048842241,,,,,,,,,,,
Armenia,2017,,0.6750568546676858,,,,,,,,,,,
Armenia,2018,,0.949405791361776,,,,,,,,,,,
Armenia,2019,,,0.2848132079758517,,,,,,,,,,
Armenia,2020,,,0.0907117021470461,,,,,,,,,,
Australia,1981,,,,,,,29.75749983251826,,,,,,
Australia,1985,,,,,,,,30.310261454499305,,,,,
Australia,1989,,,,,,,,,32.757779046531546,,,,
Australia,1995,,,,,,,,,27.261343514829573,,,,
Australia,2001,,,,,,,,,35.26628032761552,,,,
Australia,2003,,,,,,,,,37.25571237572504,,,,
Australia,2004,,,,,,,,,,42.00540059818954,,,
Australia,2008,,,,,,,,,55.31162584944374,,,,
Australia,2010,,,,,,,,,,55.6594324100446,,,
Australia,2014,,,,,,,,,61.25197363774589,,,,
Australia,2016,,,,,,,,,60.2596587221802,,,,
Australia,2018,,,,,,,,,60.75123301383742,,,,
Austria,1987,,,,,,,48.77201209412633,,,,,,
Austria,1994,,,,,,,,49.03740090558129,,,,,
Austria,1995,,,,,,,42.00024206501081,,,,,,
Austria,1997,,,,,,,,47.759643807053706,,,,,
