Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,151410.0,,,,,,,,,,,,
Albania,2002,,158472.0,,,,,,,,,,,
Albania,2005,,147459.0,,,,,,,,,,,
Albania,2008,,150583.0,,,,,,,,,,,
Albania,2012,,123577.0,,,,,,,,,,,
Albania,2014,,,198228.0,,,,,,,,,,
Albania,2015,,,167592.0,,,,,,,,,,
Albania,2016,,,176780.0,,,,,,,,,,
Albania,2017,,,183415.0,,,,,,,,,,
Albania,2018,,,,163750.0,,,,,,,,,
Albania,2019,,,,149502.0,,,,,,,,,
Algeria,1988,1619567.0,,,,,,,,,,,,
Algeria,1995,,1965471.0,,,,,,,,,,,
Algeria,2011,,,1472071.0,,,,,,,,,,
Angola,2000,941473.0,,,,,,,,,,,,
Angola,2008,,1428799.0,,,,,,,,,,,
Angola,2018,,,2178906.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,1506958.0,,,,,,
Argentina - urban,1986,,,,,,,1849919.0,,,,,,
Argentina - urban,1987,,,,,,,1563267.0,,,,,,
Argentina - urban,1991,,,,,,,,1819597.0,,,,,
Argentina - urban,1992,,,,,,,,2112789.0,,,,,
Argentina - urban,1993,,,,,,,,1930664.0,,,,,
Argentina - urban,1994,,,,,,,,2087915.0,,,,,
Argentina - urban,1995,,,,,,,,1706083.0,,,,,
Argentina - urban,1996,,,,,,,,1979696.0,,,,,
Argentina - urban,1997,,,,,,,,1760045.0,,,,,
Argentina - urban,1998,,,,,,,,2073212.0,,,,,
Argentina - urban,1999,,,,,,,,1873386.0,,,,,
Argentina - urban,2000,,,,,,,,2197987.0,,,,,
Argentina - urban,2001,,,,,,,,1712686.0,,,,,
Argentina - urban,2002,,,,,,,,1898723.0,,,,,
Argentina - urban,2003,,,,,,,,,2287798.0,,,,
Argentina - urban,2004,,,,,,,,,2111970.0,,,,
Argentina - urban,2005,,,,,,,,,2325616.0,,,,
Argentina - urban,2006,,,,,,,,,2210101.0,,,,
Argentina - urban,2007,,,,,,,,,2394943.0,,,,
Argentina - urban,2008,,,,,,,,,2211757.0,,,,
Argentina - urban,2009,,,,,,,,,2271376.0,,,,
Argentina - urban,2010,,,,,,,,,2470649.0,,,,
Argentina - urban,2011,,,,,,,,,2441655.0,,,,
Argentina - urban,2012,,,,,,,,,2574449.0,,,,
Argentina - urban,2013,,,,,,,,,2471083.0,,,,
Argentina - urban,2014,,,,,,,,,2816553.0,,,,
Argentina - urban,2016,,,,,,,,,2806485.0,,,,
Argentina - urban,2017,,,,,,,,,2724212.0,,,,
Argentina - urban,2018,,,,,,,,,2707695.0,,,,
Argentina - urban,2019,,,,,,,,,2768871.0,,,,
Argentina - urban,2020,,,,,,,,,2870541.0,,,,
Armenia,1996,,,,,,,224267.0,,,,,,
Armenia,1999,,145203.0,,,,,,,,,,,
Armenia,2001,,162663.0,,,,,,,,,,,
Armenia,2002,,123487.0,,,,,,,,,,,
Armenia,2003,,132129.0,,,,,,,,,,,
Armenia,2004,,127468.0,,,,,,,,,,,
Armenia,2005,,124550.0,,,,,,,,,,,
Armenia,2006,,121976.0,,,,,,,,,,,
Armenia,2007,,137228.0,,,,,,,,,,,
Armenia,2008,,126073.0,,,,,,,,,,,
Armenia,2009,,111191.0,,,,,,,,,,,
Armenia,2010,,124343.0,,,,,,,,,,,
Armenia,2011,,118553.0,,,,,,,,,,,
Armenia,2012,,154535.0,,,,,,,,,,,
Armenia,2013,,144394.0,,,,,,,,,,,
Armenia,2014,,133460.0,,,,,,,,,,,
Armenia,2015,,134160.0,,,,,,,,,,,
Armenia,2016,,194512.0,,,,,,,,,,,
Armenia,2017,,115431.0,,,,,,,,,,,
Armenia,2018,,123163.0,,,,,,,,,,,
Armenia,2019,,,129260.0,,,,,,,,,,
Armenia,2020,,,91349.0,,,,,,,,,,
Australia,1981,,,,,,,632114.0,,,,,,
Australia,1985,,,,,,,,738252.0,,,,,
Australia,1989,,,,,,,,,798676.0,,,,
Australia,1995,,,,,,,,,900675.0,,,,
Australia,2001,,,,,,,,,824829.0,,,,
Australia,2003,,,,,,,,,900641.0,,,,
Australia,2004,,,,,,,,,,1007436.0,,,
Australia,2008,,,,,,,,,1050947.0,,,,
Australia,2010,,,,,,,,,,955975.0,,,
Australia,2014,,,,,,,,,1114989.0,,,,
Australia,2016,,,,,,,,,1207182.0,,,,
Australia,2018,,,,,,,,,1316941.0,,,,
Austria,1987,,,,,,,245909.0,,,,,,
Austria,1994,,,,,,,,315893.0,,,,,
Austria,1995,,,,,,,377488.0,,,,,,
Austria,1997,,,,,,,,319854.0,,,,,
Austria,2000,,,,,,,,385493.0,,,,,
Austria,2003,,,,,,,,,351730.0,,,,
Austria,2004,,,,,,,,,385693.0,,,,
Austria,2005,,,,,,,,,350577.0,,,,
Austria,2006,,,,,,,,,333166.0,,,,
Austria,2007,,,,,,,,,368332.0,,,,
Austria,2008,,,,,,,,,371700.0,,,,
Austria,2009,,,,,,,,,422357.0,,,,
Austria,2010,,,,,,,,,428789.0,,,,
Austria,2011,,,,,,,,,361925.0,,,,
Austria,2012,,,,,,,,,390310.0,,,,
Austria,2013,,,,,,,,,371393.0,,,,
Austria,2014,,,,,,,,,421455.0,,,,
Austria,2015,,,,,,,,,545572.0,,,,
Austria,2016,,,,,,,,,391713.0,,,,
Austria,2017,,,,,,,,,430527.0,,,,
Austria,2018,,,,,,,,,396623.0,,,,
Austria,2019,,,,,,,,,373556.0,,,,
Azerbaijan,1995,450672.0,,,,,,,,,,,,
Azerbaijan,2001,,420567.0,,,,,,,,,,,
Azerbaijan,2002,,119769.0,,,,,,,,,,,
Azerbaijan,2003,,184806.0,,,,,,,,,,,
Azerbaijan,2004,,74020.0,,,,,,,,,,,
Azerbaijan,2005,,65103.0,,,,,,,,,,,
Bangladesh,1983,3096178.0,,,,,,,,,,,,
Bangladesh,1985,2470259.0,,,,,,,,,,,,
Bangladesh,1988,4176160.0,,,,,,,,,,,,
Bangladesh,1991,,4172015.0,,,,,,,,,,,
Bangladesh,1995,,3945895.0,,,,,,,,,,,
Bangladesh,2000,,,4873010.0,,,,,,,,,,
Bangladesh,2005,,,4491773.0,,,,,,,,,,
Bangladesh,2010,,,5714624.0,,,,,,,,,,
Bangladesh,2016,,,6529443.0,,,,,,,,,,
Belarus,1993,,,,,,,281168.0,,,,,,
Belarus,1995,,,,,,,513820.0,,,,,,
Belarus,1998,,496236.0,,,,,,,,,,,
Belarus,1999,,581865.0,,,,,,,,,,,
Belarus,2000,,500846.0,,,,,,,,,,,
Belarus,2001,,530467.0,,,,,,,,,,,
Belarus,2002,,505921.0,,,,,,,,,,,
Belarus,2003,,493458.0,,,,,,,,,,,
Belarus,2004,,423446.0,,,,,,,,,,,
Belarus,2005,,499212.0,,,,,,,,,,,
Belarus,2006,,535262.0,,,,,,,,,,,
Belarus,2007,,452722.0,,,,,,,,,,,
Belarus,2008,,470894.0,,,,,,,,,,,
Belarus,2009,,413227.0,,,,,,,,,,,
Belarus,2010,,472789.0,,,,,,,,,,,
Belarus,2011,,466933.0,,,,,,,,,,,
Belarus,2012,,416166.0,,,,,,,,,,,
Belarus,2013,,375488.0,,,,,,,,,,,
Belarus,2014,,374021.0,,,,,,,,,,,
Belarus,2015,,339553.0,,,,,,,,,,,
Belarus,2016,,330085.0,,,,,,,,,,,
Belarus,2017,,299965.0,,,,,,,,,,,
Belarus,2018,,343781.0,,,,,,,,,,,
Belarus,2019,,288289.0,,,,,,,,,,,
Belarus,2020,,237399.0,,,,,,,,,,,
Belgium,1985,,,,,,,370245.0,,,,,,
Belgium,1988,,,,,,,403100.0,,,,,,
Belgium,1992,,,,,,,375943.0,,,,,,
Belgium,1995,,,,,,,,368832.0,,,,,
Belgium,1997,,,,,,,377389.0,,,,,,
Belgium,2000,,,,,,,,305976.0,,,,,
Belgium,2003,,,,,,,,,440350.0,,,,
Belgium,2004,,,,,,,,,475798.0,,,,
Belgium,2005,,,,,,,,,423969.0,,,,
Belgium,2006,,,,,,,,,487198.0,,,,
Belgium,2007,,,,,,,,,502953.0,,,,
Belgium,2008,,,,,,,,,428740.0,,,,
Belgium,2009,,,,,,,,,466481.0,,,,
Belgium,2010,,,,,,,,,459315.0,,,,
Belgium,2011,,,,,,,,,562863.0,,,,
Belgium,2012,,,,,,,,,433301.0,,,,
Belgium,2013,,,,,,,,,526234.0,,,,
Belgium,2014,,,,,,,,,536791.0,,,,
Belgium,2015,,,,,,,,,624099.0,,,,
Belgium,2016,,,,,,,,,597074.0,,,,
Belgium,2017,,,,,,,,,516113.0,,,,
Belgium,2018,,,,,,,,,560667.0,,,,
Belgium,2019,,,,,,,,,525221.0,,,,
Belize,1993,,,,,,,13577.0,,,,,,
Belize,1994,,,,,,,11872.0,,,,,,
Belize,1995,,12631.0,,,,,,,,,,,
Belize,1996,,,,,,,,,11806.0,,,,
Belize,1997,,,,,,,12561.0,,,,,,
Belize,1998,,,,,,,15375.0,,,,,,
Belize,1999,,,,,,,10639.0,,,,,,
Benin,2003,446467.0,,,,,,,,,,,,
Benin,2011,,566003.0,,,,,,,,,,,
Benin,2015,,272199.0,,,,,,,,,,,
Benin,2018,,,658563.0,,,,,,,,,,
Bhutan,2003,48404.0,,,,,,,,,,,,
Bhutan,2007,,47145.0,,,,,,,,,,,
Bhutan,2012,,45041.0,,,,,,,,,,,
Bhutan,2017,,52892.0,,,,,,,,,,,
Bolivia,1997,,,,,,,,445221.0,,,,,
Bolivia,1999,,,,,,,,,416076.0,,,,
Bolivia,2000,,,,,,,,,348184.0,,,,
Bolivia,2001,,,,,,,,,,424190.0,,,
Bolivia,2002,,,,,,,,,,,495186.0,,
Bolivia,2004,,,,,,,,,,,565870.0,,
Bolivia,2005,,,,,,,,,,,500333.0,,
Bolivia,2006,,,,,,,,,,,536216.0,,
Bolivia,2007,,,,,,,,,,,698866.0,,
Bolivia,2008,,,,,,,,,,,541703.0,,
Bolivia,2009,,,,,,,,,,,515907.0,,
Bolivia,2011,,,,,,,,,,,581868.0,,
Bolivia,2012,,,,,,,,,,,580608.0,,
Bolivia,2013,,,,,,,,,,,623300.0,,
Bolivia,2014,,,,,,,,,,,633644.0,,
Bolivia,2015,,,,,,,,,,,649836.0,,
Bolivia,2016,,,,,,,,,,,650899.0,,
Bolivia,2017,,,,,,,,,,,607479.0,,
Bolivia,2018,,,,,,,,,,,643052.0,,
Bolivia,2019,,,,,,,,,,,678991.0,,
Bolivia,2020,,,,,,,,,,,642670.0,,
Bolivia - urban,1990,,,,,,,278451.0,,,,,,
Bolivia - urban,1992,,,,,,,274826.0,,,,,,
Bosnia and Herzegovina,2001,156733.0,,,,,,,,,,,,
Bosnia and Herzegovina,2004,211641.0,,,,,,,,,,,,
Bosnia and Herzegovina,2007,,229521.0,,,,,,,,,,,
Bosnia and Herzegovina,2011,,204969.0,,,,,,,,,,,
Botswana,1985,74712.0,,,,,,,,,,,,
Botswana,1993,97673.0,,,,,,,,,,,,
Botswana,2002,,119463.0,,,,,,,,,,,
Botswana,2009,,119046.0,,,,,,,,,,,
Botswana,2015,,162834.0,,,,,,,,,,,
Brazil,1981,,,,,,,8228567.0,,,,,,
Brazil,1982,,,,,,,8287390.0,,,,,,
Brazil,1983,,,,,,,9258413.0,,,,,,
Brazil,1984,,,,,,,9055848.0,,,,,,
Brazil,1985,,,,,,,8827938.0,,,,,,
Brazil,1986,,,,,,,8814865.0,,,,,,
Brazil,1987,,,,,,,8671881.0,,,,,,
Brazil,1988,,,,,,,8743641.0,,,,,,
Brazil,1989,,,,,,,8947499.0,,,,,,
Brazil,1990,,,,,,,8915397.0,,,,,,
Brazil,1992,,,,,,,9030383.0,,,,,,
Brazil,1993,,,,,,,9740008.0,,,,,,
