Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,435201.0,,,,,,,,,,,,
Albania,2002,,436296.0,,,,,,,,,,,
Albania,2005,,585654.0,,,,,,,,,,,
Albania,2008,,682740.0,,,,,,,,,,,
Albania,2012,,653996.0,,,,,,,,,,,
Albania,2014,,,795682.0,,,,,,,,,,
Albania,2015,,,1042292.0,,,,,,,,,,
Albania,2016,,,1095336.0,,,,,,,,,,
Albania,2017,,,1086012.0,,,,,,,,,,
Albania,2018,,,,1307072.0,,,,,,,,,
Albania,2019,,,,1483130.0,,,,,,,,,
Algeria,1988,2960733.0,,,,,,,,,,,,
Algeria,1995,,4068615.0,,,,,,,,,,,
Algeria,2011,,,8321817.0,,,,,,,,,,
Angola,2000,985480.0,,,,,,,,,,,,
Angola,2008,,891505.0,,,,,,,,,,,
Angola,2018,,,861381.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,12325750.0,,,,,,
Argentina - urban,1986,,,,,,,13978584.0,,,,,,
Argentina - urban,1987,,,,,,,13675068.0,,,,,,
Argentina - urban,1991,,,,,,,,12540143.0,,,,,
Argentina - urban,1992,,,,,,,,12624437.0,,,,,
Argentina - urban,1993,,,,,,,,13538391.0,,,,,
Argentina - urban,1994,,,,,,,,13269516.0,,,,,
Argentina - urban,1995,,,,,,,,12097719.0,,,,,
Argentina - urban,1996,,,,,,,,11878951.0,,,,,
Argentina - urban,1997,,,,,,,,12440699.0,,,,,
Argentina - urban,1998,,,,,,,,11795047.0,,,,,
Argentina - urban,1999,,,,,,,,11999375.0,,,,,
Argentina - urban,2000,,,,,,,,11603126.0,,,,,
Argentina - urban,2001,,,,,,,,10438639.0,,,,,
Argentina - urban,2002,,,,,,,,7368585.0,,,,,
Argentina - urban,2003,,,,,,,,,11425930.0,,,,
Argentina - urban,2004,,,,,,,,,13003396.0,,,,
Argentina - urban,2005,,,,,,,,,14348273.0,,,,
Argentina - urban,2006,,,,,,,,,15770702.0,,,,
Argentina - urban,2007,,,,,,,,,16198965.0,,,,
Argentina - urban,2008,,,,,,,,,16891759.0,,,,
Argentina - urban,2009,,,,,,,,,17616982.0,,,,
Argentina - urban,2010,,,,,,,,,18005040.0,,,,
Argentina - urban,2011,,,,,,,,,18811366.0,,,,
Argentina - urban,2012,,,,,,,,,19407024.0,,,,
Argentina - urban,2013,,,,,,,,,19793116.0,,,,
Argentina - urban,2014,,,,,,,,,19257836.0,,,,
Argentina - urban,2016,,,,,,,,,20126742.0,,,,
Argentina - urban,2017,,,,,,,,,20782237.0,,,,
Argentina - urban,2018,,,,,,,,,20864024.0,,,,
Argentina - urban,2019,,,,,,,,,20075902.0,,,,
Argentina - urban,2020,,,,,,,,,19430947.0,,,,
Armenia,1996,,,,,,,347050.0,,,,,,
Armenia,1999,,148587.0,,,,,,,,,,,
Armenia,2001,,156722.0,,,,,,,,,,,
Armenia,2002,,154200.0,,,,,,,,,,,
Armenia,2003,,125224.0,,,,,,,,,,,
Armenia,2004,,240937.0,,,,,,,,,,,
Armenia,2005,,275845.0,,,,,,,,,,,
Armenia,2006,,277508.0,,,,,,,,,,,
Armenia,2007,,417236.0,,,,,,,,,,,
Armenia,2008,,423547.0,,,,,,,,,,,
Armenia,2009,,301868.0,,,,,,,,,,,
Armenia,2010,,298720.0,,,,,,,,,,,
Armenia,2011,,333434.0,,,,,,,,,,,
Armenia,2012,,330914.0,,,,,,,,,,,
Armenia,2013,,431527.0,,,,,,,,,,,
Armenia,2014,,402381.0,,,,,,,,,,,
Armenia,2015,,455143.0,,,,,,,,,,,
Armenia,2016,,658981.0,,,,,,,,,,,
Armenia,2017,,493305.0,,,,,,,,,,,
Armenia,2018,,453375.0,,,,,,,,,,,
Armenia,2019,,,375283.0,,,,,,,,,,
Armenia,2020,,,318309.0,,,,,,,,,,
Australia,1981,,,,,,,7201547.0,,,,,,
Australia,1985,,,,,,,,7457864.0,,,,,
Australia,1989,,,,,,,,,7609255.0,,,,
Australia,1995,,,,,,,,,9272728.0,,,,
Australia,2001,,,,,,,,,8441876.0,,,,
Australia,2003,,,,,,,,,8255623.0,,,,
Australia,2004,,,,,,,,,,7398095.0,,,
Australia,2008,,,,,,,,,5312451.0,,,,
Australia,2010,,,,,,,,,,5139609.0,,,
Australia,2014,,,,,,,,,4403962.0,,,,
Australia,2016,,,,,,,,,4778631.0,,,,
Australia,2018,,,,,,,,,4620809.0,,,,
Austria,1987,,,,,,,1894228.0,,,,,,
Austria,1994,,,,,,,,2142294.0,,,,,
Austria,1995,,,,,,,2583202.0,,,,,,
Austria,1997,,,,,,,,2231175.0,,,,,
Austria,2000,,,,,,,,1918084.0,,,,,
Austria,2003,,,,,,,,,1886923.0,,,,
Austria,2004,,,,,,,,,1697162.0,,,,
Austria,2005,,,,,,,,,1793489.0,,,,
Austria,2006,,,,,,,,,1753146.0,,,,
Austria,2007,,,,,,,,,1689315.0,,,,
Austria,2008,,,,,,,,,1554331.0,,,,
Austria,2009,,,,,,,,,1491838.0,,,,
Austria,2010,,,,,,,,,1421627.0,,,,
Austria,2011,,,,,,,,,1543682.0,,,,
Austria,2012,,,,,,,,,1521535.0,,,,
Austria,2013,,,,,,,,,1440525.0,,,,
Austria,2014,,,,,,,,,1542404.0,,,,
Austria,2015,,,,,,,,,1522943.0,,,,
Austria,2016,,,,,,,,,1325293.0,,,,
Austria,2017,,,,,,,,,1401959.0,,,,
Austria,2018,,,,,,,,,1416047.0,,,,
Austria,2019,,,,,,,,,1263147.0,,,,
