Country,Our World In Data Name
Afghanistan,Afghanistan
Albania,Albania
Algeria,Algeria
Angola,Angola
Antigua and Barbuda,Antigua and Barbuda
Argentinab,Argentina
Armenia,Armenia
Australiab,Australia
Austriab,Austria
Azerbaijan,Azerbaijan
Bahamas,Bahamas
Bahrain,Bahrain
Bangladesh,Bangladesh
Barbados,Barbados
Belarus,Belarus
Belgium,Belgium
Belize,Belize
Benin,Benin
Bhutan,Bhutan
Bolivia (Plurinational State of),Bolivia
Bosnia and Herzegovina,Bosnia and Herzegovina
Botswana,Botswana
Brazil,Brazil
Brunei Darussalam,Brunei
Bulgaria,Bulgaria
Burkina Faso,Burkina Faso
Burundi,Burundi
Cambodia,Cambodia
Cameroon,Cameroon
Canadab,Canada
Cape Verde,Cape Verde
Central African Republic,Central African Republic
Chad,Chad
Chileb,Chile
"China, Hong Kong SARb,c",Hong Kong
Chinab,China
Colombia,Colombia
Comoros,Comoros
Congo,Congo
Costa Rica,Costa Rica
Côte d'Ivoire,Cote d'Ivoire
Croatia,Croatia
Cuba,Cuba
Cyprus,Cyprus
Czech Republicb,Czechia
Korea,Korea
Democratic Republic of the Congo,Democratic Republic of Congo
Denmarkb,Denmark
Djibouti,Djibouti
Dominican Republic,Dominican Republic
Ecuador,Ecuador
Egypt,Egypt
El Salvador,El Salvador
Equatorial Guinea,Equatorial Guinea
Eritrea,Eritrea
Estonia,Estonia
Ethiopia,Ethiopia
Fiji,Fiji
Finland,Finland
France,France
Gabon,Gabon
Gambia,Gambia
Georgia,Georgia
Germanyb,Germany
Ghana,Ghana
Greece,Greece
Grenada,Grenada
Guatemala,Guatemala
Guinea,Guinea
Guinea-Bissau,Guinea-Bissau
Guyana,Guyana
Haiti,Haiti
Honduras,Honduras
Hungary,Hungary
Iceland,Iceland
Indiab,India
Indonesia,Indonesia
Iran (Islamic Republic of),Iran
Iraq,Iraq
Ireland,Ireland
Israelb,Israel
Italy,Italy
Jamaica,Jamaica
Japanb,Japan
Jordan,Jordan
Kazakhstan,Kazakhstan
Kenya,Kenya
Kiribati,Kiribati
Kuwait,Kuwait
Kyrgyzstan,Kyrgyzstan
Lao People's Democratic Republic,Laos
Latvia,Latvia
Lebanon,Lebanon
Lesotho,Lesotho
Liberia,Liberia
Libya,Libya
Lithuania,Lithuania
Luxembourg,Luxembourg
Madagascar,Madagascar
Malawi,Malawi
Malaysia,Malaysia
Maldives,Maldives
Mali,Mali
Malta,Malta
Mauritania,Mauritania
Mauritius,Mauritius
Mexicob,Mexico
Micronesia (Federated States of),Micronesia (country)
Mongolia,Mongolia
Montenegro,Montenegro
Morocco,Morocco
Mozambique,Mozambique
Myanmar,Myanmar
Namibia,Namibia
Nepal,Nepal
Netherlandsb,Netherlands
New Zealandb,New Zealand
Nicaragua,Nicaragua
Niger,Niger
Nigeria,Nigeria
Norwayb,Norway
Oman,Oman
Pakistan,Pakistan
Panama,Panama
Papua New Guinea,Papua New Guinea
Paraguayb,Paraguay
Peru,Peru
Philippines,Philippines
Poland,Poland
Portugalb,Portugal
Qatar,Qatar
Republic of Koreab,South Korea
Republic of Moldova,Moldova
Romaniab,Romania
Russian Federation,Russia
Rwanda,Rwanda
Saint Lucia,Saint Lucia
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
Samoa,Samoa
Sao Tome and Principe,Sao Tome and Principe
Saudi Arabia,Saudi Arabia
Senegal,Senegal
Serbiab,Serbia
Seychelles,Seychelles
Sierra Leone,Sierra Leone
Singaporeb,Singapore
Slovakia,Slovakia
Slovenia,Slovenia
Solomon Islands,Solomon Islands
Somalia,Somalia
South Africab,South Africa
South Sudan,South Sudan
Spainb,Spain
Sri Lanka,Sri Lanka
Sudan,Sudan
Suriname,Suriname
Swaziland,Eswatini
Sweden,Sweden
Switzerlandb,Switzerland
Syrian Arab Republic,Syria
"Taiwanb,c,d",Taiwan
Tajikistan,Tajikistan
Thailandb,Thailand
Macedonia,North Macedonia
Timor-Leste,Timor
Togo,Togo
Tonga,Tonga
Trinidad and Tobago,Trinidad and Tobago
Tunisia,Tunisia
Turkey,Turkey
Turkmenistan,Turkmenistan
Uganda,Uganda
Ukraine,Ukraine
United Arab Emirates,United Arab Emirates
(England and Wales)b,United Kingdom
United Republic of Tanzania,Tanzania
United States of Americab,United States
Uruguayb,Uruguay
Uzbekistan,Uzbekistan
Vanuatu,Vanuatu
Venezuela (Bolivarian Republic of),Venezuela
Viet Nam,Vietnam
Yemen,Yemen
Zambia,Zambia
Zimbabwe,Zimbabwe
