dataset,percentile,value
co20,30,5160000
co20,31,5325275.5
co20,32,5445000
co20,33,5563337
co20,34,5723626.5
co20,35,5888972.5
co20,36,6000000
co20,37,6120000
co20,38,6270693.5
co20,39,6428433.5
co20,40,6581793
co20,41,6743942
co20,42,6843785.5
co20,43,6980939.5
co20,44,7152510
co20,45,7274613.5
co20,46,7448399
co20,47,7614151.5
co20,48,7742232.5
co20,49,7923718
co20,50,8106818
co20,51,8303526.5
co20,52,8437188
co20,53,8602198
co20,54,8835706
co20,55,9015826
co20,56,9221345
co20,57,9450000
co20,58,9670550
co20,59,9920000
co20,60,10158000
co20,61,10424065
co20,62,10721096.5
co20,63,10954984
co20,64,11186190
co20,65,11458709
co20,66,11768018
co20,67,11997260
co20,68,12288178
co20,69,12591345
co20,70,12883655
co20,71,13230456
co20,72,13565596
co20,73,13890709
co20,74,14236633
co20,75,14593191
co20,76,15012945
co20,77,15412365
co20,78,15906488
co20,79,16356896
co20,80,16840194
co20,81,17374102
co20,82,17935156
co20,83,18534174
co20,84,19244656
co20,85,19977958
co20,86,20822894
co20,87,21644280
co20,88,22675534
co20,89,23796770
co20,90,25029734
co20,91,26469962
co20,92,28261694
co20,93,30264222
co20,94,32889026
co20,95,36042996
co20,96,40478108
co20,97,46560872
co20,98,55872656
co20,99,73423216
cz92,1,22061.732421875
cz92,2,24800
cz92,3,26600
cz92,4,28000
cz92,5,29100
cz92,6,30100
cz92,7,31041.98828125
cz92,8,31961.2265625
cz92,9,32678.025390625
cz92,10,33500
cz92,11,34200
cz92,12,34860.36328125
cz92,13,35567.47265625
cz92,14,36200
cz92,15,36742.34765625
cz92,16,37300
cz92,17,37758.70703125
cz92,18,38281.484375
cz92,19,38700
cz92,20,39200
cz92,21,39650
cz92,22,40050
cz92,23,40517.21875
cz92,24,40941.484375
cz92,25,41295.03515625
cz92,26,41682.15234375
cz92,27,42072.8515625
cz92,28,42426.40625
cz92,29,42850.671875
cz92,30,43245.5546875
cz92,31,43628.48828125
cz92,32,44000
cz92,33,44398.234375
cz92,34,44750
cz92,35,45123.8515625
cz92,36,45600
cz92,37,46032.65234375
cz92,38,46418.9609375
cz92,39,46866.90234375
cz92,40,47284.98828125
cz92,41,47658.99609375
cz92,42,48150
cz92,43,48600
cz92,44,49017.0390625
cz92,45,49400
cz92,46,49819.59375
cz92,47,50200
cz92,48,50558.13671875
cz92,49,50950
cz92,50,51384.17578125
cz92,51,51830.92578125
cz92,52,52192.46484375
cz92,53,52538.875
cz92,54,52950
cz92,55,53347.1640625
cz92,56,53750
cz92,57,54202.2890625
cz92,58,54604.78125
cz92,59,55012.90625
cz92,60,55541.09765625
cz92,61,55945.2421875
cz92,62,56356.41015625
cz92,63,56922.09765625
cz92,64,57400
cz92,65,57950
cz92,66,58500
cz92,67,59150
cz92,68,59750.5234375
cz92,69,60300
cz92,70,60910.4921875
cz92,71,61447.578125
cz92,72,62122.890625
cz92,73,62699.34765625
cz92,74,63250
cz92,75,63912.67578125
cz92,76,64622.36328125
cz92,77,65265.95703125
cz92,78,66053.4453125
cz92,79,66799.4296875
cz92,80,67665.453125
cz92,81,68550
cz92,82,69400
cz92,83,70379
cz92,84,71347.078125
cz92,85,72350
cz92,86,73438.953125
cz92,87,74546.140625
cz92,88,75700
cz92,89,77158.9296875
cz92,90,79054.5390625
cz92,91,81059.9765625
cz92,92,82907.5
cz92,93,85200
cz92,94,87650
cz92,95,91700
cz92,96,96150
cz92,97,102595.140625
cz92,98,114622.0078125
cz92,99,146011.890625
cz96,1,30955.291015625
cz96,2,37700.97265625
cz96,3,41800
cz96,4,44900.24609375
cz96,5,47093.3125
cz96,6,49200
cz96,7,51194.53125
cz96,8,52891.5859375
cz96,9,54447.22265625
cz96,10,56060.7109375
cz96,11,57500
cz96,12,58800
cz96,13,60100
cz96,14,61341.51171875
cz96,15,62411.5625
cz96,16,63639.609375
cz96,17,64629.55859375
cz96,18,65619.5078125
cz96,19,66590.1015625
cz96,20,67550
cz96,21,68589.2109375
cz96,22,69443.03125
cz96,23,70301.9765625
cz96,24,71134.9453125
cz96,25,72000
cz96,26,72950
cz96,27,73821.9453125
cz96,28,74650
cz96,29,75517.4140625
cz96,30,76339.359375
cz96,31,77145.3515625
cz96,32,77950
cz96,33,78771.6953125
cz96,34,79558.8671875
cz96,35,80400
cz96,36,81175.859375
cz96,37,82000
cz96,38,82913.3984375
cz96,39,83650.734375
cz96,40,84524.078125
cz96,41,85400
cz96,42,86450
cz96,43,87398.3984375
cz96,44,88388.34375
cz96,45,89350
cz96,46,90413.0546875
cz96,47,91428.90625
cz96,48,92418.859375
cz96,49,93588.4765625
cz96,50,94600
cz96,51,95724.671875
cz96,52,96821.640625
cz96,53,98000
cz96,54,99000
cz96,55,100170.2734375
cz96,56,101338.6015625
cz96,57,102450
cz96,58,103574.671875
cz96,59,104750
cz96,60,105943.7734375
cz96,61,107250
cz96,62,108450
cz96,63,109800
cz96,64,111132.578125
cz96,65,112431.578125
cz96,66,113700
cz96,67,115116.984375
cz96,68,116550
cz96,69,118064.390625
cz96,70,119450
cz96,71,121198.1015625
cz96,72,122541.6015625
cz96,73,124014.8359375
cz96,74,125689.15625
cz96,75,127100
cz96,76,128980.046875
cz96,77,130950
cz96,78,132794.65625
cz96,79,134969.0625
cz96,80,137108
cz96,81,139550
cz96,82,141677.265625
cz96,83,144164.359375
cz96,84,146650
cz96,85,149750
cz96,86,152750
cz96,87,156000.046875
cz96,88,159175.46875
cz96,89,162812.78125
cz96,90,166806.484375
cz96,91,172039.078125
cz96,92,177873.78125
cz96,93,184000
cz96,94,190929.734375
cz96,95,200456.015625
cz96,96,212638.109375
cz96,97,230074.078125
cz96,98,258364.25
cz96,99,311769.15625
cz02,1,48043.6640625
cz02,2,57332.3359375
cz02,3,63600
cz02,4,67490.515625
cz02,5,69760.328125
cz02,6,72135.875
cz02,7,75000
cz02,8,77625.8984375
cz02,9,79616
cz02,10,82168
cz02,11,84000
cz02,12,85389
cz02,13,87262
cz02,14,88667.6953125
cz02,15,90226.140625
cz02,16,91828.6015625
cz02,17,93287.4140625
cz02,18,94800
cz02,19,96063.9921875
cz02,20,97285
cz02,21,98652.9921875
cz02,22,100560
cz02,23,102000
cz02,24,103264.2890625
cz02,25,104464.84375
cz02,26,106066.015625
cz02,27,107387.7265625
cz02,28,108540
cz02,29,109863.984375
cz02,30,111169.9453125
cz02,31,112128.046875
cz02,32,113200
cz02,33,114551.296875
cz02,34,115767.5234375
cz02,35,117081.328125
cz02,36,118513.921875
cz02,37,119479.125
cz02,38,121093.453125
cz02,39,122050.3203125
cz02,40,123500
cz02,41,124902
cz02,42,126153.5078125
cz02,43,127294.5
cz02,44,128523.7265625
cz02,45,129923.5
cz02,46,131038
cz02,47,132318.765625
cz02,48,133770.5
cz02,49,134908.203125
cz02,50,136222.703125
cz02,51,137962.1875
cz02,52,139419.734375
cz02,53,140885.015625
cz02,54,142182.3125
cz02,55,143344.6875
cz02,56,145023.5
cz02,57,146839.203125
cz02,58,148579.5
cz02,59,150062
cz02,60,151767.09375
cz02,61,153541.5
cz02,62,155067.625
cz02,63,156753.734375
cz02,64,158717.1875
cz02,65,160844.171875
cz02,66,162896.5
cz02,67,165270.5
cz02,68,166613.890625
cz02,69,169022.5
cz02,70,171008
cz02,71,173011
cz02,72,175005.265625
cz02,73,177198.546875
cz02,74,179524.171875
cz02,75,182535.0625
cz02,76,185004.5
cz02,77,187857.078125
cz02,78,190138.5
cz02,79,192882.5
cz02,80,196210.5
cz02,81,199360
cz02,82,203424.5
cz02,83,207341
cz02,84,212008.796875
cz02,85,216824
cz02,86,221932.28125
cz02,87,226482.375
cz02,88,231693
cz02,89,237554.8125
cz02,90,245541.421875
cz02,91,254491.953125
cz02,92,263376.0625
cz02,93,271213
cz02,94,283353.125
cz02,95,297680.5
cz02,96,315190.5
cz02,97,342229
cz02,98,378540.4375
cz02,99,466087.5
cz04,1,42386.01171875
cz04,2,52935.515625
cz04,3,60359.5
cz04,4,69076
cz04,5,71640.5078125
cz04,6,76023.5
cz04,7,79367.078125
cz04,8,81854.6796875
cz04,9,84849
cz04,10,87288
cz04,11,89900
cz04,12,92277.4375
cz04,13,95800
cz04,14,97665
cz04,15,99937.953125
cz04,16,102080.8515625
cz04,17,103471
cz04,18,104668.40625
cz04,19,107006.5
cz04,20,108462.75
cz04,21,110136.125
cz04,22,111722.875
cz04,23,113234.484375
cz04,24,115302
cz04,25,116901.8828125
cz04,26,118218.5
cz04,27,119365.5
cz04,28,120562.96875
cz04,29,121698.0234375
cz04,30,122845.1015625
cz04,31,124450.796875
cz04,32,125535.5390625
cz04,33,127159.5
cz04,34,128493.34375
cz04,35,129660
cz04,36,131239.015625
cz04,37,132936.078125
cz04,38,134153.34375
cz04,39,135527
cz04,40,137178.71875
cz04,41,138488.4375
cz04,42,139902.484375
cz04,43,141421.359375
cz04,44,142780.75
cz04,45,144195.34375
cz04,46,145547.90625
cz04,47,147105.390625
cz04,48,148303.546875
cz04,49,149847.953125
cz04,50,151465
cz04,51,153500.6875
cz04,52,155476.515625
cz04,53,157102.859375
cz04,54,159449.5
cz04,55,161692.6875
cz04,56,162860.703125
cz04,57,164792
cz04,58,166745
cz04,59,168720
cz04,60,171259.40625
cz04,61,173021.5
cz04,62,174953.0625
cz04,63,177028.5
cz04,64,178898.015625
cz04,65,181068
cz04,66,184000
cz04,67,186746.25
cz04,68,189623.40625
cz04,69,192102.5
cz04,70,194522
cz04,71,196453.828125
cz04,72,199917.921875
cz04,73,202689.203125
cz04,74,206664.6875
cz04,75,210080
cz04,76,212567.609375
cz04,77,215432.8125
cz04,78,219272.40625
cz04,79,221845
cz04,80,225568
cz04,81,228758
cz04,82,232072.546875
cz04,83,236478
cz04,84,240020.671875
cz04,85,244400.5
cz04,86,247456
cz04,87,254128.515625
cz04,88,259137
cz04,89,268877.34375
cz04,90,280025.59375
cz04,91,285095.5625
cz04,92,292448.1875
cz04,93,302242.28125
cz04,94,309814.25
cz04,95,330286
cz04,96,356995.3125
cz04,97,391058.96875
cz04,98,424787.5
cz04,99,526413.5
cz07,1,61383.87890625
cz07,2,71598.5859375
cz07,3,82459.03125
cz07,4,90087.6015625
cz07,5,95471
cz07,6,100560
cz07,7,104809.4921875
cz07,8,108133.59375
cz07,9,111422.25
cz07,10,115000.3125
cz07,11,117720
cz07,12,120243.5
cz07,13,123238.3046875
cz07,14,126000
cz07,15,128460.4375
cz07,16,131040
cz07,17,133228
cz07,18,135198.8125
cz07,19,136965.171875
cz07,20,138861.609375
cz07,21,141008.40625
cz07,22,143209.5
cz07,23,144857.890625
cz07,24,146970.734375
cz07,25,148609.953125
cz07,26,150281.5
cz07,27,152258.46875
cz07,28,153972
cz07,29,155621.875
cz07,30,157052
cz07,31,159100
cz07,32,160776.28125
cz07,33,162412.53125
cz07,34,163937.046875
cz07,35,165633.5
cz07,36,167750.859375
cz07,37,169481.5
cz07,38,171259.5
cz07,39,173063.390625
cz07,40,174697.796875
cz07,41,176606.828125
cz07,42,178938.078125
cz07,43,181019.34375
cz07,44,183161.5
cz07,45,185072.46875
cz07,46,186825.390625
cz07,47,189055.96875
cz07,48,191408.359375
cz07,49,193341
cz07,50,195382.84375
cz07,51,197431.390625
cz07,52,199566
cz07,53,201840.5
cz07,54,204020.8125
cz07,55,205769.5
cz07,56,208180
cz07,57,210814.828125
cz07,58,213261.640625
cz07,59,215240
cz07,60,217544
cz07,61,219621.5
cz07,62,222287.515625
cz07,63,224289.5
cz07,64,226228.75
cz07,65,228800
cz07,66,231339.5
cz07,67,233843.046875
cz07,68,236200
cz07,69,238906.390625
cz07,70,242573.71875
cz07,71,246054.78125
cz07,72,248704.015625
cz07,73,251645.046875
cz07,74,254783.515625
cz07,75,257853
cz07,76,262140.75
cz07,77,266151.125
cz07,78,269903.5
cz07,79,274583
cz07,80,278238
cz07,81,283334.84375
cz07,82,287804.5
cz07,83,293853.78125
cz07,84,298268.96875
cz07,85,303348.8125
cz07,86,309984.3125
cz07,87,317783.28125
cz07,88,324386.75
cz07,89,331922.125
cz07,90,341890.65625
cz07,91,351947
cz07,92,362815.5
cz07,93,371730.5
cz07,94,384507
cz07,95,401739
cz07,96,425498.671875
cz07,97,458135.53125
cz07,98,504818
cz07,99,623840.6875
cz10,1,62083.9765625
cz10,2,76367.53125
cz10,3,89027.4140625
cz10,4,95800
cz10,5,103308.296875
cz10,6,108300
cz10,7,112300
cz10,8,117307
cz10,9,121044
cz10,10,126343.0078125
cz10,11,130000
cz10,12,134100
cz10,13,137503
cz10,14,140944
cz10,15,144000
cz10,16,146415.9375
cz10,17,149113.984375
cz10,18,151822.890625
cz10,19,154196.65625
cz10,20,156340.5
cz10,21,158237.765625
cz10,22,160276.359375
cz10,23,162296.5625
cz10,24,164172.109375
cz10,25,166571.015625
cz10,26,168661.9375
cz10,27,170226.765625
cz10,28,171841.796875
cz10,29,173948.265625
cz10,30,176193.328125
cz10,31,178518.4375
cz10,32,180282.234375
cz10,33,182302.03125
cz10,34,185003.171875
cz10,35,186676.1875
cz10,36,188708.9375
cz10,37,190778.671875
cz10,38,192426
cz10,39,193989.6875
cz10,40,195672
cz10,41,197782.453125
cz10,42,199978.5
cz10,43,202345.671875
cz10,44,204982
cz10,45,207343.796875
cz10,46,209303.609375
cz10,47,212389.34375
cz10,48,214737.5
cz10,49,217525.140625
cz10,50,219928.015625
cz10,51,222459.5
cz10,52,225257
cz10,53,227740.4375
cz10,54,229888
cz10,55,232778.5
cz10,56,235657
cz10,57,237764.96875
cz10,58,240548.53125
cz10,59,242998.640625
cz10,60,245540
cz10,61,248008.890625
cz10,62,250323.5
cz10,63,253367.5
cz10,64,255826.796875
cz10,65,259482
cz10,66,262328.34375
cz10,67,265437.375
cz10,68,268297
cz10,69,270736.28125
cz10,70,274448.5
cz10,71,278006.5
cz10,72,281647.0625
cz10,73,285080
cz10,74,290185.3125
cz10,75,293479.5
cz10,76,297066.90625
cz10,77,302208.25
cz10,78,307050.5
cz10,79,310123.6875
cz10,80,313734.6875
cz10,81,318460
cz10,82,323768
cz10,83,329295.1875
cz10,84,336174.03125
cz10,85,342683.375
cz10,86,349295.1875
cz10,87,356456.0625
cz10,88,364628.90625
cz10,89,373404.1875
cz10,90,385450.71875
cz10,91,397823.9375
cz10,92,414273.34375
cz10,93,434344.125
cz10,94,452835.4375
cz10,95,475048.5
cz10,96,499809.8125
cz10,97,530747.25
cz10,98,590558.3125
cz10,99,684661
cz13,1,73011.125
cz13,2,82914
cz13,3,93900
cz13,4,102381.9921875
cz13,5,109220
cz13,6,114245.1875
cz13,7,119055.5703125
cz13,8,124234.234375
cz13,9,127787.2421875
cz13,10,132000
cz13,11,135023
cz13,12,138771
cz13,13,142585.96875
cz13,14,145208.90625
cz13,15,148492.421875
cz13,16,151933.90625
cz13,17,155416.921875
cz13,18,158125.328125
cz13,19,160760.421875
cz13,20,162972
cz13,21,166032
cz13,22,168526
cz13,23,171258.4375
cz13,24,174088.28125
cz13,25,176125.5
cz13,26,178387.484375
cz13,27,180030.09375
cz13,28,182373.40625
cz13,29,184173.734375
cz13,30,186345.265625
cz13,31,188415
cz13,32,190070.296875
cz13,33,191998
cz13,34,193953.3125
cz13,35,195971.5
cz13,36,198109.40625
cz13,37,200208.5
cz13,38,202786.203125
cz13,39,205060.96875
cz13,40,206435.578125
cz13,41,208437
cz13,42,210355
cz13,43,212261.4375
cz13,44,214287.296875
cz13,45,216281.5
cz13,46,218784
cz13,47,220862.453125
cz13,48,223304.078125
cz13,49,225599.625
cz13,50,228172.75
cz13,51,230700.65625
cz13,52,232905
cz13,53,235643.359375
cz13,54,237801.421875
cz13,55,239801.5
cz13,56,242473.25
cz13,57,244436.828125
cz13,58,247005.5
cz13,59,250050
cz13,60,252857.484375
cz13,61,256075.84375
cz13,62,258484.90625
cz13,63,261207.125
cz13,64,264490
cz13,65,267434.15625
cz13,66,269998.125
cz13,67,273142.6875
cz13,68,277602.34375
cz13,69,281485
cz13,70,284462.78125
cz13,71,287862
cz13,72,291885.78125
cz13,73,296420
cz13,74,300232.5
cz13,75,305161.375
cz13,76,308919.40625
cz13,77,312923.28125
cz13,78,317043.34375
cz13,79,321224.40625
cz13,80,326527.1875
cz13,81,331268.5625
cz13,82,337157.53125
cz13,83,341833.5
cz13,84,349430.84375
cz13,85,356618.6875
cz13,86,364615.5
cz13,87,372821.84375
cz13,88,379251
cz13,89,388429.71875
cz13,90,401398.34375
cz13,91,415523.53125
cz13,92,429471.8125
cz13,93,446764.03125
cz13,94,468486.5
cz13,95,489036.46875
cz13,96,519814.4375
cz13,97,579901.875
cz13,98,650816.125
cz13,99,758097
cz16,1,75750.0859375
cz16,2,96994.84375
cz16,3,109346.9921875
cz16,4,116515
cz16,5,124135
cz16,6,132004.8125
cz16,7,136528.90625
cz16,8,140559.6875
cz16,9,145818
cz16,10,150535.6875
cz16,11,155542.5
cz16,12,158724
cz16,13,162069.578125
cz16,14,165340.6875
cz16,15,169600
cz16,16,173087
cz16,17,175628.359375
cz16,18,178837
cz16,19,181200
cz16,20,184547
cz16,21,187241.875
cz16,22,190084
cz16,23,192259.5
cz16,24,194165.75
cz16,25,196434.265625
cz16,26,199061.171875
cz16,27,201436.359375
cz16,28,203626.953125
cz16,29,206164.046875
cz16,30,208813.578125
cz16,31,211077
cz16,32,213523.625
cz16,33,215676
cz16,34,217863.140625
cz16,35,220811.5
cz16,36,223091.484375
cz16,37,225567.0625
cz16,38,227932
cz16,39,230040.5
cz16,40,232281
cz16,41,234886
cz16,42,237975.375
cz16,43,241344.03125
cz16,44,243868.40625
cz16,45,246889
cz16,46,249319.5
cz16,47,251981.03125
cz16,48,255028.3125
cz16,49,257828.109375
cz16,50,260357
cz16,51,263048.875
cz16,52,265779.71875
cz16,53,267950
cz16,54,271176.15625
cz16,55,274597.5
cz16,56,277788.5
cz16,57,280074.65625
cz16,58,283072.53125
cz16,59,286372
cz16,60,289144.15625
cz16,61,292933
cz16,62,295858.4375
cz16,63,299279.90625
cz16,64,302384.3125
cz16,65,305634.21875
cz16,66,309818.84375
cz16,67,313240.5
cz16,68,316796.71875
cz16,69,319969.84375
cz16,70,323030.5
cz16,71,327391.09375
cz16,72,332692.5
cz16,73,336058
cz16,74,340924.75
cz16,75,346626.5
cz16,76,352380.15625
cz16,77,356811
cz16,78,361007
cz16,79,365512.5
cz16,80,370320.53125
cz16,81,376585
cz16,82,382758
cz16,83,390143.3125
cz16,84,397310.5
cz16,85,406136
cz16,86,414549.625
cz16,87,422973.75
cz16,88,431644.96875
cz16,89,441825
cz16,90,453867.25
cz16,91,465737
cz16,92,480443.5
cz16,93,497518.3125
cz16,94,517719.53125
cz16,95,545667
cz16,96,574768.3125
cz16,97,608852.25
cz16,98,672363.25
cz16,99,794117
de73,1,1388.3056640625
de73,2,2089.689208984375
de73,3,2527.76904296875
de73,4,2863.234375
de73,5,3103.54150390625
de73,6,3313.235107421875
de73,7,3496.160400390625
de73,8,3644.496337890625
de73,9,3770.840576171875
de73,10,3897.064453125
de73,11,4023.5009765625
de73,12,4134.11279296875
de73,13,4230.93994140625
de73,14,4326.18408203125
de73,15,4419.0615234375
de73,16,4501.7158203125
de73,17,4586.2880859375
de73,18,4663.83935546875
de73,19,4734.5625
de73,20,4808.45458984375
de73,21,4879.56494140625
de73,22,4953.06982421875
de73,23,5025.9990234375
de73,24,5100.13623046875
de73,25,5163.06787109375
de73,26,5238.18505859375
de73,27,5307.20947265625
de73,28,5378.443359375
de73,29,5451.17529296875
de73,30,5516.83935546875
de73,31,5588.419921875
de73,32,5650.837890625
de73,33,5723.27685546875
de73,34,5791.837890625
de73,35,5859.61083984375
de73,36,5928.42919921875
de73,37,5997.45361328125
de73,38,6068.5478515625
de73,39,6138.05859375
de73,40,6212.1962890625
de73,41,6284.6904296875
de73,42,6360.470703125
de73,43,6432.2880859375
de73,44,6498.51953125
de73,45,6569.30615234375
de73,46,6646.79443359375
de73,47,6710.70556640625
de73,48,6786.521484375
de73,49,6864.09326171875
de73,50,6938.23046875
de73,51,7007.9169921875
de73,52,7088.35693359375
de73,53,7172.10107421875
de73,54,7252.67529296875
de73,55,7342.1513671875
de73,56,7424.1416015625
de73,57,7512.69970703125
de73,58,7595.24072265625
de73,59,7687.67431640625
de73,60,7769.51904296875
de73,61,7868.78173828125
de73,62,7961.39599609375
de73,63,8055.4033203125
de73,64,8153.271484375
de73,65,8243.0732421875
de73,66,8348.2548828125
de73,67,8451.654296875
de73,68,8566.6953125
de73,69,8673.294921875
de73,70,8789.107421875
de73,71,8902.505859375
de73,72,9019.1884765625
de73,73,9152.1240234375
de73,74,9289.7705078125
de73,75,9418.0791015625
de73,76,9555.4482421875
de73,77,9705.9951171875
de73,78,9844.9248046875
de73,79,10006.0166015625
de73,80,10175.3544921875
de73,81,10358.7734375
de73,82,10535.1689453125
de73,83,10733.271484375
de73,84,10951.7158203125
de73,85,11166.6142578125
de73,86,11388.4453125
de73,87,11641.0966796875
de73,88,11920.76953125
de73,89,12244.337890625
de73,90,12581.189453125
de73,91,12935.828125
de73,92,13385.5615234375
de73,93,13911.98046875
de73,94,14488.146484375
de73,95,15226.271484375
de73,96,16282.0888671875
de73,97,17549.3984375
de73,98,19838.25390625
de73,99,24515.90234375
de78,1,2954.244140625
de78,2,3645.510986328125
de78,3,4110.6865234375
de78,4,4468.69091796875
de78,5,4731.9677734375
de78,6,4990.20849609375
de78,7,5220.2900390625
de78,8,5419.77099609375
de78,9,5603.7587890625
de78,10,5773.7607421875
de78,11,5950.91455078125
de78,12,6081.06787109375
de78,13,6207.60595703125
de78,14,6341.3759765625
de78,15,6470.6630859375
de78,16,6585.43896484375
de78,17,6695.01123046875
de78,18,6807.759765625
de78,19,6917.77880859375
de78,20,7016.77294921875
de78,21,7113.6552734375
de78,22,7214.328125
de78,23,7314.0302734375
de78,24,7422.1953125
de78,25,7513.658203125
de78,26,7607.162109375
de78,27,7694.9423828125
de78,28,7792.087890625
de78,29,7887.59716796875
de78,30,7981.26611328125
de78,31,8073.5693359375
de78,32,8168.03173828125
de78,33,8264.7568359375
de78,34,8362.3720703125
de78,35,8460.2744140625
de78,36,8554.736328125
de78,37,8655.1025390625
de78,38,8746.1181640625
de78,39,8835.9873046875
de78,40,8937.3818359375
de78,41,9038.44921875
de78,42,9139.341796875
de78,43,9240.91015625
de78,44,9346.4150390625
de78,45,9458.03125
de78,46,9571.568359375
de78,47,9676.1982421875
de78,48,9783.5693359375
de78,49,9891.9677734375
de78,50,9998.3125
de78,51,10110.796875
de78,52,10224.29296875
de78,53,10332.7548828125
de78,54,10444.8310546875
de78,55,10550.2509765625
de78,56,10665.5478515625
de78,57,10781.162109375
de78,58,10911.21484375
de78,59,11031.41796875
de78,60,11153.83203125
de78,61,11283.599609375
de78,62,11415.6640625
de78,63,11551.1376953125
de78,64,11688.5224609375
de78,65,11815.0595703125
de78,66,11951.447265625
de78,67,12082.310546875
de78,68,12227.544921875
de78,69,12378.3759765625
de78,70,12533.958984375
de78,71,12692.8203125
de78,72,12858.990234375
de78,73,13023.9814453125
de78,74,13204.0498046875
de78,75,13381.166015625
de78,76,13570.0908203125
de78,77,13773.775390625
de78,78,13955.3642578125
de78,79,14172.140625
de78,80,14396.44140625
de78,81,14638.6708984375
de78,82,14904.158203125
de78,83,15173.6572265625
de78,84,15451.240234375
de78,85,15775.1943359375
de78,86,16106.576171875
de78,87,16462.998046875
de78,88,16846.75
de78,89,17277.8984375
de78,90,17744.140625
de78,91,18198.740234375
de78,92,18771.05078125
de78,93,19457.97265625
de78,94,20300.84375
de78,95,21351.41796875
de78,96,22563.58203125
de78,97,24329.822265625
de78,98,27211.02734375
de78,99,34014.96484375
de81,1,2664.53466796875
de81,2,3681.301513671875
de81,3,4144.53076171875
de81,4,4478.91650390625
de81,5,4938.6083984375
de81,6,5210.06396484375
de81,7,5429.91943359375
de81,8,5611.42822265625
de81,9,5685.4462890625
de81,10,5859.16455078125
de81,11,6059.40185546875
de81,12,6163.6611328125
de81,13,6320.07080078125
de81,14,6433.2978515625
de81,15,6511.99072265625
de81,16,6615.30859375
de81,17,6730.43408203125
de81,18,6824.896484375
de81,19,6937.0703125
de81,20,7033.4794921875
de81,21,7158.45166015625
de81,22,7245.220703125
de81,23,7362.60302734375
de81,24,7435.91455078125
de81,25,7548.123046875
de81,26,7663.2490234375
de81,27,7740.02880859375
de81,28,7809.2197265625
de81,29,7937.80615234375
de81,30,8070.61767578125
de81,31,8141.46435546875
de81,32,8243.064453125
de81,33,8336.6142578125
de81,34,8436.6591796875
de81,35,8515.56640625
de81,36,8604.919921875
de81,37,8676.9111328125
de81,38,8732.865234375
de81,39,8867.642578125
de81,40,8970.615234375
de81,41,9075.4306640625
de81,42,9164.90625
de81,43,9239.587890625
de81,44,9339.9541015625
de81,45,9432.5244140625
de81,46,9545.8193359375
de81,47,9655.7470703125
de81,48,9756.177734375
de81,49,9818.517578125
de81,50,9983.150390625
de81,51,10096.46484375
de81,52,10248.8408203125
de81,53,10355.294921875
de81,54,10503.01953125
de81,55,10619.5322265625
de81,56,10747.3544921875
de81,57,10844.5
de81,58,10946.7587890625
de81,59,11082.2509765625
de81,60,11204.1767578125
de81,61,11353.1806640625
de81,62,11482.4453125
de81,63,11621.8076171875
de81,64,11757.15625
de81,65,11919.953125
de81,66,12012.802734375
de81,67,12144.05859375
de81,68,12271.0048828125
de81,69,12457.6259765625
de81,70,12621.2900390625
de81,71,12751.5615234375
de81,72,12855.078125
de81,73,13015.3662109375
de81,74,13212.9052734375
de81,75,13370.2822265625
de81,76,13593.8271484375
de81,77,13770.8232421875
de81,78,13966.1884765625
de81,79,14085.5185546875
de81,80,14302.4404296875
de81,81,14508.80859375
de81,82,14726.185546875
de81,83,14916.177734375
de81,84,15134.6220703125
de81,85,15361.921875
de81,86,15618.439453125
de81,87,15965.515625
de81,88,16254.7451171875
de81,89,16669.6328125
de81,90,16905.865234375
de81,91,17274.78125
de81,92,17661.12890625
de81,93,18221.51171875
de81,94,18953.58984375
de81,95,20049.609375
de81,96,21172.595703125
de81,97,23113.12109375
de81,98,26438.90234375
de81,99,28980.8828125
de83,1,4141.4638671875
de83,2,4895.61962890625
de83,3,5368.564453125
de83,4,5716.4169921875
de83,5,6055.7607421875
de83,6,6381.14501953125
de83,7,6621.2294921875
de83,8,6864.09326171875
de83,9,7069.908203125
de83,10,7276.54443359375
de83,11,7465.75830078125
de83,12,7660.296875
de83,13,7809.9833984375
de83,14,7970.2509765625
de83,15,8105.87939453125
de83,16,8257.36328125
de83,17,8410.7509765625
de83,18,8538.57421875
de83,19,8691.9619140625
de83,20,8826.3154296875
de83,21,8959.1533203125
de83,22,9077.669921875
de83,23,9201.140625
de83,24,9328.146484375
de83,25,9458.8994140625
de83,26,9580.71484375
de83,27,9714.544921875
de83,28,9816.8037109375
de83,29,9960.3701171875
de83,30,10072.44921875
de83,31,10209.5205078125
de83,32,10328.095703125
de83,33,10455.9189453125
de83,34,10583.7412109375
de83,35,10723.998046875
de83,36,10833.638671875
de83,37,10954.427734375
de83,38,11082.2509765625
de83,39,11210.07421875
de83,40,11316.1376953125
de83,41,11452.9375
de83,42,11571.6240234375
de83,43,11708.583984375
de83,44,11840.3681640625
de83,45,11970.1767578125
de83,46,12111.521484375
de83,47,12235.8115234375
de83,48,12382.6748046875
de83,49,12545.3671875
de83,50,12680.0380859375
de83,51,12833.42578125
de83,52,12964.8330078125
de83,53,13114.63671875
de83,54,13268.443359375
de83,55,13413.0576171875
de83,56,13574.798828125
de83,57,13738.44140625
de83,58,13901.6865234375
de83,59,14060.5263671875
de83,60,14208.4404296875
de83,61,14371.0712890625
de83,62,14533.470703125
de83,63,14700.685546875
