Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,359105.7225111973,,
Albania,2017,,,,,374929.876960941,,
Albania,2018,,,,,322804.1588715011,,
Argentina - urban,1980,6267326.960533274,,,,,,
Argentina - urban,1986,7299561.936936608,,,,,,
Argentina - urban,1987,7791229.386158817,,,,,,
Argentina - urban,1991,,4254869.865452567,,,,,
Argentina - urban,1992,,5582479.092680831,,,,,
Argentina - urban,1993,,6800025.858358983,,,,,
Argentina - urban,1994,,6461479.269370293,,,,,
Argentina - urban,1995,,7973671.394414417,,,,,
Argentina - urban,1996,,8319153.52766189,,,,,
Argentina - urban,1997,,9170981.215041824,,,,,
Argentina - urban,1998,,8171069.55023248,,,,,
Argentina - urban,1999,,8534736.52762832,,,,,
Argentina - urban,2000,,9022757.613943178,,,,,
Argentina - urban,2001,,10287296.703403592,,,,,
Argentina - urban,2002,,6415527.766260464,,,,,
Argentina - urban,2003,,,7807711.095374282,,,,
Argentina - urban,2004,,,8934668.700071605,,,,
Argentina - urban,2005,,,9457130.681657173,,,,
Argentina - urban,2006,,,10771831.774594983,,,,
Argentina - urban,2007,,,10326558.543033963,,,,
Argentina - urban,2008,,,10996342.969761409,,,,
Argentina - urban,2009,,,11919959.772834493,,,,
Argentina - urban,2010,,,10922984.424211985,,,,
Argentina - urban,2011,,,10484428.150817107,,,,
Argentina - urban,2012,,,10611794.144364526,,,,
Argentina - urban,2013,,,10911203.269209685,,,,
Argentina - urban,2014,,,9171376.906714022,,,,
Argentina - urban,2016,,,10594054.323758423,,,,
Argentina - urban,2017,,,11153769.387978047,,,,
Argentina - urban,2018,,,10809292.550964018,,,,
Argentina - urban,2019,,,10880946.912095483,,,,
Argentina - urban,2020,,,9305404.392573535,,,,
Armenia,1996,115961.81046791836,,,,,,
Australia,1981,3797637.9642259255,,,,,,
Australia,1985,,4193199.099690612,,,,,
Australia,1989,,,4903687.173488513,,,,
Australia,1995,,,4015384.185011421,,,,
Australia,2001,,,5098156.939725746,,,,
Australia,2003,,,5673184.187701686,,,,
Australia,2004,,,,4693548.973614328,,,
Australia,2008,,,6138657.850955961,,,,
Australia,2010,,,,7429807.701588593,,,
Australia,2014,,,8001138.497844034,,,,
Australia,2016,,,8487582.219540544,,,,
Australia,2018,,,10413821.492855236,,,,
