Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,44.09731544755947,,
Albania,2017,,,,,42.84561440230096,,
Albania,2018,,,,,42.245797537756246,,
Argentina - urban,1980,46.5589337299755,,,,,,
Argentina - urban,1986,48.53056782426569,,,,,,
Argentina - urban,1987,50.58329255364672,,,,,,
Argentina - urban,1991,,52.54665478258541,,,,,
Argentina - urban,1992,,50.86159775417699,,,,,
Argentina - urban,1993,,49.90475059299112,,,,,
Argentina - urban,1994,,50.96132795200048,,,,,
Argentina - urban,1995,,53.78895561676242,,,,,
Argentina - urban,1996,,53.96971036034122,,,,,
Argentina - urban,1997,,53.65239553133054,,,,,
Argentina - urban,1998,,55.07800615843157,,,,,
Argentina - urban,1999,,54.16008114187538,,,,,
Argentina - urban,2000,,55.14990436297964,,,,,
Argentina - urban,2001,,57.0014884659104,,,,,
Argentina - urban,2002,,57.77901029062188,,,,,
Argentina - urban,2003,,,54.88302323812647,,,,
Argentina - urban,2004,,,52.56528975008284,,,,
Argentina - urban,2005,,,52.03063895168518,,,,
Argentina - urban,2006,,,50.647585152830295,,,,
Argentina - urban,2007,,,50.607831180264455,,,,
Argentina - urban,2008,,,49.41566085402917,,,,
Argentina - urban,2009,,,48.30239851472221,,,,
Argentina - urban,2010,,,48.57037091955033,,,,
Argentina - urban,2011,,,47.79873174062173,,,,
Argentina - urban,2012,,,46.50323747815426,,,,
Argentina - urban,2013,,,46.1184987291056,,,,
Argentina - urban,2014,,,46.84478019288151,,,,
Argentina - urban,2016,,,47.22158364485856,,,,
Argentina - urban,2017,,,46.44438629348132,,,,
Argentina - urban,2018,,,46.53202157686044,,,,
Argentina - urban,2019,,,47.87280844264512,,,,
Argentina - urban,2020,,,47.33821824873196,,,,
Armenia,1996,50.59930763194826,,,,,,
Australia,1981,39.15149289898904,,,,,,
Australia,1985,,40.24919649670198,,,,,
Australia,1989,,,40.565378476272,,,,
Australia,1995,,,40.37413742046955,,,,
Australia,2001,,,40.892679864928986,,,,
Australia,2003,,,40.90558636030313,,,,
Australia,2004,,,,40.88055161021535,,,
Australia,2008,,,42.74864565379442,,,,
Australia,2010,,,,42.048902356365886,,,
Australia,2014,,,42.14717727201797,,,,
Australia,2016,,,41.11851529051628,,,,
Australia,2018,,,41.77219055374812,,,,
Austria,1987,33.31114836799755,,,,,,
Austria,1994,,39.43614449686924,,,,,
Austria,1995,37.92019262830926,,,,,,
Austria,1997,,38.44636164933479,,,,,
Austria,2000,,37.47783011210721,,,,,
Austria,2003,,,38.05115829692423,,,,
Austria,2004,,,38.525144470837695,,,,
Austria,2005,,,37.540957091630816,,,,
Austria,2006,,,38.28914277988193,,,,
Austria,2007,,,38.68421821385071,,,,
Austria,2008,,,38.61179734652037,,,,
Austria,2009,,,39.34393731636821,,,,
Austria,2010,,,38.39405348215679,,,,
Austria,2011,,,38.680053598271215,,,,
Austria,2012,,,38.40823548544301,,,,
Austria,2013,,,38.9129831976656,,,,
Austria,2014,,,38.65272474367721,,,,
Austria,2015,,,38.40046122269163,,,,
Austria,2016,,,38.56784644353948,,,,
Austria,2017,,,37.77461287456988,,,,
Austria,2018,,,38.67777132244004,,,,
Austria,2019,,,38.163863024717045,,,,
Belarus,1993,32.90046471150028,,,,,,
Belarus,1995,37.22912038965678,,,,,,
Belgium,1985,34.90131602341408,,,,,,
Belgium,1988,35.304145398493006,,,,,,
Belgium,1992,34.47754564900743,,,,,,
Belgium,1995,,37.2799517535864,,,,,
Belgium,1997,36.05771427503999,,,,,,
Belgium,2000,,41.67521269396357,,,,,
Belgium,2003,,,36.96499228121771,,,,
Belgium,2004,,,39.15327825376491,,,,
Belgium,2005,,,38.17870369868204,,,,
Belgium,2006,,,36.94162666721074,,,,
Belgium,2007,,,38.040655096118456,,,,
Belgium,2008,,,37.18288543403426,,,,
Belgium,2009,,,37.18388476748119,,,,
Belgium,2010,,,37.17791251241512,,,,
Belgium,2011,,,36.7959265778396,,,,
Belgium,2012,,,36.37829506008823,,,,
Belgium,2013,,,36.36628207733267,,,,
Belgium,2014,,,36.86062012992092,,,,
Belgium,2015,,,36.52917340782776,,,,
Belgium,2016,,,36.432457771321324,,,,
Belgium,2017,,,36.295580475963,,,,
Belgium,2018,,,36.44462321201924,,,,
Belgium,2019,,,36.5187051737599,,,,
Belize,1993,64.29182484367406,,,,,,
Belize,1994,65.4177707174021,,,,,,
Belize,1996,,,61.276619712547415,,,,
Belize,1997,64.16914821110402,,,,,,
Belize,1998,59.37377745199085,,,,,,
Belize,1999,57.688878098925855,,,,,,
