Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,1754507.0,,,,,,,,,,,,
Albania,2002,,1535584.0,,,,,,,,,,,
Albania,2005,,1850702.0,,,,,,,,,,,
Albania,2008,,2030394.0,,,,,,,,,,,
Albania,2012,,1898924.0,,,,,,,,,,,
Albania,2014,,,1819158.0,,,,,,,,,,
Albania,2015,,,2176049.0,,,,,,,,,,
Albania,2016,,,2188612.0,,,,,,,,,,
Albania,2017,,,2188752.0,,,,,,,,,,
Albania,2018,,,,2383056.0,,,,,,,,,
Albania,2019,,,,2569855.0,,,,,,,,,
Algeria,1988,10499653.0,,,,,,,,,,,,
Algeria,1995,,13058446.0,,,,,,,,,,,
Algeria,2011,,,26178778.0,,,,,,,,,,
Angola,2000,3189131.0,,,,,,,,,,,,
Angola,2008,,3705370.0,,,,,,,,,,,
Angola,2018,,,3548924.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,21376278.0,,,,,,
Argentina - urban,1986,,,,,,,24555501.0,,,,,,
Argentina - urban,1987,,,,,,,24010336.0,,,,,,
Argentina - urban,1991,,,,,,,,23402581.0,,,,,
Argentina - urban,1992,,,,,,,,23958155.0,,,,,
Argentina - urban,1993,,,,,,,,24490557.0,,,,,
Argentina - urban,1994,,,,,,,,24013928.0,,,,,
Argentina - urban,1995,,,,,,,,23165006.0,,,,,
Argentina - urban,1996,,,,,,,,22951592.0,,,,,
Argentina - urban,1997,,,,,,,,23642233.0,,,,,
Argentina - urban,1998,,,,,,,,23094835.0,,,,,
Argentina - urban,1999,,,,,,,,23198694.0,,,,,
Argentina - urban,2000,,,,,,,,22518958.0,,,,,
Argentina - urban,2001,,,,,,,,21006577.0,,,,,
Argentina - urban,2002,,,,,,,,16913617.0,,,,,
Argentina - urban,2003,,,,,,,,,22649566.0,,,,
Argentina - urban,2004,,,,,,,,,24476160.0,,,,
Argentina - urban,2005,,,,,,,,,26259069.0,,,,
Argentina - urban,2006,,,,,,,,,28238724.0,,,,
Argentina - urban,2007,,,,,,,,,28961234.0,,,,
Argentina - urban,2008,,,,,,,,,30076190.0,,,,
Argentina - urban,2009,,,,,,,,,30982300.0,,,,
Argentina - urban,2010,,,,,,,,,31841869.0,,,,
Argentina - urban,2011,,,,,,,,,33180665.0,,,,
Argentina - urban,2012,,,,,,,,,33972371.0,,,,
Argentina - urban,2013,,,,,,,,,34353068.0,,,,
Argentina - urban,2014,,,,,,,,,34391513.0,,,,
Argentina - urban,2016,,,,,,,,,35343082.0,,,,
Argentina - urban,2017,,,,,,,,,36441605.0,,,,
Argentina - urban,2018,,,,,,,,,35815366.0,,,,
Argentina - urban,2019,,,,,,,,,35348454.0,,,,
Argentina - urban,2020,,,,,,,,,34194293.0,,,,
Armenia,1996,,,,,,,1088163.0,,,,,,
Armenia,1999,,673211.0,,,,,,,,,,,
Armenia,2001,,580154.0,,,,,,,,,,,
Armenia,2002,,615851.0,,,,,,,,,,,
Armenia,2003,,636949.0,,,,,,,,,,,
Armenia,2004,,956591.0,,,,,,,,,,,
Armenia,2005,,1154930.0,,,,,,,,,,,
Armenia,2006,,1305944.0,,,,,,,,,,,
Armenia,2007,,1514227.0,,,,,,,,,,,
Armenia,2008,,1585099.0,,,,,,,,,,,
Armenia,2009,,1319006.0,,,,,,,,,,,
Armenia,2010,,1295924.0,,,,,,,,,,,
Armenia,2011,,1402162.0,,,,,,,,,,,
Armenia,2012,,1491548.0,,,,,,,,,,,
Armenia,2013,,1562495.0,,,,,,,,,,,
Armenia,2014,,1604904.0,,,,,,,,,,,
Armenia,2015,,1761315.0,,,,,,,,,,,
Armenia,2016,,1833624.0,,,,,,,,,,,
Armenia,2017,,1723168.0,,,,,,,,,,,
Armenia,2018,,1697534.0,,,,,,,,,,,
Armenia,2019,,,1655723.0,,,,,,,,,,
Armenia,2020,,,1638758.0,,,,,,,,,,
Australia,1981,,,,,,,14666125.0,,,,,,
Australia,1985,,,,,,,,15493807.0,,,,,
