Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,28.59722242021403,,
Albania,2017,,,,,31.24630018824016,,
Albania,2018,,,,,33.66780910808631,,
Argentina - urban,1980,25.77976315637196,,,,,,
Argentina - urban,1986,26.15371360232826,,,,,,
Argentina - urban,1987,27.943206096878274,,,,,,
Argentina - urban,1991,,35.90476359606776,,,,,
Argentina - urban,1992,,33.89540974338685,,,,,
Argentina - urban,1993,,33.10640973020464,,,,,
Argentina - urban,1994,,32.46444847667864,,,,,
Argentina - urban,1995,,32.07005193072629,,,,,
Argentina - urban,1996,,30.219307487654923,,,,,
Argentina - urban,1997,,30.017492592461352,,,,,
Argentina - urban,1998,,29.40338320197986,,,,,
Argentina - urban,1999,,29.297583845279284,,,,,
Argentina - urban,2000,,28.448815413100505,,,,,
Argentina - urban,2001,,25.902121331156625,,,,,
Argentina - urban,2002,,22.93939493125901,,,,,
Argentina - urban,2003,,,27.00644424254184,,,,
Argentina - urban,2004,,,29.144903894557565,,,,
Argentina - urban,2005,,,29.56636179760341,,,,
Argentina - urban,2006,,,28.91356326229276,,,,
Argentina - urban,2007,,,27.989920113196696,,,,
Argentina - urban,2008,,,29.170059293526656,,,,
Argentina - urban,2009,,,28.20449818344341,,,,
Argentina - urban,2010,,,28.58383530914994,,,,
Argentina - urban,2011,,,28.200553859315896,,,,
Argentina - urban,2012,,,28.618937832122388,,,,
Argentina - urban,2013,,,28.021039655509632,,,,
Argentina - urban,2014,,,29.40701704629756,,,,
Argentina - urban,2016,,,28.572130686445803,,,,
Argentina - urban,2017,,,27.828600433637902,,,,
Argentina - urban,2018,,,29.513121760426294,,,,
Argentina - urban,2019,,,29.302021542507056,,,,
Argentina - urban,2020,,,30.244618093312457,,,,
Armenia,1996,11.841091492270248,,,,,,
Australia,1981,13.99898841026328,,,,,,
Australia,1985,,13.671449422515549,,,,,
Australia,1989,,,13.521338852412216,,,,
Australia,1995,,,16.733289065958388,,,,
Australia,2001,,,12.003889146448255,,,,
Australia,2003,,,10.76435759019673,,,,
Australia,2004,,,,8.001152657571271,,,
Australia,2008,,,5.019723095457711,,,,
Australia,2010,,,,5.002516822313252,,,
Australia,2014,,,3.498526092059674,,,,
Australia,2016,,,3.9973201500877993,,,,
Australia,2018,,,3.9938416554695793,,,,
Austria,1987,2.755107671891243,,,,,,
Austria,1994,,5.001147916399429,,,,,
Austria,1995,9.000666559473638,,,,,,
Austria,1997,,5.58097027864189,,,,,
