Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,6.9640287769784175,,
Albania,2017,,,,,6.613333333333333,,
Albania,2018,,,,,5.988338192419825,,
Argentina - urban,1980,7.205215419501133,,,,,,
Argentina - urban,1986,7.10285132382892,,,,,,
Argentina - urban,1987,8.366013071895425,,,,,,
Argentina - urban,1991,,7.617391304347826,,,,,
Argentina - urban,1992,,8.07495741056218,,,,,
Argentina - urban,1993,,8.438628158844764,,,,,
Argentina - urban,1994,,8.560747663551401,,,,,
Argentina - urban,1995,,10.354767184035476,,,,,
Argentina - urban,1996,,10.982800982800985,,,,,
Argentina - urban,1997,,11.131639722863742,,,,,
Argentina - urban,1998,,11.739130434782608,,,,,
Argentina - urban,1999,,11.795212765957448,,,,,
Argentina - urban,2000,,12.740524781341108,,,,,
Argentina - urban,2001,,16.37795275590551,,,,,
Argentina - urban,2002,,15.02673796791444,,,,,
Argentina - urban,2003,,,12.102803738317755,,,,
Argentina - urban,2004,,,11.323529411764705,,,,
Argentina - urban,2005,,,10.771971496437056,,,,
Argentina - urban,2006,,,10.040650406504064,,,,
Argentina - urban,2007,,,9.597378277153558,,,,
Argentina - urban,2008,,,9.394213381555154,,,,
Argentina - urban,2009,,,9.027072758037225,,,,
Argentina - urban,2010,,,8.549141965678627,,,,
Argentina - urban,2011,,,8.122392211404728,,,,
Argentina - urban,2012,,,7.566666666666666,,,,
Argentina - urban,2013,,,7.62,,,,
Argentina - urban,2014,,,7.580645161290322,,,,
Argentina - urban,2016,,,7.737276478679505,,,,
Argentina - urban,2017,,,7.43002544529262,,,,
Argentina - urban,2018,,,7.607142857142857,,,,
Argentina - urban,2019,,,8.12597200622084,,,,
Argentina - urban,2020,,,8.125,,,,
Armenia,1996,6.687830687830688,,,,,,
Australia,1981,4.356780735107732,,,,,,
Australia,1985,,4.518034825870648,,,,,
Australia,1989,,,4.617537313432837,,,,
Australia,1995,,,4.428104575163398,,,,
Australia,2001,,,4.503464203233256,,,,
Australia,2003,,,4.470457079152731,,,,
Australia,2004,,,,4.240412979351032,,,
Australia,2008,,,4.588235294117647,,,,
Australia,2010,,,,4.521630615640599,,,
Australia,2014,,,4.3807339449541285,,,,
Australia,2016,,,4.390243902439024,,,,
Australia,2018,,,4.5251396648044695,,,,
Austria,1987,2.8607060629316963,,,,,,
Austria,1994,,3.783433994823124,,,,,
Austria,1995,4.501738122827346,,,,,,
Austria,1997,,3.896860986547085,,,,,
Austria,2000,,3.628966639544345,,,,,
Austria,2003,,,3.65863453815261,,,,
Austria,2004,,,3.6542835481425326,,,,
Austria,2005,,,3.511538461538461,,,,
Austria,2006,,,3.564356435643564,,,,
Austria,2007,,,3.952941176470588,,,,
Austria,2008,,,3.816998468606432,,,,
Austria,2009,,,4.012345679012346,,,,
Austria,2010,,,3.881918819188192,,,,
Austria,2011,,,3.916791604197901,,,,
Austria,2012,,,4.0,,,,
Austria,2013,,,3.807106598984772,,,,
Austria,2014,,,3.811292719167904,,,,
Austria,2015,,,3.8499245852187034,,,,
Austria,2016,,,3.891696750902527,,,,
Austria,2017,,,3.822684852835607,,,,
Austria,2018,,,3.888888888888889,,,,
Austria,2019,,,3.9280677009873055,,,,
Belarus,1993,2.705882352941176,,,,,,
Belarus,1995,3.651331719128329,,,,,,
Belgium,1985,3.1128848346636264,,,,,,
Belgium,1988,3.082340195016251,,,,,,
Belgium,1992,3.061938061938062,,,,,,
Belgium,1995,,3.5051305970149254,,,,,
Belgium,1997,3.4258416742493174,,,,,,
Belgium,2000,,3.3442892358258014,,,,,
Belgium,2003,,,3.589572192513369,,,,
Belgium,2004,,,3.524484536082474,,,,
Belgium,2005,,,3.4776304888152443,,,,
Belgium,2006,,,3.5411418975650717,,,,
Belgium,2007,,,3.5898502495840265,,,,
Belgium,2008,,,3.530844155844156,,,,
Belgium,2009,,,3.598360655737705,,,,
Belgium,2010,,,3.5418359057676687,,,,
Belgium,2011,,,3.624472573839663,,,,
Belgium,2012,,,3.484908657664813,,,,
Belgium,2013,,,3.60746513535685,,,,
Belgium,2014,,,3.575181891673404,,,,
Belgium,2015,,,3.624798061389338,,,,
Belgium,2016,,,3.5908353609083536,,,,
Belgium,2017,,,3.548770816812054,,,,
Belgium,2018,,,3.46612779060816,,,,
Belgium,2019,,,3.3628158844765346,,,,
Belize,1993,10.534883720930234,,,,,,
Belize,1994,9.016216216216216,,,,,,
Belize,1996,,,10.416107382550337,,,,
Belize,1997,12.094488188976378,,,,,,
Belize,1998,11.814285714285717,,,,,,
Belize,1999,11.02777777777778,,,,,,
Bolivia,1997,,22.015503875968992,,,,,
Bolivia,1999,,,43.238095238095234,,,,
Bolivia,2000,,,47.16,,,,
Bolivia,2001,,,,23.82178217821782,,,
Bolivia,2002,,,,,26.2,,
Bolivia,2004,,,,,12.83809523809524,,
Bolivia,2005,,,,,24.32,,
Bolivia,2006,,,,,18.91812865497076,,
Bolivia,2007,,,,,14.304932735426007,,
Bolivia,2008,,,,,12.845849802371545,,
Bolivia,2009,,,,,12.594696969696969,,
Bolivia,2011,,,,,10.448179271708684,,
Bolivia,2012,,,,,11.54191616766467,,
Bolivia,2013,,,,,10.76923076923077,,
Bolivia,2014,,,,,10.161290322580646,,
Bolivia,2015,,,,,9.65686274509804,,
Bolivia,2016,,,,,10.56473829201102,,
Bolivia,2017,,,,,9.886075949367088,,
Bolivia,2018,,,,,8.648960739030024,,
Bolivia,2019,,,,,7.227443609022557,,
Bolivia,2020,,,,,8.08641975308642,,
Bolivia - urban,1990,7.239344262295082,,,,,,
Bolivia - urban,1992,7.973913043478261,,,,,,
Brazil,1981,15.008264462809915,,,,,,
Brazil,1982,15.716666666666669,,,,,,
Brazil,1983,15.823529411764708,,,,,,
Brazil,1984,14.81132075471698,,,,,,
Brazil,1985,14.982758620689657,,,,,,
Brazil,1986,15.243523316062175,,,,,,
Brazil,1987,17.11111111111111,,,,,,
Brazil,1988,19.12396694214876,,,,,,
Brazil,1989,20.461538461538463,,,,,,
Brazil,1990,18.17094017094017,,,,,,
Brazil,1992,14.842105263157896,,,,,,
Brazil,1993,17.142857142857142,,,,,,
Brazil,1995,17.21212121212121,,,,,,
Brazil,1996,17.91025641025641,,,,,,
Brazil,1997,17.59493670886076,,,,,,
