Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,10.25349167764351,,,,,,,,,,,,
Albania,2002,,12.5612502089472,,,,,,,,,,,
Albania,2005,,7.855155941234347,,,,,,,,,,,
Albania,2008,,4.936901870652397,,,,,,,,,,,
Albania,2012,,5.332676412675351,,,,,,,,,,,
Albania,2014,,,10.034702800591464,,,,,,,,,,
Albania,2015,,,4.445650940065671,,,,,,,,,,
Albania,2016,,,5.052256509767911,,,,,,,,,,
Albania,2017,,,3.8562609428294894,,,,,,,,,,
Albania,2018,,,,3.203766707508017,,,,,,,,,
Albania,2019,,,,1.1985883215243829,,,,,,,,,
Algeria,1988,18.215722381828574,,,,,,,,,,,,
Algeria,1995,,17.916336263414976,,,,,,,,,,,
Algeria,2011,,,3.2952389919893488,,,,,,,,,,
Angola,2000,23.304134426830032,,,,,,,,,,,,
Angola,2008,,26.157707476286934,,,,,,,,,,,
Angola,2018,,,21.581872669226826,,,,,,,,,,
Argentina - urban,1980,,,,,,,1.3058913189599195,,,,,,
Argentina - urban,1986,,,,,,,1.0721889935964422,,,,,,
Argentina - urban,1987,,,,,,,1.8268609873411048,,,,,,
Argentina - urban,1991,,,,,,,,4.227057968969058,,,,,
Argentina - urban,1992,,,,,,,,3.648297743030625,,,,,
Argentina - urban,1993,,,,,,,,4.20832726003453,,,,,
Argentina - urban,1994,,,,,,,,4.086100375842003,,,,,
Argentina - urban,1995,,,,,,,,5.250527374114935,,,,,
Argentina - urban,1996,,,,,,,,6.727450010696462,,,,,
Argentina - urban,1997,,,,,,,,6.36140618771207,,,,,
Argentina - urban,1998,,,,,,,,6.955022621680687,,,,,
Argentina - urban,1999,,,,,,,,7.534015325084653,,,,,
Argentina - urban,2000,,,,,,,,8.271128519125279,,,,,
Argentina - urban,2001,,,,,,,,8.527570457769786,,,,,
Argentina - urban,2002,,,,,,,,13.318110792018055,,,,,
Argentina - urban,2003,,,,,,,,,9.463875391091973,,,,
Argentina - urban,2004,,,,,,,,,8.162654221512323,,,,
Argentina - urban,2005,,,,,,,,,6.991357702296182,,,,
Argentina - urban,2006,,,,,,,,,5.529814950946781,,,,
Argentina - urban,2007,,,,,,,,,4.591711407093093,,,,
Argentina - urban,2008,,,,,,,,,4.4946711229964205,,,,
Argentina - urban,2009,,,,,,,,,3.792991183285462,,,,
Argentina - urban,2010,,,,,,,,,3.4882513452243047,,,,
Argentina - urban,2011,,,,,,,,,2.183189621303953,,,,
Argentina - urban,2012,,,,,,,,,2.3410284283271485,,,,
Argentina - urban,2013,,,,,,,,,2.2067758621996982,,,,
Argentina - urban,2014,,,,,,,,,2.7026623598307973,,,,
Argentina - urban,2016,,,,,,,,,2.49368148347296,,,,
Argentina - urban,2017,,,,,,,,,2.1860709375943594,,,,
Argentina - urban,2018,,,,,,,,,2.6537132686446268,,,,
Argentina - urban,2019,,,,,,,,,3.468838609863658,,,,
Argentina - urban,2020,,,,,,,,,4.2033744535192605,,,,
Armenia,1996,,,,,,,22.46862821407525,,,,,,
Armenia,1999,,32.630251665576786,,,,,,,,,,,
Armenia,2001,,33.03922462029852,,,,,,,,,,,
Armenia,2002,,33.2446268526844,,,,,,,,,,,
Armenia,2003,,31.8375659142103,,,,,,,,,,,
Armenia,2004,,23.568816098829775,,,,,,,,,,,
Armenia,2005,,16.791580209991608,,,,,,,,,,,
Armenia,2006,,13.372337703296589,,,,,,,,,,,
Armenia,2007,,12.155294847772382,,,,,,,,,,,
Armenia,2008,,8.41352792580861,,,,,,,,,,,
Armenia,2009,,12.547617909943371,,,,,,,,,,,
Armenia,2010,,13.133220774653026,,,,,,,,,,,
Armenia,2011,,11.935675409589868,,,,,,,,,,,
Armenia,2012,,10.345536552276007,,,,,,,,,,,
Armenia,2013,,9.602073169006136,,,,,,,,,,,
Armenia,2014,,9.870611999781625,,,,,,,,,,,
Armenia,2015,,8.201782975492888,,,,,,,,,,,
