country,series_code,indicator_name,year_1980,value_1980,year_2018,value_2018,pipwelfare_1980,pipwelfare_2018,pipreportinglevel_1980,pipreportinglevel_2018,region,population_1980,population_2018
Albania,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.140000343322754,2018,8.380000114440918,,,,,EE & CA,2941650,2877019
Algeria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,19.3700008392334,2018,9.90999984741211,,,,,MENA,18739378,41927008
Andorra,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,W. Eur and Offshoots,35639,75034
Angola,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,21.979999542236328,2018,25.979999542236328,,,,,SS Africa,8330053,31273538
Anguilla,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,6583,15201
Antigua and Barbuda,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,64907,91644
Argentina,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.270000457763672,2018,12.170000076293945,,,,,LAC,28024808,44413592
Armenia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.970001220703125,2018,17.46000099182129,,,,,EE & CA,3135123,2836563
Aruba,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,62287,105980
Australia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,5.46999979019165,2018,9.670000076293945,,,,,W. Eur and Offshoots,14706329,24979228
Austria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,11.609999656677246,2018,9.739999771118164,,,,,W. Eur and Offshoots,7547564,8840518
Azerbaijan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,15.889999389648438,2018,13.989999771118164,,,,,EE & CA,6383063,10152524
Bahamas,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,223761,401911
Bahrain,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,20.829999923706055,2018,24.34000015258789,,,,,MENA,362600,1487346
Bangladesh,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,11.640000343322754,2018,16.15999984741211,,,,,S & SE Asia,83929768,163683952
Barbados,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,253582,279702
Belarus,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.65999984741211,2018,9.949999809265137,,,,,EE & CA,9817256,9695573
Belgium,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.34999942779541,2018,8.699999809265137,,,,,W. Eur and Offshoots,9828989,11448598
Belize,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,145147,382076
Benin,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,16.350000381469727,2018,14.030000686645508,,,,,SS Africa,3833947,11940688
Bermuda,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,Other N. America,53583,63591
Bhutan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.079999923706055,2018,14.0,,,,,S & SE Asia,415266,762104
Bolivia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,5736092,11606906
Bonaire Sint Eustatius and Saba,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,,11568,24995
Bosnia and Herzegovina,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.899999618530273,2018,9.880000114440918,,,,,EE & CA,4199816,3400132
Botswana,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,21.799999237060547,2018,22.739999771118164,,,,,SS Africa,938582,2451411
Brazil,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,20.90999984741211,2018,20.670000076293945,,,,,LAC,122288384,210166592
British Virgin Islands,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,11129,30359
Brunei,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,12.4399995803833,2018,13.140000343322754,,,,,S & SE Asia,187931,434283
Bulgaria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,3.2900002002716064,2018,19.850000381469727,,,,,EE & CA,8980602,7117424
Burkina Faso,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,21.26999855041504,2018,15.559999465942383,,,,,SS Africa,6932969,20392730
Burundi,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,12.530000686645508,2018,14.74000072479248,,,,,SS Africa,4312846,11493476
Cambodia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,26.78999900817871,2018,18.1299991607666,,,,,S & SE Asia,6198963,16025242
Cameroon,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.489999771118164,2018,15.850000381469727,,,,,SS Africa,8519894,25076752
Canada,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,7.599999904632568,2018,10.529999732971191,,,,,W. Eur and Offshoots,24511512,37035260
Cape Verde,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.190000534057617,2018,13.90999984741211,,,,,SS Africa,317249,571209
Cayman Islands,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,17123,64904
Central African Republic,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,28.56999969482422,2018,31.0,,,,,SS Africa,2415284,5094795
Chad,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.480000495910645,2018,13.770000457763672,,,,,SS Africa,4408239,15604213
Chile,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,25.8700008392334,2018,25.780000686645508,,,,,LAC,11469825,18701452
China,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.570000171661377,2018,14.84999942779541,,,,,East Asia,982372480,1417069440
Colombia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,24.06999969482422,2018,19.040000915527344,,,,,LAC,26176206,49276968
Comoros,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,29.1299991607666,2018,14.149999618530273,,,,,SS Africa,328336,776322
Congo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.579999923706055,2018,20.520000457763672,,,,,SS Africa,1829262,5441061
Costa Rica,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,20.029998779296875,2018,20.579999923706055,,,,,LAC,2414306,5040738
Cote d'Ivoire,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,21.030000686645508,2018,17.209999084472656,,,,,SS Africa,8303818,25493990
Croatia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,3.9200000762939453,2018,9.75,,,,,EE & CA,4680144,4160488
Cuba,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,16.850000381469727,2018,13.140000343322754,,,,,LAC,9809115,11328243
Curacao,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,156859,184734
Cyprus,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,11.569999694824219,2018,11.829999923706055,,,,,EE & CA,679336,1218834
Czechia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,2.569999933242798,2018,8.829999923706055,,,,,EE & CA,10270060,10534598
Democratic Republic of Congo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.40999984741211,2018,14.630000114440918,,,,,SS Africa,26708692,87087352
Denmark,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.660000324249268,2018,12.239999771118164,,,,,W. Eur and Offshoots,5125397,5766689
Djibouti,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,15.40999984741211,2018,15.860000610351562,,,,,SS Africa,324130,1057204
Dominica,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,73000,70840
Dominican Republic,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.670000076293945,2018,25.40999984741211,,,,,LAC,5755808,10765532
East Timor,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,17.59000015258789,2018,15.229999542236328,,,,,S & SE Asia,642230,1261850
Ecuador,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,19.09000015258789,2018,13.179999351501465,,,,,LAC,8135850,17015672
Egypt,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,15.950000762939453,2018,18.889999389648438,,,,,MENA,43748552,103740768
El Salvador,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,16.360000610351562,2018,13.65999984741211,,,,,LAC,4509000,6276340
Equatorial Guinea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,17.03999900817871,2018,17.3700008392334,,,,,SS Africa,282517,1502102
Eritrea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,24.42999839782715,2018,13.819999694824219,,,,,SS Africa,1657983,3445380
Estonia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,4.670000076293945,2018,12.920000076293945,,,,,EE & CA,1476989,1322146
Eswatini,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,31.610000610351562,2018,19.329999923706055,,,,,SS Africa,598568,1160430
Ethiopia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.90000057220459,2018,13.819999694824219,,,,,SS Africa,34945472,111129440
Fiji,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,644596,919002
Finland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.740000247955322,2018,9.730000495910645,,,,,W. Eur and Offshoots,4779423,5515465
France,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.319999694824219,2018,11.710000038146973,,,,,W. Eur and Offshoots,53713836,64277812
French Polynesia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,163605,297615
Gabon,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,17.139999389648438,2018,11.020000457763672,,,,,SS Africa,749079,2192013
Gambia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.559999465942383,2018,13.609999656677246,,,,,SS Africa,718597,2444916
Georgia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.529998779296875,2018,22.040000915527344,,,,,EE & CA,5145847,3772323
Germany,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.770000457763672,2018,12.850000381469727,,,,,W. Eur and Offshoots,77786696,82896696
Ghana,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,13.169999122619629,2018,15.229999542236328,,,,,SS Africa,11865256,30870648
Gibraltar,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,W. Eur and Offshoots,28752,32677
Greece,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,10.980000495910645,2018,12.0,,,,,W. Eur and Offshoots,9307159,10633275
Greenland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,Other N. America,50127,55954
Grenada,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,94857,121853
Guatemala,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,6987769,16850176
Guernsey,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,,52884,61908
Guinea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.730000495910645,2018,8.630000114440918,,,,,SS Africa,4972611,12554871
Guinea-Bissau,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.600000381469727,2018,11.960000038146973,,,,,SS Africa,831469,1924954
Guyana,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,778187,785518
Haiti,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,5646680,11012427
Honduras,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,3777994,9792854
Hong Kong,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,13.330000877380371,2018,17.850000381469727,,,,,East Asia,4978551,7481563
Hungary,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,2.9600000381469727,2018,10.970000267028809,,,,,EE & CA,10698682,9776361
Iceland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,7.689999580383301,2018,8.030000686645508,,,,,W. Eur and Offshoots,228276,352951
India,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,7.5400004386901855,2018,21.729999542236328,,,,,S & SE Asia,696828352,1369003264
Indonesia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.789999961853027,2018,17.850000381469727,,,,,S & SE Asia,148177104,267066848
Iran,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,22.899999618530273,2018,18.06999969482422,,,,,MENA,38520668,85617560
Iraq,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.270000457763672,2018,20.1299991607666,,,,,MENA,13653368,40590700
Ireland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,10.210000038146973,2018,13.480000495910645,,,,,W. Eur and Offshoots,3391393,4834506
Isle of Man,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,W. Eur and Offshoots,64044,83792
Israel,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,17.209999084472656,2018,16.040000915527344,,,,,MENA,3744612,8456487
Italy,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.190000057220459,2018,12.770000457763672,,,,,W. Eur and Offshoots,56329480,59877432
Jamaica,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,2135548,2811842
Japan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,10.670000076293945,2018,12.860000610351562,,,,,East Asia,117624200,126255872
Jersey,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,,75144,105387
Jordan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,16.799999237060547,2018,17.049999237060547,,,,,MENA,2216908,10459864
Kazakhstan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,10.639999389648438,2018,14.880000114440918,,,,,EE & CA,14172706,18538100
Kenya,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,32.58000183105469,2018,15.1899995803833,,,,,SS Africa,16187124,49953300
Kiribati,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,60835,122276
Kosovo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.690000534057617,2018,8.630000114440918,,,,,EE & CA,1589403,1709966
Kuwait,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,19.979999542236328,2018,18.96000099182129,,,,,MENA,1493882,4317190
Kyrgyzstan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,15.579999923706055,2018,14.15999984741211,,,,,EE & CA,3691213,6223503
Laos,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,17.059999465942383,2018,19.709999084472656,,,,,S & SE Asia,3297520,7105008
Latvia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,3.700000047683716,2018,9.789999961853027,,,,,EE & CA,2572039,1935632
Lebanon,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,19.40999984741211,2018,20.530000686645508,,,,,MENA,2963707,5950842
Lesotho,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,24.899999618530273,2018,14.460000038146973,,,,,SS Africa,1407685,2198030
Liberia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,12.700000762939453,2018,12.199999809265137,,,,,SS Africa,1932174,4889396
Libya,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.589999198913574,2018,13.4399995803833,,,,,MENA,2962724,6477791
Liechtenstein,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,W. Eur and Offshoots,25027,38205
Lithuania,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,4.489999771118164,2018,10.460000038146973,,,,,EE & CA,3521205,2876128
Luxembourg,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,12.920000076293945,2018,12.279999732971191,,,,,W. Eur and Offshoots,363745,607920
Macao,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.210000038146973,2018,14.0,,,,,East Asia,245339,650996
Madagascar,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,17.239999771118164,2018,15.170000076293945,,,,,SS Africa,8948166,26846544
Malawi,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,19.14000129699707,2018,20.5,,,,,SS Africa,6267373,18367886
Malaysia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,20.1299991607666,2018,14.869999885559082,,,,,S & SE Asia,13215709,32399270
Maldives,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,35.61000061035156,2018,13.079998970031738,,,,,S & SE Asia,164900,489773
Mali,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,21.6299991607666,2018,11.829999923706055,,,,,SS Africa,7372590,19934304
Malta,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.989999771118164,2018,9.119999885559082,,,,,W. Eur and Offshoots,333593,491590
Marshall Islands,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,32008,46012
Mauritania,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.059999465942383,2018,10.75,,,,,SS Africa,1506704,4270717
Mauritius,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,13.739999771118164,2018,15.889999389648438,,,,,SS Africa,954876,1295386
Mexico,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,11.710000038146973,2018,29.6200008392334,,,,,LAC,67705184,124013864
Micronesia (country),p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,76317,110945
Moldova,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,4.980000019073486,2018,9.269999504089355,,,,,EE & CA,4103239,3141839
Monaco,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,W. Eur and Offshoots,27102,37050
Mongolia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,14.839999198913574,2018,16.40999984741211,,,,,East Asia,1697787,3163994
Montenegro,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,7.259999752044678,2018,8.34000015258789,,,,,EE & CA,589334,631459
Montserrat,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,11472,4381
Morocco,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,15.520000457763672,2018,15.140000343322754,,,,,MENA,19678446,35927516
Mozambique,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,24.079999923706055,2018,31.110000610351562,,,,,SS Africa,11413590,29423882
Myanmar,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,26.489999771118164,2018,16.65999984741211,,,,,S & SE Asia,33465782,52666016
Namibia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,26.8700008392334,2018,21.56999969482422,,,,,SS Africa,975998,2405682
Nauru,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,7652,11949
Nepal,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,9.690000534057617,2018,13.719999313354492,,,,,S & SE Asia,15600443,28506718
Netherlands,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.589999675750732,2018,8.720000267028809,,,,,W. Eur and Offshoots,14130383,17286042
New Caledonia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,148611,284887
New Zealand,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.190000057220459,2018,11.930000305175781,,,,,W. Eur and Offshoots,3147166,4838528
Nicaragua,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,3303310,6572234
Niger,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,15.5,2018,16.56999969482422,,,,,SS Africa,6173179,22577060
Nigeria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,12.020000457763672,2018,11.59000015258789,,,,,SS Africa,72951440,198387616
North Korea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,11.880000114440918,2018,14.75999927520752,,,,,East Asia,17973654,25638152
North Macedonia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.930000305175781,2018,7.760000228881836,,,,,EE & CA,1907035,2113497
Norway,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,7.599999904632568,2018,11.100000381469727,,,,,W. Eur and Offshoots,4085778,5312321
Oman,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,19.06999969482422,2018,19.06999969482422,,,,,MENA,1017473,4601160
Pakistan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,15.729999542236328,2018,16.649999618530273,,,,,S & SE Asia,80624056,219731488
Palau,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,12279,17887
Palestine,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.690000534057617,2018,17.420000076293945,,,,,MENA,1453631,4805549
Panama,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,1956989,4165258
Papua New Guinea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.059999465942383,2018,16.399999618530273,,,,,S & SE Asia,3104793,9329233
Paraguay,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,18.93000030517578,2018,19.619998931884766,,,,,LAC,3078914,6443337
Peru,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,20.900001525878906,2018,22.939998626708984,,,,,LAC,17492406,32203946
Philippines,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,19.56999969482422,2018,16.619998931884766,,,,,S & SE Asia,48419544,108568832
Poland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,4.390000343322754,2018,14.589999198913574,,,,,EE & CA,35521432,38521464
Portugal,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,6.119999885559082,2018,10.450000762939453,,,,,W. Eur and Offshoots,9785251,10289833
Puerto Rico,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,3214573,3319269
Qatar,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,21.049999237060547,2018,22.440000534057617,,,,,MENA,277459,2766743
Romania,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,5.650000095367432,2018,11.789999961853027,,,,,EE & CA,22125226,19606778
Russia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,3.559999942779541,2018,20.5,,,,,EE & CA,138257424,145652288
Rwanda,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,10.470000267028809,2018,19.889999389648438,,,,,SS Africa,5247537,12531810
Saint Kitts and Nevis,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,43117,47787
Saint Lucia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,121651,177894
Saint Vincent and the Grenadines,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,23.75,2018,21.18000030517578,,,,,LAC,107499,105297
Samoa,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.850000381469727,2018,16.1200008392334,,,,,S & SE Asia,164921,209715
San Marino,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,8.0600004196167,2018,10.569999694824219,,,,,W. Eur and Offshoots,21373,34179
Sao Tome and Principe,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,9.119999885559082,2018,8.949999809265137,,,,,SS Africa,97225,211358
Saudi Arabia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,21.030000686645508,2018,20.979999542236328,,,,,MENA,10171712,35018132
Senegal,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,25.09000015258789,2018,14.329999923706055,,,,,SS Africa,5703873,15574910
Serbia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,9.199999809265137,2018,11.350000381469727,,,,,EE & CA,7777013,7433825
Seychelles,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,22.310001373291016,2018,20.559999465942383,,,,,SS Africa,65310,103120
Sierra Leone,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,20.780000686645508,2018,15.019999504089355,,,,,SS Africa,3367486,7861287
Singapore,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1980,10.639999389648438,2018,14.210000991821289,,,,,S & SE Asia,2400734,5814543
