Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,87717.0,,,,,,,,,,,,
Albania,2002,,98007.0,,,,,,,,,,,
Albania,2005,,123320.0,,,,,,,,,,,
Albania,2008,,62440.0,,,,,,,,,,,
Albania,2012,,101294.0,,,,,,,,,,,
Albania,2014,,,217105.0,,,,,,,,,,
Albania,2015,,,142897.0,,,,,,,,,,
Albania,2016,,,189031.0,,,,,,,,,,
Albania,2017,,,151469.0,,,,,,,,,,
Albania,2018,,,,173731.0,,,,,,,,,
Albania,2019,,,,113512.0,,,,,,,,,
Algeria,1988,1767552.0,,,,,,,,,,,,
Algeria,1995,,2108738.0,,,,,,,,,,,
Algeria,2011,,,822477.0,,,,,,,,,,
Angola,2000,2902624.0,,,,,,,,,,,,
Angola,2008,,2283886.0,,,,,,,,,,,
Angola,2018,,,4842760.0,,,,,,,,,,
Argentina - urban,1980,,,,,,,2959787.0,,,,,,
Argentina - urban,1986,,,,,,,2770184.0,,,,,,
Argentina - urban,1987,,,,,,,3449211.0,,,,,,
Argentina - urban,1991,,,,,,,,3153120.0,,,,,
Argentina - urban,1992,,,,,,,,3628167.0,,,,,
Argentina - urban,1993,,,,,,,,4058635.0,,,,,
Argentina - urban,1994,,,,,,,,4182834.0,,,,,
Argentina - urban,1995,,,,,,,,4801819.0,,,,,
Argentina - urban,1996,,,,,,,,5024748.0,,,,,
Argentina - urban,1997,,,,,,,,5259974.0,,,,,
Argentina - urban,1998,,,,,,,,5295507.0,,,,,
Argentina - urban,1999,,,,,,,,5416625.0,,,,,
Argentina - urban,2000,,,,,,,,5847038.0,,,,,
Argentina - urban,2001,,,,,,,,6634007.0,,,,,
Argentina - urban,2002,,,,,,,,6849544.0,,,,,
Argentina - urban,2003,,,,,,,,,6075694.0,,,,
Argentina - urban,2004,,,,,,,,,6218132.0,,,,
Argentina - urban,2005,,,,,,,,,5945149.0,,,,
Argentina - urban,2006,,,,,,,,,5933028.0,,,,
Argentina - urban,2007,,,,,,,,,5931045.0,,,,
Argentina - urban,2008,,,,,,,,,5734709.0,,,,
Argentina - urban,2009,,,,,,,,,5857280.0,,,,
Argentina - urban,2010,,,,,,,,,5528020.0,,,,
Argentina - urban,2011,,,,,,,,,5318866.0,,,,
Argentina - urban,2012,,,,,,,,,5114059.0,,,,
Argentina - urban,2013,,,,,,,,,5299770.0,,,,
Argentina - urban,2014,,,,,,,,,5063500.0,,,,
Argentina - urban,2016,,,,,,,,,5466749.0,,,,
Argentina - urban,2017,,,,,,,,,5228795.0,,,,
Argentina - urban,2018,,,,,,,,,5563943.0,,,,
Argentina - urban,2019,,,,,,,,,5993919.0,,,,
Argentina - urban,2020,,,,,,,,,5991853.0,,,,
Armenia,1996,,,,,,,305784.0,,,,,,
Armenia,1999,,142833.0,,,,,,,,,,,
Armenia,2001,,120066.0,,,,,,,,,,,
Armenia,2002,,99264.0,,,,,,,,,,,
Armenia,2003,,55864.0,,,,,,,,,,,
Armenia,2004,,113890.0,,,,,,,,,,,
Armenia,2005,,81474.0,,,,,,,,,,,
Armenia,2006,,85168.0,,,,,,,,,,,
Armenia,2007,,103943.0,,,,,,,,,,,
Armenia,2008,,60950.0,,,,,,,,,,,
Armenia,2009,,54665.0,,,,,,,,,,,
Armenia,2010,,50600.0,,,,,,,,,,,
Armenia,2011,,69226.0,,,,,,,,,,,
Armenia,2012,,57142.0,,,,,,,,,,,
Armenia,2013,,87609.0,,,,,,,,,,,
Armenia,2014,,111778.0,,,,,,,,,,,
Armenia,2015,,123728.0,,,,,,,,,,,
Armenia,2016,,150983.0,,,,,,,,,,,
Armenia,2017,,87740.0,,,,,,,,,,,
Armenia,2018,,108123.0,,,,,,,,,,,
Armenia,2019,,,84740.0,,,,,,,,,,
Armenia,2020,,,51430.0,,,,,,,,,,
Australia,1981,,,,,,,932086.0,,,,,,
Australia,1985,,,,,,,,946243.0,,,,,
Australia,1989,,,,,,,,,1092899.0,,,,
Australia,1995,,,,,,,,,948326.0,,,,
Australia,2001,,,,,,,,,1162851.0,,,,
Australia,2003,,,,,,,,,1185476.0,,,,
Australia,2004,,,,,,,,,,953544.0,,,
Australia,2008,,,,,,,,,1145640.0,,,,
Australia,2010,,,,,,,,,,1322212.0,,,
Australia,2014,,,,,,,,,1230156.0,,,,
Australia,2016,,,,,,,,,1389754.0,,,,
Australia,2018,,,,,,,,,1616617.0,,,,
Austria,1987,,,,,,,131950.0,,,,,,
Austria,1994,,,,,,,,435436.0,,,,,
Austria,1995,,,,,,,695322.0,,,,,,
Austria,1997,,,,,,,,437027.0,,,,,
Austria,2000,,,,,,,,332882.0,,,,,
Austria,2003,,,,,,,,,361873.0,,,,
Austria,2004,,,,,,,,,307709.0,,,,
Austria,2005,,,,,,,,,303207.0,,,,
Austria,2006,,,,,,,,,337107.0,,,,
Austria,2007,,,,,,,,,463486.0,,,,
Austria,2008,,,,,,,,,491864.0,,,,
Austria,2009,,,,,,,,,516827.0,,,,
Austria,2010,,,,,,,,,438639.0,,,,
Austria,2011,,,,,,,,,487078.0,,,,
Austria,2012,,,,,,,,,509048.0,,,,
Austria,2013,,,,,,,,,440422.0,,,,
Austria,2014,,,,,,,,,474805.0,,,,
Austria,2015,,,,,,,,,434139.0,,,,
Austria,2016,,,,,,,,,539485.0,,,,
Austria,2017,,,,,,,,,514027.0,,,,
