Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,38.98068612290339,,,,,,,,,,,,
Albania,2002,,40.70265256423283,,,,,,,,,,,
Albania,2005,,33.13914355267016,,,,,,,,,,,
Albania,2008,,29.52925952239904,,,,,,,,,,,
Albania,2012,,31.86231834839389,,,,,,,,,,,
Albania,2014,,,29.067835564244135,,,,,,,,,,
Albania,2015,,,22.45531733052661,,,,,,,,,,
Albania,2016,,,20.74718516491597,,,,,,,,,,
Albania,2017,,,21.914335241487866,,,,,,,,,,
Albania,2018,,,,15.430564587479104,,,,,,,,,
Albania,2019,,,,10.13902012864591,,,,,,,,,
Algeria,1988,38.45374339619184,,,,,,,,,,,,
Algeria,1995,,36.855105128391656,,,,,,,,,,,
Algeria,2011,,,32.55574426731434,,,,,,,,,,
Angola,2000,27.672967367768564,,,,,,,,,,,,
Angola,2008,,31.397194348209013,,,,,,,,,,,
Angola,2018,,,25.072377163788893,,,,,,,,,,
Argentina - urban,1980,,,,,,,4.534006083572443,,,,,,
Argentina - urban,1986,,,,,,,2.9423656909281592,,,,,,
Argentina - urban,1987,,,,,,,5.528540285608687,,,,,,
Argentina - urban,1991,,,,,,,,11.34887244817615,,,,,
Argentina - urban,1992,,,,,,,,10.782558072149664,,,,,
Argentina - urban,1993,,,,,,,,10.18746239656592,,,,,
Argentina - urban,1994,,,,,,,,11.265534562646303,,,,,
Argentina - urban,1995,,,,,,,,13.078438395532116,,,,,
Argentina - urban,1996,,,,,,,,14.054624292517264,,,,,
Argentina - urban,1997,,,,,,,,13.539993615509328,,,,,
Argentina - urban,1998,,,,,,,,15.017461347013914,,,,,
Argentina - urban,1999,,,,,,,,15.30843767494741,,,,,
Argentina - urban,2000,,,,,,,,15.59734405237536,,,,,
Argentina - urban,2001,,,,,,,,15.66953651214669,,,,,
Argentina - urban,2002,,,,,,,,20.40870673387544,,,,,
Argentina - urban,2003,,,,,,,,,17.020763545491498,,,,
Argentina - urban,2004,,,,,,,,,15.134087587214436,,,,
Argentina - urban,2005,,,,,,,,,12.912412287886504,,,,
Argentina - urban,2006,,,,,,,,,10.88393595524628,,,,
Argentina - urban,2007,,,,,,,,,10.514256987589093,,,,
Argentina - urban,2008,,,,,,,,,9.394823165594806,,,,
Argentina - urban,2009,,,,,,,,,8.771149115072317,,,,
Argentina - urban,2010,,,,,,,,,8.157485951900457,,,,
Argentina - urban,2011,,,,,,,,,6.909785176419135,,,,
Argentina - urban,2012,,,,,,,,,6.212535606212448,,,,
Argentina - urban,2013,,,,,,,,,6.4670105933675615,,,,
Argentina - urban,2014,,,,,,,,,7.043681257726159,,,,
Argentina - urban,2016,,,,,,,,,6.639916740246867,,,,
Argentina - urban,2017,,,,,,,,,5.740676337147953,,,,
Argentina - urban,2018,,,,,,,,,7.0590112082073135,,,,
Argentina - urban,2019,,,,,,,,,8.239824259424463,,,,
Argentina - urban,2020,,,,,,,,,10.628810830636368,,,,
Armenia,1996,,,,,,,33.18574224649669,,,,,,
Armenia,1999,,37.54452868547306,,,,,,,,,,,
Armenia,2001,,36.56859473574141,,,,,,,,,,,
Armenia,2002,,39.20894562119147,,,,,,,,,,,
Armenia,2003,,42.91804536739986,,,,,,,,,,,
Armenia,2004,,44.56294583124355,,,,,,,,,,,
Armenia,2005,,48.09406217903693,,,,,,,,,,,
Armenia,2006,,47.3411934755794,,,,,,,,,,,
Armenia,2007,,42.27759184209315,,,,,,,,,,,
Armenia,2008,,42.926350290530216,,,,,,,,,,,
Armenia,2009,,46.95176126538818,,,,,,,,,,,
Armenia,2010,,48.08303855609781,,,,,,,,,,,
Armenia,2011,,46.12429672355917,,,,,,,,,,,
Armenia,2012,,44.044026864625295,,,,,,,,,,,
Armenia,2013,,41.75838359631598,,,,,,,,,,,
Armenia,2014,,39.69351082250636,,,,,,,,,,,
Armenia,2015,,37.24447191118005,,,,,,,,,,,
Armenia,2016,,32.899885462137966,,,,,,,,,,,
Armenia,2017,,40.57397660749208,,,,,,,,,,,
Armenia,2018,,39.44180739434795,,,,,,,,,,,
Armenia,2019,,,42.42442171829188,,,,,,,,,,
Armenia,2020,,,46.58930074371447,,,,,,,,,,
Australia,1981,,,,,,,0.5014336437328331,,,,,,
Australia,1985,,,,,,,,0.6944599568473157,,,,,
Australia,1989,,,,,,,,,0.997603244837758,,,,
Australia,1995,,,,,,,,,0.5281651173085435,,,,
Australia,2001,,,,,,,,,0.4847627878225931,,,,
Australia,2003,,,,,,,,,0.5063079907918413,,,,
Australia,2004,,,,,,,,,,0.5353299482297763,,,
Australia,2008,,,,,,,,,0.0,,,,
Australia,2010,,,,,,,,,,0.3304639894697425,,,
Australia,2014,,,,,,,,,0.2525676991931141,,,,
Australia,2016,,,,,,,,,0.4903619364085852,,,,
Australia,2018,,,,,,,,,0.2460343738832266,,,,
Austria,1987,,,,,,,0.0,,,,,,
Austria,1994,,,,,,,,0.5050832157485562,,,,,
Austria,1995,,,,,,,1.002003201196536,,,,,,
Austria,1997,,,,,,,,0.4627737231773782,,,,,
Austria,2000,,,,,,,,0.2384677352717309,,,,,
Austria,2003,,,,,,,,,0.2501162665705259,,,,
Austria,2004,,,,,,,,,0.2811073859093393,,,,
Austria,2005,,,,,,,,,0.2551098230164968,,,,
Austria,2006,,,,,,,,,0.2457477595169508,,,,
Austria,2007,,,,,,,,,0.1765417750639595,,,,
Austria,2008,,,,,,,,,0.4033890060152646,,,,
Austria,2009,,,,,,,,,0.274914443561636,,,,
Austria,2010,,,,,,,,,0.2388142435783324,,,,
Austria,2011,,,,,,,,,0.4575623629365548,,,,
Austria,2012,,,,,,,,,0.3530964623805648,,,,
Austria,2013,,,,,,,,,0.2905367246462573,,,,
Austria,2014,,,,,,,,,0.3957125118588553,,,,
Austria,2015,,,,,,,,,0.2813010148797268,,,,
Austria,2016,,,,,,,,,0.4340441916758196,,,,
Austria,2017,,,,,,,,,0.2845900786649398,,,,
Austria,2018,,,,,,,,,0.4482541243892752,,,,
Austria,2019,,,,,,,,,0.1371633978684492,,,,
Azerbaijan,1995,39.027241911032746,,,,,,,,,,,,
Azerbaijan,2001,,42.66228178321334,,,,,,,,,,,
Azerbaijan,2002,,45.89009967021335,,,,,,,,,,,
Azerbaijan,2003,,41.30404051444602,,,,,,,,,,,
Azerbaijan,2004,,41.29011015469813,,,,,,,,,,,
Azerbaijan,2005,,31.031536550343485,,,,,,,,,,,
Bangladesh,1983,15.046270429378112,,,,,,,,,,,,
Bangladesh,1985,18.571775782032077,,,,,,,,,,,,
Bangladesh,1988,14.67383093474806,,,,,,,,,,,,
Bangladesh,1991,,14.294736817184802,,,,,,,,,,,
Bangladesh,1995,,19.464659235323165,,,,,,,,,,,
Bangladesh,2000,,,21.09920186506022,,,,,,,,,,
Bangladesh,2005,,,25.748638090680508,,,,,,,,,,
Bangladesh,2010,,,30.042137162490995,,,,,,,,,,
Bangladesh,2016,,,35.275144948018465,,,,,,,,,,
Belarus,1993,,,,,,,58.57670389342762,,,,,,
Belarus,1995,,,,,,,30.21856061769123,,,,,,
Belarus,1998,,33.390849430245126,,,,,,,,,,,
Belarus,1999,,36.91933508185813,,,,,,,,,,,
Belarus,2000,,41.12412208493117,,,,,,,,,,,
Belarus,2001,,45.5535345597831,,,,,,,,,,,
Belarus,2002,,45.37946599621228,,,,,,,,,,,
Belarus,2003,,46.03894618510692,,,,,,,,,,,
Belarus,2004,,43.692982613004986,,,,,,,,,,,
Belarus,2005,,29.9817413543062,,,,,,,,,,,
Belarus,2006,,24.322326756567776,,,,,,,,,,,
Belarus,2007,,18.01387372158403,,,,,,,,,,,
Belarus,2008,,14.76438092629239,,,,,,,,,,,
Belarus,2009,,13.798901014384324,,,,,,,,,,,
Belarus,2010,,10.993926929989088,,,,,,,,,,,
Belarus,2011,,9.374059029705515,,,,,,,,,,,
Belarus,2012,,5.715448008200841,,,,,,,,,,,
Belarus,2013,,3.34233768577235,,,,,,,,,,,
Belarus,2014,,3.1500188124800563,,,,,,,,,,,
Belarus,2015,,3.96526779829271,,,,,,,,,,,
Belarus,2016,,4.530962378842371,,,,,,,,,,,
Belarus,2017,,3.1584982285104672,,,,,,,,,,,
Belarus,2018,,1.874478547821568,,,,,,,,,,,
Belarus,2019,,2.422610007603168,,,,,,,,,,,
Belarus,2020,,1.2201235144913325,,,,,,,,,,,
Belgium,1985,,,,,,,0.2511079994660341,,,,,,
Belgium,1988,,,,,,,0.0,,,,,,
Belgium,1992,,,,,,,0.2104297413739037,,,,,,
Belgium,1995,,,,,,,,0.4258735809516424,,,,,
Belgium,1997,,,,,,,0.4892427203156392,,,,,,
Belgium,2000,,,,,,,,0.316702841116937,,,,,
Belgium,2003,,,,,,,,,0.4266040151952563,,,,
Belgium,2004,,,,,,,,,0.2930198499453562,,,,
Belgium,2005,,,,,,,,,0.1713584912970862,,,,
Belgium,2006,,,,,,,,,0.2138992210625032,,,,
Belgium,2007,,,,,,,,,0.1970129026793529,,,,
Belgium,2008,,,,,,,,,0.1428855142772068,,,,
Belgium,2009,,,,,,,,,0.1857084518093051,,,,
Belgium,2010,,,,,,,,,0.2700910258521203,,,,
Belgium,2011,,,,,,,,,0.3060807387828376,,,,
Belgium,2012,,,,,,,,,0.2214022738232303,,,,
Belgium,2013,,,,,,,,,0.2793428002043478,,,,
Belgium,2014,,,,,,,,,0.1457749746477335,,,,
Belgium,2015,,,,,,,,,0.0222898377853285,,,,
Belgium,2016,,,,,,,,,0.2142802553818929,,,,
Belgium,2017,,,,,,,,,0.1300377542008647,,,,
Belgium,2018,,,,,,,,,0.1101508752824656,,,,
Belgium,2019,,,,,,,,,0.0892594468786611,,,,
Belize,1993,,,,,,,29.99367488931056,,,,,,
Belize,1994,,,,,,,32.31918047987148,,,,,,
Belize,1995,,19.789140035368813,,,,,,,,,,,
Belize,1996,,,,,,,,,29.146775250397827,,,,
Belize,1997,,,,,,,27.014780548347066,,,,,,
Belize,1998,,,,,,,26.175254508182483,,,,,,
Belize,1999,,,,,,,26.227827549701026,,,,,,
Benin,2003,14.324579193346876,,,,,,,,,,,,
Benin,2011,,14.356395195389329,,,,,,,,,,,
Benin,2015,,13.743931757697316,,,,,,,,,,,
Benin,2018,,,30.182110894742596,,,,,,,,,,
Bhutan,2003,31.685620540265035,,,,,,,,,,,,
Bhutan,2007,,35.66455548653653,,,,,,,,,,,
Bhutan,2012,,32.9422647673401,,,,,,,,,,,
Bhutan,2017,,30.11804502101097,,,,,,,,,,,
Bolivia,1997,,,,,,,,19.99769951393728,,,,,
Bolivia,1999,,,,,,,,,18.063874020142265,,,,
Bolivia,2000,,,,,,,,,20.40728083085955,,,,
Bolivia,2001,,,,,,,,,,21.986833940852964,,,
Bolivia,2002,,,,,,,,,,,22.176706788723365,,
Bolivia,2004,,,,,,,,,,,24.712152681142577,,
Bolivia,2005,,,,,,,,,,,21.483073396328827,,
Bolivia,2006,,,,,,,,,,,19.84146792771692,,
Bolivia,2007,,,,,,,,,,,22.58932892591865,,
Bolivia,2008,,,,,,,,,,,18.799990577544087,,
Bolivia,2009,,,,,,,,,,,14.849207722167089,,
Bolivia,2011,,,,,,,,,,,13.10953122168118,,
Bolivia,2012,,,,,,,,,,,12.673876822337022,,
Bolivia,2013,,,,,,,,,,,12.45158704751064,,
Bolivia,2014,,,,,,,,,,,11.19972069348043,,
Bolivia,2015,,,,,,,,,,,11.91098363786706,,
Bolivia,2016,,,,,,,,,,,11.894091474644895,,
Bolivia,2017,,,,,,,,,,,11.842932271155531,,
Bolivia,2018,,,,,,,,,,,11.396406632878657,,
Bolivia,2019,,,,,,,,,,,9.888924809317244,,
Bolivia,2020,,,,,,,,,,,10.841796075380264,,
Bolivia - urban,1990,,,,,,,26.62098534521261,,,,,,
Bolivia - urban,1992,,,,,,,31.90173046087296,,,,,,
Bosnia and Herzegovina,2001,12.721560883543503,,,,,,,,,,,,
