"country","year","gini_coef","percentile_1","percentile_2","percentile_3","percentile_4","percentile_5","percentile_6","percentile_7","percentile_8","percentile_9"
"Germany","1992",0.265,12908.0084506165,16011.1630061848,18677.9214824403,21082.0538562891,23676.1218635398,26423.0338035892,29882.5526086617,34719.0047827598,42351.3873929339
"Germany","1991",0.269,12435.4051181013,15573.9585307972,18180.4502519874,20589.4266386475,23267.3711753663,26160.9134980326,29609.357766425,35025.3407950576,42638.1753753817
"Germany","1990",0.259,14148.0282610278,17275.4746781054,20092.8228341476,22545.9703631023,25223.2370117279,28517.2833826022,31826.9821935995,36649.3470972445,44118.5297905466
"Germany","1989",0.256,13801.9272439707,16688.6754249437,19315.9645817163,21797.0793769066,24104.9359364811,26901.2692426681,30259.6752341135,34355.2021510914,41006.915573771
"Germany","1988",0.257,13399.4193868878,16592.166521909,19289.781080062,21680.1125399654,23869.9890703294,26681.5698236178,30163.1119340416,34401.617427967,40801.9048877055
"Germany","1987",0.251,13074.9861844126,16094.9021288722,18472.868462372,20948.0589437853,23201.6374769357,25741.4156164559,28894.4786267687,32956.7607947327,39444.5320594065
"Germany","1986",0.247,12655.4816457228,15631.9849579024,18187.7325413939,20207.0020786811,22648.7058940419,25197.0737156422,28105.0102372273,32072.9799727545,38038.6615967755
"Germany","1985",0.25,11873.0384701027,14653.1968782559,17054.2133598635,19389.1942275733,21576.6305167445,24149.5770162703,26992.5956681575,30460.0706479076,36542.220272731
"Germany","1984",0.256,11886.2716204704,14680.9061558131,17177.1894232035,19331.9182952297,21589.1508894477,24100.2145406071,26802.8462106072,30240.0961794499,36884.1621948182
"Germany","1983",0.26,14842.5611174738,17982.8825886619,20521.7789904583,23060.5123989097,25834.5226262343,28948.5165973489,32657.7541152407,37709.9264023948,46144.3185842564
"Germany","1981",0.244,12976.971027313,15577.8628494123,17874.9328370975,19868.265153382,22110.8418046191,24815.1921185149,27953.83687115,31677.2772492549,37443.3827584728
"Germany","1978",0.263,14922.1710403177,18132.5177815468,20624.8975595168,23093.3632788569,25834.7076572708,28824.5153581844,32386.5809267115,37199.5649339042,45849.2088828988
"Germany","1973",0.271,12703.9710325402,15647.1664411664,17954.368135282,20211.89247542,22570.3423360808,25277.6296659623,28592.2490723443,33098.5916133994,40917.6185018764
"Greece","2016",0.318,5491.84286694471,7567.97887679602,9097.32801345288,10662.6022308664,12241.2575475138,14074.1015737536,16251.3731142674,19078.3704701326,23839.1346659656
"Greece","2013",0.332,4956.34815082203,6948.0055103823,8461.24637051601,9989.7290960712,11586.3550290033,13410.813782627,15659.5473460714,18693.3514921461,23655.3880008129
"Greece","2010",0.324,7676.18774969492,10139.1704607171,12320.7349860336,14549.1196464083,17257.3765968507,19788.053163547,22540.9976853541,26558.4615593105,33593.8386541838
"Greece","2007",0.319,8854.98419741767,11504.528294048,13767.1051537591,16128.6158002465,18854.0589180943,21456.4576030269,24669.0370148658,29516.6125155615,36766.3282819038
"Greece","2004",0.327,8203.77779839396,10777.5924736403,13246.1187353309,15374.9139282751,17701.1019768088,20610.329868713,24158.7150773552,28470.3605578046,35880.709912264
"Greece","2000",0.333,6332.90016831845,8506.35620820044,10597.2974612676,12681.1722086571,14621.2928236458,17330.6570248389,20210.9469616317,23978.9463042592,29927.8478134274
"Greece","1995",0.349,5162.09100919693,7541.28856660482,9154.1091195165,11046.8752756497,12994.7046239717,15063.4394022163,17882.0097123228,20941.8186265927,27643.8004236317
"Guatemala","2014",0.394,1767.69840626725,2309.13782083641,2856.56784934999,3430.43420898691,4039.24704011236,4803.0741758743,5648.46028362184,6954.85962294189,9570.32349851874
"Guatemala","2011",0.481,1081.34614158902,1634.96775335302,2181.77353225814,2851.38376595824,3559.85478028029,4449.81860380557,5564.34523711681,7583.90939773506,11176.2967417138
"Guatemala","2006",0.472,1597.20528365932,2213.82187167993,2950.87232599294,3793.18072608857,4809.80017152364,6041.84592063596,7686.97064557008,9899.36678081023,14549.2739757887
"Hungary","2015",0.268,6979.51024997352,8717.55158273769,9995.94226605403,11188.6095348235,12607.2206180949,14465.4143869463,16312.2653351872,18796.0569156931,22530.9932974423
"Hungary","2012",0.288,5043.44978272612,6510.30226088084,7612.34808691676,8897.41308987048,10103.138938009,11455.0038670743,13006.5259931225,14955.0261487576,18711.2235144413
"Hungary","2009",0.271,5562.81764822905,6995.44605455355,8143.75313039817,9275.44117193029,10097.8213414328,11263.0357154651,12807.9906276288,14991.3768076361,18895.5529608173
"Hungary","2007",0.269,6028.07680409959,7412.74625790214,8492.99889224977,9546.66148512466,10684.3889239631,12066.1368177946,13529.7865317201,15175.286517425,18525.4546251465
"Hungary","2005",0.286,6022.90353795156,7268.64203488757,8312.42676415211,9333.41930523426,10515.0941537068,11967.2120836667,13465.2096718645,15433.8370359969,19715.8015382003
"Hungary","1999",0.29,4479.49656916586,5424.88493833751,6183.50844860447,7072.57508312681,8100.62958664731,9157.58619597003,10124.7208804003,12041.664890299,15339.9162013401
"Hungary","1994",0.324,4285.41526935384,5599.72570185846,6611.76681192355,7518.99215009777,8611.16510659436,9793.64286699544,11295.8362776747,13772.1350657019,17895.5151599025
"Hungary","1991",0.288,5644.85570589194,7078.29344521781,8294.6335719157,9500.77118360361,10828.3752296684,12090.593998478,13678.9759488034,15886.822770539,19780.3068574453
"Iceland","2010",0.244,15264.9552680655,18527.5738940723,21040.4748180074,23492.1049130996,26217.7915969465,29100.5310458727,31981.9162167818,36053.7260660226,42383.0011796012
"Iceland","2007",0.276,18027.9177210886,21921.2752234418,25270.2446103294,28270.9025212252,31490.622949465,34732.7004391223,39240.6741929941,45055.6261780495,56147.9067420631
"Iceland","2004",0.255,15420.8943536526,18932.5777744517,21513.9613902972,24062.2148656618,26509.5323244217,28847.8275760379,32498.7730126173,36763.299745227,44341.9562885113
"India","2011",0.479,784.231353198243,1171.48819848046,1504.03459135646,1886.40420755737,2313.86299580481,2872.51075306975,3678.68893243703,5022.35192589006,7722.22985552908
"India","2004",0.472,577.929091837201,842.332772567204,1069.51516808394,1325.83733494597,1644.05964815874,2048.16536053609,2658.09209796748,3613.81442395356,5415.78357011795
"Ireland","2017",0.289,14719.9134128069,18364.2221707145,21759.4093643173,25111.3381199128,28923.8302810486,32596.2706550942,37323.6781697225,42850.562126014,52374.2047034114
"Ireland","2016",0.305,13614.0280893949,16860.4960111161,19608.3245458567,22874.677411382,26423.9566584428,30403.1103987827,35035.3530213495,41239.0073854624,52016.6693834908
"Ireland","2015",0.296,13060.4555062114,16178.2267679031,19027.407002149,22437.6248351797,26076.6860251282,29669.5346911326,33930.0731729331,38621.9816275202,47503.2814892712
"Ireland","2014",0.295,12750.1868799455,15736.1297059876,18375.1773901902,21255.7441295524,24899.5080703504,28331.1976364633,32701.6572685169,37681.5580682982,47358.6518530194
"Ireland","2013",0.306,11906.1373831843,14867.5021351095,17579.9545136685,20207.4316735772,23514.7187404406,26952.8551218771,31092.2736319734,36006.2757469626,46091.2960567179
"Ireland","2012",0.307,11704.4311014658,14530.556182678,17124.6660275105,19805.2031544352,23039.895898507,26226.3329744922,30592.4403929537,36066.4562574939,45592.795221617
"Ireland","2011",0.302,11512.103603721,14519.1130103969,17356.6094275217,19954.8833936994,22863.5140839565,26340.8187195456,30599.8499101024,35989.641712484,44707.0870573521
"Ireland","2010",0.297,12356.9961476552,15525.3182015266,18001.0220697676,20828.9911884825,23921.4427825293,27636.8751166154,31597.993609402,36899.9573544166,46092.8783639179
"Ireland","2009",0.309,12529.0064569853,15704.1818330824,18267.662094949,21004.5690124653,24211.5498486563,28087.003485989,32122.1272899716,38253.2204291686,48199.8207286503
"Ireland","2008",0.295,12959.3719567225,16278.3723275389,19095.6457064969,22089.6086397374,25552.8485402551,28695.7521898856,33546.6646436314,39722.8524497041,48227.6927056165
"Ireland","2007",0.298,14096.1494835581,17370.1617982605,20597.4273229841,24307.6991467779,28086.3472965693,31465.6838505198,36468.0346333087,42892.3068609032,53331.1656196263
"Ireland","2006",0.312,13704.249210859,17099.9435157253,20440.6121127812,24150.8713908512,28390.6624167125,32675.7845811802,37711.5318735563,44801.0790076188,54550.2885219688
"Ireland","2005",0.314,12682.1686453826,15882.0691663616,19144.9868668711,22642.2951458063,26412.8966989502,30169.511139942,34902.2634937622,41551.4522089593,51614.474136131
"Ireland","2004",0.315,11732.4214188119,14720.7573236829,18013.4707996191,21766.8428725297,25288.1575247601,29597.5276379962,33787.3516656532,39237.3306255636,48970.3064379776
"Ireland","2003",0.319,11380.1342583142,14337.0446315809,17760.0931559896,21434.2691804736,25140.3834038596,28724.3616198054,32843.7909550629,38242.2176222151,48458.6098403877
"Ireland","2002",0.307,10941.8194432966,14137.6724948032,18060.2190243049,21728.2153149555,24653.0059273602,28367.9102953196,32284.5843005905,37638.9151530133,46596.9889481831
"Ireland","2000",0.313,9356.8946362286,12571.2601775181,16241.446466722,19136.3642522628,22319.9681477087,25356.9651766154,29519.1236273259,33794.4644724486,41887.8698637324
"Ireland","1996",0.325,7911.40904376299,9906.89362379295,12156.212057195,14355.9811433656,17006.9579833585,19984.5766263664,23544.8811018542,27387.9237239857,34251.1476226741
"Ireland","1995",0.336,7544.41891406431,9358.90035345969,11281.7303570548,13451.8132896404,15986.992193195,18631.4954392529,21799.4232047288,26002.707509021,33125.7853516167
"Ireland","1994",0.333,7428.02884545857,9170.10142681727,10859.3457226497,12935.5697548539,15380.1975560114,18352.0680979971,21413.0470697744,25582.7451541924,32234.4834002042
"Ireland","1987",0.328,5724.8523176498,6951.37400520381,8409.14581088827,10054.7746293087,11585.5931651013,13455.6514790402,15801.5931656161,19019.3822377393,24193.330112577
"Israel","2018",0.342,8736.90008666532,12343.6438212995,15925.970670942,19585.5554208606,23058.6658039468,26957.5855893077,31585.4842654389,37383.947659292,47279.5965229428
"Israel","2017",0.343,8066.3301513555,11658.8054974361,15478.9532283979,18946.8028854282,22369.2740263746,26376.6137729115,30969.8977723735,37091.7271943747,46657.0856662514
"Israel","2016",0.347,7772.40214489215,10949.0273434467,14329.7604203423,17556.0416199431,21177.7758979125,24815.9186487999,29358.1326191355,35160.4984059598,44687.974292995
"Israel","2015",0.358,7245.86018031715,10413.54330733,13926.8221517735,17327.695084297,20740.9322266395,24221.1723330228,28591.8932570619,34241.2365947576,43992.4052910584
"Israel","2014",0.361,7023.01987238115,10093.2220833604,13335.6439572511,16460.8769708232,19745.1364415095,23512.3363735614,27930.5100981718,33352.3664974274,42870.4511292619
"Israel","2013",0.358,7112.07086842436,10081.1120924715,13041.0409579,16234.4514264407,19414.5741250056,22902.7978362615,27177.2417346495,33106.2349490618,42480.0513563545
"Israel","2012",0.373,6543.86910163092,9174.69683961234,12060.2790111242,14922.6996788875,18238.8551630848,21712.9697262688,26089.8532719217,31732.844520864,41611.3449287992
"Israel","2011",0.368,6443.38330016184,8735.90106207319,11190.0217154427,14020.5529768516,17286.37079054,20977.088369651,24911.9059779642,30453.2319430813,39518.2438522675
"Israel","2010",0.376,6446.99046074853,8559.15277698158,10805.6755364507,13807.9713363945,17164.8916341351,20683.3542524926,24642.8756724987,29688.9900418661,39265.0374226659
"Israel","2009",0.377,6111.03582534394,8367.28401887775,10636.7039504979,13455.1412806795,16581.8646864937,20066.3867906474,24236.5533936741,29831.0742876572,38707.150852807
"Israel","2008",0.374,6330.05541013507,8663.1931238256,10998.12676699,13668.8264277168,16737.0777902522,20021.9061064187,23982.6541639496,29067.8631942341,38353.5447139606
"Israel","2007",0.369,6264.26637959225,8511.84680503638,10755.4947170423,13542.6476141357,16457.2699409706,19889.9147164227,23567.0527974371,28631.1718548807,37020.8138280797
"Israel","2006",0.372,6011.00086348915,7880.7993055872,10181.2907687872,12736.168231628,15537.2489733188,18908.3910657329,22247.8359898935,27282.4026106353,35599.9580832422
"Israel","2005",0.376,5688.20842456225,7767.10903724545,9887.44708506592,12473.5021186856,15157.4611998536,18057.4711499778,21748.6677517702,26598.9880307752,35114.8475197112
"Israel","2004",0.37,5499.21228311773,7459.51941813538,9673.59659444927,12079.7157905146,14759.2178631798,17607.0949144651,21322.5597206321,25766.7800372028,33645.5239496396
"Israel","2003",0.362,5629.95752082611,7536.74939286667,9352.10377541319,11628.0454408844,14189.9280136802,17243.4484942695,20554.4149765032,24595.5267266674,31923.7101253495
"Israel","2002",0.357,5693.31836376473,7545.07548610415,9508.72581886717,11656.8510442853,13947.5701305201,16609.6285928156,19701.2963508105,23961.8898592383,30674.3080065446
"Israel","2001",0.347,6658.46823157655,8523.3047563151,10720.1272734179,12999.528332416,15445.6338244676,18454.3849678017,21702.5967820664,25884.0937417869,33362.1153179423
"Israel","1997",0.336,5997.98695239448,7976.99496454071,9829.30497354974,11632.5386284739,13897.3649738346,16314.2846548745,19221.4855167077,23102.0688022971,29175.8091408946
"Israel","1992",0.305,6824.91778544881,8536.11483905022,10214.9386088409,11919.691410477,13721.8927036281,16036.9787644952,18730.9432458126,22232.8621050442,28113.3152408722
"Israel","1986",0.309,5525.33962301132,7102.70891339419,8523.17167934279,10008.2998712329,11648.854846207,13417.7638979857,15817.9247782778,18822.6846483002,23748.7552661885
"Israel","1979",0.303,5663.96193244234,7144.52158158277,8338.48475694161,10015.0174889445,11621.3170929852,13605.969354113,15820.5784696979,18702.4023009246,22845.0240583129
"Italy","2016",0.324,7850.02159024886,10536.6169994896,12688.7443742639,15116.5664192902,17570.4442393551,20937.099814713,23822.9567402056,27913.1038338436,35213.3674890083
"Italy","2014",0.319,7636.65682761772,10317.5763273838,12388.6266915901,14625.9627723706,17166.1839114251,20036.6468589277,23058.6766366848,26994.6756079315,33152.1946557944
"Italy","2010",0.32,8693.74549161941,11527.1773586259,13752.6211676448,16178.934601923,18842.6920871085,21766.7861885727,25083.6195378651,29324.4882804173,36943.5862936237
"Italy","2008",0.319,9174.72940282069,11676.9283308627,13874.0719973872,16466.1730081453,19326.4019569588,22286.5212533377,25635.4514668397,29997.645211484,37863.0894013646
"Italy","2004",0.329,8578.9518113977,11217.9206641466,13397.8998385649,15758.0265108021,18563.6929955014,21236.505850061,24793.5848181504,29059.5614207766,36760.5094751757
"Italy","2000",0.328,8244.06157037208,11102.6787666335,13330.0732146991,15809.8150444845,18424.4263048005,21291.2015842055,24840.7260649416,28989.731357802,36114.0144358779
"Italy","1998",0.34,7690.23535531522,10690.6111312452,12933.6412593118,15438.0000038299,18115.4633629745,20914.6850454368,24328.3224950152,28861.6599565916,35912.3085554335
"Italy","1995",0.336,7313.12333292288,10002.7417143274,12121.7291791681,14418.3996908857,17115.0625738281,19841.3074553909,23214.9190666123,27113.2960876192,33930.3105311953
"Italy","1993",0.339,7715.68653840802,10113.7678749895,12412.266073871,14771.1340908737,17555.1377524019,20621.7782619148,23995.1563317589,28485.592918303,36133.2880786053
"Italy","1991",0.291,9399.29982843902,11669.602925588,14091.3427110559,16648.169933095,19103.6736504114,21916.6560613942,24931.9916434471,29135.6603490482,35472.3715796185
"Italy","1989",0.304,9276.51636734093,11529.7495077727,13583.8242758291,16156.7743673134,18433.2799521376,21091.3120726791,24791.7024636603,29275.3553887295,36425.5909594759
"Italy","1987",0.332,7857.84473511008,10056.415347536,12043.9284556714,14064.8556431389,16442.5591402026,18910.7353010211,22459.0393269784,27442.0800702161,35317.9131006305
"Italy","1986",0.306,7586.68596700472,9785.9700480816,11479.9104952517,13284.9276752849,15498.7845137228,17924.5894141326,20633.0700185337,24548.2375628532,30685.2976525667
"Japan","2013",0.315,11363.7489096022,14664.7502364711,17603.4560403275,20717.2232319638,23549.7546355974,26911.042147861,30197.5363367006,35724.5557539991,44358.9735424438
"Japan","2010",0.308,11935.8438409931,15840.8937367927,18636.4410628796,21864.4970348924,24594.1737248924,28421.1066036788,32331.2239135383,38432.8035850229,47352.139399472
"Japan","2008",0.328,9485.914476716,13058.4849184202,16203.0850355433,19242.8200395682,22293.1286487938,25753.6582588428,29951.821630664,35090.5710269695,43918.9688254819
"Lithuania","2018",0.357,6334.24701144023,8408.32343485929,10458.2536649533,12552.5849889614,14880.4112722683,17435.2441277905,20807.0745064731,25157.5206506495,33689.8140271339
"Lithuania","2017",0.367,5607.57875057619,7557.73334549903,9582.41841722757,11717.9702528718,13823.0239029928,16319.1731931957,19073.9264453333,23643.9452053331,30712.694668263
"Lithuania","2016",0.372,5153.11550100967,7183.78243218122,8871.19553753444,10845.8662549145,12958.928409073,15019.8336662824,17876.5040453468,21884.1152661791,28814.9030244281
"Lithuania","2015",0.365,4998.35212368143,6723.73997380421,8523.61791056428,10219.7912124012,12150.5708925238,14562.9129030691,17326.1006040525,20622.8721635839,27124.8695090037
"Lithuania","2014",0.374,4602.4984296568,6254.28043551645,7767.89334588341,9281.77126397139,11075.5788762847,13431.3974432314,15782.6664021005,19111.6952466479,24145.1685055024
"Lithuania","2013",0.348,4782.96337952452,6096.20915030742,7557.16357957876,8766.15510920051,10238.2161640071,12094.2395895402,14438.227330139,17497.7993523859,22947.1250166772
"Lithuania","2012",0.344,4499.60671391066,5873.57920611756,7181.24303854016,8447.8559750643,9916.46916233606,11652.9076247618,13698.0048097754,16524.7504933482,21001.6938285013
"Lithuania","2011",0.318,4588.99453108393,5857.41975380215,7093.2556476704,8211.66057935726,9656.71439890235,11404.4698243376,13284.9827043114,15938.5259048834,20257.0448528417
"Lithuania","2010",0.323,4182.99972076094,5435.08644732942,6538.49066717844,7656.30695022025,8930.19891509603,10450.2952826019,12331.4136318572,14601.6516504298,18884.7610796209
"Lithuania","2009",0.357,4046.38444287578,5669.35190600061,6970.99781074469,8314.97212204678,9622.48989283233,11151.5768199343,13196.5010622528,16174.6156928975,21193.9622223187
"Luxembourg","2013",0.283,19829.4871037285,24482.1021042336,29161.0110859139,33694.6279152169,38037.3651614701,42976.3094159342,49081.1889611595,57409.101863404,70285.3252031431
"Luxembourg","2010",0.271,21201.799510398,25864.5639204787,30027.1685969859,34208.3235142827,38814.0756772753,44631.9060152876,50638.9029272506,57609.6854153972,71815.6753512109
"Luxembourg","2007",0.276,21262.1837870997,26487.8324937169,30926.3494597405,34643.2863369889,39215.0165727397,44386.4313361482,49647.0604038301,56742.0054239002,70607.1622824721
"Luxembourg","2004",0.269,20772.2706236023,27344.207626566,31145.4368303601,35070.7558747945,39501.6968831824,44172.4072234489,50152.1839369292,57645.2761019314,72665.7602216396
"Luxembourg","2000",0.262,19695.1000923716,23789.9630545153,27279.7487661203,30667.5986272165,34491.3506410555,39326.1972077732,44508.3257029468,51452.2728276547,64217.9836801629
"Luxembourg","1997",0.261,17994.0453388435,22059.8635078978,25669.449825272,29196.7532848767,32315.4737027975,36356.9969946281,40916.9975066933,47728.4326876924,58595.7759715213
"Luxembourg","1994",0.235,19223.0210927243,22822.4921393464,25744.4232275364,28770.6158021796,32494.3347171648,36095.2870505042,40090.3583518596,45098.4554126467,56026.1199759104
"Luxembourg","1991",0.239,17098.4403274274,20691.8713136485,24056.8034235176,27316.8091514413,30378.5843362495,33971.2793338201,37423.9380908693,42605.4357877436,50800.3942144762
"Luxembourg","1985",0.236,12285.6702962639,14612.1435382101,16944.3070582487,18908.3822808946,21091.0909512261,23350.8511436308,26196.5434610261,30084.609496106,36156.1559163877
"Mexico","2018",0.414,2295.02615127354,3253.5951629895,4109.01443695511,4951.03217698954,5879.94867308747,6988.81686515326,8423.26617935352,10616.9936414292,15082.8688468426
"Mexico","2016",0.424,2204.13910340984,3129.77807232965,3929.4232696086,4786.51557198708,5722.37186888916,6849.50627138361,8318.9632710926,10521.6584885191,15158.5175910722
"Mexico","2014",0.445,1816.54722193574,2647.07617410415,3321.73691686585,4031.09083626724,4837.25230904798,5813.0438829679,7190.39779032846,9163.19788441483,13703.6348285564
"Mexico","2012",0.454,1789.43847556754,2647.96055902195,3415.34564562368,4244.885445541,5148.10030931161,6180.24062579641,7759.90502348935,10092.3556605308,15005.2295549682
"Mexico","2010",0.447,1723.14107715236,2617.99250277267,3412.15783468633,4198.48289868797,5068.38158210957,6128.13737752869,7607.04469405256,9895.01979672788,14356.1241420879
"Mexico","2008",0.46,1801.70758507378,2793.56531584638,3610.27702520293,4494.54068603564,5590.53783728569,6894.42793577105,8550.58508672688,11170.62876284,16530.9661543418
"Mexico","2006",0.443,2187.79669303343,3066.2948818708,3869.21346477919,4720.11542823646,5674.13554600441,6784.03024754137,8310.42857846288,10686.7859371061,15916.2682896426
"Mexico","2005",0.452,1806.47685179729,2642.84732400288,3396.05494638491,4164.1828901498,5107.35496104035,6282.59093913949,7769.68354515184,10001.3555763323,14705.6479223542
"Mexico","2004",0.457,1618.32288909618,2455.01297174658,3097.6651551964,3803.11189671855,4658.10410382243,5612.68068358128,7140.42047997079,9222.590174866,13656.9615385284
"Mexico","2002",0.468,1470.28732419744,2217.8087312303,2878.05095373251,3605.7399732842,4399.57886817434,5312.22730399824,6742.66735863877,8874.43528487664,13331.5310202076
"Mexico","2000",0.486,1358.22366210342,2023.53508399578,2677.02251635126,3426.10336542891,4230.72912354498,5343.24209130261,6670.22084004559,8871.02113425607,13664.872281045
"Mexico","1998",0.486,1092.97531742039,1679.07551581526,2238.76735442034,2856.16552043001,3565.7034217799,4436.18211055028,5652.64900126516,7534.50646712542,11397.8402495845
"Mexico","1996",0.47,1181.61858412004,1691.76547255887,2187.13719217163,2706.93863450048,3320.58540609577,4073.81344902339,5118.74305157468,6825.64763425808,10116.0027586092
"Mexico","1994",0.485,1464.72052213883,2129.75909811677,2809.69593058579,3516.64224961717,4321.62374633387,5370.04558196155,6702.99909189939,8950.13453831112,14026.8300600968
"Mexico","1992",0.475,1494.7082311167,2205.02545701392,2859.54582990873,3507.31410226844,4258.5516132333,5218.0416287909,6605.26630932006,8820.37407897213,13195.8352362575
"Mexico","1989",0.452,1490.31700081539,2129.46030842093,2741.2763353285,3352.46672740639,4102.91072046881,4938.8847276572,6074.99520468137,8019.43211307399,11715.0744999738
"Mexico","1984",0.43,1465.97435674335,2061.09013727845,2675.35957086743,3253.0887210108,3938.4971780721,4746.52828184849,5947.2529034186,7577.2767715118,10872.7740364141
"Netherlands","2018",0.27,15172.9439366322,18862.5185905675,21583.2626690529,24713.1399780774,27842.6914086079,31177.0842854798,34918.3560562195,40097.8884357102,48481.5417015264
"Netherlands","2017",0.274,14955.2465551589,18589.4375442623,21472.1428641903,24614.0839948554,27752.678313559,31007.0433784584,34681.1758570992,39885.901623265,48324.8580923049
"Netherlands","2016",0.273,14918.3473581627,18461.6409363242,21375.9246746346,24539.0811110363,27689.6436125762,31123.2315134758,34778.1702603875,40022.5275985752,48537.5587425958
"Netherlands","2015",0.271,14590.7375928655,18034.4411758569,20664.4636695553,23720.4049002259,26811.1243245498,29903.867250081,33524.3055832152,38534.5244394878,46844.5329555174
"Netherlands","2013",0.264,14054.8741744671,17266.9379088033,19714.9272788654,22244.7992124628,24916.8008038036,27763.78996704,31210.9063291744,35682.7585721514,43556.7756349664
"Netherlands","2010",0.257,15041.3369371038,18135.7877494836,20898.605907262,23409.2991138862,25907.2627957159,29069.4444629865,32660.7636837908,37481.9623058318,45663.6634670238
"Netherlands","2007",0.274,15115.1663586439,18427.7863328126,20951.038501398,23529.0376124289,26264.2172171772,29263.3752588679,32853.7237063984,37861.0084529883,46985.7985455625
"Netherlands","2004",0.266,13735.2593145154,16686.070670307,19081.7190306145,21427.4021974101,23861.5904988014,26638.0507902225,29782.8384230891,34196.2264866668,41448.3265581721
"Netherlands","1999",0.231,14154.6232765351,16992.6351932576,19246.7547032607,21763.3958727137,24109.2462328774,26547.4151630611,29607.0585664298,33402.2551953288,39334.3110389823
"Netherlands","1993",0.257,11424.6866319844,14122.2176321425,16451.7007831367,18520.3770140568,20829.0847388512,23444.9327226763,26455.2241071199,30343.0893591933,35933.7664820396
"Netherlands","1990",0.266,12602.052470488,15042.9844874502,17263.6213667831,19525.4768198931,21939.2009268219,24557.6134018324,27609.7129493099,31724.8298077164,37992.3631274004
"Netherlands","1987",0.235,11394.0659992519,13101.4271878018,15001.1767964776,16778.397805488,18557.7724091797,20619.8732610264,23183.9634552367,26219.9680986615,31428.9856058258
"Netherlands","1983",0.252,10601.8563669977,12485.7716215977,14442.7846793252,16199.8623065207,17825.4949608288,19862.0782808085,22458.5679241125,25623.08168897,30748.9505436322
"Norway","2016",0.255,19060.6123865946,24379.6210163949,28594.2304025703,32161.2474429201,35562.3590121669,39190.4977344711,43436.9117256148,49169.521132952,58673.1890688752
"Norway","2013",0.248,19392.2432561637,24719.5748088532,28884.0719490991,32408.6281442078,35779.0293538478,39345.6489239035,43543.2628671686,49163.0428910369,58502.8751147127
"Norway","2010",0.243,18214.7402262987,23027.2845709884,26742.7476566118,29922.7815526071,32950.3011349519,36129.676186477,39815.0398558159,44740.095097597,53000.1648145152
"Norway","2007",0.244,17380.498916456,21982.954326473,25616.2927304228,28709.4698986852,31619.6051893846,34594.1668609799,38142.0684625842,42842.4817475448,50739.1545001723
"Norway","2004",0.256,15359.4246231143,19187.7545321079,22175.5451388661,24903.6896967014,27441.2368326875,29977.4677222695,32970.0012879074,37139.7837544493,44002.1981331104
"Norway","2000",0.25,14367.4773219021,17766.9126176302,20547.3303680469,23019.1120179487,25373.8796339974,27794.2484569456,30529.0843825136,34113.2430339954,40320.460874047
"Norway","1995",0.239,11979.1829419858,14883.1426674658,17317.6152347169,19629.5463685063,21650.3746125153,23670.9988727123,25993.3064080319,29230.9244377671,34175.9041131783
"Norway","1991",0.231,12319.2617845514,15469.7284457468,17784.1601436607,19760.625074246,21786.4475982048,23909.925733195,26253.3425252341,29440.1880553419,34356.2614615526
"Norway","1986",0.234,11639.362011106,14691.7994649879,17049.1663294288,19075.3618999772,21047.211328494,23119.1432354762,25791.4837281427,28931.834443355,34162.0510933005
"Norway","1979",0.224,9059.38110104326,11289.6387355434,12980.4807463244,14403.2234885529,15857.0619107713,17374.4471862992,19091.4336430121,21326.9195036855,25102.4104348215
"Palestine","2017",0.422,2110.25748561221,3221.19116600295,4242.62051821168,5560.25895284817,6972.86831093364,8522.07524963174,10577.3637376812,13347.2438707987,17649.9741230278
"Panama","2016",0.457,2695.81331823663,4446.04758713743,6079.76365177245,7717.06831195996,9590.17545742785,11916.9954076666,14872.1720876471,19054.4896591604,27559.913662656
"Panama","2013",0.464,2335.4835944645,3769.30899923725,5021.5977934139,6470.35795479725,8218.63683816282,10063.7014926022,12465.4322809743,16041.2174109249,23490.0608366683
"Panama","2010",0.468,1952.02077741622,3225.13829717639,4512.61273837986,5810.13243160359,7187.62565057971,8920.41152974177,11137.4095589629,14334.1344713528,20877.8363111094
"Panama","2007",0.478,1707.47043825678,2817.49751304517,3973.60190759949,5213.47843425987,6617.76902038572,8137.91909467447,10481.2225744869,13718.6351792596,20210.666588258
"Paraguay","2016",0.463,2167.11235311319,3421.83622314591,4519.64613477571,5699.00500286322,7283.44212599184,8919.28614707462,11170.420034376,14184.4723256171,20808.52022593
"Paraguay","2013",0.464,2393.6340014811,3639.11831851961,4940.50410603998,6184.98795404637,7663.22148944444,9385.0734404554,11708.0167925644,15249.9027517095,22495.1043317408
"Paraguay","2010",0.475,1809.86755540381,2801.26423149838,3907.42112317405,5085.50007463834,6378.11582801893,7862.54484140692,9728.38701652757,12563.1017293757,18043.4998539232
"Paraguay","2007",0.474,1678.44513755702,2740.88943249701,3725.02803012095,4651.44360992921,5639.65771999008,7012.29592893806,8793.03196803549,11350.4773852917,16808.2140960891
"Paraguay","2004",0.473,1647.52484811123,2484.3792085531,3277.93419981249,4016.19958486887,4908.74504874816,6085.46138799709,7757.00810012669,10100.0823394727,15395.3436724802
"Paraguay","2000",0.508,1454.50100644071,2450.41359416198,3485.33170824025,4620.54418479765,5850.37614876869,7488.60000807885,9471.75921824921,12465.3878655419,19357.5510614106
