Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,82.378365711079,,
Albania,2017,,,,,84.77589885632533,,
Albania,2018,,,,,87.44278489632902,,
Argentina - urban,1980,98.21423180907266,,,,,,
Argentina - urban,1986,97.70336166778432,,,,,,
Argentina - urban,1987,96.74276458168984,,,,,,
Argentina - urban,1991,,94.49134463597429,,,,,
Argentina - urban,1992,,93.88972295365429,,,,,
Argentina - urban,1993,,92.97347199855616,,,,,
Argentina - urban,1994,,93.23933824418744,,,,,
Argentina - urban,1995,,89.82459595883606,,,,,
Argentina - urban,1996,,87.97037983885667,,,,,
Argentina - urban,1997,,88.8178378654129,,,,,
Argentina - urban,1998,,87.46912406600553,,,,,
Argentina - urban,1999,,86.93659844282935,,,,,
Argentina - urban,2000,,84.93715574704575,,,,,
Argentina - urban,2001,,80.79285637918959,,,,,
Argentina - urban,2002,,69.74088533142826,,,,,
Argentina - urban,2003,,,82.66766266141491,,,,
Argentina - urban,2004,,,86.09557625507664,,,,
Argentina - urban,2005,,,88.83949103042042,,,,
Argentina - urban,2006,,,91.20892277502584,,,,
Argentina - urban,2007,,,92.80327771162288,,,,
Argentina - urban,2008,,,93.01906805118917,,,,
Argentina - urban,2009,,,93.8647189321049,,,,
Argentina - urban,2010,,,95.0696544912063,,,,
Argentina - urban,2011,,,96.68140943531868,,,,
Argentina - urban,2012,,,96.50341879069757,,,,
Argentina - urban,2013,,,96.77735688587588,,,,
Argentina - urban,2014,,,96.3684969436736,,,,
Argentina - urban,2016,,,96.4354418189476,,,,
Argentina - urban,2017,,,96.8953920441911,,,,
Argentina - urban,2018,,,95.97645615702815,,,,
Argentina - urban,2019,,,95.2308600396458,,,,
Argentina - urban,2020,,,94.15620598516784,,,,
Armenia,1996,63.31521902094335,,,,,,
Australia,1981,98.75376163998124,,,,,,
Australia,1985,,98.66299657316918,,,,,
Australia,1989,,,99.00487677229042,,,,
Australia,1995,,,98.778397521027,,,,
Australia,2001,,,99.00793282851696,,,,
Australia,2003,,,98.75872312192767,,,,
Australia,2004,,,,99.28746385524212,,,
Australia,2008,,,99.33054891478268,,,,
Australia,2010,,,,99.32235069842386,,,
Australia,2014,,,99.25558298914034,,,,
Australia,2016,,,99.50125888210806,,,,
Australia,2018,,,99.2617647868796,,,,
Austria,1987,100.0,,,,,,
Austria,1994,,99.53018591709449,,,,,
Austria,1995,98.7535035890793,,,,,,
Austria,1997,,99.53782868336144,,,,,
Austria,2000,,99.75838681226617,,,,,
Austria,2003,,,99.59817386682111,,,,
Austria,2004,,,99.85737826124092,,,,
Austria,2005,,,99.80438339202236,,,,
Austria,2006,,,99.76958728768123,,,,
Austria,2007,,,99.40124069870762,,,,
Austria,2008,,,99.41798926539172,,,,
Austria,2009,,,99.26743816582434,,,,
Austria,2010,,,99.42479162790652,,,,
Austria,2011,,,99.42497553816338,,,,
Austria,2012,,,99.28343932988778,,,,
Austria,2013,,,99.62338836553546,,,,
Austria,2014,,,99.66411415578756,,,,
Austria,2015,,,99.26855025264678,,,,
Austria,2016,,,99.10719967841288,,,,
Austria,2017,,,99.60170801787676,,,,
Austria,2018,,,99.31265363206536,,,,
Austria,2019,,,99.2874485355724,,,,
Belarus,1993,96.31641607375684,,,,,,
Belarus,1995,96.98766832606896,,,,,,
Belgium,1985,99.5032514707392,,,,,,
Belgium,1988,99.2647094468162,,,,,,
Belgium,1992,99.01672029449412,,,,,,
Belgium,1995,,99.27079630862212,,,,,
Belgium,1997,99.50751602579057,,,,,,
Belgium,2000,,99.33876356541886,,,,,
Belgium,2003,,,99.54900346786224,,,,
Belgium,2004,,,99.87201012710992,,,,
Belgium,2005,,,99.67207504578133,,,,
Belgium,2006,,,99.7895990863824,,,,
