Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,9956773.14259577,,
Albania,2017,,,,,9149520.233438907,,
Albania,2018,,,,,8416030.973745057,,
Argentina - urban,1980,18916998.87002426,,,,,,
Argentina - urban,1986,19236389.448773835,,,,,,
Argentina - urban,1987,27598536.11288756,,,,,,
Argentina - urban,1991,,52027036.38178251,,,,,
Argentina - urban,1992,,52311926.06335908,,,,,
Argentina - urban,1993,,52667032.05645771,,,,,
Argentina - urban,1994,,56371231.21090287,,,,,
Argentina - urban,1995,,68623247.11450702,,,,,
Argentina - urban,1996,,73917205.47300385,,,,,
Argentina - urban,1997,,70404781.49841423,,,,,
Argentina - urban,1998,,78005070.18727852,,,,,
Argentina - urban,1999,,81039242.64941867,,,,,
Argentina - urban,2000,,88603498.68096341,,,,,
Argentina - urban,2001,,104275427.20643666,,,,,
Argentina - urban,2002,,141793948.282863,,,,,
Argentina - urban,2003,,,100212932.1134725,,,,
Argentina - urban,2004,,,87110779.11452273,,,,
Argentina - urban,2005,,,76897997.4725198,,,,
Argentina - urban,2006,,,65372129.996204704,,,,
Argentina - urban,2007,,,62888382.1269576,,,,
Argentina - urban,2008,,,58217525.10671882,,,,
Argentina - urban,2009,,,53798935.20605336,,,,
Argentina - urban,2010,,,50284493.64486911,,,,
Argentina - urban,2011,,,43569789.16246576,,,,
Argentina - urban,2012,,,42003003.9837161,,,,
Argentina - urban,2013,,,41770319.32172436,,,,
Argentina - urban,2014,,,47990623.680854864,,,,
Argentina - urban,2016,,,46797079.89981297,,,,
Argentina - urban,2017,,,41299891.51941064,,,,
Argentina - urban,2018,,,50454891.45143738,,,,
Argentina - urban,2019,,,57877483.18895212,,,,
Argentina - urban,2020,,,70591236.84287922,,,,
Armenia,1996,16388470.942352584,,,,,,
Australia,1981,2590678.6132306126,,,,,,
Australia,1985,,2832239.865503235,,,,,
Australia,1989,,,3000645.6888480578,,,,
Australia,1995,,,3095416.3014423344,,,,
Australia,2001,,,2825398.6449680165,,,,
Australia,2003,,,3159085.132733572,,,,
Australia,2004,,,,2087545.019669684,,,
Australia,2008,,,1567103.1971887122,,,,
Australia,2010,,,,1821925.860417592,,,
Australia,2014,,,1932082.1110772316,,,,
Australia,2016,,,1938706.8806620156,,,,
Australia,2018,,,2234919.6594328512,,,,
Austria,1987,53499.24492414995,,,,,,
Austria,1994,,713574.7253559572,,,,,
Austria,1995,1821887.964208384,,,,,,
Austria,1997,,670107.5510032242,,,,,
Austria,2000,,402477.31011862354,,,,,
Austria,2003,,,476738.77506388375,,,,
Austria,2004,,,296824.4335675895,,,,
Austria,2005,,,372162.3844973572,,,,
Austria,2006,,,325263.52141423034,,,,
Austria,2007,,,592873.142748978,,,,
Austria,2008,,,699377.450219176,,,,
Austria,2009,,,812904.8403957053,,,,
Austria,2010,,,637978.8594035904,,,,
Austria,2011,,,787566.9184588807,,,,
Austria,2012,,,866481.4179937566,,,,
Austria,2013,,,509843.4592092792,,,,
Austria,2014,,,520575.3943197011,,,,
Austria,2015,,,921981.1908537594,,,,
Austria,2016,,,1027564.1699724976,,,,
Austria,2017,,,549330.599088137,,,,
Austria,2018,,,813469.356414947,,,,
Austria,2019,,,739158.6015957587,,,,
Belarus,1993,35686345.64833467,,,,,,
Belarus,1995,19831384.51294576,,,,,,
Belgium,1985,659666.3429897646,,,,,,
Belgium,1988,820113.2626682414,,,,,,
Belgium,1992,1122490.0386951067,,,,,,
Belgium,1995,,988288.4950696244,,,,,
Belgium,1997,816173.1682874862,,,,,,
Belgium,2000,,729026.9711968174,,,,,
Belgium,2003,,,761111.1929655094,,,,
Belgium,2004,,,271876.4286704208,,,,
Belgium,2005,,,501960.7624828293,,,,
Belgium,2006,,,437959.2351661603,,,,
Belgium,2007,,,395793.06619781407,,,,
Belgium,2008,,,312282.2659444131,,,,
Belgium,2009,,,434345.67713654414,,,,
Belgium,2010,,,490147.83798895386,,,,
Belgium,2011,,,560711.2493029211,,,,
Belgium,2012,,,438256.29668323154,,,,
Belgium,2013,,,468242.5114337189,,,,
Belgium,2014,,,274170.6624973823,,,,
Belgium,2015,,,257148.12653947604,,,,
Belgium,2016,,,316760.2346365558,,,,
Belgium,2017,,,395657.188353671,,,,
Belgium,2018,,,217060.7923375296,,,,
Belgium,2019,,,231578.8803175584,,,,
Belize,1993,793741.5526803435,,,,,,
Belize,1994,850684.749925344,,,,,,
Belize,1996,,,982637.162866406,,,,
Belize,1997,1050659.7350535446,,,,,,
Belize,1998,1045154.1075229415,,,,,,
Belize,1999,1018310.4206966396,,,,,,
Bolivia,1997,,35265751.99425396,,,,,
Bolivia,1999,,,39429136.00390779,,,,
Bolivia,2000,,,44098521.22588182,,,,
Bolivia,2001,,,,41669582.03263183,,,
Bolivia,2002,,,,,43655937.38163435,,
