Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,26.441583077323852,,
Albania,2017,,,,,29.159646466710683,,
Albania,2018,,,,,30.95161331795471,,
Argentina - urban,1980,53.30607604025249,,,,,,
Argentina - urban,1986,53.29087260190363,,,,,,
Argentina - urban,1987,51.084256635827145,,,,,,
Argentina - urban,1991,,43.41067918980593,,,,,
Argentina - urban,1992,,43.01013538827969,,,,,
Argentina - urban,1993,,45.41644867357392,,,,,
Argentina - urban,1994,,43.85082063610403,,,,,
Argentina - urban,1995,,39.39867026419004,,,,,
Argentina - urban,1996,,38.139801044361946,,,,,
Argentina - urban,1997,,39.39466458456746,,,,,
Argentina - urban,1998,,36.8485143155108,,,,,
Argentina - urban,1999,,36.991355775130096,,,,,
Argentina - urban,2000,,35.3028785821384,,,,,
Argentina - urban,2001,,31.349185359583856,,,,,
Argentina - urban,2002,,21.846482527967908,,,,,
Argentina - urban,2003,,,33.44877925391105,,,,
Argentina - urban,2004,,,37.59414732444212,,,,
Argentina - urban,2005,,,40.97669870245666,,,,
Argentina - urban,2006,,,44.50039009864514,,,,
Argentina - urban,2007,,,45.17139184378004,,,,
Argentina - urban,2008,,,46.5535601820221,,,,
Argentina - urban,2009,,,47.98405283823439,,,,
Argentina - urban,2010,,,48.588859057983335,,,,
Argentina - urban,2011,,,50.10508054774813,,,,
Argentina - urban,2012,,,51.03381321031662,,,,
Argentina - urban,2013,,,51.39766838641396,,,,
Argentina - urban,2014,,,49.39159345240231,,,,
Argentina - urban,2016,,,50.391756105241306,,,,
Argentina - urban,2017,,,51.42759209535819,,,,
Argentina - urban,2018,,,51.04086315989987,,,,
Argentina - urban,2019,,,48.56340260686456,,,,
Argentina - urban,2020,,,46.48886864659242,,,,
Armenia,1996,10.95415327659724,,,,,,
Australia,1981,48.24511010505214,,,,,,
Australia,1985,,47.32747499520902,,,,,
Australia,1989,,,45.254391098245975,,,,
Australia,1995,,,51.3099155976256,,,,
Australia,2001,,,43.485687673641024,,,,
Australia,2003,,,41.49513458017682,,,,
Australia,2004,,,,36.75633610494963,,,
Australia,2008,,,25.000711911239357,,,,
Australia,2010,,,,23.32819327144101,,,
Australia,2014,,,18.75967636376969,,,,
Australia,2016,,,19.75383141268071,,,,
Australia,2018,,,18.4960459258803,,,,
Austria,1987,25.007676141364037,,,,,,
Austria,1994,,26.994220742916127,,,,,
Austria,1995,32.50013951039738,,,,,,
Austria,1997,,28.00155014676534,,,,,
Austria,2000,,23.941431905915323,,,,,
Austria,2003,,,23.23388891723187,,,,
Austria,2004,,,20.768107408665948,,,,
Austria,2005,,,21.79783932850738,,,,
Austria,2006,,,21.20234398542046,,,,
Austria,2007,,,20.3642594023245,,,,
Austria,2008,,,18.67850326461225,,,,
Austria,2009,,,17.880620277110758,,,,
Austria,2010,,,16.99817781015373,,,,
Austria,2011,,,18.39547018874605,,,,
Austria,2012,,,18.04907490380625,,,,
Austria,2013,,,16.9876789396048,,,,
Austria,2014,,,18.04750087676895,,,,
Austria,2015,,,17.62115022490821,,,,
Austria,2016,,,15.16931638414627,,,,
Austria,2017,,,15.93575461146575,,,,
Austria,2018,,,16.01768867460466,,,,
Austria,2019,,,14.22475722119962,,,,
