Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,2237750.250489336,,,,,
Albania,2002,,2533096.190653532,,,,
Albania,2005,,1757851.672112965,,,,
Albania,2008,,1198731.010900388,,,,
Albania,2012,,1379156.6293065106,,,,
Albania,2014,,,1864667.574319166,,,
Albania,2015,,,980672.8204614398,,,
Albania,2016,,,997396.535153854,,,
Albania,2017,,,949654.2745296428,,,
Albania,2018,,,,664770.8049323866,,
Albania,2019,,,,319284.24484297325,,
Algeria,1988,28456292.231562845,,,,,
Algeria,1995,,32022461.79090493,,,,
Algeria,2011,,,13188341.803216469,,,
Angola,2000,42643561.17865396,,,,,
Angola,2008,,55187806.28789694,,,,
Angola,2018,,,95911013.37232906,,,
Armenia,1999,,5896630.618035358,,,,
Armenia,2001,,6163300.690700054,,,,
Armenia,2002,,5720890.894087802,,,,
Armenia,2003,,5294618.70610631,,,,
Armenia,2004,,4188935.440928122,,,,
Armenia,2005,,3300415.69792208,,,,
Armenia,2006,,2809651.999954467,,,,
Armenia,2007,,2338738.900376766,,,,
Armenia,2008,,1995624.54486774,,,,
Armenia,2009,,2503823.6420783307,,,,
Armenia,2010,,2543734.911447572,,,,
Armenia,2011,,2379953.119889772,,,,
Armenia,2012,,2195199.588891122,,,,
Armenia,2013,,2153122.4269430367,,,,
Armenia,2014,,2121239.0614519487,,,,
Armenia,2015,,1863962.9530640612,,,,
Armenia,2016,,1829275.5043882695,,,,
Armenia,2017,,1776291.2836979453,,,,
Armenia,2018,,1874508.4433601145,,,,
Armenia,2019,,,1996357.179692133,,,
Armenia,2020,,,1788556.943065091,,,
Azerbaijan,1995,9698207.828045078,,,,,
Azerbaijan,2001,,7500129.31771934,,,,
Azerbaijan,2002,,1118011.0357363732,,,,
Azerbaijan,2003,,1325201.6120252302,,,,
Azerbaijan,2004,,841762.9784644522,,,,
Azerbaijan,2005,,359544.9178023853,,,,
Bangladesh,1983,272307811.8134092,,,,,
Bangladesh,1985,269993682.8515796,,,,,
Bangladesh,1988,312665054.05893606,,,,,
Bangladesh,1991,,338634396.76117265,,,,
Bangladesh,1995,,333018004.8036458,,,,
Bangladesh,2000,,,358761039.04785573,,,
Bangladesh,2005,,,356557211.97002745,,,
Bangladesh,2010,,,349040773.4460722,,,
Bangladesh,2016,,,337257911.26962364,,,
Belarus,1998,,17920239.102635004,,,,
Belarus,1999,,16200825.81057325,,,,
Belarus,2000,,13535629.930478102,,,,
Belarus,2001,,8680727.265435858,,,,
Belarus,2002,,6878351.294053644,,,,
Belarus,2003,,5854121.420145256,,,,
Belarus,2004,,3472132.284694947,,,,
Belarus,2005,,2078332.5731759905,,,,
Belarus,2006,,1282780.132078085,,,,
Belarus,2007,,855485.3339642262,,,,
Belarus,2008,,580734.5614297084,,,,
Belarus,2009,,562885.0072381363,,,,
Belarus,2010,,318668.697383596,,,,
Belarus,2011,,225211.1118697819,,,,
Belarus,2012,,84869.12480693261,,,,
Belarus,2013,,50742.82092620643,,,,
Belarus,2014,,30228.240473011432,,,,
Belarus,2015,,72172.753765654,,,,
Belarus,2016,,63442.43470149241,,,,
Belarus,2017,,63061.7171300577,,,,
Belarus,2018,,33441.90302945658,,,,
Belarus,2019,,11351.116581781534,,,,
Belarus,2020,,16643.885378867915,,,,
Belize,1995,,217337.69783154604,,,,
Benin,2003,24472537.15737811,,,,,
Benin,2011,,30069761.67960662,,,,
Benin,2015,,34476318.059900664,,,,
Benin,2018,,,24221149.480914112,,,
Bhutan,2003,1193150.4191731268,,,,,
Bhutan,2007,,914597.0984406632,,,,
Bhutan,2012,,561430.0933935397,,,,
Bhutan,2017,,502930.59532555606,,,,
Bosnia and Herzegovina,2001,397850.29458288377,,,,,
Bosnia and Herzegovina,2004,187625.96958378717,,,,,
Bosnia and Herzegovina,2007,,130918.50831282097,,,,
Bosnia and Herzegovina,2011,,182777.41301522937,,,,
Botswana,1985,2862578.09610771,,,,,
Botswana,1993,3264209.97566504,,,,,
Botswana,2002,,3513859.9319964685,,,,
Botswana,2009,,2962516.9862243603,,,,
Botswana,2015,,3277454.6006350326,,,,
Bulgaria,1989,54685.625624843895,,,,,
Bulgaria,1994,408675.29263646016,,,,,
Bulgaria,1995,,,,1632863.1294657532,,
Bulgaria,1997,,,4753093.562791355,,,
Bulgaria,2001,,,,3462962.079882754,,
Bulgaria,2003,,,,,2457485.967135466,
Bulgaria,2007,,,,,1206887.611781527,
Burkina Faso,1994,41988497.541931,,,,,
Burkina Faso,1998,,45291346.197235264,,,,
Burkina Faso,2003,,43157641.60706407,,,,
Burkina Faso,2009,,,50941183.24436414,,,
Burkina Faso,2014,,,,53201977.6511547,,
Burkina Faso,2018,,,,,49253710.81315839,
Burundi,1992,23497181.73501404,,,,,
Burundi,1998,,26571693.10346402,,,,
Burundi,2006,,30424714.929561477,,,,
Burundi,2013,,36606914.86100446,,,,
Cameroon,1996,43314671.83699794,,,,,
Cameroon,2001,,36773690.63017719,,,,
Cameroon,2007,,45515042.68811928,,,,
Cameroon,2014,,45913447.044989154,,,,
Cape Verde,2001,716589.0127241926,,,,,
Cape Verde,2007,,571155.9166709069,,,,
Cape Verde,2015,,,419186.7636491561,,,
Central African Republic,1992,13178776.464636136,,,,,
Central African Republic,2008,,15600694.43390298,,,,
Chad,2003,32981791.40895332,,,,,
Chad,2011,34316726.77788193,,,,,
Chad,2018,,41417403.18445824,,,,
China,1990,,4200162532.05069,,,,
China,1993,,4049950322.832703,,,,
China,1996,,3615300413.456312,,,,
China,1999,,3544433072.71046,,,,
China,2002,,3093322191.86948,,,,
China,2005,,2402109389.357948,,,,
China,2008,,2013250364.1179895,,,,
China,2010,,1702332687.429202,,,,
China,2011,,1464694917.4029827,,,,
China,2012,,1286432634.4230978,,,,
China,2013,,,878703700.2269839,,,
China,2014,,,732114916.2300054,,,
China,2015,,,592206050.092842,,,
China,2016,,,499666021.4809364,,,
China,2017,,,455881291.9905503,,,
China,2018,,,361651151.2693885,,,
China,2019,,,266520279.67273152,,,
China - rural,1990,,3321213396.4244742,,,,
China - rural,1993,,3211955166.9838004,,,,
China - rural,1996,,2817180381.4848275,,,,
China - rural,1999,,2785783612.9251666,,,,
China - rural,2002,,2503039570.929945,,,,
China - rural,2005,,1938910300.4305668,,,,
China - rural,2008,,1674898796.8696463,,,,
China - rural,2010,,1442889929.3721538,,,,
China - rural,2011,,1239394463.7091286,,,,
China - rural,2012,,1097174703.8862329,,,,
China - rural,2013,,,678120523.1996856,,,
China - rural,2014,,,551551841.0979236,,,
China - rural,2015,,,445375683.8319264,,,
China - rural,2016,,,376685513.2092207,,,
China - rural,2017,,,333556326.2384349,,,
China - rural,2018,,,252648172.4805281,,,
China - rural,2019,,,179613484.50742224,,,
China - urban,1990,,878949135.6262157,,,,
China - urban,1993,,837995155.8489023,,,,
China - urban,1996,,798120031.9714848,,,,
China - urban,1999,,758649459.7852938,,,,
China - urban,2002,,590282620.9395351,,,,
China - urban,2005,,463199088.9273809,,,,
China - urban,2008,,338351567.2483433,,,,
China - urban,2010,,259442758.05704847,,,,
China - urban,2011,,225300453.69385484,,,,
China - urban,2012,,189257930.53686544,,,,
China - urban,2013,,,200583177.0272984,,,
China - urban,2014,,,180563075.13208184,,,
China - urban,2015,,,146830366.26091585,,,
China - urban,2016,,,122980508.27171516,,,
China - urban,2017,,,122324965.7521154,,,
China - urban,2018,,,109002978.78886056,,,
China - urban,2019,,,86906795.16530935,,,
Comoros,2004,978824.9772133378,,,,,
Comoros,2014,,1346071.8300207534,,,,
Congo,2005,11774764.370693598,,,,,
Congo,2011,11980559.6050205,,,,,
Cote d'Ivoire,1985,10038147.477762312,,,,,
Cote d'Ivoire,1986,10411942.788209282,,,,,
Cote d'Ivoire,1987,13636021.89970077,,,,,
Cote d'Ivoire,1988,18039382.2179231,,,,,
Cote d'Ivoire,1992,,27892739.343975704,,,,
Cote d'Ivoire,1995,,30730661.043032043,,,,
Cote d'Ivoire,1998,,37643977.43354181,,,,
Cote d'Ivoire,2002,,,40904398.44521889,,,
Cote d'Ivoire,2008,,,48530189.2821341,,,
Cote d'Ivoire,2015,,,57252728.278862655,,,
Cote d'Ivoire,2018,,,,38304572.601091325,,
Croatia,1998,,3064.017856691663,,,,
Croatia,1999,,,161181.84027278615,,,
Croatia,2000,,,101924.3289459742,,,
Croatia,2001,,,119882.27506334976,,,
Croatia,2004,,31179.44290754064,,,,
Croatia,2008,,26448.3630599197,,,,
Croatia,2009,,32526.031354828094,,,,
Croatia,2010,,22338.16743628371,,,,
Democratic Republic of Congo,2004,252799013.77034155,,,,,
Democratic Republic of Congo,2012,280032973.5547489,,,,,
Djibouti,2002,1514997.1046680557,,,,,
Djibouti,2012,,1540177.8639746157,,,,
Djibouti,2013,,,1747793.731945901,,,
Djibouti,2017,,,,1669810.958245837,,
Egypt,1990,99893223.83577324,,,,,
Egypt,1995,113186088.8707918,,,,,
Egypt,1999,,90990181.0116845,,,,
Egypt,2004,,,121809394.45982791,,,
Egypt,2008,,,127231093.80694014,,,
Egypt,2010,,,,107072051.5023044,,
Egypt,2012,,,,100387268.60389692,,
Egypt,2015,,,,101392972.03381084,,
Egypt,2017,,,,138919963.50029877,,
Estonia,1995,,483051.5028160103,,,,
Estonia,1998,,361822.7103300215,,,,
Estonia,2000,,,443293.7144979,,,
Estonia,2001,,,459134.73635389033,,,
Estonia,2002,,,450876.0343735274,,,
Estonia,2003,,,428507.6431685849,,,
Estonia,2004,,,291730.44218039094,,,
Eswatini,1994,3918180.1752543007,,,,,
Eswatini,2000,,2999247.609444309,,,,
Eswatini,2009,,2922315.609925602,,,,
Eswatini,2016,,2443097.0061138794,,,,
Ethiopia,1995,,212637698.0842681,,,,
Ethiopia,1999,,226082939.0284489,,,,
Ethiopia,2004,,227038166.08257696,,,,
Ethiopia,2010,,257362522.5788338,,,,
Ethiopia,2015,,274854492.20146215,,,,
Ethiopia - rural,1981,122471870.7400932,,,,,
Fiji,2002,615986.2655658864,,,,,
Fiji,2008,514892.74277059257,,,,,
Fiji,2013,452057.1689232926,,,,,
Fiji,2019,,736996.2412279241,,,,
Gabon,2005,1695300.486052288,,,,,
Gabon,2017,,1227339.4615402897,,,,
Gambia,1998,4769039.052519327,,,,,
Gambia,2003,,4288146.793038121,,,,
Gambia,2010,,,4076843.8128370666,,,
Gambia,2015,,,,3495235.994652754,,
Georgia,1996,3657756.022488461,,,,,
Georgia,1997,,7060203.887488895,,,,
Georgia,1998,,,6677500.574248251,,,
Georgia,1999,,,7669318.996074,,,
Georgia,2000,,,7893825.474226992,,,
Georgia,2001,,,8067847.704703972,,,
Georgia,2002,,,5586743.498211692,,,
Georgia,2003,,,5569701.146631985,,,
Georgia,2004,,,5170383.01812731,,,
Georgia,2005,,,5440215.173753043,,,
Georgia,2006,,,5480448.59004142,,,
Georgia,2007,,,5725301.545022186,,,
Georgia,2008,,,5185490.372513358,,,
Georgia,2009,,,5166290.962822426,,,
Georgia,2010,,,5365038.089300805,,,
Georgia,2011,,,5063779.877672928,,,
Georgia,2012,,,4455866.469756711,,,
Georgia,2013,,,3794879.539540201,,,
Georgia,2014,,,3336753.9523163964,,,
Georgia,2015,,,3137245.6843974674,,,
Georgia,2016,,,3057661.4470490757,,,
Georgia,2017,,,3129396.603154736,,,
Georgia,2018,,,3038913.5160032497,,,
Georgia,2019,,,2889160.778022235,,,
