Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,119112.66417826376,,,,,
Albania,2002,,132803.7964237732,,,,
Albania,2005,,177793.35800829777,,,,
Albania,2008,,122458.6307940117,,,,
Albania,2012,,160713.18910022336,,,,
Albania,2014,,,324005.1498466498,,,
Albania,2015,,,273526.4093922578,,,
Albania,2016,,,351472.2783225327,,,
Albania,2017,,,303461.8575382548,,,
Albania,2018,,,,386435.39099578216,,
Albania,2019,,,,296101.83831845253,,
Algeria,1988,1788526.7246740845,,,,,
Algeria,1995,,2447418.185879253,,,,
Algeria,2011,,,1549611.8682617063,,,
Angola,2000,2166345.3233401813,,,,,
Angola,2008,,1426002.796070009,,,,
Angola,2018,,,2359841.005534664,,,
Armenia,1999,,111817.9409851246,,,,
Armenia,2001,,91029.9234296676,,,,
Armenia,2002,,80969.64488331998,,,,
Armenia,2003,,53436.49415905411,,,,
Armenia,2004,,115690.07567831496,,,,
Armenia,2005,,103693.52120760258,,,,
Armenia,2006,,101538.14678241964,,,,
Armenia,2007,,133438.31981777723,,,,
Armenia,2008,,98418.71147302036,,,,
Armenia,2009,,73647.99430025103,,,,
Armenia,2010,,69007.79404661771,,,,
Armenia,2011,,91033.45166993528,,,,
Armenia,2012,,94993.58524721104,,,,
Armenia,2013,,136239.19516945333,,,,
Armenia,2014,,143832.55161180126,,,,
Armenia,2015,,169790.9940048221,,,,
Armenia,2016,,236166.20232719573,,,,
Armenia,2017,,120942.79330531936,,,,
Armenia,2018,,153457.0582310939,,,,
Armenia,2019,,,113526.16999338233,,,
Armenia,2020,,,66822.0121125617,,,
Azerbaijan,1995,628150.9964277904,,,,,
Azerbaijan,2001,,421321.14343188575,,,,
Azerbaijan,2002,,69937.35227270961,,,,
Azerbaijan,2003,,132243.88809467643,,,,
Azerbaijan,2004,,31922.22263023332,,,,
Azerbaijan,2005,,28645.033944122933,,,,
Bangladesh,1983,1041777.5227725928,,,,,
Bangladesh,1985,510163.2702890098,,,,,
Bangladesh,1988,676035.3393472843,,,,,
Bangladesh,1991,,918789.8593395832,,,,
Bangladesh,1995,,1059006.1908836523,,,,
Bangladesh,2000,,,1172465.81724963,,,
Bangladesh,2005,,,1049615.7975258245,,,
Bangladesh,2010,,,1411553.128051528,,,
Bangladesh,2016,,,2431284.135531503,,,
Belarus,1998,,472204.8784681146,,,,
Belarus,1999,,617925.5605946726,,,,
Belarus,2000,,619623.8620922628,,,,
Belarus,2001,,661028.1973136003,,,,
