,entity,year,threshold
0,Angola,2000.0,2.0443434143907
1,Angola,2008.0,2.1358599383783097
2,Angola,2018.0,1.4963001052160294
3,Albania,1996.0,5.158753883274805
4,Albania,2002.0,4.852240313679991
5,Albania,2005.0,5.626640366032799
6,Albania,2008.0,6.199940732399875
7,Albania,2012.0,5.930609765246893
8,Albania,2014.0,5.813915419049855
9,Albania,2015.0,7.049695103011811
10,Albania,2016.0,7.162959373415004
11,Albania,2016.0,5.502400083054307
12,Albania,2017.0,7.233354613397523
13,Albania,2017.0,5.968760847812959
14,Albania,2018.0,8.363406161202372
15,Albania,2018.0,6.385714992958649
16,Albania,2019.0,9.477548897889331
17,United Arab Emirates,2013.0,56.95848621674271
18,United Arab Emirates,2018.0,66.2124803888309
19,Argentina,1980.0,14.491178912530623
20,Argentina,1986.0,15.156085340898336
21,Argentina,1987.0,13.074113077943457
22,Argentina,1991.0,8.984767824597236
23,Argentina,1992.0,9.137936720433093
24,Argentina,1993.0,9.3259149035787
25,Argentina,1994.0,9.038722760181802
26,Argentina,1995.0,7.922527574912602
27,Argentina,1996.0,7.858428032095883
28,Argentina,1997.0,8.33791560131155
29,Argentina,1998.0,7.706340059179846
30,Argentina,1999.0,7.407426643672249
31,Argentina,2000.0,7.05992534425274
32,Argentina,2001.0,6.124092453810183
33,Argentina,2002.0,4.280614391521656
34,Argentina,2003.0,6.436908670020193
35,Argentina,2004.0,7.440961741236838
36,Argentina,2005.0,8.325385650075333
37,Argentina,2006.0,9.558869441514906
38,Argentina,2007.0,9.930360118537289
39,Argentina,2008.0,10.512483233307144
40,Argentina,2009.0,11.148347918652942
41,Argentina,2010.0,11.472087278179854
42,Argentina,2011.0,12.389978926925568
43,Argentina,2012.0,12.533499707542251
44,Argentina,2013.0,12.74863970451395
45,Argentina,2014.0,11.588531890392348
46,Argentina,2016.0,12.189734280611654
47,Argentina,2017.0,13.04577628659958
48,Argentina,2018.0,11.791432280899516
49,Argentina,2019.0,11.096421037772055
50,Argentina,2020.0,9.668104905079655
51,Armenia,1996.0,3.4119177068482416
52,Armenia,1999.0,2.950864856353269
53,Armenia,2001.0,2.919250527246296
54,Armenia,2002.0,3.040057391703305
55,Armenia,2003.0,3.2167381445885623
56,Armenia,2004.0,3.726204327046509
57,Armenia,2005.0,4.1479096387636
58,Armenia,2006.0,4.501124970079862
59,Armenia,2007.0,4.96744990524964
60,Armenia,2008.0,5.095700232006672
61,Armenia,2009.0,4.636687231543239
62,Armenia,2010.0,4.659693982263692
63,Armenia,2011.0,4.78526337388338
64,Armenia,2012.0,4.961427265096489
65,Armenia,2013.0,5.051791334138485
66,Armenia,2014.0,5.143691207098764
67,Armenia,2015.0,5.513251917751597
68,Armenia,2016.0,5.766481760080167
69,Armenia,2017.0,5.427157981746204
70,Armenia,2018.0,5.35140208299865
71,Armenia,2019.0,5.2294816104376025
72,Armenia,2020.0,5.227809961203183
73,Australia,1981.0,25.222984481273908
74,Australia,1985.0,25.338021782132092
75,Australia,1989.0,25.88111743678264
76,Australia,1995.0,23.93439085721429
77,Australia,2001.0,26.933800830333134
78,Australia,2003.0,27.96553034997243
79,Australia,2004.0,30.5464552514811
80,Australia,2008.0,37.03039449583338
81,Australia,2010.0,37.225142564187706
82,Australia,2014.0,40.64399435731495
83,Australia,2016.0,40.16594065995846
84,Australia,2018.0,40.23196602269198
85,Austria,1987.0,35.623796805929594
86,Austria,1994.0,34.600630253730564
87,Austria,1995.0,31.023175825980186
88,Austria,1997.0,33.42202382209552
89,Austria,2000.0,36.61373817413544
90,Austria,2003.0,37.44049152476731
91,Austria,2004.0,38.981253085828456
92,Austria,2005.0,37.58749947251347
93,Austria,2006.0,37.90825044763952
94,Austria,2007.0,39.77920651371316
95,Austria,2008.0,40.503001055061866
96,Austria,2009.0,41.62187563036535
97,Austria,2010.0,42.748624533670124
98,Austria,2011.0,41.33216738599166
99,Austria,2012.0,40.91174976301152
100,Austria,2013.0,42.53141809971513
101,Austria,2014.0,42.39139949163635
102,Austria,2015.0,42.24584761032291
103,Austria,2016.0,43.8876276644252
104,Austria,2017.0,44.207095972327984
105,Austria,2018.0,43.517741206351566
106,Austria,2019.0,44.56119684223602
107,Azerbaijan,1995.0,4.038622788026275
108,Azerbaijan,2001.0,4.6401271298585
109,Azerbaijan,2002.0,6.950776897102236
110,Azerbaijan,2003.0,7.134998169259287
111,Azerbaijan,2004.0,7.306319772147559
112,Azerbaijan,2005.0,8.035419724819086
113,Burundi,1992.0,0.9717776932815884
114,Burundi,1998.0,0.7887340853589092
115,Burundi,2006.0,1.031431234276496
116,Burundi,2014.0,1.1271527105931065
117,Belgium,1985.0,24.4081683223928
118,Belgium,1988.0,25.725417713815883
119,Belgium,1992.0,27.800380068531453
120,Belgium,1995.0,32.127185755194745
121,Belgium,1997.0,32.493598141011425
122,Belgium,2000.0,34.84656791872273
123,Belgium,2003.0,34.3495424687183
124,Belgium,2004.0,35.52135296548575
125,Belgium,2005.0,35.878152391424074
126,Belgium,2006.0,36.029050872925545
127,Belgium,2007.0,36.64557228627628
128,Belgium,2008.0,37.6455142468001
129,Belgium,2009.0,37.9523449520276
130,Belgium,2010.0,38.14159833121592
131,Belgium,2011.0,37.45576523291159
132,Belgium,2012.0,38.65718906484471
133,Belgium,2013.0,38.59454314367311
134,Belgium,2014.0,38.44132939183175
135,Belgium,2015.0,39.46189658041888
136,Belgium,2016.0,39.39529393381895
137,Belgium,2017.0,40.037157622413126
138,Belgium,2018.0,40.76370951438907
139,Belgium,2019.0,41.98276988975001
140,Benin,2003.0,1.5873108462152392
141,Benin,2011.0,1.528249578831526
142,Benin,2015.0,1.5994258068058789
143,Benin,2018.0,2.700930645059367
144,Burkina Faso,1994.0,0.6805238187735065
145,Burkina Faso,1998.0,0.8317259457734897
146,Burkina Faso,2003.0,1.347645025962727
147,Burkina Faso,2009.0,1.4922373159579283
148,Burkina Faso,2014.0,1.808394128952211
149,Burkina Faso,2018.0,2.117483598228545
150,Bangladesh,1984.0,1.925063134985123
151,Bangladesh,1986.0,2.044322183107442
152,Bangladesh,1988.0,1.8310113757242537
153,Bangladesh,1992.0,1.8227214005884165
154,Bangladesh,1996.0,2.000563437739847
155,Bangladesh,2000.0,2.036954660832482
156,Bangladesh,2005.0,2.2821149138611005
157,Bangladesh,2010.0,2.4929370296385347
158,Bangladesh,2016.0,2.7458988816856578
159,Bulgaria,1989.0,18.60623754305036
160,Bulgaria,1992.0,14.42912777816135
161,Bulgaria,1994.0,10.655926725417828
162,Bulgaria,1995.0,8.851052912514628
163,Bulgaria,1997.0,5.31310458949517
164,Bulgaria,2001.0,7.186486619674519
165,Bulgaria,2003.0,6.962019159999271
166,Bulgaria,2006.0,7.506335271089542
167,Bulgaria,2007.0,9.54123656561054
168,Bulgaria,2007.0,9.872263697157836
169,Bulgaria,2008.0,11.452796007275696
170,Bulgaria,2009.0,11.934123271190268
171,Bulgaria,2010.0,11.169173746911678
172,Bulgaria,2011.0,10.72298897322235
173,Bulgaria,2012.0,10.89338975520704
174,Bulgaria,2013.0,12.259302492462124
175,Bulgaria,2014.0,12.54148887494623
176,Bulgaria,2015.0,11.850446222974966
177,Bulgaria,2016.0,13.60259273195432
178,Bulgaria,2017.0,13.348787344789253
179,Bulgaria,2018.0,15.113536012680036
180,Bulgaria,2019.0,15.888362770313744
181,Bosnia and Herzegovina,2001.0,9.358104974601982
182,Bosnia and Herzegovina,2004.0,13.265533296321696
183,Bosnia and Herzegovina,2007.0,14.651720358829618
184,Bosnia and Herzegovina,2011.0,14.026248296442082
185,Belarus,1993.0,5.786969002968823
186,Belarus,1995.0,7.935866598846536
187,Belarus,1998.0,3.2160077187476235
188,Belarus,1999.0,3.4451099408642536
189,Belarus,2000.0,3.866150668909783
