,entity,year,threshold
158,Bangladesh,2016.0,3.110258264324849
159,Bulgaria,1989.0,20.663642931992968
160,Bulgaria,1992.0,16.386713405547216
161,Bulgaria,1994.0,11.808115118261904
162,Bulgaria,1995.0,9.910947034535836
163,Bulgaria,1997.0,5.910770009126996
164,Bulgaria,2001.0,8.233066636814442
165,Bulgaria,2003.0,7.7349271437113885
166,Bulgaria,2006.0,8.499188979136093
167,Bulgaria,2007.0,10.683022831726706
168,Bulgaria,2007.0,11.505390983542188
169,Bulgaria,2008.0,13.109228207413413
170,Bulgaria,2009.0,13.827400531977158
171,Bulgaria,2010.0,13.03582697814442
172,Bulgaria,2011.0,12.32743199973288
173,Bulgaria,2012.0,12.56761379965009
174,Bulgaria,2013.0,14.02785092225332
175,Bulgaria,2014.0,14.559533614940364
176,Bulgaria,2015.0,13.834054617335411
177,Bulgaria,2016.0,15.826579761507093
178,Bulgaria,2017.0,15.6081570914248
179,Bulgaria,2018.0,17.54462002736024
180,Bulgaria,2019.0,18.65964643052838
181,Bosnia and Herzegovina,2001.0,10.538906870204965
182,Bosnia and Herzegovina,2004.0,15.219444444490486
183,Bosnia and Herzegovina,2007.0,16.878048825413135
184,Bosnia and Herzegovina,2011.0,16.234140719816896
185,Belarus,1993.0,6.315283416429202
186,Belarus,1995.0,9.040430035847596
187,Belarus,1998.0,3.6772898087775343
188,Belarus,1999.0,3.970614492949624
189,Belarus,2000.0,4.42155070229889
190,Belarus,2001.0,5.503078651611565
191,Belarus,2002.0,6.062044737782565
192,Belarus,2003.0,6.367484757371973
193,Belarus,2004.0,7.288857969638736
194,Belarus,2005.0,8.921367174601889
195,Belarus,2006.0,10.22775713167514
196,Belarus,2007.0,11.53700063749145
197,Belarus,2008.0,12.237064829333251
198,Belarus,2009.0,12.395692948284582
199,Belarus,2010.0,13.693748177216843
200,Belarus,2011.0,14.355969631855524
201,Belarus,2012.0,16.201357913010085
202,Belarus,2013.0,17.84339900513939
203,Belarus,2014.0,18.484007812413527
204,Belarus,2015.0,16.917957061194937
205,Belarus,2016.0,16.159258309565512
206,Belarus,2017.0,16.65852173662947
207,Belarus,2018.0,17.828765306144955
208,Belarus,2019.0,19.033716497097227
209,Belarus,2020.0,19.148944725610825
210,Belize,1993.0,5.617939747827044
211,Belize,1994.0,5.311255497679754
212,Belize,1995.0,7.610842601986049
213,Belize,1996.0,4.607902258908728
214,Belize,1997.0,4.561128758250261
215,Belize,1998.0,4.7454225626343245
216,Belize,1999.0,5.279236304737332
217,Bolivia,1990.0,5.560318798191087
218,Bolivia,1992.0,4.030135152923188
219,Bolivia,1997.0,5.187403014153376
220,Bolivia,1999.0,4.771115488087459
221,Bolivia,2000.0,4.056431936117907
222,Bolivia,2001.0,4.575084270109426
223,Bolivia,2002.0,4.347910634310645
224,Bolivia,2004.0,5.198930837391625
225,Bolivia,2005.0,5.198946725996705
226,Bolivia,2006.0,5.770450788023924
227,Bolivia,2007.0,6.06975561385351
228,Bolivia,2008.0,7.022131636690852
229,Bolivia,2009.0,7.937040553215764
230,Bolivia,2011.0,8.968474757866556
231,Bolivia,2012.0,9.273320832161136
232,Bolivia,2013.0,9.960025424421776
233,Bolivia,2014.0,9.884209067882775
234,Bolivia,2015.0,9.747515502279516
235,Bolivia,2016.0,9.62725594913092
236,Bolivia,2017.0,9.80573465700266
237,Bolivia,2018.0,9.848731765675984
238,Bolivia,2019.0,10.242769342632998
239,Bolivia,2020.0,9.772156596122535
240,Brazil,1981.0,4.219660370592777
241,Brazil,1982.0,4.249296197124516
242,Brazil,1983.0,3.4885794485106065
243,Brazil,1984.0,3.511842486483975
244,Brazil,1985.0,3.998453024852401
245,Brazil,1986.0,6.704586324503604
246,Brazil,1987.0,5.115483969317332
247,Brazil,1988.0,4.795326335538912
248,Brazil,1989.0,5.162461950241553
249,Brazil,1990.0,4.449558363445691
250,Brazil,1992.0,4.474722543520654
251,Brazil,1993.0,4.599660762223774
252,Brazil,1995.0,6.109585949853932
253,Brazil,1996.0,6.203312964377418
254,Brazil,1997.0,6.135636819280145
255,Brazil,1998.0,6.363330914844624
256,Brazil,1999.0,6.117190177594058
257,Brazil,2001.0,6.96311652973256
258,Brazil,2002.0,7.053370625296775
259,Brazil,2003.0,6.860553155696452
260,Brazil,2004.0,7.072764890760636
261,Brazil,2005.0,7.481676990245775
262,Brazil,2006.0,8.150226984775733
263,Brazil,2007.0,8.73261298425077
264,Brazil,2008.0,9.339256445619958
265,Brazil,2009.0,9.755575526596605
266,Brazil,2011.0,10.742393869110792
267,Brazil,2012.0,11.37262908182471
268,Brazil,2013.0,11.961844594154783
269,Brazil,2014.0,12.37452088735621
270,Brazil,2015.0,12.06401727139056
271,Brazil,2016.0,11.71649149918676
272,Brazil,2017.0,11.778437718751674
273,Brazil,2018.0,12.0576835554825
274,Brazil,2019.0,12.443443600277345
275,Brazil,2020.0,13.023531692681628
276,Bhutan,2003.0,3.43672094993828
277,Bhutan,2007.0,4.47206881110852
278,Bhutan,2012.0,5.992267281954876
279,Bhutan,2017.0,6.702652894737087
280,Botswana,1986.0,2.3712163173308864
281,Botswana,1993.0,2.88282098785433
282,Botswana,2003.0,3.3221942085566187
283,Botswana,2009.0,4.6578899573787895
284,Botswana,2016.0,4.370779335128302
285,Central African Republic,1992.0,0.5543701661376301
286,Central African Republic,2008.0,1.3456880790048078
287,Canada,1971.0,24.04709376097102
288,Canada,1975.0,31.21266084932678
289,Canada,1981.0,35.479000868169564
290,Canada,1987.0,36.77240441509445
291,Canada,1991.0,37.07463090802889
292,Canada,1994.0,37.99809312636909
293,Canada,1997.0,38.432766891712106
294,Canada,1998.0,38.574586454806486
295,Canada,2000.0,39.1737095866693
296,Canada,2004.0,41.88395465881415
297,Canada,2007.0,45.41558026486285
298,Canada,2010.0,46.82032081643312
299,Canada,2012.0,48.31345192757308
300,Canada,2013.0,49.14909323145181
301,Canada,2014.0,49.42761624264328
302,Canada,2015.0,49.3624279415476
303,Canada,2016.0,49.51537895814595
304,Canada,2017.0,50.92122576198744
305,Switzerland,1982.0,51.32164413620736
306,Switzerland,1992.0,51.23539338566284
307,Switzerland,2000.0,49.769637510301386
308,Switzerland,2002.0,53.42025894992125
309,Switzerland,2006.0,53.51828923129362
310,Switzerland,2007.0,54.208923085502285
311,Switzerland,2008.0,54.93259481909114
312,Switzerland,2009.0,54.97647731863559
313,Switzerland,2010.0,55.96339963378684
314,Switzerland,2011.0,57.27891217191233
315,Switzerland,2012.0,57.951620096944616
316,Switzerland,2013.0,57.33401631113754
317,Switzerland,2014.0,57.83328317553267
318,Switzerland,2015.0,58.2855647455273
319,Switzerland,2016.0,58.79120144697175
320,Switzerland,2017.0,58.87735309281069
321,Switzerland,2018.0,57.910946873354575
322,Chile,1987.0,5.216126089464823
323,Chile,1990.0,6.064961765982224
324,Chile,1992.0,6.859605843782783
325,Chile,1994.0,7.448312458904909
326,Chile,1996.0,8.343095374504562
327,Chile,1998.0,8.855782524398329
328,Chile,2000.0,8.314394643295968
329,Chile,2003.0,8.471268437525703
330,Chile,2006.0,10.167484573117289
331,Chile,2009.0,10.923485521449187
332,Chile,2011.0,11.856996916827535
333,Chile,2013.0,14.365171397309748
334,Chile,2015.0,15.474931805336537
335,Chile,2017.0,17.24328700489277
336,Chile,2020.0,17.338011287275314
337,China,1981.0,0.8873515002299474
338,China,1981.0,1.7638123271616963
339,China,1981.0,0.8873515002299474
340,China,1984.0,1.203252891440775
341,China,1984.0,2.018135621220029
342,China,1984.0,1.203252891440775
343,China,1987.0,1.436016186684108
344,China,1987.0,2.4311624901130995
345,China,1987.0,1.436016186684108
346,China,1990.0,1.317426276427171
347,China,1990.0,2.360109149182516
348,China,1990.0,1.317426276427171
349,China,1993.0,1.3973410124013146
350,China,1993.0,2.835864852379651
351,China,1993.0,1.3973410124013146
352,China,1996.0,1.7799195489086483
353,China,1996.0,3.288680930326718
354,China,1996.0,1.7799195489086483
355,China,1999.0,1.744739821523138
356,China,1999.0,3.749037807428123
357,China,1999.0,1.744739821523138
358,China,2002.0,1.946448031211464
359,China,2002.0,4.745479919007064
360,China,2002.0,1.946448031211464
361,China,2005.0,2.604912170089893
362,China,2005.0,5.810052841903343
363,China,2005.0,2.604912170089893
364,China,2008.0,2.84746505894148
365,China,2008.0,7.003755698924525
366,China,2008.0,2.84746505894148
367,China,2010.0,3.157049394179312
368,China,2010.0,8.026362834506823
369,China,2010.0,3.157049394179312
370,China,2011.0,3.565434924585913
371,China,2011.0,8.458169962698383
372,China,2011.0,3.565434924585913
373,China,2012.0,3.876894809729445
374,China,2012.0,9.115198123702417
375,China,2012.0,3.876894809729445
376,China,2013.0,5.0718296894435175
377,China,2013.0,9.762476992941547
378,China,2013.0,5.0718296894435175
379,China,2014.0,5.5907401582737
380,China,2014.0,10.44774411823969
381,China,2014.0,5.5907401582737
382,China,2015.0,6.047285098324547
383,China,2015.0,11.018990948102482
384,China,2015.0,6.047285098324547
385,China,2016.0,6.434565072066652
386,China,2016.0,11.605783412806938
387,China,2016.0,6.434565072066652
388,China,2017.0,6.753770945140353
389,China,2017.0,11.9567526493952
390,China,2017.0,6.753770945140353
391,China,2018.0,7.410005698738219
392,China,2018.0,12.529553865470774
393,China,2018.0,7.410005698738219
394,China,2019.0,7.898763187332295
395,China,2019.0,13.009149048763502
396,China,2019.0,7.898763187332295
397,Cote d'Ivoire,1985.0,5.796989757966037
398,Cote d'Ivoire,1986.0,5.308634819577691
399,Cote d'Ivoire,1987.0,4.729644298816038
400,Cote d'Ivoire,1988.0,3.881116822462141
401,Cote d'Ivoire,1993.0,3.1113836685249225
402,Cote d'Ivoire,1995.0,3.1346066677692
403,Cote d'Ivoire,1998.0,2.758839563042585
404,Cote d'Ivoire,2002.0,2.787899358049031
405,Cote d'Ivoire,2008.0,2.6963306740437853
406,Cote d'Ivoire,2015.0,2.7048794992810667
407,Cote d'Ivoire,2018.0,4.122147487337441
408,Cameroon,1996.0,1.853547422160588
409,Cameroon,2001.0,2.89918089449266
410,Cameroon,2007.0,2.678896046810956
411,Cameroon,2014.0,3.41110795697717
412,"Congo, Dem. Rep.",2005.0,0.5281299255460347
413,"Congo, Dem. Rep.",2012.0,1.0827101923444518
414,"Congo, Rep.",2005.0,1.7179841608275
415,"Congo, Rep.",2012.0,2.366651334851676
416,Colombia,1980.0,4.77008572047875
417,Colombia,1988.0,5.708119560641635
418,Colombia,1989.0,5.544016052456282
419,Colombia,1991.0,5.991869497135847
420,Colombia,1992.0,5.773671168786132
421,Colombia,1996.0,4.8586565793982
422,Colombia,1999.0,4.474990129628323
423,Colombia,2000.0,4.916746241203497
424,Colombia,2001.0,4.216086091162214
425,Colombia,2002.0,5.242734068123259
426,Colombia,2003.0,5.308505874493839
427,Colombia,2004.0,5.320626054610703
428,Colombia,2005.0,5.823241134937018
429,Colombia,2008.0,6.545861567161579
430,Colombia,2009.0,6.705536890918198
431,Colombia,2010.0,7.131983266282099
432,Colombia,2011.0,7.591553031784166
433,Colombia,2012.0,7.927922039485097
434,Colombia,2013.0,8.359771343669731
435,Colombia,2014.0,8.752975121595332
436,Colombia,2015.0,8.870573849933674
437,Colombia,2016.0,8.84427461116041
438,Colombia,2017.0,8.903573734226155
439,Colombia,2018.0,8.929466423506527
440,Colombia,2019.0,8.837197613107538
441,Colombia,2020.0,7.165499676999462
442,Comoros,2004.0,4.068300111053948
443,Comoros,2014.0,3.839003479672889
444,Cabo Verde,2002.0,4.09791931469876
445,Cabo Verde,2007.0,5.112419526514306
446,Cabo Verde,2015.0,6.451717901956319
447,Costa Rica,1981.0,3.7785222298838743
448,Costa Rica,1986.0,5.023283182355511
449,Costa Rica,1989.0,6.554166831396498
450,Costa Rica,1990.0,6.701150359921024
451,Costa Rica,1991.0,6.062801070978314
452,Costa Rica,1992.0,6.397562663416841
453,Costa Rica,1993.0,7.3677691610933564
454,Costa Rica,1994.0,8.201860931386834
455,Costa Rica,1995.0,7.973247905624806
456,Costa Rica,1996.0,7.43608881662526
457,Costa Rica,1997.0,7.961377920607847
458,Costa Rica,1998.0,8.766835283700642
459,Costa Rica,1999.0,8.315367244007728
460,Costa Rica,2000.0,8.311935233245674
461,Costa Rica,2001.0,10.22369354971094
462,Costa Rica,2002.0,10.231507936344263
463,Costa Rica,2003.0,10.666581440524707
464,Costa Rica,2004.0,10.123057526145288
465,Costa Rica,2005.0,10.58777919520695
466,Costa Rica,2006.0,10.624595724480624
467,Costa Rica,2007.0,11.726394533036636
468,Costa Rica,2008.0,11.95846356396647
469,Costa Rica,2009.0,12.69207110667619
470,Costa Rica,2010.0,13.458043243869165
471,Costa Rica,2011.0,13.88553756451716
472,Costa Rica,2012.0,14.35903045563269
473,Costa Rica,2013.0,14.268053219896265
474,Costa Rica,2014.0,14.341932090457878
475,Costa Rica,2015.0,14.277037130302343
476,Costa Rica,2016.0,14.866578865128105
477,Costa Rica,2017.0,15.0111598286665
478,Costa Rica,2018.0,15.037696184968498
479,Costa Rica,2019.0,14.706912620890902
480,Costa Rica,2020.0,12.608847695660003
481,Cyprus,2004.0,34.36255818317812
482,Cyprus,2005.0,36.39226236781093
483,Cyprus,2006.0,39.52686875091529
484,Cyprus,2007.0,39.744531718332254
485,Cyprus,2008.0,39.174458858189446
486,Cyprus,2009.0,38.26929717029507
487,Cyprus,2010.0,39.065125269083744
488,Cyprus,2011.0,38.11167891289353
489,Cyprus,2012.0,35.258796253407105
490,Cyprus,2013.0,32.36202634532489
491,Cyprus,2014.0,31.413947719338005
492,Cyprus,2015.0,32.73973164618274
493,Cyprus,2016.0,34.06674248936067
494,Cyprus,2017.0,35.761590420538056
495,Cyprus,2018.0,37.33713041814489
496,Cyprus,2019.0,38.974699340078445
497,Czech Republic,1992.0,14.71730479444314
498,Czech Republic,1993.0,14.757826171373726
499,Czech Republic,1996.0,17.38641737006645
500,Czech Republic,2002.0,19.25959548208452
501,Czech Republic,2004.0,20.59182287068499
502,Czech Republic,2005.0,21.29971962986026
503,Czech Republic,2006.0,22.392869997914826
504,Czech Republic,2007.0,23.493842195246916
505,Czech Republic,2008.0,23.98412079405404
506,Czech Republic,2009.0,24.492545299628187
507,Czech Republic,2010.0,24.499081776406538
508,Czech Republic,2011.0,24.73903288227364
509,Czech Republic,2012.0,24.26606464310304
510,Czech Republic,2013.0,24.285037923781253
511,Czech Republic,2014.0,24.75441348996205
512,Czech Republic,2015.0,25.87130972306554
513,Czech Republic,2016.0,26.64623164301156
514,Czech Republic,2017.0,27.5244174143215
515,Czech Republic,2018.0,28.67498519612316
516,Czech Republic,2019.0,30.040154330915104
517,Germany,1991.0,38.782433557249625
518,Germany,1992.0,39.603024625318135
519,Germany,1993.0,39.62386929731253
520,Germany,1994.0,39.60380380598951
521,Germany,1995.0,39.79329440616848
522,Germany,1996.0,40.29089930583804
523,Germany,1997.0,39.85439566138746
524,Germany,1998.0,40.66026491832022
525,Germany,1999.0,41.71274095172962
526,Germany,2000.0,42.55184777096286
527,Germany,2001.0,41.73574685731656
528,Germany,2002.0,42.380425832151445
529,Germany,2003.0,42.30520944942563
530,Germany,2004.0,42.46510222645833
531,Germany,2005.0,42.029104488265794
532,Germany,2006.0,42.584316687396345
533,Germany,2007.0,42.98280776243124
534,Germany,2008.0,42.84062703505922
535,Germany,2009.0,43.61889992499589
536,Germany,2010.0,44.034740895841736
537,Germany,2011.0,43.81191757426371
538,Germany,2012.0,43.698125539263096
539,Germany,2013.0,44.15929983625004
540,Germany,2014.0,44.31443319982952
541,Germany,2015.0,45.70291813858392
542,Germany,2016.0,46.91693754630764
543,Germany,2017.0,47.339916681547
544,Germany,2018.0,48.61253786849878
545,Djibouti,2002.0,3.337162273992314
546,Djibouti,2012.0,3.915293707917653
547,Djibouti,2013.0,3.527819155057112
548,Djibouti,2017.0,3.844242168350824
549,Denmark,1987.0,38.67064343698468
550,Denmark,1992.0,38.721251750096826
551,Denmark,1995.0,40.08494328075973
552,Denmark,2000.0,42.50495269531646
553,Denmark,2003.0,41.14551851437864
554,Denmark,2004.0,42.193960257110845
555,Denmark,2005.0,42.3228828067221
556,Denmark,2006.0,43.13265067326135
557,Denmark,2007.0,43.81555313926866
558,Denmark,2008.0,44.08019945777933
559,Denmark,2009.0,44.63300003166178
560,Denmark,2010.0,46.05195913687276
561,Denmark,2011.0,44.98957372291832
562,Denmark,2012.0,44.523246310425286
563,Denmark,2013.0,45.3150647224155
564,Denmark,2014.0,45.66792343510773
565,Denmark,2015.0,45.77389148905091
566,Denmark,2016.0,47.10098828482717
567,Denmark,2017.0,47.76030158794443
568,Denmark,2018.0,48.8003097679434
569,Denmark,2019.0,48.41344035866714
570,Dominican Republic,1986.0,8.961727042189045
571,Dominican Republic,1989.0,4.835755094169277
572,Dominican Republic,1992.0,6.45973670995312
573,Dominican Republic,1996.0,7.878185163656735
574,Dominican Republic,1997.0,8.502764436861774
575,Dominican Republic,2000.0,8.39423889808575
576,Dominican Republic,2001.0,8.300725694556599
577,Dominican Republic,2002.0,8.242180432034726
578,Dominican Republic,2003.0,6.874580310623946
579,Dominican Republic,2004.0,5.833673177499788
580,Dominican Republic,2005.0,7.0263628123208965
581,Dominican Republic,2006.0,7.668642636359529
582,Dominican Republic,2007.0,7.539209473136831
583,Dominican Republic,2008.0,7.324392379607548
584,Dominican Republic,2009.0,7.803005149739315
585,Dominican Republic,2010.0,7.960481200534376
586,Dominican Republic,2011.0,8.080460816900148
587,Dominican Republic,2012.0,7.983383133555723
588,Dominican Republic,2013.0,8.190763784694795
589,Dominican Republic,2014.0,9.07365393759698
590,Dominican Republic,2015.0,9.895393373360914
591,Dominican Republic,2016.0,10.593089037786308
592,Dominican Republic,2017.0,10.43554187607694
593,Dominican Republic,2018.0,11.124038346979813
594,Dominican Republic,2019.0,11.700284468989365
595,Dominican Republic,2020.0,10.539424240113377
596,Algeria,1988.0,4.942825772725843
597,Algeria,1995.0,5.119379112993881
598,Algeria,2011.0,7.156257195093483
599,Ecuador,1987.0,4.897306953753544
600,Ecuador,1994.0,4.3910643191279926
601,Ecuador,1995.0,4.510411629270725
602,Ecuador,1998.0,4.14845932254271
603,Ecuador,1999.0,3.969746125238048
604,Ecuador,2000.0,3.1999792418430677
605,Ecuador,2003.0,5.038592403607316
606,Ecuador,2004.0,4.948585586949977
607,Ecuador,2005.0,5.958878541324633
608,Ecuador,2006.0,6.628096342437397
609,Ecuador,2007.0,6.746975888939094
610,Ecuador,2008.0,7.068040272700785
611,Ecuador,2009.0,6.9466923765462605
612,Ecuador,2010.0,7.644468410409011
613,Ecuador,2011.0,8.423268896922023
614,Ecuador,2012.0,9.107614077875304
615,Ecuador,2013.0,9.041960197953468
616,Ecuador,2014.0,9.510571721595548
617,Ecuador,2015.0,9.41971844240151
618,Ecuador,2016.0,9.47101044369751
619,Ecuador,2017.0,9.867186405259044
620,Ecuador,2018.0,9.660049000589485
621,Ecuador,2019.0,9.429399052090206
622,Ecuador,2020.0,8.086454548600496
623,"Egypt, Arab Rep.",1990.0,3.6096961930130766
624,"Egypt, Arab Rep.",1996.0,3.5221409539512543
625,"Egypt, Arab Rep.",2000.0,4.218422736479958
626,"Egypt, Arab Rep.",2004.0,3.7687441485988713
627,"Egypt, Arab Rep.",2008.0,3.8343974876973848
628,"Egypt, Arab Rep.",2010.0,4.290898501736818
629,"Egypt, Arab Rep.",2012.0,4.488222780056208
630,"Egypt, Arab Rep.",2015.0,4.664017556236049
631,"Egypt, Arab Rep.",2018.0,4.06936029972045
632,Spain,1980.0,14.678510223926745
633,Spain,1985.0,14.245342667020289
634,Spain,1990.0,19.25797584207478
635,Spain,1995.0,22.716891464438493
636,Spain,2000.0,28.56307191563037
637,Spain,2003.0,28.55526401825394
638,Spain,2004.0,27.982199723728723
639,Spain,2005.0,29.342842550906727
640,Spain,2006.0,29.175028680211454
641,Spain,2007.0,34.376322060067
642,Spain,2008.0,35.22880333722401
643,Spain,2009.0,34.87929926539557
644,Spain,2010.0,32.68045376289959
645,Spain,2011.0,31.673560926049984
646,Spain,2012.0,30.4486376833431
647,Spain,2013.0,29.658697106788235
648,Spain,2014.0,29.751005235992444
649,Spain,2015.0,30.532063154761605
650,Spain,2016.0,31.85963166863831
651,Spain,2017.0,32.291754638277794
652,Spain,2018.0,32.13450314893001
653,Spain,2019.0,34.21031817561075
654,Estonia,1993.0,8.7738013878911
655,Estonia,1995.0,8.326424998271223
656,Estonia,1998.0,9.384805532450423
657,Estonia,2000.0,9.038580841239115
658,Estonia,2001.0,8.618270508101384
659,Estonia,2002.0,8.870630811763407
660,Estonia,2003.0,9.24965482482197
661,Estonia,2003.0,11.498465090793106
662,Estonia,2004.0,10.660389150385573
663,Estonia,2004.0,13.00702078184646
664,Estonia,2005.0,14.884081421324538
665,Estonia,2006.0,17.446322399743476
666,Estonia,2007.0,20.191068396603235
667,Estonia,2008.0,20.729785638444937
668,Estonia,2009.0,19.788741751712617
669,Estonia,2010.0,18.768352070048454
670,Estonia,2011.0,18.87594351505705
671,Estonia,2012.0,19.86076703038256
672,Estonia,2013.0,20.874090160606745
673,Estonia,2014.0,22.78959765634126
674,Estonia,2015.0,24.92559477169348
675,Estonia,2016.0,27.17746043184359
676,Estonia,2017.0,29.18212196772621
677,Estonia,2018.0,31.0577848593709
678,Estonia,2019.0,32.39102855314227
679,Ethiopia,1981.0,1.4361419364754375
680,Ethiopia,1995.0,1.4043924022058023
681,Ethiopia,2000.0,1.733855228855153
