,entity,year,threshold
0,Angola,2000.0,8.055423888362798
1,Angola,2008.0,6.982715849911405
2,Angola,2018.0,5.96444048856199
3,Albania,1996.0,10.904046655059942
4,Albania,2002.0,11.588172213060131
5,Albania,2005.0,12.783170588721465
6,Albania,2008.0,13.613415157835256
7,Albania,2012.0,13.259843050829524
8,Albania,2014.0,15.78440868179955
9,Albania,2015.0,18.27379856531955
10,Albania,2016.0,19.19002989973832
11,Albania,2016.0,16.04544895458032
12,Albania,2017.0,18.819394625126137
13,Albania,2017.0,16.405076261495502
14,Albania,2018.0,19.318125458578347
15,Albania,2018.0,17.00749092719684
16,Albania,2019.0,22.81097429930115
17,United Arab Emirates,2013.0,142.57029546053798
18,United Arab Emirates,2018.0,134.92705709164937
19,Argentina,1980.0,44.88831819454921
20,Argentina,1986.0,49.2626230830949
21,Argentina,1987.0,45.16379599847472
22,Argentina,1991.0,30.90760131661449
23,Argentina,1992.0,33.40423647143247
24,Argentina,1993.0,33.02493238725472
25,Argentina,1994.0,32.37751436483034
26,Argentina,1995.0,33.010531562135846
27,Argentina,1996.0,31.62538110477612
28,Argentina,1997.0,34.06634088535862
29,Argentina,1998.0,32.3977286587205
30,Argentina,1999.0,31.265112457058198
31,Argentina,2000.0,30.903824148427084
32,Argentina,2001.0,29.395643778288875
33,Argentina,2002.0,19.81110792770353
34,Argentina,2003.0,27.446918835908686
35,Argentina,2004.0,29.921512516731244
36,Argentina,2005.0,32.0338891742467
37,Argentina,2006.0,34.920051426340486
38,Argentina,2007.0,36.21268339965377
39,Argentina,2008.0,36.69693440418523
40,Argentina,2009.0,37.70318882969708
41,Argentina,2010.0,38.74099277904502
42,Argentina,2011.0,41.284242880864255
43,Argentina,2012.0,40.07741619005033
44,Argentina,2013.0,40.37343721250489
45,Argentina,2014.0,38.18323044082352
46,Argentina,2016.0,39.76063604724197
47,Argentina,2017.0,41.26396026611516
48,Argentina,2018.0,37.62657535431039
49,Argentina,2019.0,36.91468006250749
50,Argentina,2020.0,32.599253648460795
51,Armenia,1996.0,11.072665785887436
52,Armenia,1999.0,7.614456641920156
53,Armenia,2001.0,7.563794885884264
54,Armenia,2002.0,7.71408487753911
55,Armenia,2003.0,7.339361801516337
56,Armenia,2004.0,9.55563100226991
57,Armenia,2005.0,10.297751335355558
58,Armenia,2006.0,9.819137426958152
59,Armenia,2007.0,11.479613232812206
60,Armenia,2008.0,11.402436540546365
61,Armenia,2009.0,10.19398696395163
62,Armenia,2010.0,10.292792398608162
63,Armenia,2011.0,10.483740947716608
64,Armenia,2012.0,10.727661579205911
65,Armenia,2013.0,11.477856317179064
66,Armenia,2014.0,11.523912831830556
67,Armenia,2015.0,11.93511483856894
68,Armenia,2016.0,13.194567912756398
69,Armenia,2017.0,12.326352567363092
70,Armenia,2018.0,12.269707141528562
71,Armenia,2019.0,10.992965171992294
72,Armenia,2020.0,10.283478261976317
73,Australia,1981.0,61.35838211424512
74,Australia,1985.0,64.8961926607967
75,Australia,1989.0,66.09972799963856
76,Australia,1995.0,60.40919089023295
77,Australia,2001.0,69.60335205477737
78,Australia,2003.0,71.73442554772787
79,Australia,2004.0,77.06765042936992
80,Australia,2008.0,96.8313624747156
81,Australia,2010.0,97.09879014183488
82,Australia,2014.0,101.83152696619231
83,Australia,2016.0,99.48681665600073
84,Australia,2018.0,100.65226524693182
85,Austria,1987.0,65.58959752729632
86,Austria,1994.0,77.30726899942464
87,Austria,1995.0,68.32639596987582
88,Austria,1997.0,76.57473769250683
89,Austria,2000.0,78.69303623721372
90,Austria,2003.0,80.5273012550542
91,Austria,2004.0,85.20439636277915
92,Austria,2005.0,80.68781424735258
93,Austria,2006.0,82.73999050481119
94,Austria,2007.0,89.15361377035558
95,Austria,2008.0,88.1665240565063
96,Austria,2009.0,91.96624856050406
97,Austria,2010.0,93.00453187072434
98,Austria,2011.0,92.37097094688708
99,Austria,2012.0,89.8038064333046
100,Austria,2013.0,92.80582962597342
101,Austria,2014.0,90.73383362383692
102,Austria,2015.0,90.27443211482704
103,Austria,2016.0,95.2631805629325
104,Austria,2017.0,94.13316877359226
105,Austria,2018.0,95.9558990639591
106,Austria,2019.0,98.50140577013816
107,Azerbaijan,1995.0,10.032012770257047
108,Azerbaijan,2001.0,12.434973517780044
109,Azerbaijan,2002.0,13.671761130808155
110,Azerbaijan,2003.0,14.408812709575686
111,Azerbaijan,2004.0,14.639020815657013
112,Azerbaijan,2005.0,16.57250884086065
113,Burundi,1992.0,2.42747653779928
114,Burundi,1998.0,2.248952795524785
115,Burundi,2006.0,2.74291174380072
116,Burundi,2014.0,3.2378022081160824
117,Belgium,1985.0,47.95138002130663
118,Belgium,1988.0,50.1160298444541
119,Belgium,1992.0,53.7113433228806
120,Belgium,1995.0,65.6972670634177
121,Belgium,1997.0,65.76246909379904
122,Belgium,2000.0,71.33056267924064
123,Belgium,2003.0,71.00022238800842
124,Belgium,2004.0,72.29153219871077
125,Belgium,2005.0,73.96610206853116
126,Belgium,2006.0,74.33718722055369
127,Belgium,2007.0,76.08389620447369
128,Belgium,2008.0,76.67776427713152
129,Belgium,2009.0,77.37403064720847
130,Belgium,2010.0,76.87197195034571
131,Belgium,2011.0,75.70980646234959
132,Belgium,2012.0,77.33843387719382
133,Belgium,2013.0,77.50464737837835
134,Belgium,2014.0,77.90678319592357
135,Belgium,2015.0,79.08041391556864
136,Belgium,2016.0,78.09320339995236
137,Belgium,2017.0,78.86715237184512
138,Belgium,2018.0,79.35755646561718
139,Belgium,2019.0,82.09071811116502
140,Benin,2003.0,4.557212247207537
141,Benin,2011.0,5.483031777899333
142,Benin,2015.0,5.152041870181283
143,Benin,2018.0,7.740438265073431
144,Burkina Faso,1994.0,2.597448993318251
145,Burkina Faso,1998.0,2.906840268522252
146,Burkina Faso,2003.0,4.493890197837615
147,Burkina Faso,2009.0,4.282831036255248
148,Burkina Faso,2014.0,4.818554512585365
149,Burkina Faso,2018.0,9.02976785850355
150,Bangladesh,1984.0,3.7552535359409625
151,Bangladesh,1986.0,4.146929025909069
152,Bangladesh,1988.0,3.8849024906280274
153,Bangladesh,1992.0,3.776855155416727
154,Bangladesh,1996.0,4.846819765849713
155,Bangladesh,2000.0,5.2109875267680605
156,Bangladesh,2005.0,5.7316621915068815
157,Bangladesh,2010.0,6.110711724519561
158,Bangladesh,2016.0,6.616442055487657
159,Bulgaria,1989.0,35.2800078484163
160,Bulgaria,1992.0,32.19807069686045
161,Bulgaria,1994.0,20.100407737537832
162,Bulgaria,1995.0,19.95253279151743
163,Bulgaria,1997.0,10.797959530759233
164,Bulgaria,2001.0,16.56644646489327
165,Bulgaria,2003.0,14.676781274260946
166,Bulgaria,2006.0,17.322668992339548
167,Bulgaria,2007.0,19.43809760239649
168,Bulgaria,2007.0,25.383848305555382
169,Bulgaria,2008.0,27.975763762606128
170,Bulgaria,2009.0,28.452812576839825
171,Bulgaria,2010.0,27.71111231794733
172,Bulgaria,2011.0,24.81863120331175
173,Bulgaria,2012.0,26.530853925129968
174,Bulgaria,2013.0,30.26121914005718
175,Bulgaria,2014.0,32.11379168460501
176,Bulgaria,2015.0,31.55811948677337
177,Bulgaria,2016.0,35.846059203850245
178,Bulgaria,2017.0,35.44084921957856
179,Bulgaria,2018.0,41.42259901632068
180,Bulgaria,2019.0,44.00860052512599
181,Bosnia and Herzegovina,2001.0,19.417251061008
182,Bosnia and Herzegovina,2004.0,34.20631684723335
183,Bosnia and Herzegovina,2007.0,36.92363832490788
184,Bosnia and Herzegovina,2011.0,34.96267780892197
185,Belarus,1993.0,10.218966680831633
186,Belarus,1995.0,16.760421678341988
187,Belarus,1998.0,7.598696403310069
188,Belarus,1999.0,8.081241502885847
189,Belarus,2000.0,8.830538429326603
190,Belarus,2001.0,10.780104263881732
191,Belarus,2002.0,11.87866321305712
192,Belarus,2003.0,12.196755327178904
193,Belarus,2004.0,13.236716520764478
194,Belarus,2005.0,16.397175456053326
195,Belarus,2006.0,19.18091902721121
196,Belarus,2007.0,22.46665872586172
197,Belarus,2008.0,22.38796695060685
198,Belarus,2009.0,22.763068132769703
199,Belarus,2010.0,26.21823311411525
200,Belarus,2011.0,26.19520278742037
201,Belarus,2012.0,28.8806863429431
202,Belarus,2013.0,31.85039253651179
203,Belarus,2014.0,33.40048780488743
204,Belarus,2015.0,30.12336248599455
205,Belarus,2016.0,28.522601403288547
206,Belarus,2017.0,29.729055695050697
207,Belarus,2018.0,31.897672548493727
208,Belarus,2019.0,33.488703046207206
209,Belarus,2020.0,33.07299557311603
210,Belize,1993.0,19.45606815324217
211,Belize,1994.0,17.925487304669172
212,Belize,1995.0,29.530327399736457
213,Belize,1996.0,16.63002340150822
214,Belize,1997.0,16.461216780443955
215,Belize,1998.0,17.79533460987872
216,Belize,1999.0,17.056937601281202
217,Bolivia,1990.0,15.399114299277786
218,Bolivia,1992.0,12.775288110551028
219,Bolivia,1997.0,19.812997036857187
220,Bolivia,1999.0,18.990110002528613
221,Bolivia,2000.0,16.464274924312175
222,Bolivia,2001.0,16.772585725954734
223,Bolivia,2002.0,16.43396475026199
224,Bolivia,2004.0,18.7830035722074
225,Bolivia,2005.0,21.219167373916893
226,Bolivia,2006.0,22.53524785431964
227,Bolivia,2007.0,22.21530554670385
228,Bolivia,2008.0,22.69584521358245
229,Bolivia,2009.0,23.20397724107025
230,Bolivia,2011.0,26.00597730659847
231,Bolivia,2012.0,26.87828607140145
232,Bolivia,2013.0,29.285419713773518
233,Bolivia,2014.0,28.543946974985783
234,Bolivia,2015.0,27.44562961514915
235,Bolivia,2016.0,26.740252022826603
236,Bolivia,2017.0,27.2191696855044
237,Bolivia,2018.0,26.116410591898592
238,Bolivia,2019.0,26.812630577971653
239,Bolivia,2020.0,27.41890327721767
240,Brazil,1981.0,17.52873560717125
241,Brazil,1982.0,18.219455153888
242,Brazil,1983.0,15.58935591782493
243,Brazil,1984.0,15.16990973026255
244,Brazil,1985.0,16.78250803102792
245,Brazil,1986.0,28.39379424301625
246,Brazil,1987.0,22.299246106542668
247,Brazil,1988.0,22.34839102912399
248,Brazil,1989.0,25.684122208425247
249,Brazil,1990.0,20.536423215903188
250,Brazil,1992.0,16.338193809729578
251,Brazil,1993.0,19.71283183810189
252,Brazil,1995.0,27.43204057584458
253,Brazil,1996.0,26.97092593207574
254,Brazil,1997.0,26.84341108435064
255,Brazil,1998.0,27.498680024864267
256,Brazil,1999.0,25.880419982128707
257,Brazil,2001.0,29.046082942178145
258,Brazil,2002.0,29.25400520173225
259,Brazil,2003.0,27.856418345978277
260,Brazil,2004.0,27.727313212432737
261,Brazil,2005.0,28.572238086200848
262,Brazil,2006.0,30.685420664329744
263,Brazil,2007.0,31.502983751536085
264,Brazil,2008.0,33.12253277944987
265,Brazil,2009.0,33.89182396625954
266,Brazil,2011.0,35.70148855223139
267,Brazil,2012.0,38.04884575458408
268,Brazil,2013.0,40.23674428855894
269,Brazil,2014.0,41.05674235965749
270,Brazil,2015.0,39.943074045756845
271,Brazil,2016.0,40.30182890919355
272,Brazil,2017.0,39.8815755388821
273,Brazil,2018.0,41.36698731473115
274,Brazil,2019.0,41.03343587511758
275,Brazil,2020.0,39.14046665276254
276,Bhutan,2003.0,9.201118729738903
277,Bhutan,2007.0,10.996826415025534
278,Bhutan,2012.0,14.715583451743688
279,Bhutan,2017.0,16.994578402883917
280,Botswana,1986.0,8.495357344257583
281,Botswana,1993.0,10.485107062118272
282,Botswana,2003.0,19.725142776060487
283,Botswana,2009.0,20.17513450778089
284,Botswana,2016.0,17.322116564710303
285,Central African Republic,1992.0,2.694746267045356
286,Central African Republic,2008.0,4.587416132014618
287,Canada,1971.0,56.67241601920291
288,Canada,1975.0,66.69327489757133
289,Canada,1981.0,74.46132583633546
290,Canada,1987.0,76.01288137018018
291,Canada,1991.0,75.38823653239511
292,Canada,1994.0,77.71423670904001
293,Canada,1997.0,77.4504051602151
294,Canada,1998.0,78.86975921308799
295,Canada,2000.0,79.60103304740804
296,Canada,2004.0,86.86674933713228
297,Canada,2007.0,95.0897389817301
298,Canada,2010.0,96.87230510836925
299,Canada,2012.0,100.02521093332804
300,Canada,2013.0,102.52438764969416
301,Canada,2014.0,101.18178243400884
302,Canada,2015.0,103.61575987421436
303,Canada,2016.0,100.74460445252188
304,Canada,2017.0,105.24393338574696
305,Switzerland,1982.0,111.36418903514848
306,Switzerland,1992.0,105.3442221111512
