,entity,year,threshold
0,Angola,2000.0,4.081898629236447
1,Angola,2008.0,3.88904392452586
2,Angola,2018.0,3.0597631068093523
3,Albania,1996.0,7.6185800103891586
4,Albania,2002.0,7.383185451454964
5,Albania,2005.0,8.515019669915223
6,Albania,2008.0,9.235412640845514
7,Albania,2012.0,8.909854806755872
8,Albania,2014.0,9.70482882884729
9,Albania,2015.0,11.38571754777488
10,Albania,2016.0,11.931925289389016
11,Albania,2016.0,9.507727040452322
12,Albania,2017.0,11.861427613941125
13,Albania,2017.0,10.068574527269645
14,Albania,2018.0,12.735549809036252
15,Albania,2018.0,10.445498485757032
16,Albania,2019.0,14.644532375390003
17,United Arab Emirates,2013.0,96.54979988543894
18,United Arab Emirates,2018.0,98.61922365703272
19,Argentina,1980.0,25.58137126674777
20,Argentina,1986.0,26.46433937719749
21,Argentina,1987.0,23.93619187249749
22,Argentina,1991.0,16.172582084275025
23,Argentina,1992.0,17.05748187814177
24,Argentina,1993.0,17.719239325851294
25,Argentina,1994.0,17.08813308047021
26,Argentina,1995.0,15.75702657722243
27,Argentina,1996.0,15.81269055238806
28,Argentina,1997.0,16.24702411455565
29,Argentina,1998.0,15.550909756185844
30,Argentina,1999.0,15.16758837872439
31,Argentina,2000.0,14.6526752427887
32,Argentina,2001.0,13.473003398382405
33,Argentina,2002.0,9.18386381955222
34,Argentina,2003.0,13.656250033238257
35,Argentina,2004.0,15.300357528507687
36,Argentina,2005.0,16.74526437163738
37,Argentina,2006.0,18.961395080586072
38,Argentina,2007.0,19.46740319658935
39,Argentina,2008.0,20.241474535732245
40,Argentina,2009.0,21.111651719279475
41,Argentina,2010.0,21.392381551828056
42,Argentina,2011.0,22.84519898947113
43,Argentina,2012.0,23.138767896688083
44,Argentina,2013.0,23.314194087950543
45,Argentina,2014.0,21.71093443946473
46,Argentina,2016.0,22.40019618669721
47,Argentina,2017.0,23.73759052853545
48,Argentina,2018.0,21.61977600436858
49,Argentina,2019.0,20.815547136356432
50,Argentina,2020.0,18.389127383506445
51,Armenia,1996.0,6.021873284312644
52,Armenia,1999.0,4.702879083276585
53,Armenia,2001.0,4.3482457150337375
54,Armenia,2002.0,4.565736057278053
55,Armenia,2003.0,4.700444894104519
56,Armenia,2004.0,5.658561324792142
57,Armenia,2005.0,6.243747684261195
58,Armenia,2006.0,6.607358061463993
59,Armenia,2007.0,7.297069123712782
60,Armenia,2008.0,7.676451227197196
61,Armenia,2009.0,6.774872065478257
62,Armenia,2010.0,6.701311284977125
63,Armenia,2011.0,7.019447132852886
64,Armenia,2012.0,7.218487647510539
65,Armenia,2013.0,7.537216797517098
66,Armenia,2014.0,7.627572421440465
67,Armenia,2015.0,8.168105309186524
68,Armenia,2016.0,8.966501413615747
69,Armenia,2017.0,7.972352893344186
70,Armenia,2018.0,7.910955862636301
71,Armenia,2019.0,7.405748574413638
72,Armenia,2020.0,7.176669619639071
73,Australia,1981.0,39.69051190097292
74,Australia,1985.0,40.17176254368015
75,Australia,1989.0,41.62721701672981
76,Australia,1995.0,37.63077313701998
77,Australia,2001.0,44.16237674192182
78,Australia,2003.0,45.70040056592989
79,Australia,2004.0,48.72401675485736
80,Australia,2008.0,60.920087456427865
81,Australia,2010.0,61.53874174820768
82,Australia,2014.0,63.65403647256012
83,Australia,2016.0,64.86704647672425
84,Australia,2018.0,64.00580654394903
85,Austria,1987.0,49.0072653327798
86,Austria,1994.0,52.214398112086016
87,Austria,1995.0,47.45927166250735
88,Austria,1997.0,51.08815995118268
89,Austria,2000.0,53.9189476678776
90,Austria,2003.0,54.77375868386233
91,Austria,2004.0,57.25574682373091
92,Austria,2005.0,55.79000649310624
93,Austria,2006.0,56.44648983601283
94,Austria,2007.0,59.63744865959875
95,Austria,2008.0,59.84220845705977
96,Austria,2009.0,62.16585217256578
97,Austria,2010.0,63.39840705664613
98,Austria,2011.0,62.696434667185606
99,Austria,2012.0,60.92162871231516
100,Austria,2013.0,63.242692757933774
101,Austria,2014.0,62.26751863383086
102,Austria,2015.0,62.424003090837154
103,Austria,2016.0,65.4716100786769
104,Austria,2017.0,65.32319722067302
105,Austria,2018.0,65.52380910578975
106,Austria,2019.0,67.41670576408819
107,Azerbaijan,1995.0,6.41753758097326
108,Azerbaijan,2001.0,7.31999153890429
109,Azerbaijan,2002.0,9.176957552907147
110,Azerbaijan,2003.0,9.841595176818933
111,Azerbaijan,2004.0,9.760163675912509
112,Azerbaijan,2005.0,10.873667809655638
113,Burundi,1992.0,1.507527526223341
114,Burundi,1998.0,1.3462090061830074
115,Burundi,2006.0,1.5948291394365195
116,Burundi,2014.0,1.8037193686202584
117,Belgium,1985.0,34.10085665858433
118,Belgium,1988.0,35.493825521244275
119,Belgium,1992.0,39.01061230964403
120,Belgium,1995.0,45.36888041359669
121,Belgium,1997.0,45.14203500411694
122,Belgium,2000.0,49.56670343071346
123,Belgium,2003.0,48.75771057940124
124,Belgium,2004.0,50.66956313925958
125,Belgium,2005.0,51.06940566099248
126,Belgium,2006.0,51.80523092099352
127,Belgium,2007.0,51.99988315985153
128,Belgium,2008.0,53.85855759704154
129,Belgium,2009.0,54.41050471810979
130,Belgium,2010.0,53.490611080887824
131,Belgium,2011.0,52.64095672108782
132,Belgium,2012.0,54.34017300205356
133,Belgium,2013.0,54.6462109998498
134,Belgium,2014.0,55.0653346393344
135,Belgium,2015.0,55.40696256283878
136,Belgium,2016.0,54.65253065125487
137,Belgium,2017.0,55.51515929481019
138,Belgium,2018.0,55.8540723622025
139,Belgium,2019.0,57.52370800161686
140,Benin,2003.0,2.5601840972345524
141,Benin,2011.0,2.6773357696424864
142,Benin,2015.0,2.8369056181055963
143,Benin,2018.0,4.430537871954305
144,Burkina Faso,1994.0,1.2292013861331406
145,Burkina Faso,1998.0,1.3908525725985144
146,Burkina Faso,2003.0,2.3480251993511705
147,Burkina Faso,2009.0,2.4416439691956837
148,Burkina Faso,2014.0,2.794871549826776
149,Burkina Faso,2018.0,3.943116460850769
