Entity,Year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,2016,,,,,1.5151996933919076,,
Albania,2017,,,,,1.6363435615357824,,
Albania,2018,,,,,1.939406032503084,,
Argentina - urban,1980,4.611262995283349,,,,,,
Argentina - urban,1986,4.39183719583464,,,,,,
Argentina - urban,1987,3.546367426621311,,,,,,
Argentina - urban,1991,,2.811012244651117,,,,,
Argentina - urban,1992,,2.600668842041206,,,,,
Argentina - urban,1993,,2.416465281755061,,,,,
Argentina - urban,1994,,2.4064415370589085,,,,,
Argentina - urban,1995,,1.7306034674914643,,,,,
Argentina - urban,1996,,1.548864627889604,,,,,
Argentina - urban,1997,,1.6984734637589387,,,,,
Argentina - urban,1998,,1.6226987226236178,,,,,
Argentina - urban,1999,,1.5549225692269464,,,,,
Argentina - urban,2000,,1.3473660294356686,,,,,
Argentina - urban,2001,,0.853687461635943,,,,,
Argentina - urban,2002,,0.8023836819273485,,,,,
Argentina - urban,2003,,,1.3944749947145565,,,,
Argentina - urban,2004,,,1.6903850150918178,,,,
Argentina - urban,2005,,,1.9452391794572703,,,,
Argentina - urban,2006,,,2.213350524787098,,,,
Argentina - urban,2007,,,2.4694777602062654,,,,
Argentina - urban,2008,,,2.547252642663899,,,,
Argentina - urban,2009,,,2.7122494266412613,,,,
Argentina - urban,2010,,,3.065049738492768,,,,
Argentina - urban,2011,,,3.505335885973843,,,,
Argentina - urban,2012,,,3.5311240909653296,,,,
Argentina - urban,2013,,,3.633908388921213,,,,
Argentina - urban,2014,,,3.486649581202653,,,,
Argentina - urban,2016,,,3.5073081837235534,,,,
Argentina - urban,2017,,,3.729845171136833,,,,
Argentina - urban,2018,,,3.3286430150450563,,,,
Argentina - urban,2019,,,3.076765711126493,,,,
Argentina - urban,2020,,,2.8201701111959143,,,,
Armenia,1996,1.3605164197293231,,,,,,
Australia,1981,9.558345732994336,,,,,,
Australia,1985,,9.617046382939597,,,,,
Australia,1989,,,9.623153517229024,,,,
Australia,1995,,,9.57242603953664,,,,
Australia,2001,,,10.629689158226178,,,,
Australia,2003,,,10.840311849793704,,,,
Australia,2004,,,,13.046623864091291,,,
Australia,2008,,,15.363451043470024,,,,
