Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,212367.8809040882,,,,,
Albania,2002,,278829.87142713,,,,
Albania,2005,,169759.3452731616,,,,
Albania,2008,,70833.37605731223,,,,
Albania,2012,,118114.45730065012,,,,
Albania,2014,,,235458.459642442,,,
Albania,2015,,,79292.84243954878,,,
Albania,2016,,,84815.475679692,,,
Albania,2017,,,83503.76472842849,,,
Albania,2018,,,,55695.82020591691,,
Albania,2019,,,,14795.067603712809,,
Algeria,1988,5189623.591555487,,,,,
Algeria,1995,,5914440.527802901,,,,
Algeria,2011,,,864371.3674472086,,,
Angola,2000,15528034.960734775,,,,,
Angola,2008,,18468347.95192959,,,,
Angola,2018,,,38178874.69928898,,,
Armenia,1999,,1330466.065688047,,,,
Armenia,2001,,1398615.490078677,,,,
Armenia,2002,,1180764.3923833342,,,,
Armenia,2003,,948203.3610350416,,,,
Armenia,2004,,683805.2862690294,,,,
Armenia,2005,,407888.8927992916,,,,
Armenia,2006,,314792.1817780005,,,,
Armenia,2007,,260913.22566126983,,,,
Armenia,2008,,161767.13898987314,,,,
Armenia,2009,,232663.82268250844,,,,
Armenia,2010,,237060.80673320175,,,,
Armenia,2011,,230384.4579901857,,,,
Armenia,2012,,204925.61579796905,,,,
Armenia,2013,,223589.62770145776,,,,
Armenia,2014,,216271.771202838,,,,
Armenia,2015,,193452.47738952865,,,,
Armenia,2016,,180914.74931562983,,,,
Armenia,2017,,153966.44345318526,,,,
Armenia,2018,,195675.092398223,,,,
Armenia,2019,,,180033.87332745228,,,
Armenia,2020,,,117762.25567594753,,,
Azerbaijan,1995,1877409.410651732,,,,,
Azerbaijan,2001,,994147.3149628512,,,,
Azerbaijan,2002,,19850.59030893236,,,,
Azerbaijan,2003,,25171.046359433345,,,,
Azerbaijan,2004,,4713.505619029321,,,,
Azerbaijan,2005,,400.769363453885,,,,
Bangladesh,1983,88682082.03253306,,,,,
Bangladesh,1985,82129170.98616402,,,,,
Bangladesh,1988,105547944.7478996,,,,,
Bangladesh,1991,,114049275.18181317,,,,
Bangladesh,1995,,105251087.88459148,,,,
Bangladesh,2000,,,112023295.19233768,,,
Bangladesh,2005,,,99669308.0150647,,,
Bangladesh,2010,,,88138230.82605246,,,
