"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","Population","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Germany",2011,"N","income",TRUE,"DEU:2011:N:i","DEU2011",NA,0,0,0,67.2655192116066,0,0,0,82.7713259008456,0,0,0,81.5354489154039,0.2470753,0.04342018,198340,72.1955630290364,0.4940149,0.1563768,396570,77.2986558398909,2.243257,0.4798803,1800774,39.5811403877072,6.24435,1.339649,5012651,26.6486145158193,22.22278,5.404089,17839333,25.3423471980395,42.48578,12.14609,34105453,29.05449111515,3.738191,0.8517906,3000832,31.5124551244379,8.749739,1.89707,7023851,25.1271044349809,15.49744,3.577249,12440567,24.8221945677615,0,0,0,0.0023881099,0.01563768,0.071982045,0.2679298,1.6212267,4.858436,0.1499151456,0.4173554,0.944393736,0.672655192116066,1.57265519211607,2.60913436529292,3.970755966597,7.72986558398909,5.93717105815608,5.32972290316386,7.60270415941185,11.62179644606
"Germany",2012,"N","income",TRUE,"DEU:2012:N:i","DEU2012",NA,0,0,0,70.6965521680896,0,0,0,72.2692528760445,0,0,0,72.7543825407654,0.2470576,0.07737599,198698,75.3564588392857,0.749258,0.2356254,602597,79.9293226289646,2.999182,0.7054453,2412117,34.8533381749903,7.499189,1.793025,6031284,28.0166682334717,23.24637,6.113849,18696084,26.9666156422623,43.24559,12.92208,34780622,30.3359126430695,4.981005,1.165469,4006014,29.4706999883485,9.746892,2.37303,7839018,27.1363336464082,16.49932,4.159304,13269714,26.3837567186314,0,0,0,0.00425567945,0.02356254,0.105816795,0.358605,1.8341547,5.168832,0.203957075,0.518981661,1.0918173,0.706965521680896,1.37311580464485,2.32814024130449,4.14460523616071,7.99293226289646,5.22800072624855,5.60333364669434,8.08998469267869,12.1343650572278
"Germany",2013,"N","income",TRUE,"DEU:2013:N:i","DEU2013",NA,0,0,0,69.8112204271697,0,0,0,71.3891454128862,0,0,0,71.8546081667152,0.2433182,0.04686325,196225,74.5151076378726,0.7457847,0.1904918,601443,79.224280500423,2.741945,0.6401012,2211258,37.77558813746,7.244674,1.652464,5842511,26.564751479024,22.99943,5.896724,18548029,26.6523659385358,42.49624,12.63767,34271350,30.1051167089058,4.745256,1.071765,3826840,29.4608798592401,9.748687,2.278638,7861888,26.467710055824,16.48878,4.055853,13297476,25.818196496964,0,0,0,0.00257747875,0.01904918,0.09601518,0.3304928,1.7690172,5.055068,0.1891665225,0.5026675428,1.0735842891,0.698112204271697,1.35639376284484,2.29934746133489,4.09833092008299,7.9224280500423,5.666338220619,5.3129502958048,7.99570978156074,12.0420466835623
"Germany",2014,"N","income",TRUE,"DEU:2014:N:i","DEU2014",NA,0,0,0,72.4340781725916,0,0,0,73.9296954233134,0.2498978,0.04714676,202373,74.3984521808735,0.2498978,0.1319336,202373,76.8531479934528,0.9994278,0.3202459,809362,73.1879637234142,2.997994,0.8232278,2427850,35.3275469129531,7.745455,1.887527,6272463,27.901192840593,22.23376,6.045927,18005455,28.0284805351915,41.99755,12.53504,34010666,30.1669017429625,5.239029,1.322281,4242697,30.2732785499585,10.47792,2.589015,8485282,26.9804342344919,16.4981,4.373669,13360574,27.8391140181151,0,0,0.00150869632,0.007256348,0.03202459,0.12348417,0.3775054,1.8137781,5.014016,0.2348371056,0.57476133,1.1651454216,0.724340781725916,1.40466421304295,2.38075046978795,4.2269231396399,7.31879637234142,5.29913203694297,5.5802385681186,8.40854416055745,12.066760697185
"Germany",2015,"N","income",TRUE,"DEU:2015:N:i","DEU2015",NA,0,0,0,72.3487871509404,0,0,0,73.8806877500922,0,0,0,74.3768780753218,0.2450973,0.09366078,200212,76.8545801505811,0.997646,0.2553465,814943,73.2880026303148,3.244851,0.8339143,2650609,34.4862237288731,7.744334,1.980005,6326084,28.0616187532262,22.24788,6.179419,18173539,28.606550989465,41.24791,12.51808,33694020,30.8037072678901,5.746251,1.44954,4693918,29.4048457383668,10.98074,2.822149,8969794,27.5882734792622,17.24518,4.693558,14087003,28.3712069261521,0,0,0,0.0051513429,0.02553465,0.125087145,0.396001,1.8538257,5.007232,0.261207108,0.6358301697,1.2686687274,0.723487871509404,1.40373306725175,2.3800600984103,4.22700190828196,7.32880026303148,5.17293355933097,5.61232375064524,8.5819652968395,12.321482907156
"Germany",2016,"N","income",TRUE,"DEU:2016:N:i","DEU2016",NA,0,0,0,76.0428908302654,0,0,0,77.4475840148261,0.2406784,0.08675829,198195,77.9387308038113,0.4999123,0.1674893,411671,80.1204978273427,1.488779,0.4434196,1225990,53.9171619426403,3.469261,1.080821,2856890,35.9207351759452,8.249725,2.244335,6793539,29.8555674332484,21.99361,6.283426,18111445,29.2623828798311,39.74752,12.38467,32731554,31.6453998612081,6.483121,1.815527,5338764,30.7824643596685,11.74928,3.261645,9675376,29.4414877225622,17.99552,5.154625,14819071,29.8762002861542,0,0,0.00277626528,0.0092119115,0.04434196,0.16212315,0.448867,1.8850278,4.953868,0.3351462842,0.752787666,1.4273156625,0.760428908302654,1.4715040962817,2.49403938572196,4.40662738050385,5.39171619426403,5.38811027639178,5.97111348664968,8.77871486394933,12.6581599444832
"Denmark",1987,"N","income",TRUE,"DNK:1987:N:i","DNK1987",NA,0.4973955,0.4802246,25502,63.3535267880346,0.4973955,0.4883582,25502,80.7123825200182,0.7480515,0.5650614,38353,81.886241743714,1.245447,0.7150541,63854,76.0458589910637,1.746759,1.065552,89557,58.9691469210961,3.481769,1.524511,178511,46.6198633018947,6.493557,2.34854,332926,37.5706391852692,26.74578,6.74923,1371263,25.4965444295271,52.99808,15.11958,2717224,28.6557447658829,3.736341,1.5929,191563,45.8914178446757,5.988329,2.224106,307023,39.2627999514122,11.99624,3.28975,615050,28.2242811736491,0.004802246,0.0092788058,0.0180819648,0.0393279755,0.1065552,0.22867665,0.469708,2.024769,6.047832,0.2468995,0.4308093322,0.764866875,0.633535267880346,1.53353526788035,2.62035973579885,4.1825222445085,5.89691469210961,6.9929794952842,7.51412783705384,7.64896332885813,11.4622979063532
"Denmark",1992,"N","income",TRUE,"DNK:1992:N:i","DNK1992",NA,0.493952,0.4793607,25544,58.9936569852558,0.493952,0.4862724,25544,78.4177142027662,0.7467621,0.5406648,38618,79.7512056297546,0.9995722,0.6609573,51692,80.7372934809846,1.746334,0.9780595,90309,58.0008430338647,3.247637,1.417678,167947,46.4882773877797,6.997005,2.257975,361841,34.3421712659354,25.24211,6.330603,1305363,25.4048240621494,52.99677,14.64691,2740659,27.7497648623588,3.496558,1.480445,180820,45.6038491161128,6.246354,2.122981,323022,34.984879806118,10.49745,3.144652,542862,30.3620889730386,0.004793607,0.0092391756,0.0173012736,0.0363526515,0.09780595,0.2126517,0.451595,1.8991809,5.858764,0.2299131085,0.4120706121,0.7323894508,0.589936569852558,1.48993656985256,2.55203858015215,4.44055114145415,5.80008430338647,6.97324160816695,6.86843425318708,7.62144721864482,11.0999059449435
"Denmark",1995,"N","income",TRUE,"DNK:1995:N:i","DNK1995",NA,0,0,0,81.3319734598674,0,0,0,76.1349899629708,0.2473788,0.03220867,12946,71.184815046245,0.2473788,0.1221889,12946,69.701618766218,0.4982256,0.1975231,26074,72.3152446332495,1.249032,0.3828037,65367,43.7226652070914,3.999676,0.9004973,209318,27.7047888095126,21.74795,4.296925,1138151,20.6191209552219,49.74973,12.15505,2603589,24.7562745561483,1.748413,0.4544009,91501,38.1571219306841,4.247055,0.914984,222264,27.3647786708956,8.748425,1.779968,457838,22.582603826588,0,0,0.00103067744,0.0067203895,0.01975231,0.057420555,0.18009946,1.2890775,4.86202,0.07302222463,0.1838202856,0.4291502848,0.813319734598674,1.44656480929645,2.27791408147984,3.83358903214199,7.23152446332495,6.55839978106371,5.54095776190252,6.18573628656657,9.90250982245932
"Denmark",2000,"N","income",TRUE,"DNK:2000:N:i","DNK2000",NA,0,0,0,80.0318639221409,0,0,0,74.3710006808621,0,0,0,68.9604841581711,0.24996,0.05572377,13347,81.9406453283905,0.24996,0.1431301,13347,82.0048470927664,0.9969868,0.2922918,53235,46.037527626947,3.497729,0.732969,186765,27.8449313497707,18.24937,3.64897,974446,21.0442092239693,43.74929,10.47048,2336044,24.2352443687004,1.748579,0.4203417,93367,37.7288336509524,4.497569,0.9349957,240153,25.3827214370543,9.748442,1.915845,520529,22.1017512333814,0,0,0,0.00306480735,0.01431301,0.04384377,0.1465938,1.094691,4.188192,0.07166825985,0.19924758367,0.4898815665,0.800318639221409,1.41304901293638,2.20673549306148,4.50673549306148,8.20048470927664,6.90562914404205,5.56898626995414,6.31326276719079,9.69409774748016
"Denmark",2003,"N","income",TRUE,"DNK:2003:N:i","DNK2003",NA,0.1979832,0.1537122,10672,48.4285797269937,0.3432746,0.2249566,18504,53.6306158242678,0.368868,0.2827087,19884,66.7603016361457,0.4127513,0.3230181,22250,69.2069245891813,0.7860513,0.4383276,42373,72.9938715481113,2.023129,0.721832,109058,40.941409666381,5.289944,1.397626,285158,29.3975610704925,22.40608,4.967096,1207816,22.610899223083,47.21028,12.4847,2544905,26.5178375649877,2.569995,0.8638124,138537,36.3117397922034,5.734244,1.510994,309109,28.6798764768079,10.92918,2.59874,589146,24.526430960697,0.001537122,0.0042741754,0.0090466784,0.0177659955,0.04383276,0.1082748,0.2795252,1.4901288,4.99388,0.14218352104,0.3108114658,0.641628906,0.484285797269937,1.01898170066109,2.13632965235666,3.80638085240497,7.29938715481113,6.14121144995715,5.8795122140985,6.7832697669249,10.6071350259951
"Denmark",2004,"N","income",TRUE,"DNK:2004:N:i","DNK2004",NA,0.2178052,0.1783952,11771,67.5340434108441,0.3149807,0.2206395,17023,53.1146489384707,0.3311653,0.2600844,17898,66.1686178818687,0.4056844,0.3107884,21925,80.3162867676327,0.8026593,0.4078996,43380,81.7081102327617,1.953684,0.6768184,105587,42.6793584931396,4.670474,1.320503,252417,30.7412730314541,19.49147,4.487913,1053421,23.5783123871898,45.46493,11.49705,2457163,25.4950007573516,2.807605,0.8717963,151738,34.2636868370765,5.753371,1.526873,310942,29.8391059292225,10.71714,2.595383,579210,25.5120872565512,0.001783952,0.0041921505,0.0083227008,0.017093362,0.04078996,0.10152276,0.2641006,1.3463739,4.59882,0.14715921544,0.322170203,0.6571509756,0.675340434108441,1.00917832983094,2.1173957722198,4.4173957722198,8.17081102327617,6.40190377397094,6.14825460629082,7.07349371615694,10.1980003029406
"Denmark",2005,"N","income",TRUE,"DNK:2005:N:i","DNK2005",NA,0.09963283,0.09658295,5400,59.110616084157,0.2548476,0.1444079,13811,53.841648027908,0.2781513,0.1983377,15074,63.2212718442245,0.4622458,0.2588113,25051,78.6014672548215,0.9552783,0.4369373,51771,72.5089674037302,1.914171,0.7743394,103737,45.7298638406157,4.971444,1.378369,269424,31.1032390700844,19.32654,4.473823,1047389,23.7240629815133,44.52393,11.17823,2412944,25.2920910879672,2.804005,0.9557522,151961,38.4926547470163,5.943803,1.600636,322120,29.8495435181467,10.26093,2.62821,556084,25.9538757827728,0.0009658295,0.0027437501,0.0063468064,0.0142346215,0.04369373,0.11615091,0.2756738,1.3421469,4.471292,0.16180884746,0.3386945776,0.667302519,0.59110616084157,1.02299131253025,2.02308069901518,4.32308069901518,7.25089674037302,6.85947957609235,6.22064781401688,7.11721889445399,10.1168364351869
"Denmark",2006,"N","income",TRUE,"DNK:2006:N:i","DNK2006",NA,0,0,0,65.9915508038495,0.1375092,0.03858631,7477,82.1008162125524,0.2164874,0.101662,11771,78.5562394250977,0.2997532,0.166301,16298,77.5942192426544,0.9037477,0.3272527,49139,57.4143842889092,1.938693,0.6305901,105412,45.5738503099803,4.29182,1.195629,233358,31.1912314802952,18.13101,3.997108,985832,22.8340716346443,42.48508,10.49316,2310029,24.9294732016284,2.730451,0.8383327,148462,40.0757706173067,5.687261,1.471193,309232,29.7560779873637,10.10744,2.451472,549569,25.0901566821957,0,0.00073313989,0.003253184,0.009146555,0.03272527,0.094588515,0.2391258,1.1991324,4.197264,0.14461239075,0.3173363301,0.6344409536,0.659915508038495,1.5599155080385,2.51379966160313,4.26768205834599,5.74143842889092,6.83607754649705,6.23824629605904,6.85022149039329,9.97178928065136
"Denmark",2007,"N","income",TRUE,"DNK:2007:N:i","DNK2007",NA,0,0,0,79.1773424215255,0.01391448,0.00270801,760,77.7869103828809,0.3456692,0.08076917,18879,76.2169463582305,0.5033462,0.2303676,27490,77.0497214714148,1.107963,0.4785482,60511,61.60411657324,1.830471,0.7753415,99970,50.3242386431268,3.869614,1.262364,211337,35.3945618865575,16.37647,3.885361,894391,24.1127150031629,41.40161,9.961927,2261123,24.2348567764116,2.770022,0.9718926,151283,46.8088607440258,5.404062,1.55445,295139,30.8274348149505,10.1786,2.554824,555898,25.9316710107458,0,5.145219e-05,0.00258461344,0.012670218,0.04785482,0.116301225,0.2524728,1.1656083,3.9847708,0.17037277278,0.34073544,0.671918712,0.791773424215255,1.47795129727474,2.43894228346338,4.23773468092781,6.160411657324,7.54863579646902,7.0789123773115,7.23381450094887,9.69394271056464
"Denmark",2008,"N","income",TRUE,"DNK:2008:N:i","DNK2008",NA,0.04376441,0.04305986,2404,78.5841214467834,0.1132106,0.06924964,6219,77.3663314784873,0.3646273,0.1563175,20031,75.9536385466368,0.6590762,0.2872213,36207,76.9486369826568,0.8862361,0.5175651,48686,57.5262492765768,1.828565,0.7908432,100454,52.7975680546683,4.231661,1.316077,232471,36.7966771462273,16.78093,3.954659,921881,24.530450663267,40.72166,9.993975,2237094,24.8029944267531,2.90085,1.020316,159362,42.8728111035906,5.677738,1.63547,311913,32.9044591358055,10.41435,2.658136,572125,26.6570013899112,0.0004305986,0.00131574316,0.00500216,0.0157971715,0.05175651,0.11862648,0.2632154,1.1863977,3.99759,0.1798817108,0.360457588,0.703076972,0.785841214467834,1.46996029809126,2.43051643349238,4.23217503404612,5.75262492765768,7.91963520820025,7.35933542924546,7.3591351989801,9.92119777070124
"Denmark",2009,"N","income",TRUE,"DNK:2009:N:i","DNK2009",NA,0.1212271,0.08684853,6695,73.5503356087753,0.4947751,0.1294067,27327,75.4863328708976,0.5658649,0.297103,31253,76.3387120264037,0.8895366,0.5052731,49130,61.6980932979418,1.483962,0.8352511,81961,58.1501748610895,2.825702,1.279696,156066,50.4678947255607,5.258828,1.936811,290450,39.6739030868145,17.1075,4.723732,944863,28.048454548511,39.83844,10.60595,2200315,26.7876861338264,3.957921,1.607905,218600,46.5250474468495,6.878417,2.368116,379902,35.8621043788893,12.2762,3.535171,678026,29.9021550154425,0.0008684853,0.0024587273,0.009507296,0.0277900205,0.08352511,0.1919544,0.3873622,1.4171196,4.24238,0.287171833,0.5285634912,0.9467187938,0.735503356087753,1.43424032454705,2.44283878484492,3.3933951313868,5.81501748610895,7.5701842088341,7.9347806173629,8.4145363645533,10.7150744535306
"Denmark",2010,"N","income",TRUE,"DNK:2010:N:i","DNK2010",NA,0,0,0,74.2547293358581,0.05729401,0.001384328,3178,72.5511797094062,0.1384813,0.03994408,7683,70.6303550301067,0.1802403,0.09006038,9999,71.6765798268417,1.143927,0.250749,63461,67.7235165781859,1.716381,0.657244,95219,46.1277133238948,4.086602,1.144281,226712,31.3650812560063,16.20886,3.868657,899216,24.6434766610631,36.07841,9.366952,2001516,26.2433676757899,2.702021,0.9458203,149900,35.8674498664159,6.991189,1.73842,387849,27.7856790403599,11.62253,3.015369,644781,27.159151672879,0,2.6302232e-05,0.00127821056,0.0049533209,0.0250749,0.0985866,0.2288562,1.1605971,3.7467808,0.17431468129,0.400358126,0.8334479916,0.742547293358581,1.37847241447872,2.26017136096341,3.94221189047629,6.77235165781859,6.91915699858422,6.27301625120126,7.39304299831893,10.497347070316
"Denmark",2011,"N","income",TRUE,"DNK:2011:N:i","DNK2011",NA,0,0,0,76.185254618561,0,0,0,74.7483421484066,0,0,0,73.1018484953571,0.5657709,0.08878765,31517,74.1581215986078,1.087881,0.4185503,60601,55.1451978125824,2.090499,0.8070216,116453,47.2065826070906,4.355157,1.353242,242607,34.9502974528234,16.53676,4.01109,921192,24.8722419741861,38.60047,9.825247,2150267,25.61958374942,2.992348,1.099953,166691,39.3158398441331,6.417511,1.78798,357492,30.495439701425,11.2848,2.910025,628628,26.664066566721,0,0,0,0.00488332075,0.04185503,0.12105324,0.2706484,1.203327,3.9300988,0.19799154,0.402116702,0.7854157475,0.76185254618561,1.42021850081973,2.33925915185143,4.07869668792343,5.51451978125824,7.08098739106359,6.99005949056468,7.46167259225583,10.247833499768
"Denmark",2012,"N","income",TRUE,"DNK:2012:N:i","DNK2012",NA,0,0,0,70.9563087220131,0,0,0,72.5751735443199,0,0,0,73.1051242698951,0.1669975,0.04053595,9338,75.7131625096948,1.546161,0.4902473,86455,58.1224262683118,2.241523,0.9844877,125336,50.4206505415564,4.514813,1.515371,252449,36.7288650488242,16.6991,4.154146,933742,25.7712187852994,40.57478,10.15617,2268768,25.2788610303005,2.989412,1.239654,167155,41.6731941186079,6.155043,1.91436,344164,32.918946635794,10.84758,3.002225,606550,28.0455078851823,0,0,0,0.00222947725,0.04902473,0.147673155,0.3030742,1.2462438,4.062468,0.2209063428,0.426327972,0.8024947425,0.709563087220131,1.37892829734208,2.33936397663664,4.16422393803321,5.81224262683118,7.56309758123346,7.34577300976484,7.73136563558982,10.1115444121202
"Denmark",2013,"N","income",TRUE,"DNK:2013:N:i","DNK2013",NA,0.3109156,0.240112,17458,83.5695558333695,0.3109156,0.2736506,17458,82.5359904833809,0.3109156,0.2887895,17458,81.3530295237609,0.6419157,0.3420598,36043,72.0884024769665,1.126899,0.5871067,63275,57.0747616181909,1.833807,0.9077944,102967,48.5509662445846,4.609588,1.438553,258825,35.8277855370851,15.97229,4.198281,896833,26.6482614493969,38.64629,9.960093,2169963,25.915974897956,3.291175,1.196541,184797,39.4435845183395,6.719198,1.926525,377278,30.8087116285723,12.02769,3.188664,675347,27.2978405810541,0.00240112,0.0051993614,0.009241264,0.018813289,0.05871067,0.13616916,0.2877106,1.2594843,3.9840372,0.2169328833,0.436550565,0.8669977416,0.835695558333695,1.56818381918424,2.60329694476035,3.96486213623316,5.70747616181909,7.28264493668769,7.16555710741702,7.99447843481907,10.3663899591824
"Denmark",2014,"N","income",TRUE,"DNK:2014:N:i","DNK2014",NA,0.1166132,0.04914358,6581,75.8638165129839,0.2026109,0.08299039,11434,77.2601236274164,0.24332,0.1468404,13732,77.7396744734997,0.653446,0.2046094,36877,79.9288396516111,1.609993,0.6023313,90860,54.8067936670988,2.640897,1.116997,149038,47.3717608173067,5.067823,1.735216,286001,36.8479219893575,14.77557,4.204799,833856,28.9480472686429,37.33195,9.566298,2106819,25.7774657956578,3.895237,1.469641,219827,42.0019134698683,6.785228,2.252411,382923,34.5305469877909,11.2039,3.376019,632289,30.8920897684069,0.0004914358,0.00157681741,0.0046988928,0.011253517,0.06023313,0.16754955,0.3470432,1.2614397,3.8265192,0.2685034107,0.5142254313,0.925029206,0.758638165129839,1.46794234892091,2.48766958315199,4.39608618083861,5.48067936670988,7.10576412259601,7.3695843978715,8.68441418059287,10.3109863182631
"Denmark",2015,"N","income",TRUE,"DNK:2015:N:i","DNK2015",NA,0.1754259,0.107609,9970,42.5669571759173,0.1754259,0.1397328,9970,51.9067156274238,0.214759,0.1611663,12206,66.1408315469373,0.4220958,0.2169445,23990,74.176895409043,0.8492873,0.3602436,48269,77.8045998112665,1.832258,0.646395,104136,39.9092529965397,4.10697,1.164238,233419,32.4237677040342,13.9337,3.574867,791919,26.2967411031666,37.36567,8.931547,2123672,24.0707449019158,3.043882,0.936895,172999,39.6970032787865,6.023738,1.643181,342358,29.8083509692886,10.75727,2.765371,611388,26.7470598280042,0.00107609,0.0026549232,0.0051573216,0.0119319475,0.03602436,0.09695925,0.2328476,1.0724601,3.5726188,0.1715454745,0.3761241309,0.7596474137,0.425669571759173,0.986227596921052,2.11650660950199,4.07972924749737,7.78045998112665,5.98638794948095,6.48475354080684,7.88902233094998,9.62829796076632
"Denmark",2016,"N","income",TRUE,"DNK:2016:N:i","DNK2016",NA,0.2322918,0.1389335,13306,79.0780263120773,0.278387,0.2016591,15946,77.577892017431,0.2998735,0.2371202,17177,75.9016120030494,0.4031409,0.2955935,23092,76.6698857289617,0.6757581,0.4191189,38707,79.9568015340516,1.911554,0.6972073,109494,45.7485650756338,3.661019,1.183717,209704,33.9566521531616,14.35132,3.624813,822045,25.8801211676046,35.49542,8.720341,2033181,24.653510541994,3.110962,1.050397,178196,36.0953310313543,6.654555,1.775425,381174,28.6862710434115,12.16507,3.032521,696816,25.5545300970898,0.001389335,0.0038315229,0.0075878464,0.0162576425,0.04191189,0.104581095,0.2367434,1.0874439,3.4881364,0.1978947948,0.4181125875,0.8569904346,0.790780263120773,1.47397994833119,2.42885158409758,4.21684371509289,7.99568015340516,6.86228476134507,6.79133043063232,7.76403635028138,9.8614042167976
"Denmark",2017,"N","income",TRUE,"DNK:2017:N:i","DNK2017",NA,0.1092044,0.06809874,6296,77.017051682473,0.1409052,0.0881656,8123,75.3267082757082,0.1710614,0.1127216,9862,73.4466590755942,0.220796,0.1523328,12729,74.264762446594,0.3265422,0.2022377,18825,77.8695506199655,1.261251,0.3739972,72711,49.1344050627055,3.865889,0.9342701,222868,31.2055712650447,14.11672,3.426653,813826,25.8211672723819,34.19148,8.439071,1971132,25.2854151322267,3.392219,0.8064557,195561,32.3968123527618,6.921538,1.655894,399025,27.603324976249,12.37569,2.968338,713456,25.5480722642636,0.0006809874,0.0016751464,0.0036070912,0.008378304,0.02022377,0.05609958,0.18685402,1.0279959,3.3756284,0.1540330387,0.3954274872,0.8507256708,0.77017051682473,1.43120745723846,2.35029309041901,4.08456193456267,7.78695506199655,7.37016075940582,6.24111425300894,7.74635018171457,10.1141660528907
"Denmark",2018,"N","income",TRUE,"DNK:2018:N:i","DNK2018",NA,0.1449041,0.1392352,8395,76.1398605727683,0.1701118,0.1422374,9856,74.3758763506152,0.2265287,0.1738729,13124,72.4161474728272,0.2588596,0.2021154,14997,73.2603670863978,0.5660652,0.2680059,32796,77.0017508906043,1.375038,0.4904146,79665,46.7771788856225,3.473212,0.9254623,201225,33.2048617895391,12.8827,3.159607,746377,25.8619807065826,32.95968,7.892887,1909564,24.3740214971221,3.088528,0.8694063,178938,34.6267445019938,6.590801,1.650334,381847,27.4856426100993,12.14313,2.931033,703529,25.7197082652256,0.001392352,0.0027025106,0.0055639328,0.011116347,0.02680059,0.07356219,0.18509246,0.9478821,3.1571548,0.16970810976,0.402681496,0.8582064624,0.761398605727683,1.41314165066169,2.31731671913047,4.02932018975188,7.70017508906043,7.01657683284337,6.64097235790782,7.75859421197478,9.74960859884884
"Dominican Republic",1986,"N","income",TRUE,"DOM:1986:N:i","DOM1986",NA,1.283573,0.5116127,84677,38.1951574929046,5.206121,1.703388,343446,32.6435724236905,13.47563,4.758657,888982,35.234923247566,28.48491,11.44576,1879139,40.8825836070682,54.02633,25.13749,3564096,46.7220201016443,72.56942,38.14061,4787377,52.6941535256003,82.91614,48.16938,5469946,58.163170763785,92.09372,61.5477,6075388,66.9354252500196,95.60697,69.68418,6307155,72.9183589453966,16.69503,6.093171,1101365,36.4779898609012,22.89497,8.836084,1510372,38.5843466421439,28.54867,11.47675,1883345,40.7038730031462,0.005116127,0.032364372,0.152277024,0.6295168,2.513749,5.7210915,9.633876,18.46431,27.873672,0.22392403425,0.40592969896,0.632368925,0.381951574929046,0.620227876050119,1.12751754392211,2.24854209838875,4.67220201016443,7.90412302884004,11.632634152757,20.0806275750059,29.1673435781586
"Dominican Republic",1989,"N","income",TRUE,"DOM:1989:N:i","DOM1989",NA,1.18103,0.1171244,82647,12.196028041736,13.40945,3.372752,938378,25.0721041940652,30.87611,10.99067,2160676,35.9854834493459,54.78136,24.63789,3833538,45.1049500367386,79.07905,44.52702,5533863,56.3608165840457,89.39744,58.0312,6255933,64.892940002767,93.75873,66.48681,6561131,70.9311721968338,97.14758,76.24917,6798279,78.4937623647942,98.38485,81.65005,6884862,83.025822405736,14.60797,3.817951,1022249,26.0510541524331,21.57997,6.680426,1510142,30.9744103316356,28.12279,9.711081,1968001,34.469339987881,0.001171244,0.064082288,0.35170144,1.35508395,4.452702,8.70468,13.297362,22.874751,32.66002,0.07570996833,0.16560776054,0.28880754894,0.12196028041736,0.476369979687239,1.15153547037907,2.48077225202062,5.63608165840457,9.73394100041505,14.1862344393668,23.5481287094383,33.2103289622944
"Dominican Republic",1992,"N","income",TRUE,"DOM:1992:N:i","DOM1992",NA,0.9680402,0.4016966,71716,38.631918799525,5.289366,1.500415,391854,27.8599619378687,17.74273,5.436671,1314442,30.4276916623596,40.76662,15.54528,3020131,38.0705652480441,69.62629,34.17135,5158154,49.0244862712703,84.04896,48.73028,6226634,57.9524777047052,91.00745,58.56244,6742143,64.304484349279,96.17643,70.40404,7125079,73.212444812327,98.0273,77.11159,7262198,78.6366771914026,12.01655,3.477713,890227,28.5543357808441,18.92121,5.868973,1401748,30.7831994192466,25.91881,8.628705,1920154,33.1193591993751,0.004016966,0.028507885,0.173973472,0.8549904,3.417135,7.309542,11.712488,21.121212,30.844636,0.09212461737,0.19432169603,0.34281844965,0.38631918799525,0.529339276819505,0.973686133195507,2.09388108864243,4.90244862712703,8.69287165570578,12.8608968698558,21.9637334436981,31.454670876561
"Dominican Republic",1996,"N","income",TRUE,"DOM:1996:N:i","DOM1996",NA,1.465851,0.7949939,116576,54.8150801533749,4.930328,1.864503,392097,38.4466155366344,13.46624,4.710213,1070938,34.7573966453166,32.01,12.19892,2545679,37.9465654454598,60.94582,28.09415,4846877,46.0964003925307,77.50439,42.19146,6163740,54.4099803850229,86.3104,52.20506,6864062,60.4675111804571,93.04729,64.84646,7399830,69.6273977174245,96.25102,72.34027,7654616,75.1732769882504,13.53611,4.794566,1076495,34.6266247105114,19.88269,7.190198,1581223,36.2234252657908,26.97331,9.863161,2145123,36.5987006951248,0.007949939,0.035425557,0.150726816,0.6709406,2.809415,6.328719,10.441012,19.453938,28.936108,0.15491242746,0.29034019524,0.47796878206,0.548150801533749,0.730485695196054,1.11223669265013,2.08706109950029,4.60964003925307,8.16149705775344,12.0935022360914,20.8882193152273,30.0693107953002
