"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","total_shortall_annual_1_00","income_gap_ratio_1_00","watts_index_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","total_shortall_annual_1_90","income_gap_ratio_1_90","watts_index_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","total_shortall_annual_3_20","income_gap_ratio_3_20","watts_index_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","total_shortall_annual_5_50","income_gap_ratio_5_50","watts_index_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","total_shortall_annual_10_00","income_gap_ratio_10_00","watts_index_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","total_shortall_annual_15_00","income_gap_ratio_15_00","watts_index_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","total_shortall_annual_20_00","income_gap_ratio_20_00","watts_index_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","total_shortall_annual_30_00","income_gap_ratio_30_00","watts_index_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","total_shortall_annual_40_00","income_gap_ratio_40_00","watts_index_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","total_shortall_annual_40_median","income_gap_ratio_40_median","watts_index_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","total_shortall_annual_50_median","income_gap_ratio_50_median","watts_index_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","total_shortall_annual_60_median","income_gap_ratio_60_median","watts_index_60_median","MeanPerMonth","MeanPerMonth_estimated","MedianPerMonth","MedianPerMonth_estimated","PPP","Population","share_decile_1","share_decile_2","share_decile_3","share_decile_4","share_decile_5","share_decile_6","share_decile_7","share_decile_8","share_decile_9","share_decile_10","threshold_annual_decile_1","threshold_annual_decile_2","threshold_annual_decile_3","threshold_annual_decile_4","threshold_annual_decile_5","threshold_annual_decile_6","threshold_annual_decile_7","threshold_annual_decile_8","threshold_annual_decile_9","average_annual_decile_1","average_annual_decile_2","average_annual_decile_3","average_annual_decile_4","average_annual_decile_5","average_annual_decile_6","average_annual_decile_7","average_annual_decile_8","average_annual_decile_9","average_annual_decile_10","Gini","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var.Coeff","datayear","isinterpolated","usemicrodata","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","RowsWithIncreasingHeadcount","DataframeRowsForGpinter","LessThan33Rows","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_above_30_00","headcount_stacked_below_30_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_above_30_00","headcount_ratio_stacked_below_30_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","threshold_daily_decile_1","threshold_daily_decile_2","threshold_daily_decile_3","threshold_daily_decile_4","threshold_daily_decile_5","threshold_daily_decile_6","threshold_daily_decile_7","threshold_daily_decile_8","threshold_daily_decile_9","average_daily_decile_1","average_daily_decile_2","average_daily_decile_3","average_daily_decile_4","average_daily_decile_5","average_daily_decile_6","average_daily_decile_7","average_daily_decile_8","average_daily_decile_9","average_daily_decile_10","mean_daily","mean_annual","median_daily","median_annual","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Angola",2000,"N","consumption",TRUE,"AGO:2000:N:c","AGO2000",16.81089,7.193839,2756225,26.25751235,42.5987105018179,0.1171985,36.54118,16.40268,5991099,113.7525858,44.8352505988809,0.2817528,59.80394,29.65158,9805139,346.3304544,49.6058036887658,0.5320187,80.75094,47.35052,13239499,950.561689,58.6309880478329,0.9167364,93.07418,65.86489,15259952,2404.068485,70.7814399329305,1.442174,96.9356,75.67262,15893050,4143.075945,78.0554773327629,1.828018,97.99405,81.14366,16066588,5923.48718,82.8460326797242,2.108599,99.07813,86.97164,16244328,9523.39458,87.8118510674868,2.508345,99.48773,90.05612,16311484,13148.19352,90.4720811111073,2.794011,17.70381,7.537134,2902623,28.4734079685,42.3721022197141,0.1231647,23.44387,10.18404,3843733,48.100239324,43.3617362181094,0.1692856,28.83105,12.83532,4726987,72.756369654,44.4370440312757,0.2167285,124.4938,124.4938,NA,78.7232776460839,80.9318,16395473,0.0098064280002671,0.0219433322836879,0.0334104043772898,0.0449389197071991,0.0566086151627767,0.0704671983926797,0.0880478228527012,0.113450026507402,0.158588354770398,0.402738897945599,239.189354812781,411.141017444904,586.552327844107,744.69605773964,944.679331753007,1173.48183376465,1486.74544320254,1951.42056944184,2935.95304579798,146.500738341558,327.817058479079,499.126584055853,671.354025869292,845.690593722203,1052.72751639103,1315.36896583915,1694.85898920087,2369.19203053379,6016.61949756717,NA,0.51982326902155,NA,NA,NA,0.495124733186586,3.65796773202802,12.2745974547906,3.10788322250031,0.464763267851089,0.503474876701092,0.629759372640972,0.919131073599034,0.218881327979068,0.390505121683641,0.534778862721533,0.658587575700973,0.503474876701092,0.495124733186586,0.495124733186586,0.495124733186586,0.495124733186586,1.35582526425719,2000.21,1,1,0,1,0,0,4953,798,0,2756225,3234874,3814040,3434360,2020453,151145,984376,16.8108904207887,19.730287744672,23.2627628370343,20.9470016510045,12.3232370301241,0.921870323594812,6.00394999278154,16.81089,2756225,36.54118,5991099,59.80394,9805139,80.75094,13239499,93.07418,15259952,96.9356,15893050,97.99405,16066588,99.07813,16244328,99.48773,16311484,0.655313300856934,1.12641374642439,1.60699267902495,2.04026317188942,2.58816255274796,3.21501872264288,4.07327518685627,5.34635772449819,8.04370697478899,0.401371885867282,0.898128927339942,1.36747009330371,1.83932609827203,2.31696053074576,2.88418497641378,3.60375059134014,4.64344928548183,6.49093706995559,16.4838890344306,4.09294684931507,1493.9256,NA,NA,0.07193839,0.31165092,0.94885056,2.6042786,6.586489,11.350893,16.228732,26.091492,36.022448,0.0780093369,0.1317814776,0.1993325196,0.425987105018179,0.851869761378737,1.58738571804051,3.22470434263081,7.07814399329305,11.7083215999144,16.5692065359448,26.343555320246,36.1888324444429
"Angola",2008,"N","consumption",TRUE,"AGO:2008:N:c","AGO2008",9.167151,2.460114,1988872,8.9794161,26.6715578744259,0.03227838,33.23631,11.16218,7210828,77.4097183,33.5208568843353,0.1576463,58.59231,25.54858,12711973,298.4074144,43.6129159787183,0.3946253,81.30862,44.81799,17640421,899.72114925,55.0811541080226,0.7771788,94.67539,65.05476,20540426,2374.49874,68.7277652392421,1.310191,97.90863,75.61575,21241898,4139.9623125,77.1992771016994,1.701976,98.9428,81.32944,21466268,5937.04912,82.1943503882365,1.985184,99.56957,87.33546,21602249,9563.23287,87.7352421260546,2.387927,99.84455,90.43297,21661908,13203.21362,90.5756392416305,2.674799,10.94821,3.015383,2375284,11.87563363805,27.3590478732268,0.03990685,17.4764,5.262881,3791616,25.8944270962,30.0568773977279,0.07143403,25.25835,7.972639,5479959,47.0840141423,31.3832869138465,0.1104829,117.4925,117.4925,NA,82.0249372503391,80.9318,21695634,0.019516314893689,0.0320966963188534,0.0415221028627673,0.051393191979423,0.063609586672039,0.0773136591810533,0.0945734911455377,0.121131690692448,0.16081884792175,0.338024418332439,377.992160348633,519.0755274758,649.300546826403,810.250171918847,984.299247004069,1201.2894619703,1493.95249618057,1932.20387429032,2748.82485552646,275.16247531761,452.534531069146,585.424280472442,724.597753037083,896.837923447745,1090.05301215959,1333.40110901005,1707.8478202419,2267.40101873355,4765.84007651089,NA,0.442683703681507,NA,NA,NA,0.324530537224416,2.33881118211148,7.27217425089223,2.79267190734231,0.320107991068634,0.343483952029063,0.40414706167769,0.527688997631258,0.153649675162692,0.277133367027775,0.377823442916445,0.460865412962893,0.343483952029063,0.324530537224416,0.324530537224416,0.324530537224416,0.324530537224416,1.02731591794468,NA,1,1,0,1,0,0,6326,819,0,1988872,5221956,5501145,4928448,2900005,93385,1061823,9.16715317008021,24.0691560338822,25.3560001980122,22.7163124156685,13.3667677100379,0.430432224289919,4.89417824802907,9.167151,1988872,33.23631,7210828,58.59231,12711973,81.30862,17640421,94.67539,20540426,97.90863,21241898,98.9428,21466268,99.56957,21602249,99.84455,21661908,1.03559495985927,1.42212473281041,1.77890560774357,2.21986348470917,2.69671026576457,3.29120400539808,4.09302053748101,5.29370924463101,7.53102700144236,0.753869795390712,1.23982063306615,1.60390213828066,1.98519932338927,2.4570902012267,2.98644660865641,3.65315372331521,4.67903512395041,6.21205758557137,13.0570961000298,3.86276712328767,1409.91,NA,NA,0.02460114,0.21208142,0.81755456,2.46498945,6.505476,11.3423625,16.265888,26.200638,36.173188,0.03253598257,0.07094363588,0.12899729902,0.266715578744259,0.63689628080237,1.39561331131899,3.02946347594124,6.87277652392421,11.5798915652549,16.4388700776473,26.3205726378164,36.2302556966522
"Angola",2018,"N","consumption",TRUE,"AGO:2018:N:c","AGO2018",24.0862,8.591704,7420901,31.3597196,35.6322531988188,0.1274721,49.08743,22.32624,15123720,154.8324744,45.4792198596087,0.3601072,71.15392,38.31124,21922353,447.4752832,53.824663885171,0.6766965,88.1972,56.2298,27173347,1128.813235,63.776674351194,1.112084,96.83179,73.0712,29833644,2667.0988,75.4439148175651,1.669455,98.61523,81.37618,30383118,4455.345855,82.4881084442231,2.06652,99.24195,85.76125,30576209,6260.57125,86.4097469249007,2.351046,99.65298,90.3481,30702846,9893.11695,90.6635825805664,2.754524,99.77462,92.69023,30740323,13532.77358,92.9213159558968,3.041383,15.61591,5.264359,4811225,14.7954809695,33.4953482566619,0.07639214,22.71894,8.020965,6999651,28.19329092675,35.1587105354765,0.118634,29.15268,11.03472,8981871,46.559897568,37.7816238249059,0.166081,93.59074,93.59074,NA,58.5811314448839,80.9318,30809762,0.0133547450639645,0.024409336164544,0.0334892486319114,0.0436058970505023,0.0560121360172984,0.0699812238212656,0.0888379889621366,0.115787061472124,0.159411240499059,0.395111122317194,221.67930734441,327.255597874453,431.815789305782,554.327008733466,702.973577338606,876.706881582206,1128.9394820591,1501.2946702119,2197.27133128291,149.985656765734,274.138540145812,376.114027380549,489.732980798439,629.066071060753,785.951342824545,997.729575249383,1300.39161187219,1790.32991551499,4437.44907838761,NA,0.511458015250385,NA,NA,NA,0.426271854238237,3.43995979202975,9.91193701209618,3.1256812519207,0.411597185582526,0.448142521993925,0.559289152669947,0.822148155463702,0.195210327592547,0.347061186192986,0.469651602258453,0.570883802866289,0.448142521993925,0.426271854238237,0.426271854238237,0.426271854238237,0.426271854238237,1.28230117793263,NA,1,1,0,1,0,0,5676,1033,0,7420901,7702819,6798633,5250994,2660297,106916,869202,24.0862003413074,25.0012285067311,22.0664898352671,17.0432799837922,8.63459120521606,0.347019882854012,2.82119024483214,24.0862,7420901,49.08743,15123720,71.15392,21922353,88.1972,27173347,96.83179,29833644,98.61523,30383118,99.24195,30576209,99.65298,30702846,99.77462,30740323,0.607340568066877,0.89659067910809,1.18305695700214,1.51870413351635,1.92595500640714,2.40193666186906,3.0929848823537,4.11313608277233,6.01992145556962,0.410919607577353,0.75106449355017,1.0304493900837,1.34173419396833,1.72346868783768,2.15329135020423,2.73350568561475,3.56271674485532,4.90501346716436,12.1573947353085,3.07695583561644,1123.08888,NA,NA,0.08591704,0.42419856,1.22595968,3.092639,7.30712,12.206427,17.15225,27.10443,37.076092,0.0405355643,0.07724189295,0.1275613632,0.356322531988188,0.864105177332565,1.72238924432547,3.50771708931567,7.54439148175651,12.3732162666335,17.2819493849801,27.1990747741699,37.1685263823587
"Albania",1996,"N","consumption",TRUE,"ALB:1996:N:c","ALB1996",0.05741581,0.01171479,1819,0.0427589835,NA,0.0001310223,0.920669,0.1398565,29167,0.9699048275,14.3847492568372,0.001695348,11.17415,2.092572,354001,24.44124096,18.5243846823857,0.02518362,44.61842,12.83488,1413526,257.660216,28.736617671248,0.1673177,86.17521,38.41725,2730059,1402.229625,44.5383885560019,0.5717292,97.97335,56.68982,3103828,3103.767645,57.8884895785101,0.9482337,99.63208,67.26501,3156377,4910.34573,67.5162697498726,1.23289,99.91247,78.12333,3165260,8554.504635,78.1728126545839,1.637669,99.95166,83.57753,3166502,12202.31938,83.6296094909379,1.925175,2.768821,0.4125702,87717,3.4785856413,14.1801022518427,0.004906438,7.548123,1.301888,239127,13.7234617856,17.1581532277188,0.01556567,14.80251,2.925233,468948,37.0068301597,19.636877148114,0.03549712,199.9122,199.9122,175.6941,175.899962322503,54.65258,3168033,0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122,1116.39765078461,1415.05624852041,1634.13324010165,1885.20884256417,2110.79954787003,2431.28733494892,2779.1207230211,3244.67120183458,3986.84875941562,923.346574979846,1268.0481409033,1529.84888970389,1755.70221834413,2009.2141924743,2243.91600243924,2595.46484452892,2992.64048669333,3571.52486935994,5099.75778057311,0.2701034,0.270654417799046,NA,NA,0.1191043,0.116390471894838,0.931131682604937,3.57117265215816,1.88878605902615,0.114120832897273,0.114954759938001,0.118931842549087,0.126424142445344,0.0562464436673134,0.109872414374487,0.160701460485697,0.208658235469513,0.114954759938001,0.116390471894838,0.116390471894838,0.116390471894838,0.116390471894838,0.502840218052103,1996,0,1,1,1,1,0,1104,473,0,1819,27348,324834,1059525,1316533,2773,435201,0.0574173311957293,0.86324858358483,10.2534916776435,33.4442538950825,41.5567956520655,0.0875306538789211,13.737262206549,0.05741581,1819,0.920669,29167,11.17415,354001,44.61842,1413526,86.17521,2730059,97.97335,3103828,99.63208,3156377,99.91247,3165260,99.95166,3166502,3.05862370077975,3.87686643430249,4.47707737014151,5.16495573305252,5.78301245991789,6.66106119164088,7.61402937814,8.88951014201255,10.9228733134675,2.5297166437804,3.47410449562548,4.19136682110655,4.81014306395652,5.50469641773781,6.147715075176,7.11086258775047,8.19901503203652,9.78499964208203,13.9719391248578,6.57245589041096,2398.9464,5.77624438356164,2108.3292,0.0001171479,0.0026572735,0.066962304,0.7059184,3.841725,8.503473,13.453002,23.436999,33.431012,0.00953037162,0.03759852544,0.10138857578,NA,0.273310235879907,0.592780309836342,1.58051397191864,4.45383885560019,8.68327343677652,13.5032539499745,23.4518437963752,33.4518437963752
"Albania",2002,"N","consumption",TRUE,"ALB:2002:N:c","ALB2002",0.04637062,0.02481105,1415,0.0905603325,37.8673036506942,0.0003551277,1.570843,0.2614352,47927,1.813053112,17.5609782380793,0.003246725,14.13212,2.85311,431172,33.3243248,20.3251814695125,0.03507266,49.66964,15.08682,1515426,302.8679115,30.3804020450266,0.1999117,85.3074,40.26021,2602737,1469.497665,47.1674353268904,0.6138218,95.24486,57.2864,2905930,3136.4304,60.0830579346949,0.9828322,98.08006,67.18507,2992432,4904.51011,68.5256576017091,1.261355,99.62293,77.7869,3039506,8517.66555,78.0653564870932,1.662507,99.84308,83.28561,3046222,12159.69906,83.4174116637605,1.949547,3.212283,0.5583791,98007,4.51639351244,17.3727373202318,0.00681779,8.406373,1.570295,256479,15.8764675975,18.6127517260269,0.01913124,16.02581,3.307857,488949,40.14497951625,20.6221713788266,0.04079892,204.3239,204.3239,168.5383,168.546192668382,54.65258,3051010,0.03494,0.04859,0.05842,0.06738,0.07653,0.08839,0.1023,0.1198,0.1493,0.2544,1056.71239135337,1322.82136900396,1539.98499255273,1770.30002423452,2022.55431202058,2318.46057011633,2692.16501842311,3221.44187342009,4221.5670970271,852.252537235867,1190.83320015969,1431.94772135412,1651.61642335039,1876.25082177372,2167.14204722799,2507.41919242406,2937.75487699906,3657.35432147684,6246.29685799828,0.3173898,0.317938214327893,NA,NA,0.1648116,0.159062037084613,1.21839739433104,3.99500103487986,2.087245356991,0.160141948935651,0.168096899808791,0.184396685515888,0.212174057674429,0.0784681342297686,0.147056556796778,0.207720645216663,0.262364571304514,0.168096899808791,0.159062037084613,0.159062037084613,0.159062037084613,0.159062037084613,0.651420075948583,2002,0,1,1,1,1,0,2010,474,0,1415,46512,383245,1084254,1087311,11504,436769,0.0463780846342687,1.52447877915838,12.5612502089472,35.5375433053317,35.6377396337606,0.377055466878181,14.3155545212897,0.04637062,1415,1.570843,47927,14.13212,431172,49.66964,1515426,85.3074,2602737,95.24486,2905930,98.08006,2992432,99.62293,3039506,99.84308,3046222,2.89510244206403,3.62416813425742,4.21913696589789,4.85013705269732,5.54124469046734,6.351946767442,7.37579457102222,8.82586814635641,11.565937252129,2.33493845818046,3.26255671276627,3.92314444206608,4.52497650232984,5.14041321033896,5.93737547185751,6.86964162307962,8.04864349862756,10.0201488259639,17.1131420767076,6.71749808219178,2451.8868,5.54098520547945,2022.4596,0.0002481105,0.0049672688,0.09129952,0.8297751,4.026021,8.59296,13.437014,23.33607,33.314244,0.012373680856,0.0434971715,0.10998624525,0.378673036506942,0.333658586523507,0.6504058070244,1.67092211247646,4.71674353268904,9.01245869020423,13.7051315203418,23.419606946128,33.3669646655042
"Albania",2005,"N","consumption",TRUE,"ALB:2005:N:c","ALB2005",0.02762022,0.0002232697,832,0.000814934405,64.9037429064046,2.24177e-06,0.8605271,0.131144,25915,0.90948364,20.5222991997066,0.001527466,8.715685,1.75985,262472,20.555048,20.3689301927572,0.02133181,38.54525,10.60606,1160785,212.9166545,27.4599593514476,0.1382249,79.98713,33.81076,2408802,1234.09274,42.3447479703652,0.4973206,93.6516,51.99835,2820306,2846.9096625,55.471448953803,0.8537416,97.5491,63.01889,2937678,4600.37897,64.6059383995571,1.129861,99.43446,74.9396,2994456,8205.8862,75.3563469461979,1.530123,99.75174,81.10548,3004011,11841.40008,81.3172111548122,1.816642,4.095002,0.6912862,123320,6.52245811855,17.3473659694543,0.008170921,8.991533,1.827752,270779,21.5549534988,20.6665727677145,0.02218375,16.67577,3.663328,502189,51.8399376944,21.9621589165933,0.04538256,230.9787,230.9787,196.5514,196.518491677306,54.65258,3011487,0.03483,0.0492,0.05977,0.06921,0.07988,0.09037,0.1037,0.1213,0.1483,0.2434,1204.75962128823,1523.73560586011,1799.24423615424,2053.7767001197,2358.22190012767,2670.09588490397,3107.91586855959,3655.72519424786,4669.89601209006,958.210410249229,1363.06408756255,1656.34979743391,1917.87175836336,2213.82838198949,2504.32910579399,2874.20061342287,3360.46279913294,4109.9162509069,6759.21079514477,0.3059566,0.306639068973153,NA,NA,0.1544128,0.151200005103791,1.1465041675343,3.87620561776185,1.98026148931839,0.150854391414123,0.157277041969463,0.171712048443017,0.197270873682123,0.0740048802440038,0.140324258072324,0.201400208432988,0.260489548107541,0.157277041969463,0.151200005103791,0.151200005103791,0.151200005103791,0.151200005103791,0.628125582478732,2005,0,1,1,1,1,0,1911,428,0,832,25083,236557,898313,1248017,17031,585654,0.0276275474541315,0.832910784605745,7.85515594123435,29.8295493223115,41.4418856863735,0.565534568138597,19.4473361498821,0.02762022,832,0.8605271,25915,8.715685,262472,38.54525,1160785,79.98713,2408802,93.6516,2820306,97.5491,2937678,99.43446,2994456,99.75174,3004011,3.30071129120063,4.17461809824688,4.92943626343627,5.62678547978,6.460881918158,7.31533119151773,8.51483799605367,10.0156854636928,12.7942356495618,2.62523400068282,3.73442215770562,4.53794465050386,5.25444317359825,6.06528323832737,6.8611756323123,7.87452222855581,9.20674739488477,11.2600445230326,18.5183857401227,7.5938202739726,2771.7444,6.46196383561644,2358.6168,2.232697e-06,0.002491736,0.0563152,0.5833333,3.381076,7.7997525,12.603778,22.48188,32.442192,0.01786974827,0.05905466712,0.14202722656,0.649037429064046,0.389923684794425,0.65180576616823,1.51029776432962,4.23447479703652,8.32071734307045,12.9211876799114,22.6069040838594,32.5268844619249
"Albania",2008,"N","consumption",TRUE,"ALB:2008:N:c","ALB2008",0,0,0,0,70.8598383056153,0,0.3136496,0.05134164,9244,0.3560542734,36.5066027678008,0.0005952999,5.289628,0.7527742,155902,8.792402656,15.0551456399075,0.008872969,31.11301,7.403992,916998,148.6351394,23.8275712674253,0.09280617,75.91118,29.45727,2237341,1075.190355,38.8451566395494,0.4166524,92.77016,48.2886,2734228,2643.80085,52.0172861041663,0.7628258,97.09978,60.039,2861835,4382.847,61.8737375353583,1.036674,99.01586,72.85185,2918308,7977.277575,73.557180920875,1.43574,99.67825,79.49017,2937831,11605.56482,79.7846205407954,1.721677,2.118535,0.3270047,62440,3.32050382521,16.6252012744842,0.003907582,7.227714,1.193483,213023,15.14655242715,16.9233571038772,0.0140801,14.13715,2.719592,416666,41.4233295684,19.4173541990217,0.0327825,252.7978,252.7978,211.5477,211.158389084468,54.65258,2947314,0.03734,0.05137,0.06088,0.06984,0.07912,0.08924,0.103,0.1193,0.1454,0.2446,1389.82083233166,1712.99624480652,1978.0405202631,2262.06053722195,2533.90066901362,2891.06062013872,3372.21331524358,3918.28936655121,4964.28528900157,1122.66616758488,1557.36254478231,1846.60816350008,2118.36099028479,2399.48535320539,2706.9763566103,3123.41313475735,3617.80912944852,4407.2624939249,7435.79166590149,0.2998467,0.300691833073692,NA,NA,0.1488934,0.140105755457615,1.11900587715423,3.57188867335738,1.95914755053679,0.141487720542735,0.149416930629177,0.165507213221124,0.193559411370299,0.0694926868298438,0.130733699117836,0.187169115041176,0.244175583724552,0.149416930629177,0.140105755457615,0.140105755457615,0.140105755457615,0.140105755457615,0.622188735626576,2008,0,1,1,1,1,0,1762,389,0,0,9244,146658,761096,1320343,29006,680967,0,0.313641505452083,4.97598830664123,25.8233768102075,44.7981789520899,0.984150314489735,23.1046641111195,0,0,0.3136496,9244,5.289628,155902,31.11301,916998,75.91118,2237341,92.77016,2734228,97.09978,2861835,99.01586,2918308,99.67825,2937831,3.80772830775797,4.69314039673019,5.41928909661123,6.19742612937521,6.94219361373594,7.92071402777731,9.23894058970844,10.7350393604143,13.6007816137029,3.07579771941063,4.26674669803373,5.05920044794542,5.80372874050627,6.57393247453531,7.41637357975425,8.55729625960918,9.91180583410553,12.0746917641778,20.3720319613739,8.3111605479452,3033.5736,6.95499287671233,2538.5724,0,0.00097549116,0.0240887744,0.40721956,2.945727,7.24329,12.0078,21.855555,31.796068,0.009097270754,0.04149740391,0.11348857416,0.708598383056153,0.693625452588215,0.48176466047704,1.31051641970839,3.88451566395494,7.80259291562495,12.3747475070717,22.0671542762625,31.9138482163182
"Albania",2012,"N","consumption",TRUE,"ALB:2012:N:c","ALB2012",0.111321,0.01195865,3229,0.0436490725,53.0951250013395,0.0001359574,0.8497544,0.1691009,24646,1.1727147415,23.0846649476376,0.002116235,6.182414,1.272609,179315,14.86407312,20.890774627489,0.01602216,34.52891,8.645555,1001477,173.559516625,25.025688857135,0.1113713,77.06984,31.06276,2235334,1133.79074,40.2576314780365,0.4479664,93.41304,49.73173,2709353,2722.8122175,53.2154684054134,0.7987538,97.77263,61.33316,2835798,4477.32068,62.6775615326045,1.075037,99.6183,73.87135,2889330,8088.912825,74.1289348352669,1.475987,99.88598,80.34727,2897094,11730.70142,80.4680402942821,1.763001,3.492413,0.6955059,101294,6.93036854055,20.0420427417715,0.008727994,7.753112,1.624326,224871,20.2349599287,21.0852045957517,0.02046835,14.84282,3.219497,430501,48.12101678475,21.717932969621,0.04067813,239.7705,239.7705,207.6025,207.709569443252,54.65258,2900401,0.0366,0.05193,0.06144,0.07031,0.08084,0.09257,0.1052,0.1229,0.1489,0.2293,1333.04314293677,1639.24511500787,1886.4222875055,2164.76511800101,2492.51483331902,2822.74772584749,3250.66082582185,3837.73115721998,4839.33077281569,1046.81568128465,1493.63588013912,1767.08972827007,2022.47386124058,2325.64647884771,2663.16520617818,3025.03623183629,3536.5225331497,4282.51177439452,6609.56262465919,0.2896048,0.29017182708889,NA,NA,0.1384171,0.135434086862363,1.04416221242117,3.63028818568794,1.94154542557793,0.133798738638763,0.137213388841293,0.146050882714436,0.161633901015875,0.0657804879155486,0.126663274604818,0.184063030008521,0.240105334401002,0.137213388841293,0.135434086862363,0.135434086862363,0.135434086862363,0.135434086862363,0.568566444693803,2012,0,1,1,1,1,0,2471,416,0,3229,21417,154669,822162,1233857,11071,653996,0.111329433412828,0.738415136389761,5.33267641267535,28.3464941571872,42.5409107223449,0.381705839985574,22.5484682980043,0.111321,3229,0.8497544,24646,6.182414,179315,34.52891,1001477,77.06984,2235334,93.41304,2709353,97.77263,2835798,99.6183,2889330,99.88598,2897094,3.65217299434731,4.49108250687088,5.1682802397411,5.93086333698907,6.82880776251786,7.73355541328079,8.90592007074479,10.514331937589,13.2584404734676,2.86798816790315,4.09215309627156,4.84134172128786,5.54102427737145,6.37163418862386,7.29634303062515,8.28777049818162,9.68910283054712,11.7329089709439,18.1083907524909,7.88286575342466,2877.246,6.82528767123288,2491.23,0.0001195865,0.0032129171,0.040723488,0.475505525,3.106276,7.4597595,12.266632,22.161405,32.138908,0.01898731107,0.05543824638,0.13183840215,0.530951250013395,0.438608634005114,0.668504788079648,1.37641288714242,4.02576314780365,7.98232026081201,12.5355123065209,22.2386804505801,32.1872161177128
