Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,28.783600861049035,,,,,
Albania,2002,,30.391648536793458,,,,
Albania,2005,,27.533901190111003,,,,
Albania,2008,,23.769913721042144,,,,
Albania,2012,,25.038593076326453,,,,
Albania,2014,,,31.686689614058107,,,
Albania,2015,,,25.303787273584938,,,
Albania,2016,,,26.377851074479448,,,
Albania,2017,,,25.21734375400269,,,
Albania,2018,,,,25.00774209190924,,
Albania,2019,,,,20.41657787988176,,
Algeria,1988,37.105123889155536,,,,,
Algeria,1995,,37.086049722112776,,,,
Algeria,2011,,,22.874731488549084,,,
Angola,2000,58.70946255501155,,,,,
Angola,2008,,55.7754209848784,,,,
Angola,2018,,,63.96850337311842,,,
Armenia,1999,,44.3791151462972,,,,
Armenia,2001,,45.35865658011424,,,,
Armenia,2002,,43.01522794492579,,,,
Armenia,2003,,40.43101192675748,,,,
Armenia,2004,,37.25921840471982,,,,
Armenia,2005,,32.85687276138064,,,,
Armenia,2006,,30.916189308577955,,,,
Armenia,2007,,29.97947350188788,,,,
Armenia,2008,,27.435647382684905,,,,
Armenia,2009,,29.013073976479337,,,,
Armenia,2010,,29.24624897253879,,,,
Armenia,2011,,29.349320394341436,,,,
Armenia,2012,,28.658704477892368,,,,
Armenia,2013,,29.32195276292332,,,,
Armenia,2014,,29.49752384934136,,,,
Armenia,2015,,29.10922067045711,,,,
Armenia,2016,,30.166767156096764,,,,
Armenia,2017,,26.437172542175077,,,,
Armenia,2018,,27.174120139224726,,,,
Armenia,2019,,,27.87808285462014,,,
Armenia,2020,,,24.552515218575515,,,
Azerbaijan,1995,37.45745650644469,,,,,
Azerbaijan,2001,,32.35897320414448,,,,
Azerbaijan,2002,,15.388689063682849,,,,
Azerbaijan,2003,,16.76309921682357,,,,
Azerbaijan,2004,,13.22795310524381,,,,
Azerbaijan,2005,,11.05570032501498,,,,
Bangladesh,1983,59.18222914168816,,,,,
Bangladesh,1985,56.54830950425289,,,,,
Bangladesh,1988,60.172048682079385,,,,,
Bangladesh,1991,,60.17782262587264,,,,
Bangladesh,1995,,56.78397501943794,,,,
Bangladesh,2000,,,55.84782339235485,,,
Bangladesh,2005,,,52.30160359069561,,,
Bangladesh,2010,,,49.1176546593188,,,
Bangladesh,2016,,,46.09055681761815,,,
Belarus,1998,,42.06334848853759,,,,
Belarus,1999,,40.78500334979675,,,,
Belarus,2000,,37.42949905519622,,,,
Belarus,2001,,31.80475941224621,,,,
Belarus,2002,,29.710215339051032,,,,
Belarus,2003,,27.79205583431291,,,,
Belarus,2004,,23.700751761626396,,,,
Belarus,2005,,22.81670608552503,,,,
Belarus,2006,,20.75096478320196,,,,
Belarus,2007,,21.46747268218465,,,,
Belarus,2008,,20.15670974849548,,,,
Belarus,2009,,20.953235972260742,,,,
Belarus,2010,,17.188982618305662,,,,
Belarus,2011,,16.17575773399603,,,,
Belarus,2012,,13.356256244933732,,,,
Belarus,2013,,13.1588992485287,,,,
Belarus,2014,,14.234030152195473,,,,
Belarus,2015,,15.316570799171911,,,,
Belarus,2016,,15.478219268348552,,,,
Belarus,2017,,15.848515123047,,,,
Belarus,2018,,14.456362352248552,,,,
