Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,7.2544067564952766,,,,,
Albania,2002,,7.614199887905972,,,,
Albania,2005,,7.684243697548752,,,,
Albania,2008,,6.909443649370241,,,,
Albania,2012,,7.089709319504441,,,,
Albania,2014,,,7.84018159263218,,,
Albania,2015,,,7.985967314228507,,,
Albania,2016,,,7.3469951159573315,,,
Albania,2017,,,7.518643919153828,,,
Albania,2018,,,,6.886500584710449,,
Albania,2019,,,,7.361490523934804,,
Algeria,1988,7.11781861431142,,,,,
Algeria,1995,,7.469207993326886,,,,
Algeria,2011,,,6.956614740534728,,,
Angola,2000,5.384966841769837,,,,,
Angola,2008,,7.648040370883804,,,,
Angola,2018,,,6.354740459581885,,,
Armenia,1999,,6.672860648360969,,,,
Armenia,2001,,6.591763295206389,,,,
Armenia,2002,,6.887925283522348,,,,
Armenia,2003,,7.092359087562435,,,,
Armenia,2004,,6.377180105408212,,,,
Armenia,2005,,6.335437811235645,,,,
Armenia,2006,,6.912176955624191,,,,
Armenia,2007,,7.727676493504944,,,,
Armenia,2008,,6.550317012396759,,,,
Armenia,2009,,6.945203307094575,,,,
Armenia,2010,,6.485840613850279,,,,
Armenia,2011,,7.139177121370982,,,,
Armenia,2012,,6.141481340485306,,,,
Armenia,2013,,7.120737798579718,,,,
Armenia,2014,,7.859969928612215,,,,
Armenia,2015,,7.485031065857842,,,,
Armenia,2016,,8.537004448346762,,,,
Armenia,2017,,6.716983797480906,,,,
Armenia,2018,,6.1079884718882855,,,,
Armenia,2019,,,6.41712152030207,,,
Armenia,2020,,,4.823446275251971,,,
Azerbaijan,1995,7.145149222170895,,,,,
Azerbaijan,2001,,7.071937567807477,,,,
Azerbaijan,2002,,4.007843905065498,,,,
Azerbaijan,2003,,5.751023184075977,,,,
Azerbaijan,2004,,4.802154938903269,,,,
Azerbaijan,2005,,4.294809845266538,,,,
Bangladesh,1983,6.566069775786606,,,,,
Bangladesh,1985,6.633194945406877,,,,,
Bangladesh,1988,8.030620345903479,,,,,
Bangladesh,1991,,6.403239610176695,,,,
Bangladesh,1995,,6.49280485385018,,,,
Bangladesh,2000,,,6.777424331295788,,,
Bangladesh,2005,,,7.647732138636099,,,
Bangladesh,2010,,,7.187179996280276,,,
Bangladesh,2016,,,7.281894202535656,,,
Belarus,1998,,6.548792921499016,,,,
Belarus,1999,,7.061818110735516,,,,
Belarus,2000,,6.89868642161367,,,,
Belarus,2001,,6.622035103014549,,,,
Belarus,2002,,7.484865513806227,,,,
Belarus,2003,,6.918162341405297,,,,
Belarus,2004,,6.0436297667064816,,,,
Belarus,2005,,6.823342299678753,,,,
Belarus,2006,,6.81034019634096,,,,
Belarus,2007,,7.04020823028834,,,,
Belarus,2008,,6.388307706193912,,,,
Belarus,2009,,6.857186685623136,,,,
Belarus,2010,,6.511953601896954,,,,
Belarus,2011,,6.239857073449083,,,,
Belarus,2012,,6.496746635593123,,,,
Belarus,2013,,5.805271109583382,,,,
Belarus,2014,,6.838016344367342,,,,
Belarus,2015,,6.509280762568655,,,,
Belarus,2016,,5.611181049992824,,,,
Belarus,2017,,6.337220605711667,,,,
Belarus,2018,,5.389136419570951,,,,
Belarus,2019,,5.408981844331882,,,,
Belarus,2020,,6.612198015512233,,,,
Belize,1995,,7.50234342536311,,,,
Benin,2003,7.662784506890182,,,,,
Benin,2011,,7.515525330814034,,,,
Benin,2015,,4.268736971634354,,,,
Benin,2018,,,8.097554774539216,,,
Bhutan,2003,8.95769622833843,,,,,
Bhutan,2007,,7.679662130963356,,,,
Bhutan,2012,,7.830731119099407,,,,
Bhutan,2017,,8.085567550964841,,,,
Bosnia and Herzegovina,2001,6.191269690380598,,,,,
Bosnia and Herzegovina,2004,6.730551082117446,,,,,
Bosnia and Herzegovina,2007,,6.953694744140719,,,,
Bosnia and Herzegovina,2011,,7.270429449796555,,,,
Botswana,1985,6.393975233384911,,,,,
Botswana,1993,6.370764271572643,,,,,
Botswana,2002,,6.145061969205174,,,,
Botswana,2009,,7.342481040391709,,,,
Botswana,2015,,8.002061567885562,,,,
Bulgaria,1989,6.047377416533475,,,,,
Bulgaria,1994,5.510380595175678,,,,,
Bulgaria,1995,,,,6.159420332957137,,
Bulgaria,1997,,,5.943635206064243,,,
Bulgaria,2001,,,,5.603971062068821,,
Bulgaria,2003,,,,,5.460336266243208,
Bulgaria,2007,,,,,6.2970936490850375,
Burkina Faso,1994,8.002447694635935,,,,,
Burkina Faso,1998,,6.543050320721047,,,,
Burkina Faso,2003,,5.849016138290636,,,,
Burkina Faso,2009,,,7.248490168942833,,,
Burkina Faso,2014,,,,6.782088213319789,,
Burkina Faso,2018,,,,,8.10251755489947,
Burundi,1992,8.006199555400698,,,,,
Burundi,1998,,6.662836242580304,,,,
Burundi,2006,,7.498636277003358,,,,
Burundi,2013,,7.360804720856845,,,,
Cameroon,1996,5.925947611348574,,,,,
Cameroon,2001,,8.13478135038744,,,,
Cameroon,2007,,8.125381768123844,,,,
Cameroon,2014,,7.002730332482095,,,,
Cape Verde,2001,7.552427008430093,,,,,
Cape Verde,2007,,7.926671395824168,,,,
Cape Verde,2015,,,8.053131074436864,,,
Central African Republic,1992,5.136359519822008,,,,,
Central African Republic,2008,,5.87557636037898,,,,
Chad,2003,8.419589556677131,,,,,
Chad,2011,6.443053976438449,,,,,
Chad,2018,,8.33110701590744,,,,
China,1990,,7.25558283451596,,,,
China,1993,,6.900604358304199,,,,
China,1996,,7.50930811876309,,,,
China,1999,,7.542208847042671,,,,
China,2002,,7.312399094033115,,,,
China,2005,,6.926355889301384,,,,
China,2008,,6.834328259056131,,,,
China,2010,,6.7783715393154695,,,,
China,2011,,6.769028835680856,,,,
China,2012,,6.836417046352432,,,,
China,2013,,,7.361408042604384,,,
China,2014,,,7.315777120114298,,,
China,2015,,,7.436525734494803,,,
China,2016,,,7.525565539454816,,,
