Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,33.44881723541843,,,,,
Albania,2002,,33.3682558537502,,,,
Albania,2005,,32.52479267648362,,,,
Albania,2008,,31.895595884260533,,,,
Albania,2012,,32.1755927119236,,,,
Albania,2014,,,31.671177943511093,,,
Albania,2015,,,30.137601721369773,,,
Albania,2016,,,29.77022234489517,,,
Albania,2017,,,29.867612981528364,,,
Albania,2018,,,,29.06433218993237,,
Albania,2019,,,,27.50490026865339,,
Algeria,1988,33.90279290148179,,,,,
Algeria,1995,,39.99960058313832,,,,
Algeria,2011,,,39.99960041673633,,,
Angola,2000,36.20103604216891,,,,,
Angola,2008,,36.41823544510138,,,,
Angola,2018,,,37.18782279909796,,,
Armenia,1999,,35.63757738958155,,,,
Armenia,2001,,35.8017115950013,,,,
Armenia,2002,,35.6330236977961,,,,
Armenia,2003,,35.53001151285347,,,,
Armenia,2004,,34.62513349872595,,,,
Armenia,2005,,34.06718919581807,,,,
Armenia,2006,,34.04298715285636,,,,
Armenia,2007,,33.34917742063762,,,,
Armenia,2008,,33.21818610812616,,,,
Armenia,2009,,33.92670224501347,,,,
Armenia,2010,,33.92010943699555,,,,
Armenia,2011,,33.72991999136592,,,,
Armenia,2012,,33.547439025624776,,,,
Armenia,2013,,33.30881134481292,,,,
Armenia,2014,,33.17547966385984,,,,
Armenia,2015,,32.78678288069826,,,,
Armenia,2016,,32.391699903975265,,,,
Armenia,2017,,32.76527689998437,,,,
Armenia,2018,,32.808249372162784,,,,
Armenia,2019,,,33.287097517515456,,,
Armenia,2020,,,33.50242830834376,,,
Azerbaijan,1995,34.29141618556252,,,,,
Azerbaijan,2001,,33.24107520712496,,,,
Azerbaijan,2002,,31.35904973613641,,,,
Azerbaijan,2003,,31.033324898305786,,,,
Azerbaijan,2004,,30.884277972528576,,,,
Azerbaijan,2005,,29.872251328180084,,,,
Bangladesh,1983,39.99959979869896,,,,,
Bangladesh,1985,39.9996001538596,,,,,
Bangladesh,1988,39.9996000516085,,,,,
Bangladesh,1991,,37.63330055141128,,,,
Bangladesh,1995,,37.127109226445306,,,,
Bangladesh,2000,,,37.04637085852203,,,
Bangladesh,2005,,,36.70777024036087,,,
Bangladesh,2010,,,36.482053500172974,,,
Bangladesh,2016,,,36.16367093246389,,,
Belarus,1998,,35.656296697290486,,,,
Belarus,1999,,35.35062483532757,,,,
Belarus,2000,,34.838997038941564,,,,
Belarus,2001,,33.684840736953454,,,,
Belarus,2002,,33.0671024639425,,,,
Belarus,2003,,32.77231810747146,,,,
Belarus,2004,,31.86930059990563,,,,
Belarus,2005,,30.048703637356105,,,,
Belarus,2006,,28.60286763672318,,,,
Belarus,2007,,27.23031117640769,,,,
Belarus,2008,,26.626243531840235,,,,
Belarus,2009,,26.541627418735107,,,,
Belarus,2010,,25.04422273401835,,,,
Belarus,2011,,24.57327853655957,,,,
Belarus,2012,,22.990723607952948,,,,
Belarus,2013,,21.47636052744581,,,,
Belarus,2014,,21.02019201046633,,,,
Belarus,2015,,22.316671589265173,,,,
Belarus,2016,,22.909644612314437,,,,
Belarus,2017,,22.48290649074421,,,,
Belarus,2018,,21.363373956976467,,,,
Belarus,2019,,20.522286507767827,,,,
Belarus,2020,,20.17330119415041,,,,
Belize,1995,,30.28625398397447,,,,
Benin,2003,37.52364674454774,,,,,
Benin,2011,,37.30005042548369,,,,
Benin,2015,,37.32628526234055,,,,
Benin,2018,,,35.85098883458021,,,
Bhutan,2003,35.21907066170379,,,,,
Bhutan,2007,,34.21203627476039,,,,
Bhutan,2012,,32.431300948774,,,,
Bhutan,2017,,31.53385452313777,,,,
Bosnia and Herzegovina,2001,28.270878305673545,,,,,
Bosnia and Herzegovina,2004,23.822523246624566,,,,,
Bosnia and Herzegovina,2007,,22.444778946392677,,,,
Bosnia and Herzegovina,2011,,22.982509374975827,,,,
Botswana,1985,36.20042036843586,,,,,
Botswana,1993,35.40673320617026,,,,,
Botswana,2002,,33.96078845183408,,,,
Botswana,2009,,32.965914409673054,,,,
Botswana,2015,,33.224994266820815,,,,
Bulgaria,1989,19.22697709577165,,,,,
Bulgaria,1994,27.2447920278197,,,,,
Bulgaria,1995,,,,28.709748391182263,,
Bulgaria,1997,,,39.999599415254,,,
Bulgaria,2001,,,,30.657053747870695,,
Bulgaria,2003,,,,,31.21175749366244,
Bulgaria,2007,,,,,28.26452191001742,
Burkina Faso,1994,38.67565344975917,,,,,
Burkina Faso,1998,,38.45222150388912,,,,
Burkina Faso,2003,,37.69257436043597,,,,
Burkina Faso,2009,,,37.646780543056046,,,
