Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,6.570820904558197,,,,,
Albania,2002,,6.7158276404317006,,,,
Albania,2005,,7.591930008528758,,,,
Albania,2008,,8.314345397742978,,,,
Albania,2012,,7.882866695887549,,,,
Albania,2014,,,8.399774620228271,,,
Albania,2015,,,9.985141415346556,,,
Albania,2016,,,10.387450232881111,,,
Albania,2017,,,10.27987957587708,,,
Albania,2018,,,,11.029704635032212,,
Albania,2019,,,,12.9056410819085,,
Algeria,1988,6.642689990495442,,,,,
Algeria,1995,,6.328702527096444,,,,
Algeria,2011,,,8.210337791720338,,,
Angola,2000,4.100424072830768,,,,,
Angola,2008,,3.621890586965346,,,,
Angola,2018,,,3.048281649668525,,,
Armenia,1999,,4.465702678658158,,,,
Armenia,2001,,4.243273807237923,,,,
Armenia,2002,,4.451051290750796,,,,
Armenia,2003,,4.57472103666907,,,,
Armenia,2004,,5.671849671196493,,,,
Armenia,2005,,6.249661234009937,,,,
Armenia,2006,,6.032452785578093,,,,
Armenia,2007,,6.719583190837351,,,,
Armenia,2008,,6.868130749999283,,,,
Armenia,2009,,6.104310268372815,,,,
Armenia,2010,,6.232171945719237,,,,
Armenia,2011,,6.362007337994544,,,,
Armenia,2012,,6.590639092140963,,,,
Armenia,2013,,6.838496787286963,,,,
Armenia,2014,,7.013849373319698,,,,
Armenia,2015,,7.518979670588169,,,,
Armenia,2016,,7.915560374041792,,,,
Armenia,2017,,7.70129364937332,,,,
Armenia,2018,,7.699381398734861,,,,
Armenia,2019,,,6.897139539441181,,,
Armenia,2020,,,6.539660036656929,,,
Azerbaijan,1995,5.746645415239224,,,,,
Azerbaijan,2001,,7.015882184737011,,,,
Azerbaijan,2002,,8.85460057313598,,,,
Azerbaijan,2003,,9.22487445831566,,,,
Azerbaijan,2004,,9.493201421914112,,,,
Azerbaijan,2005,,10.556122577696566,,,,
Bangladesh,1983,2.389862490593121,,,,,
Bangladesh,1985,2.6381871844068896,,,,,
Bangladesh,1988,2.4224923688788524,,,,,
