Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,3.9458723774310176,,,,,
Albania,2002,,4.831624595294237,,,,
Albania,2005,,4.662235737515273,,,,
Albania,2008,,4.395910737672932,,,,
Albania,2012,,4.272573360538491,,,,
Albania,2014,,,5.93092380470313,,,
Albania,2015,,,5.278241370981092,,,
Albania,2016,,,5.626879681370308,,,
Albania,2017,,,5.389501773300655,,,
Albania,2018,,,,4.811264041780339,,
Albania,2019,,,,4.744671444708083,,
Algeria,1988,7.210695533639551,,,,,
Algeria,1995,,6.118001735730981,,,,
Algeria,2011,,,3.976114080732745,,,
Angola,2000,17.65401004715933,,,,,
Angola,2008,,8.942374406665103,,,,
Angola,2018,,,14.78682387205616,,,
Armenia,1999,,5.842641820334443,,,,
Armenia,2001,,5.680685667560544,,,,
Armenia,2002,,5.407169727019046,,,,
Armenia,2003,,4.865269958426895,,,,
Armenia,2004,,6.033349080229847,,,,
Armenia,2005,,5.548458992794526,,,,
Armenia,2006,,4.343722792391537,,,,
Armenia,2007,,4.759392474068011,,,,
Armenia,2008,,4.205439970310895,,,,
Armenia,2009,,4.004122022219708,,,,
Armenia,2010,,4.325631136671726,,,,
Armenia,2011,,4.267046702087832,,,,
Armenia,2012,,4.306898927656039,,,,
Armenia,2013,,4.567492063457999,,,,
Armenia,2014,,4.740630426995361,,,,
Armenia,2015,,4.9487032514744,,,,
Armenia,2016,,5.114021445256838,,,,
Armenia,2017,,5.060663197830738,,,,
Armenia,2018,,5.305544076458736,,,,
Armenia,2019,,,4.362665044638141,,,
Armenia,2020,,,3.4809470314228164,,,
Azerbaijan,1995,5.940918785887188,,,,,
Azerbaijan,2001,,5.98919065613883,,,,
Azerbaijan,2002,,3.355251429439659,,,,
Azerbaijan,2003,,3.661710547400435,,,,
Azerbaijan,2004,,3.5421732066386267,,,,
Azerbaijan,2005,,3.508839304278953,,,,
Bangladesh,1983,3.688356235074701,,,,,
Bangladesh,1985,3.709652732195477,,,,,
Bangladesh,1988,4.086976115291059,,,,,
Bangladesh,1991,,3.8813030068474648,,,,
Bangladesh,1995,,4.829933326548362,,,,
Bangladesh,2000,,,4.933938690248083,,,
Bangladesh,2005,,,4.853543297476012,,,
Bangladesh,2010,,,4.685304712179913,,,
Bangladesh,2016,,,4.798263679716115,,,
Belarus,1998,,5.094871360749829,,,,
Belarus,1999,,5.170075862145981,,,,
Belarus,2000,,4.971900336943945,,,,
Belarus,2001,,4.767392068707477,,,,
Belarus,2002,,4.683215261611003,,,,
Belarus,2003,,4.388146929948031,,,,
Belarus,2004,,3.836668179105577,,,,
Belarus,2005,,4.110475004853907,,,,
Belarus,2006,,4.238906466803331,,,,
Belarus,2007,,4.471480083822306,,,,
Belarus,2008,,4.089347594465484,,,,
Belarus,2009,,4.079862105345108,,,,
Belarus,2010,,4.253290963449056,,,,
Belarus,2011,,3.971779332939789,,,,
Belarus,2012,,3.809524685785582,,,,
Belarus,2013,,3.794860642960871,,,,
Belarus,2014,,3.932562301561532,,,,
Belarus,2015,,3.651943857718413,,,,
Belarus,2016,,3.5840581100974838,,,,
Belarus,2017,,3.576338432135683,,,,
Belarus,2018,,3.531836297662362,,,,
Belarus,2019,,3.537351043846187,,,,
Belarus,2020,,3.374068690804896,,,,
Belize,1995,,25.959148179423707,,,,
Benin,2003,6.626376235568894,,,,,
