Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,2.92436023725813,,,,,
Albania,2002,,3.3062957561024,,,,
Albania,2005,,3.6639288571641697,,,,
Albania,2008,,2.7195816310028698,,,,
Albania,2012,,3.21998959324676,,,,
Albania,2014,,,5.72353892519808,,,
Albania,2015,,,4.36922383377466,,,
Albania,2016,,,5.120276654504139,,,
Albania,2017,,,4.67583343032544,,,
Albania,2018,,,,4.88673831596716,,
Albania,2019,,,,3.73470450616212,,
Algeria,1988,5.36421849514082,,,,,
Algeria,1995,,5.7515332112864,,,,
Algeria,2011,,,2.5702654372026497,,,
Angola,2000,12.83896979973598,,,,,
Angola,2008,,7.71950973347395,,,,
Angola,2018,,,11.068428841592867,,,
Armenia,1999,,3.79332928265905,,,,
Armenia,2001,,3.60843152312383,,,,
Armenia,2002,,3.06786892312043,,,,
Armenia,2003,,2.40693736660209,,,,
Armenia,2004,,3.3443402694238,,,,
Armenia,2005,,2.81161933673729,,,,
Armenia,2006,,2.82996737479856,,,,
Armenia,2007,,3.35956351898587,,,,
Armenia,2008,,2.52503745504876,,,,
Armenia,2009,,2.27459024408041,,,,
Armenia,2010,,2.26604426327951,,,,
Armenia,2011,,2.66231837488291,,,,
Armenia,2012,,2.66786785723804,,,,
Armenia,2013,,3.23708316730401,,,,
Armenia,2014,,3.399955429579609,,,,
Armenia,2015,,3.57933588953136,,,,
Armenia,2016,,4.658382832947909,,,,
Armenia,2017,,2.79818699905869,,,,
Armenia,2018,,3.2392464982757696,,,,
Armenia,2019,,,2.80587774576073,,,
Armenia,2020,,,1.79792050325786,,,
Azerbaijan,1995,5.54255255695002,,,,,
Azerbaijan,2001,,3.81271867600014,,,,
Azerbaijan,2002,,0.76299070067443,,,,
Azerbaijan,2003,,1.2806885677286,,,,
Azerbaijan,2004,,0.58341779653882,,,,
Azerbaijan,2005,,0.53130102355716,,,,
Bangladesh,1983,2.40314294156415,,,,,
Bangladesh,1985,1.5031090153926598,,,,,
Bangladesh,1988,2.08130236841981,,,,,
Bangladesh,1991,,2.0791317086038896,,,,
Bangladesh,1995,,1.99043353872988,,,,
Bangladesh,2000,,,2.05072450383958,,,
Bangladesh,2005,,,1.7702585180792498,,,
Bangladesh,2010,,,1.96865640466934,,,
Bangladesh,2016,,,2.41184230456067,,,
Belarus,1998,,4.45423132467917,,,,
Belarus,1999,,5.1427075596359,,,,
Belarus,2000,,4.741693592521941,,,,
Belarus,2001,,4.28230147710517,,,,
Belarus,2002,,4.06445608019648,,,,
Belarus,2003,,3.90008276453531,,,,
Belarus,2004,,2.9807465965054702,,,,
Belarus,2005,,3.56505832924757,,,,
Belarus,2006,,3.61691699120551,,,,
Belarus,2007,,3.65060067369368,,,,
Belarus,2008,,3.32138547605678,,,,
Belarus,2009,,3.27532060995357,,,,
Belarus,2010,,3.29424576190775,,,,
Belarus,2011,,3.16465658466409,,,,
Belarus,2012,,2.77228412538265,,,,
Belarus,2013,,2.58472795066771,,,,
Belarus,2014,,2.72831144505284,,,,
Belarus,2015,,2.55124214287394,,,,
Belarus,2016,,2.27314549084721,,,,
Belarus,2017,,2.13398675825365,,,,
Belarus,2018,,1.95631190838703,,,,
Belarus,2019,,2.19541689152169,,,,
Belarus,2020,,1.72310928260914,,,,
Belize,1995,,15.35946733289608,,,,
Benin,2003,4.48091091082315,,,,,
Benin,2011,,4.80417953687541,,,,
Benin,2015,,12.702795115793489,,,,
Benin,2018,,,4.3756713583557305,,,
Bhutan,2003,4.615894928516219,,,,,
Bhutan,2007,,5.43126799884996,,,,
Bhutan,2012,,4.947691323451759,,,,
Bhutan,2017,,5.53567054901822,,,,
Bosnia and Herzegovina,2001,3.12493463405597,,,,,
Bosnia and Herzegovina,2004,4.80342815773019,,,,,
Bosnia and Herzegovina,2007,,4.87864788970582,,,,
Bosnia and Herzegovina,2011,,5.0541551052683005,,,,
Botswana,1985,10.63578579842147,,,,,
Botswana,1993,10.78171877391478,,,,,
Botswana,2002,,11.543967734405069,,,,
Botswana,2009,,11.004157113531,,,,
Botswana,2015,,8.67503662289067,,,,
Bulgaria,1989,1.84754573419051,,,,,
Bulgaria,1994,2.12925668698694,,,,,
Bulgaria,1995,,,,4.34895024094891,,
Bulgaria,1997,,,1.69772946235865,,,
Bulgaria,2001,,,,6.29747324830434,,
Bulgaria,2003,,,,,3.53351623768916,
Bulgaria,2007,,,,,4.3302781977596805,
Burkina Faso,1994,4.63583002644052,,,,,
Burkina Faso,1998,,5.792213032431779,,,,
Burkina Faso,2003,,5.72799085512579,,,,
Burkina Faso,2009,,,4.580628462107,,,
Burkina Faso,2014,,,,2.01314073092843,,
Burkina Faso,2018,,,,,4.89147945053901,
