Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,1.8888888888888888,,,,,
Albania,2002,,1.9037800687285225,,,,
Albania,2005,,1.9575757575757575,,,,
Albania,2008,,1.826771653543307,,,,
Albania,2012,,1.8712328767123287,,,,
Albania,2014,,,2.2524590163934426,,,
Albania,2015,,,2.062972292191436,,,
Albania,2016,,,2.190231362467866,,,
Albania,2017,,,2.078817733990148,,,
Albania,2018,,,,2.1280353200883004,,
Albania,2019,,,,1.9673321234119785,,
Algeria,1988,2.255707762557078,,,,,
Algeria,1995,,2.265486725663717,,,,
Algeria,2011,,,1.79,,,
Angola,2000,3.939393939393939,,,,,
Angola,2008,,2.5588235294117645,,,,
Angola,2018,,,3.1666666666666665,,,
Armenia,1999,,1.9325842696629207,,,,
Armenia,2001,,1.9642857142857144,,,,
Armenia,2002,,1.8404255319148937,,,,
Armenia,2003,,1.7892156862745097,,,,
Armenia,2004,,1.863436123348018,,,,
Armenia,2005,,1.789473684210526,,,,
Armenia,2006,,1.825,,,,
Armenia,2007,,1.9047619047619049,,,,
Armenia,2008,,1.777439024390244,,,,
Armenia,2009,,1.7575757575757571,,,,
Armenia,2010,,1.759322033898305,,,,
Armenia,2011,,1.8277027027027029,,,,
Armenia,2012,,1.811688311688312,,,,
Armenia,2013,,1.882736156351792,,,,
Armenia,2014,,1.9123376623376624,,,,
Armenia,2015,,1.92283950617284,,,,
Armenia,2016,,2.083333333333333,,,,
Armenia,2017,,1.8100890207715128,,,,
Armenia,2018,,1.873456790123457,,,,
Armenia,2019,,,1.828660436137072,,,
Armenia,2020,,,1.6524216524216524,,,
Azerbaijan,1995,2.1712962962962963,,,,,
Azerbaijan,2001,,1.9776951672862453,,,,
Azerbaijan,2002,,1.51,,,,
Azerbaijan,2003,,1.6193415637860082,,,,
Azerbaijan,2004,,1.5378640776699029,,,,
Azerbaijan,2005,,1.5034364261168385,,,,
Bangladesh,1983,1.754098360655738,,,,,
Bangladesh,1985,1.6691176470588234,,,,,
Bangladesh,1988,1.7826086956521738,,,,,
Bangladesh,1991,,1.7372881355932204,,,,
Bangladesh,1995,,1.7175572519083968,,,,
Bangladesh,2000,,,1.7368421052631575,,,
Bangladesh,2005,,,1.7248322147651003,,,
Bangladesh,2010,,,1.7515527950310557,,,
Bangladesh,2016,,,1.7976878612716762,,,
Belarus,1998,,2.0444444444444443,,,,
Belarus,1999,,2.145945945945946,,,,
Belarus,2000,,2.075117370892019,,,,
Belarus,2001,,2.0072992700729926,,,,
Belarus,2002,,1.980392156862745,,,,
Belarus,2003,,1.95398773006135,,,,
Belarus,2004,,1.8455696202531644,,,,
Belarus,2005,,1.9224137931034484,,,,
Belarus,2006,,1.954198473282443,,,,
Belarus,2007,,1.926544240400668,,,,
Belarus,2008,,1.9006211180124224,,,,
Belarus,2009,,1.8674698795180724,,,,
Belarus,2010,,1.910739191073919,,,,
Belarus,2011,,1.884514435695538,,,,
Belarus,2012,,1.8222722159730032,,,,
Belarus,2013,,1.7875751503006012,,,,
Belarus,2014,,1.8117647058823527,,,,
Belarus,2015,,1.788583509513742,,,,
Belarus,2016,,1.730192719486081,,,,
Belarus,2017,,1.7264248704663212,,,,
Belarus,2018,,1.6925996204933589,,,,
Belarus,2019,,1.7135135135135136,,,,
Belarus,2020,,1.6866197183098592,,,,
Belize,1995,,4.618181818181818,,,,
Benin,2003,2.066666666666667,,,,,
Benin,2011,,2.117647058823529,,,,
Benin,2015,,4.682926829268292,,,,
Benin,2018,,,2.038961038961039,,,
Bhutan,2003,2.072289156626506,,,,,
Bhutan,2007,,2.235,,,,
Bhutan,2012,,2.1392857142857147,,,,
Bhutan,2017,,2.218543046357616,,,,
Bosnia and Herzegovina,2001,1.8172413793103448,,,,,
Bosnia and Herzegovina,2004,2.105117565698478,,,,,
Bosnia and Herzegovina,2007,,2.120603015075377,,,,
Bosnia and Herzegovina,2011,,2.13965744400527,,,,
Botswana,1985,3.16,,,,,
Botswana,1993,3.1648351648351647,,,,,
Botswana,2002,,3.2233009708737863,,,,
Botswana,2009,,3.1486486486486487,,,,
Botswana,2015,,2.687116564417178,,,,
Bulgaria,1989,1.6851549755301796,,,,,
Bulgaria,1994,1.6761363636363638,,,,,
Bulgaria,1995,,,,1.9899598393574296,,
Bulgaria,1997,,,1.6694915254237288,,,
Bulgaria,2001,,,,2.305322128851541,,
Bulgaria,2003,,,,,1.8650602409638557,
Bulgaria,2007,,,,,1.970479704797048,
Burkina Faso,1994,2.0512820512820515,,,,,
Burkina Faso,1998,,2.255813953488372,,,,
Burkina Faso,2003,,2.271428571428572,,,,
Burkina Faso,2009,,,2.072289156626506,,,
Burkina Faso,2014,,,,1.7372881355932204,,
Burkina Faso,2018,,,,,2.1826086956521737,
Burundi,1992,2.0,,,,,
Burundi,1998,,2.8235294117647056,,,,
Burundi,2006,,1.6714285714285717,,,,
Burundi,2013,,2.063492063492064,,,,
Cameroon,1996,2.066666666666667,,,,,
Cameroon,2001,,2.196969696969697,,,,
Cameroon,2007,,2.392857142857143,,,,
Cameroon,2014,,2.889830508474577,,,,
Cape Verde,2001,2.679738562091503,,,,,
Cape Verde,2007,,2.5049019607843137,,,,
Cape Verde,2015,,,2.452471482889734,,,
Central African Republic,1992,4.583333333333334,,,,,
Central African Republic,2008,,3.1904761904761907,,,,
Chad,2003,2.180555555555556,,,,,
Chad,2011,2.9753086419753085,,,,,
Chad,2018,,2.058823529411765,,,,
China,1990,,1.935897435897436,,,,
China,1993,,1.987951807228916,,,,
China,1996,,2.1386138613861387,,,,
China,1999,,2.31958762886598,,,,
China,2002,,2.560747663551402,,,,
China,2005,,2.4693877551020407,,,,
China,2008,,2.767295597484277,,,,
China,2010,,2.8232044198895028,,,,
China,2011,,2.6875,,,,
China,2012,,2.745535714285714,,,,
China,2013,,,2.3624161073825505,,,
China,2014,,,2.3588957055214728,,,
China,2015,,,2.309192200557103,,,
China,2016,,,2.296103896103896,,,
China,2017,,,2.3125,,,
China,2018,,,2.2886836027713624,,,
China,2019,,,2.2161016949152543,,,
China - rural,1990,,1.808219178082192,,,,
China - rural,1993,,1.8421052631578947,,,,
China - rural,1996,,1.956043956043956,,,,
China - rural,1999,,2.0,,,,
China - rural,2002,,2.096774193548387,,,,
China - rural,2005,,2.063492063492064,,,,
China - rural,2008,,2.1923076923076925,,,,
China - rural,2010,,2.1793103448275866,,,,
China - rural,2011,,2.176829268292683,,,,
China - rural,2012,,2.2298850574712645,,,,
China - rural,2013,,,2.0609756097560976,,,
China - rural,2014,,,2.0780669144981414,,,
China - rural,2015,,,2.0370370370370368,,,
China - rural,2016,,,2.028391167192429,,,
China - rural,2017,,,2.039274924471299,,,
China - rural,2018,,,2.03013698630137,,,
China - rural,2019,,,1.9458128078817736,,,
China - urban,1990,,1.7878787878787876,,,,
