Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,4.191318623310573,,,,,
Albania,2002,,3.923426157626953,,,,
Albania,2005,,4.537911090731619,,,,
Albania,2008,,5.0621660479680495,,,,
Albania,2012,,4.842952533990954,,,,
Albania,2014,,,4.387129096946935,,,
Albania,2015,,,5.558150902106676,,,
Albania,2016,,,5.632509451736135,,,
Albania,2017,,,5.630912146340146,,,
Albania,2018,,,,6.586983971558054,,
Albania,2019,,,,7.605637460048034,,
Algeria,1988,3.234634908169527,,,,,
Algeria,1995,,3.3051513656938405,,,,
Algeria,2011,,,5.220495934122891,,,
Angola,2000,1.3705484882232066,,,,,
Angola,2008,,1.5630654252061082,,,,
Angola,2018,,,1.015949837278094,,,
Armenia,1999,,2.412601978901655,,,,
Armenia,2001,,2.327513057643693,,,,
Armenia,2002,,2.493953895590129,,,,
Armenia,2003,,2.66868504340403,,,,
Armenia,2004,,3.020796514645246,,,,
Armenia,2005,,3.45930945958768,,,,
Armenia,2006,,3.7032412936159,,,,
Armenia,2007,,3.957951442531818,,,,
Armenia,2008,,4.175472380985242,,,,
Armenia,2009,,3.863040472667119,,,,
Armenia,2010,,3.785698882766465,,,,
Armenia,2011,,3.90607673066851,,,,
Armenia,2012,,4.028588179041407,,,,
Armenia,2013,,4.088620824982455,,,,
Armenia,2014,,4.103657135120744,,,,
Armenia,2015,,4.338238980753673,,,,
Armenia,2016,,4.367510200990339,,,,
Armenia,2017,,4.444563532308193,,,,
Armenia,2018,,4.3957646326651965,,,,
Armenia,2019,,,4.235359033758638,,,
Armenia,2020,,,4.4136325124985465,,,
Azerbaijan,1995,3.158450250061241,,,,,
Azerbaijan,2001,,3.7328810203784406,,,,
Azerbaijan,2002,,6.049964119469148,,,,
Azerbaijan,2003,,6.045851278695347,,,,
Azerbaijan,2004,,6.319733149452855,,,,
Azerbaijan,2005,,6.992041254044745,,,,
Bangladesh,1983,1.596242181802186,,,,,
Bangladesh,1985,1.711654692251741,,,,,
Bangladesh,1988,1.51131953540431,,,,,
Bangladesh,1991,,1.512971091977302,,,,
Bangladesh,1995,,1.686127420437869,,,,
Bangladesh,2000,,,1.68247793269735,,,
Bangladesh,2005,,,1.8917532982933036,,,
Bangladesh,2010,,,2.069331181375611,,,
Bangladesh,2016,,,2.2552690093533427,,,
Belarus,1998,,2.5374150750266864,,,,
Belarus,1999,,2.673950342791644,,,,
Belarus,2000,,3.042911909064595,,,,
Belarus,2001,,3.86239555920283,,,,
Belarus,2002,,4.252404043999235,,,,
Belarus,2003,,4.559741024120191,,,,
Belarus,2004,,5.321708366425087,,,,
Belarus,2005,,6.373944606433724,,,,
Belarus,2006,,7.25748920301819,,,,
Belarus,2007,,8.182079105231523,,,,
Belarus,2008,,8.786292949291433,,,,
Belarus,2009,,9.0247056302921,,,,
Belarus,2010,,9.78724619030437,,,,
Belarus,2011,,10.433511636400151,,,,
Belarus,2012,,11.794854675170203,,,,
Belarus,2013,,13.2096931337994,,,,
Belarus,2014,,13.608562310980531,,,,
Belarus,2015,,12.581028532501508,,,,
Belarus,2016,,12.247911797936377,,,,
Belarus,2017,,12.31424016880904,,,,
Belarus,2018,,13.633745663797,,,,
Belarus,2019,,14.342665646034316,,,,
Belarus,2020,,14.660074553160296,,,,
Belize,1995,,3.5160307549654948,,,,
Benin,2003,1.2514238455001416,,,,,
Benin,2011,,1.1954792462868886,,,,
Benin,2015,,1.1572228195967331,,,,
Benin,2018,,,2.1397036224768464,,,
Bhutan,2003,2.215079713524334,,,,,
Bhutan,2007,,2.881074982794645,,,,
Bhutan,2012,,3.9550114912453895,,,,
Bhutan,2017,,4.280339560644532,,,,
Bosnia and Herzegovina,2001,7.723290900805135,,,,,
Bosnia and Herzegovina,2004,10.418392402452405,,,,,
Bosnia and Herzegovina,2007,,11.45770240556777,,,,
Bosnia and Herzegovina,2011,,11.002031479311167,,,,
Botswana,1985,1.2473493223348855,,,,,
Botswana,1993,1.5146828655488638,,,,,
Botswana,2002,,1.7175220291635274,,,,
Botswana,2009,,2.484437066647882,,,,
Botswana,2015,,2.467113456322503,,,,
Bulgaria,1989,15.63967567957724,,,,,
Bulgaria,1994,8.991582150835415,,,,,
Bulgaria,1995,,,,7.166980924823025,,
Bulgaria,1997,,,4.427617299295279,,,
Bulgaria,2001,,,,5.624336907003339,,
Bulgaria,2003,,,,,5.742845128970546,
Bulgaria,2007,,,,,7.653506046979946,
Burkina Faso,1994,0.5304150297306012,,,,,
Burkina Faso,1998,,0.6435215371789893,,,,
Burkina Faso,2003,,1.0379742262439156,,,,
Burkina Faso,2009,,,1.1621308094859668,,,
Burkina Faso,2014,,,,1.5043224928473142,,
Burkina Faso,2018,,,,,1.6221408201821268,
Burundi,1992,0.7662305281862427,,,,,
Burundi,1998,,0.5885936484702213,,,,
Burundi,2006,,0.8630696262105408,,,,
Burundi,2013,,0.8849751641405771,,,,
Cameroon,1996,1.2831893831151286,,,,,
Cameroon,2001,,1.8662026074782097,,,,
Cameroon,2007,,1.6537660523614457,,,,
Cameroon,2014,,1.860176845148579,,,,
Cape Verde,2001,2.3743351687151084,,,,,
Cape Verde,2007,,3.0658613516192004,,,,
Cape Verde,2015,,,3.975201700615445,,,
Central African Republic,1992,0.2381863013050095,,,,,
Central African Republic,2008,,0.7369661354163834,,,,
Chad,2003,1.0114323994926568,,,,,
Chad,2011,1.375465216820076,,,,,
Chad,2018,,1.6473372835120672,,,,
China,1990,,1.068342673679186,,,,
China,1993,,1.1982311936954233,,,,
China,1996,,1.4369618839888805,,,,
China,1999,,1.4326521291923768,,,,
China,2002,,1.6447545346237342,,,,
China,2005,,2.227379560112797,,,,
China,2008,,2.55057901758707,,,,
China,2010,,2.928727263586884,,,,
China,2011,,3.309228236441791,,,,
China,2012,,3.617975861430119,,,,
China,2013,,,4.4106280957307735,,,
China,2014,,,4.815678211483852,,,
China,2015,,,5.240449793513672,,,
China,2016,,,5.606361160496001,,,
China,2017,,,5.830115102300884,,,
China,2018,,,6.304406698194986,,,
China,2019,,,6.736709910994527,,,
China - rural,1990,,0.9620902794813444,,,,
China - rural,1993,,1.025003798322623,,,,
China - rural,1996,,1.239135594736345,,,,
China - rural,1999,,1.1933806888749756,,,,
China - rural,2002,,1.296732282874748,,,,
China - rural,2005,,1.7458272415410792,,,,
China - rural,2008,,1.8431714324395936,,,,
China - rural,2010,,2.042216561912186,,,,
China - rural,2011,,2.326054469595756,,,,
China - rural,2012,,2.497026740299495,,,,
China - rural,2013,,,3.4333807625979365,,,
China - rural,2014,,,3.779800054865128,,,
China - rural,2015,,,4.120678498393356,,,
China - rural,2016,,,4.387302741321518,,,
China - rural,2017,,,4.578644563634755,,,
China - rural,2018,,,5.050691064197714,,,
China - rural,2019,,,5.47975246979032,,,
China - urban,1990,,1.737104568579228,,,,
China - urban,1993,,2.0407530749150657,,,,
China - urban,1996,,2.338659927149397,,,,
China - urban,1999,,2.5758903449587653,,,,
China - urban,2002,,3.226326373683026,,,,
China - urban,2005,,3.895681192170616,,,,
China - urban,2008,,4.699687817915777,,,,
China - urban,2010,,5.344749017902545,,,,
China - urban,2011,,5.655016458245443,,,,
China - urban,2012,,6.078697207800035,,,,
China - urban,2013,,,6.297720939282619,,,
China - urban,2014,,,6.699128629002676,,,
China - urban,2015,,,7.121712559007391,,,
China - urban,2016,,,7.49773790325894,,,
China - urban,2017,,,7.636899757216061,,,
China - urban,2018,,,7.962008187605787,,,
China - urban,2019,,,8.313843632741387,,,
Comoros,2004,2.4617407694702558,,,,,
Comoros,2014,,2.2274957688570227,,,,
Congo,2005,1.0420792514506003,,,,,
Congo,2011,1.3025128903786098,,,,,
Cote d'Ivoire,1985,3.544959430362714,,,,,
Cote d'Ivoire,1986,3.5006573174927227,,,,,
Cote d'Ivoire,1987,3.049301366835792,,,,,
Cote d'Ivoire,1988,2.631323012070863,,,,,
Cote d'Ivoire,1992,,1.9482477409807368,,,,
Cote d'Ivoire,1995,,2.005289764367363,,,,
Cote d'Ivoire,1998,,1.7968304039771956,,,,
