Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,88.82584240757593,,,,,
Albania,2002,,85.86789292726014,,,,
Albania,2005,,91.28430572670575,,,,
Albania,2008,,94.74945662389553,,,,
Albania,2012,,93.81757901752206,,,,
Albania,2014,,,88.38439183913074,,,
Albania,2015,,,95.30923528041592,,,
Albania,2016,,,94.53739628754346,,,
Albania,2017,,,95.71526561907837,,,
Albania,2018,,,,96.67545360413288,,
Albania,2019,,,,98.80141167847562,,
Algeria,1988,75.53336530915085,,,,,
Algeria,1995,,76.45955245236526,,,,
Algeria,2011,,,96.2553951102518,,,
Angola,2000,40.32138863663436,,,,,
Angola,2008,,39.39543417856015,,,,
Angola,2018,,,28.51517279233381,,,
Armenia,1999,,55.15804365138458,,,,
Armenia,2001,,52.59967758071463,,,,
Armenia,2002,,56.24085358618526,,,,
Armenia,2003,,60.31094740846233,,,,
Armenia,2004,,70.95552226719299,,,,
Armenia,2005,,80.52251026578678,,,,
Armenia,2006,,84.48565578688579,,,,
Armenia,2007,,86.21619271537519,,,,
Armenia,2008,,90.69367849594944,,,,
Armenia,2009,,86.11766099025863,,,,
Armenia,2010,,85.89232874827009,,,,
Armenia,2011,,86.8554400153518,,,,
Armenia,2012,,88.7374797996976,,,,
Armenia,2013,,88.63083945881979,,,,
Armenia,2014,,88.58770575363368,,,,
Armenia,2015,,90.53753487794982,,,,
Armenia,2016,,90.42394675743417,,,,
Armenia,2017,,91.90315503080188,,,,
Armenia,2018,,90.57051414741332,,,,
Armenia,2019,,,90.15440229798008,,,
Armenia,2020,,,93.13527045113548,,,
Azerbaijan,1995,74.62627116989921,,,,,
Azerbaijan,2001,,83.31547736463162,,,,
Azerbaijan,2002,,99.43247327749192,,,,
Azerbaijan,2003,,99.08899576152828,,,,
Azerbaijan,2004,,99.8444350809607,,,,
Azerbaijan,2005,,99.95990157116726,,,,
Bangladesh,1983,16.781718290242132,,,,,
Bangladesh,1985,21.484687020804905,,,,,
Bangladesh,1988,17.282906432513276,,,,,
Bangladesh,1991,,16.463414824696702,,,,
Bangladesh,1995,,25.20008933234336,,,,
Bangladesh,2000,,,27.70078665425244,,,
Bangladesh,2005,,,34.23191579733537,,,
Bangladesh,2010,,,40.03889793770756,,,
Bangladesh,2016,,,47.73441128837676,,,
Belarus,1998,,60.17426791579754,,,,
Belarus,1999,,65.06367275179625,,,,
