Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,42624656.45737229,,,,,
Albania,2002,,41001158.28071296,,,,
Albania,2005,,37961293.34929552,,,,
Albania,2008,,35382385.5312962,,,,
Albania,2012,,35578150.39163709,,,,
Albania,2014,,,34303852.47039918,,,
Albania,2015,,,30276937.967280064,,,
Albania,2016,,,29394332.322642475,,,
Albania,2017,,,29486103.912920997,,,
Albania,2018,,,,27180044.50658792,,
Albania,2019,,,,23462936.111530986,,
Algeria,1988,341391644.731992,,,,,
Algeria,1995,,396491564.4762637,,,,
Algeria,2011,,,438506855.44808817,,,
Angola,2000,265976869.12347335,,,,,
Angola,2008,,356931830.9288444,,,,
Angola,2018,,,529333681.0454225,,,
Armenia,1999,,48405923.33765694,,,,
Armenia,2001,,48275788.61381353,,,,
Armenia,2002,,47497925.376925245,,,,
Armenia,2003,,46991258.67508539,,,,
Armenia,2004,,44090802.11549326,,,,
Armenia,2005,,42230040.58264009,,,,
Armenia,2006,,41654063.23971348,,,,
Armenia,2007,,39368131.91744693,,,,
Armenia,2008,,38552246.7336391,,,,
Armenia,2009,,40322074.79913892,,,,
Armenia,2010,,40092537.0536183,,,,
Armenia,2011,,39610040.68361666,,,,
Armenia,2012,,39195537.75066128,,,,
Armenia,2013,,38675446.643287934,,,,
Armenia,2014,,38597682.19565128,,,,
Armenia,2015,,37684432.75169648,,,,
Armenia,2016,,36523737.56068717,,,,
Armenia,2017,,37740241.32701394,,,,
Armenia,2018,,38002834.64364117,,,,
Armenia,2019,,,39434202.58621898,,,
Armenia,2020,,,40100274.81236584,,,
Azerbaijan,1995,110274777.60035644,,,,,
Azerbaijan,2001,,108357075.80488051,,,,
Azerbaijan,2002,,93713219.54904976,,,,
Azerbaijan,2003,,91849865.4948894,,,,
Azerbaijan,2004,,91399901.46769506,,,,
Azerbaijan,2005,,84545745.3547767,,,,
Bangladesh,1983,1722815343.0040002,,,,,
Bangladesh,1985,1575842907.5530517,,,,,
Bangladesh,1988,1725985140.9909174,,,,,
Bangladesh,1991,,1862188527.4208925,,,,
Bangladesh,1995,,1974782241.6462567,,,,
Bangladesh,2000,,,2177236252.585071,,,
Bangladesh,2005,,,2324218405.930738,,,
Bangladesh,2010,,,2433803693.524915,,,
Bangladesh,2016,,,2555555066.615058,,,
Belarus,1998,,157752426.0419752,,,,
Belarus,1999,,154119360.52330893,,,,
Belarus,2000,,148490353.8063673,,,,
Belarus,2001,,136056769.21027514,,,,
Belarus,2002,,129416690.38236894,,,,
Belarus,2003,,125688893.6261941,,,,
Belarus,2004,,116112894.31189556,,,,
Belarus,2005,,99219491.5638064,,,,
Belarus,2006,,86512714.3711373,,,,
Belarus,2007,,75186656.67534943,,,,
Belarus,2008,,69525803.80577579,,,,
Belarus,2009,,68799495.59972067,,,,
Belarus,2010,,58259874.93840812,,,,
Belarus,2011,,54278991.01316773,,,,
Belarus,2012,,43508007.97079911,,,,
Belarus,2013,,34542638.87570102,,,,
Belarus,2014,,32141448.40912425,,,,
Belarus,2015,,39168901.17476332,,,,
Belarus,2016,,42346753.38249295,,,,
Belarus,2017,,40178367.78084527,,,,
Belarus,2018,,32889232.882498827,,,,
Belarus,2019,,28775371.87677137,,,,
Belarus,2020,,27073460.700833768,,,,
Belize,1995,,2186699.632535496,,,,
Benin,2003,131915147.39640996,,,,,
Benin,2011,,163859113.1236229,,,,
Benin,2015,,183392473.2323541,,,,
Benin,2018,,,182458265.84219012,,,
Bhutan,2003,9616670.142443506,,,,,
Bhutan,2007,,9506586.363935543,,,,
Bhutan,2012,,8828766.894165663,,,,
Bhutan,2017,,8769103.215724042,,,,
Bosnia and Herzegovina,2001,32522530.10524488,,,,,
Bosnia and Herzegovina,2004,20199734.95296861,,,,,
Bosnia and Herzegovina,2007,,17156941.027684446,,,,
Bosnia and Herzegovina,2011,,17952583.712576233,,,,
Botswana,1985,17345624.197246224,,,,,
Botswana,1993,21692108.269442312,,,,,
Botswana,2002,,23780294.403232105,,,,
Botswana,2009,,25376614.28698805,,,,
Botswana,2015,,28367631.95168623,,,,
Bulgaria,1989,21011984.854831893,,,,,
Bulgaria,1994,64924931.92690778,,,,,
Bulgaria,1995,,,,76504108.73622966,,
Bulgaria,1997,,,110499948.1788143,,,
Bulgaria,2001,,,,87187611.63894321,,
Bulgaria,2003,,,,,88098424.71119224,
Bulgaria,2007,,,,,65557775.25230957,
Burkina Faso,1994,183388202.83343208,,,,,
Burkina Faso,1998,,202436520.5349484,,,,
Burkina Faso,2003,,223821984.2531868,,,,
