Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6
Albania,1996,321003.0356194749,,,,,
Albania,2002,,335286.11989732453,,,,
Albania,2005,,427696.6005099716,,,,
Albania,2008,,334613.0776108337,,,,
Albania,2012,,382458.9395933713,,,,
Albania,2014,,,681692.7831911978,,,
Albania,2015,,,618456.2160998046,,,
Albania,2016,,,752515.9036534821,,,
Albania,2017,,,680241.9191392564,,,
Albania,2018,,,,810268.8466492902,,
Albania,2019,,,,692763.4960416276,,
Algeria,1988,3888623.586815292,,,,,
Algeria,1995,,5080513.997966037,,,,
Algeria,2011,,,4047271.226975218,,,
Angola,2000,3275800.249266671,,,,,
Angola,2008,,2622914.465732897,,,,
Angola,2018,,,3891580.8268446624,,,
Armenia,1999,,241676.6309650986,,,,
Armenia,2001,,218102.9182604309,,,,
Armenia,2002,,193414.24427189745,,,,
Armenia,2003,,159024.49833501223,,,,
Armenia,2004,,254619.73681639016,,,,
Armenia,2005,,239444.01896007024,,,,
Armenia,2006,,256729.56826640852,,,,
Armenia,2007,,331096.7679915155,,,,
Armenia,2008,,256828.20487324824,,,,
Armenia,2009,,205562.69120575275,,,,
Armenia,2010,,202818.8698731397,,,,
Armenia,2011,,248685.6474730041,,,,
Armenia,2012,,257598.6523770536,,,,
Armenia,2013,,325067.16909440246,,,,
Armenia,2014,,350224.21131024125,,,,
Armenia,2015,,390993.3171261542,,,,
Armenia,2016,,554060.3475899134,,,,
Armenia,2017,,301690.0728554463,,,,
Armenia,2018,,348349.3597342088,,,,
Armenia,2019,,,292326.37466544105,,,
Armenia,2020,,,185402.69700399463,,,
Azerbaijan,1995,1197069.480601221,,,,,
Azerbaijan,2001,,988281.936863042,,,,
Azerbaijan,2002,,282394.539715606,,,,
Azerbaijan,2003,,497917.59914265206,,,,
Azerbaijan,2004,,230279.5894645644,,,,
Azerbaijan,2005,,234175.79758269948,,,,
Bangladesh,1983,2653861.149525865,,,,,
Bangladesh,1985,1858677.6851337976,,,,,
Bangladesh,1988,2513507.863653269,,,,,
Bangladesh,1991,,2693610.290349951,,,,
Bangladesh,1995,,3095566.231260253,,,,
Bangladesh,2000,,,3632114.611727801,,,
Bangladesh,2005,,,3798449.419642481,,,
Bangladesh,2010,,,4913949.341913337,,,
Bangladesh,2016,,,7110348.5279641375,,,
Belarus,1998,,989842.274887013,,,,
Belarus,1999,,1228467.057180154,,,,
Belarus,2000,,1255373.3818155958,,,,
Belarus,2001,,1404492.3245486815,,,,
Belarus,2002,,1458458.367505135,,,,
Belarus,2003,,1459738.185778622,,,,
Belarus,2004,,1268396.8408013785,,,,
Belarus,2005,,1844176.1687784528,,,,
Belarus,2006,,2131886.756237204,,,,
Belarus,2007,,2416070.929611606,,,,
Belarus,2008,,2323673.90447644,,,,
Belarus,2009,,2315308.924712277,,,,
Belarus,2010,,2566927.594448528,,,,
Belarus,2011,,2579151.942524248,,,,
Belarus,2012,,2545814.6469082125,,,,
Belarus,2013,,2613274.309062133,,,,
Belarus,2014,,2858939.0422296785,,,,
Belarus,2015,,2450142.705880622,,,,
Belarus,2016,,2086994.987376776,,,,
Belarus,2017,,2017549.2773101327,,,,
Belarus,2018,,1975271.1046746315,,,,
Belarus,2019,,2361737.327111484,,,,
Belarus,2020,,1856989.866962537,,,,
Belize,1995,,145161.26963936782,,,,
Benin,2003,376424.1575875447,,,,,
Benin,2011,,489806.926815115,,,,
Benin,2015,,1545233.272613118,,,,
Benin,2018,,,947970.1561897718,,,
